Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SB,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,Pos
BAL,118041.39610231425,1888.0,26.05246649558027,1888.0,1888.0,1037.0,3816.0,4105.0,848.0,651.0,132.0,53.0,12.0,530.0,362.0,236.0,0.0,53.0,285.0,0.22234540888185142,0.05749086446577345,,,0.27697929305213154,0.29411289173349575,0.5710921847856273,0.07176748285164433,,,0.273746396432405,-1.960822478334459,50.61780658183681,-3.3716945846629756,1.9919610231425091,13.211375882568225,0.21733165566109566,2.7248117962596887,2.209292678803605,-2.3196182954382634,15.825862062193256,11.065162208879132,1.5236882807536065,1.0520762892247117,6.830717994549066,88.3210428660415,1.0520762892247117,90.86220569684139,89.72800179812043,,91.50580193013138,91.06774393222535,91.71048291262844,,0.0,0.0,0.0,0.0,2.924613919637028,137.0,400.6721071863581,1007873.9736906212,1006.0,0.0
BRO,117793.99577055247,1888.0,26.74563419117647,1888.0,1888.0,1068.0,4030.0,4352.0,992.0,770.0,146.0,55.0,21.0,637.0,498.0,278.0,0.0,44.0,279.0,0.24605923297426469,0.06387867603814339,,,0.3019301465783548,0.3254513425484834,0.6273814891268381,0.07939210957421876,,,0.2991794946822612,7.218182842135409,63.568083820136465,4.522741142041849,2.521829044117647,14.158979343373657,-0.6938661412397564,2.920252536961497,1.8279629028778908,4.305044116222428,23.212238899435473,18.997133389377012,2.23313433269764,-0.21769702581942135,6.9756058491897734,99.91117412749672,-0.21769702581942135,100.55294036673742,99.69768260876286,,99.74882918173385,100.77123566708599,101.45386767368127,,0.0,0.0,0.0,0.0,3.0028730483984383,143.0,429.4108455882353,1007897.9721966912,22.0,0.0
BSN,118321.18170902542,1888.0,27.595228384991845,1888.0,1888.0,1201.0,4690.0,4997.0,1157.0,847.0,167.0,87.0,56.0,656.0,528.0,278.0,511.0,29.0,292.0,0.24666388157514507,0.05563337951010607,0.10226135635701421,0.6329551743346007,0.2929757850404244,0.3552982173368021,0.6482740023772262,0.108634335761657,0.2667274844280569,0.16910146038022814,0.3049056767725529,9.61347553204466,63.08819409834348,4.78642627979276,1.6487892735641385,13.436535334259672,-0.561858258526776,2.465942044337596,1.0869310150373626,4.610144480332061,21.599552873966694,19.31940909941411,2.075014778988831,-0.1762817994607003,6.985348817755514,98.9057292417197,-0.1762817994607003,100.52147011341468,101.9685177755716,113.5740626627493,100.05811806404988,105.92521400227407,120.65203567365792,101.07567577291427,0.0,0.0,0.0,0.0,2.9744576658595157,137.0,407.50070042025214,1008138.8423053832,16.0,0.0
CHI,117577.35042561816,1888.0,26.893154580540322,1888.0,1888.0,1215.0,4616.0,4934.0,1201.0,882.0,147.0,95.0,77.0,734.0,569.0,290.0,563.0,28.0,287.0,0.26071288534110254,0.05877584059404135,0.11410620142764492,0.7113904104829754,0.30786380175374956,0.38435240455046615,0.6922162063042157,0.1236395192093636,0.281724857915079,0.1884880428759627,0.3237849114440838,15.974092793540352,69.62640923665813,10.188651840154604,1.5680989055533037,13.481160162798199,0.2094467754102413,2.4741318222957527,1.7775456809635448,10.069591422726518,27.802429088784013,23.86413792932739,2.668550074050879,-0.1190604174280872,7.149054590290603,107.3864169794712,-0.1190604174280872,106.24677737431057,107.72822717517924,126.72924878785585,105.14272576920852,114.58715163128319,137.3171712031327,106.75889084641912,0.0,0.0,0.0,0.0,3.0285486932286174,135.0,408.8540737738144,1007414.7152411836,17.0,0.0
CIN,118496.70752688171,1888.0,27.683437110834372,1888.0,1888.0,1005.0,3863.0,4185.0,940.0,732.0,113.0,66.0,29.0,613.0,441.0,267.0,0.0,55.0,399.0,0.24299999467956981,0.0637992826549582,,,0.3015531654977299,0.32881306962437273,0.6303662351221028,0.08581307494480288,,,0.3007024382177647,7.092170198265847,64.18824464137782,3.5192377539399344,2.882437275985663,14.346469551798405,-0.9079502854557147,2.9589219031304683,1.9744869905299482,6.9240982472955475,26.20397669275437,19.44453644057353,2.5211060604633415,3.404860493355612,7.19245772487659,99.3153138465148,3.404860493355612,99.30277225845002,99.57377058038412,,99.62428573404523,101.81214515837932,109.6591134410273,,0.0,0.0,0.0,0.0,3.1758906063775387,137.0,435.09701314217443,1008318.1373954599,18.0,0.0
CLE,117165.89246094634,1888.0,26.114369501466275,1888.0,1888.0,1153.0,4373.0,4746.0,1030.0,839.0,124.0,56.0,11.0,625.0,454.0,298.0,0.0,75.0,344.0,0.23509530061841552,0.06278971708786346,,,0.2956173615276022,0.2969913901828909,0.5926087517104931,0.06189608956447537,,,0.28560976793984044,0.8610823410323433,53.760177850476964,-1.2949453780133162,-4.27117572692794,13.291899144486239,-0.2733495278912685,2.7414195088777977,-4.544525254819208,-0.49485534836285955,10.99393805018197,9.179386846687644,1.034402481823678,0.8000900296504568,6.747513382148863,93.33247515906005,0.8000900296504568,96.0724922118903,97.99810630987162,,97.66327090004332,91.95902876558911,79.09599220716261,,0.0,0.0,0.0,0.0,2.986031122918247,135.0,403.1142014327855,1006943.4690265487,1026.0,0.0
DET,117925.89323569089,1888.0,28.94970129119291,1888.0,1888.0,1213.0,4836.0,5189.0,1275.0,975.0,177.0,72.0,51.0,721.0,571.0,307.0,392.0,46.0,193.0,0.2640619839044132,0.05916361488783966,0.07554442044343804,1.2571770762536136,0.31374060480670657,0.3630623794625169,0.6768029842692234,0.0990003955581037,0.2785772966251686,0.1445365187010985,0.3190138544345274,10.693630688859274,62.2994680087491,8.64563131528585,0.09905569473887069,12.966943542546426,-0.009327041353160969,2.3797601444612972,0.08972865338570972,6.157223079834376,21.593655420227808,25.188389214116206,2.0678521410685855,-2.488408235451474,6.278465664798386,111.38452787696099,-2.488408235451474,107.61161566757384,108.43896541035872,83.90155428126793,107.14979216765101,108.23994707602627,109.95233848337729,105.56613080859792,0.0,0.0,0.0,0.0,2.934768726623627,134.0,393.2590094430526,1007756.6594719599,1031.0,0.0
IND,116151.56405846948,1888.0,27.19604471195185,1888.0,1888.0,1164.0,4377.0,4652.0,1046.0,807.0,172.0,33.0,34.0,582.0,410.0,234.0,472.0,41.0,339.0,0.23882642679084268,0.05030094518680138,0.10146173634071366,0.5871616758480223,0.2839638861440241,0.3165611697254944,0.6005250558695184,0.07773474293465175,0.26148790798817717,0.15907136794926913,0.2855384649511872,1.8248042517328287,55.75776308650298,-2.203917067934058,-1.1586414445399829,13.551676876356094,-0.7521038054170684,2.487073412107789,-1.9107452499570512,-0.8963391643121411,13.23166587419469,9.790571540916595,1.2618997585260778,1.3075779036219173,6.237494130365353,89.96975988234709,1.3075779036219173,97.3275186040386,92.19488135673441,112.68598433997946,96.9803427331198,94.37652093873861,86.33416784736805,99.09015211921101,0.0,0.0,0.0,0.0,3.022005082405417,136.0,410.9926913155632,1006023.3873602751,1037.0,0.0
KCC,115291.0792199878,1888.0,26.72023356181772,1888.0,1888.0,1195.0,4580.0,4923.0,1000.0,778.0,142.0,61.0,19.0,579.0,431.0,288.0,0.0,55.0,256.0,0.21845547412634572,0.058500913562258776,,,0.27280113715478366,0.28863821579362176,0.5614393529484055,0.07018274166727606,,,0.26931608929131395,-1.8249581514418873,46.79338400533265,-7.35349063758069,-1.4611009547024172,12.216278828521606,0.06587233288142101,2.5195756259023585,-1.3952286218209962,-7.975767124005908,5.36485870859706,1.1987790212349672,0.507424302300979,-0.6222764864252177,6.320152717115536,77.64257424588327,-0.6222764864252177,89.2725706615173,91.30442072985491,,90.12546226010424,89.37259081035498,89.68536828501382,,0.0,0.0,0.0,0.0,2.806765092118627,132.0,370.49299207800124,1005179.0528133252,1038.0,0.0
LOU,119244.07433056325,1888.0,24.83206283206283,1888.0,1888.0,1055.0,4008.0,4332.0,934.0,733.0,141.0,49.0,11.0,517.0,453.0,264.0,0.0,60.0,227.0,0.2330905970971837,0.060941827708679584,,,0.29039704479870726,0.3016697250440904,0.5920667698427978,0.06857912794690675,,,0.2839455630833202,2.350728524000404,46.537081310526744,-0.501750168667121,-5.734995383194829,11.102657600191602,-0.35830422606412066,2.289894153927698,-6.09329960925895,-1.5394729540696128,5.759779190790735,2.7686011361681535,0.5270388400591549,-1.0377227854024917,6.357186533654448,90.16644124065735,-1.0377227854024917,95.25326331652717,95.11404076173831,,95.93863198085558,93.4076065503228,87.63613675484577,,0.0,0.0,0.0,0.0,2.4224409930147743,139.0,336.719298245614,1009047.4817636196,1044.0,0.0
NYG,119312.6500299461,1888.0,27.765003030915338,1888.0,1888.0,1228.0,4713.0,5009.0,1141.0,884.0,130.0,74.0,53.0,653.0,482.0,267.0,455.0,29.0,313.0,0.2430267786919545,0.053304052116390506,0.0908364938604512,0.7064186240251547,0.2868836090782591,0.3372963208412857,0.6241799299195447,0.09426954214933118,0.25819323965162705,0.1547215019165502,0.2937640732313778,6.302646761103371,59.35615271413954,6.13511412364982,5.25693751247754,13.330697691480445,0.054480671644267335,2.446518176003218,5.311418184121807,6.212521644432578,27.301155696038045,24.07156966471191,2.636262164417491,0.07740752078275953,6.8436335947915765,101.29884463503149,0.07740752078275953,99.03926312616805,97.69917329492458,100.88531986368176,97.97749675398093,100.55830067231842,104.69813326142643,97.84164625458854,0.0,0.0,0.0,0.0,2.951028294473947,137.0,404.2908764224396,1009114.5593930924,30.0,0.0
PHA,119199.3024911032,1888.0,26.007348438456827,1888.0,1888.0,1186.0,4694.0,5058.0,1182.0,889.0,177.0,86.0,30.0,803.0,603.0,288.0,0.0,76.0,418.0,0.25239656032740215,0.05693950126275208,,,0.3056544082930012,0.3465774019920917,0.6522318102850929,0.0941808416646896,,,0.3086600226227499,10.151416845973701,70.6332514152855,7.548490742056255,2.2319098457888495,15.197205877088425,-0.6125608164487136,3.134384049939529,1.6193490293401358,9.265543964146568,29.216482920514657,25.126525955558858,2.806761293135323,1.7170532220903123,7.298591800878342,105.43914709495665,1.7170532220903123,103.1427106904187,88.86746997394563,,100.97921558008552,107.31261017252858,120.35214455049793,,0.0,0.0,0.0,0.0,3.3889557603024913,136.0,460.8979833926453,1009005.6188216687,1060.0,0.0
PHI,115541.18229275422,1888.0,26.357903528920442,1888.0,1888.0,1172.0,4474.0,4789.0,1002.0,795.0,147.0,44.0,16.0,528.0,406.0,264.0,476.0,51.0,246.0,0.22406631095531426,0.055126330787011894,0.09939444504907079,0.6023932527147631,0.2750052199503028,0.2875510000603467,0.5625562200106494,0.06348468910503235,0.24781984199415333,0.15786176653163503,0.26981845692867373,-3.897031320664297,49.31841766347104,-6.796230313345044,1.7193568594696178,13.371388943680369,-0.785391262016525,2.453986043808447,0.9339655974530929,-7.5450178417363025,9.214322743205607,7.8365418454488935,0.8895224073392743,-0.7487875283912593,6.154922480583959,83.44739677317362,-0.7487875283912593,91.31241605494651,101.03916551997986,110.38999806458226,93.92074762158492,85.72770628085328,70.5076983343136,93.91067460935813,0.0,0.0,0.0,0.0,3.095610329713928,131.0,405.52495301733137,1005423.9993735644,26.0,0.0
PIT,116890.329540753,1888.0,25.802647910633016,1888.0,1888.0,1213.0,4601.0,4834.0,1046.0,838.0,148.0,48.0,12.0,524.0,381.0,189.0,559.0,44.0,284.0,0.22768218700455112,0.03909805485498552,0.11563922175237899,0.4444369915175838,0.26458419485726103,0.28867733744435253,0.5532615323016135,0.060995150439801415,0.2545341214582127,0.15721969397807198,0.263113162958479,-5.18659493101898,44.78920353126854,-2.768764260899859,0.4660736450144808,12.557365422387926,0.2584869159384791,2.304592262130473,0.7245605609529598,-2.416716722611395,13.169801522859965,12.219478632009032,1.2628939465531366,0.35204753828846475,6.415411338151215,89.7494968935487,0.35204753828846475,92.78597259632625,71.66148698097064,128.43186014200958,90.36172256781086,86.06350174116793,67.74275384652843,96.45503307925198,0.0,0.0,0.0,0.0,2.759691317447249,138.0,380.8374017376914,1006757.4176665287,27.0,0.0
STL,117394.09736896624,1888.0,26.09839270199826,1888.0,1888.0,1144.0,4399.0,4827.0,1133.0,909.0,147.0,44.0,33.0,751.0,558.0,383.0,0.0,45.0,458.0,0.25708760665506525,0.07934534866998134,,,0.32338926807685936,0.33334209118790137,0.6567313592647608,0.07625448453283613,,,0.3148209114289071,9.869249362603721,71.91123705378406,2.680862667923326,6.221669774186865,15.58922388318325,-1.2564307606094294,3.215236740594011,4.9652390135774365,5.514063717087233,29.28376335444193,26.63361958223514,2.830189319002552,2.8332010491639035,6.579977759314731,101.76771758228138,2.8332010491639035,105.05972268765775,123.83705923175143,,106.83829099600456,103.2144902700811,97.44434837176021,,0.0,0.0,0.0,0.0,3.4510002283903045,137.0,472.78703128237,1007240.5566604516,28.0,0.0
