Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BSN,117601.57216494845,1880.0,26.942484662576685,1880.0,1880.0,762.0,2999.0,3104.0,761.0,567.0,133.0,41.0,20.0,410.0,307.0,105.0,212.0,0.25378194882377575,0.03382731907409794,0.06829896878189433,0.7540306774871134,0.2789948449780928,0.3459589527925258,0.6249537977706185,0.09217700396875,0.26810911765463924,0.10856958884664948,0.2837070940811302,5.507281583783846,44.02354924023811,5.624500209448404,-3.546069587628866,9.763551258731672,-0.3916856522201416,0.9983816269952288,-3.9377552398490074,5.624500209448404,12.448677855326297,10.782890866510826,1.2224032230349995,0.0,109.73564826211583,0.0,103.08427061537769,112.88952495658046,88.44066500932493,103.80170553409768,106.99259806095532,119.46267955105719,101.0674607393964,0.0,0.0,0.0,0.0,3.514557359387887,86.0,302.2519329896907,1007443.6465850516,16.0,,0.0
BUF,117345.49695945946,1880.0,23.919713261648745,1880.0,1880.0,743.0,2870.0,2960.0,654.0,511.0,103.0,37.0,3.0,326.0,238.0,90.0,310.0,0.22808065269493244,0.030405405033108113,0.10472972930912161,0.34038663592837837,0.251351350810473,0.29287841476621623,0.5442297655766892,0.0647977620712838,0.2543867016689189,0.13614864919594594,0.24841660200744062,-0.892104208166996,32.63955667796201,-1.9001459037931965,-2.7635135135135136,8.49999519092207,-0.3349540082964341,0.869175446851374,-3.0984675218099476,-1.9001459037931965,4.3705572121703,1.0202896948263565,0.4270359457719211,0.0,86.53648677711705,0.0,92.64460231906651,101.46981269137203,135.61503301643853,93.51677771850979,90.57670645281398,83.97880113972636,95.89460518335021,0.0,0.0,0.0,0.0,3.095715420638513,85.0,263.1358108108108,1007191.5567567567,1015.0,,0.0
CHI,115242.7772246422,1880.0,23.49335863377609,1880.0,1880.0,770.0,3110.0,3214.0,871.0,667.0,163.0,37.0,4.0,535.0,378.0,104.0,215.0,0.28038897715992533,0.032358431173926575,0.0668948344446173,0.6523891183627879,0.30336029827131306,0.3604284492342875,0.6637887475056005,0.08003947207436217,0.2990247831471686,0.10049782183260735,0.3015595881480494,9.98569922944575,51.37032571074068,8.200896324023372,4.534225264467953,10.49065619695053,-0.2564517171350328,1.0727324643061922,4.27777354733292,8.200896324023372,24.042058532613023,21.534810715948158,2.376807174963407,0.0,115.26398181456872,0.0,113.89184034989499,107.9875090178776,86.62244466477225,112.86701858010127,111.46749025392097,103.73226935317786,112.72155081932947,0.0,0.0,0.0,0.0,3.77629122605165,86.0,324.7610454262601,1005130.7582451773,17.0,,0.0
CIN,119180.94320137694,1880.0,25.45753033547466,1880.0,1880.0,733.0,2830.0,2905.0,643.0,511.0,89.0,36.0,7.0,295.0,207.0,75.0,252.0,0.2275976108251291,0.025817555446471605,0.08674698732908777,0.4978960106922547,0.24716006841273672,0.29207479608777964,0.5392348645005163,0.0644771852626506,0.2465298254864028,0.11497418279173836,0.24554650789694205,-2.3157243256583824,29.7171843005373,-3.146652750069481,-4.9239242685025815,8.120074045796608,0.017788860183882427,0.8303262329794203,-4.9061354083187,-3.146652750069481,0.8976121203878484,-0.8994944326014562,0.081584886122613,0.0,85.32211815468392,0.0,92.44839443644854,86.15910600269986,112.32909345146365,91.95738596238529,90.3281762455099,83.56332913573031,92.93284643356523,0.0,0.0,0.0,0.0,3.0286087546161795,83.0,251.37452667814114,1008995.4395869192,1028.0,,0.0
CLE,117018.1436296046,1880.0,22.87455673758865,1880.0,1880.0,737.0,2887.0,2959.0,697.0,511.0,128.0,51.0,7.0,373.0,267.0,72.0,234.0,0.2414418895454545,0.024332544227779654,0.07908076997634336,0.354540248493072,0.2598850958921933,0.3284950523288273,0.5883801482210206,0.08705316278337276,0.26117903615816157,0.10577897931057789,0.26639940050575694,1.0933339528377963,40.07356977218666,1.9928615521772872,2.793849273403177,9.881163302069986,-0.5037334697115216,1.0104081632493738,2.290115803691655,1.9928615521772872,15.1745488211883,13.276412798660068,1.5000662362682138,0.0,101.93631011952382,0.0,98.07183369481648,81.20328285082341,102.40207152309628,96.69180876306312,101.59164494843513,112.82211008964632,98.45507013629768,0.0,0.0,0.0,0.0,3.59873963796215,85.0,305.89286921257184,1006871.8719161879,1018.0,,0.0
PRO,117783.62290227048,1880.0,26.30733794011188,1880.0,1880.0,720.0,2953.0,3039.0,748.0,607.0,107.0,27.0,7.0,387.0,255.0,86.0,174.0,0.25346297889634745,0.02829878194899638,0.05725567587923659,0.6706162389434024,0.2744323787742678,0.31526589791214216,0.58969827668641,0.061802919015794676,0.2673499436347483,0.08785784841395197,0.2689259686568882,0.9635551229620444,44.896473925370806,1.7630117205231572,6.546561368871339,11.136626957184824,0.12641988309757926,1.1387868456991606,6.672981251968919,1.7630117205231572,20.711406775376062,17.456693810616922,2.0512462055530643,0.0,102.8819860963319,0.0,102.95470749053928,94.43952812442159,74.1406516178677,102.10421261649233,97.50034570681801,80.09744287422123,100.7812795340689,0.0,0.0,0.0,0.0,3.9627410705890105,87.0,344.75847318196776,1007619.9874958869,1064.0,,0.0
TRO,114546.40334961619,1880.0,26.363956043956044,1880.0,1880.0,689.0,2752.0,2866.0,710.0,560.0,111.0,34.0,5.0,363.0,235.0,114.0,237.0,0.25784115387543616,0.039776691773900905,0.08269364916608514,0.5370407126849267,0.2875087224253315,0.32814460608653173,0.6156533285118632,0.0703034522110956,0.280733267777739,0.12421493427424984,0.2814913562187679,4.233845601573575,41.35628484109867,2.3093129539253487,0.0314026517794836,9.410227429020347,-0.17635164615775822,0.9622521480161629,-0.14494899437827463,2.3093129539253487,12.536843536583584,9.855425677571116,1.2361205090700629,0.0,103.06906117918395,0.0,104.73308840548468,132.7439466563679,107.08040625988397,106.96934470607256,101.4832645939415,91.11425215853727,105.82630970393686,0.0,0.0,0.0,0.0,3.509807549455686,83.0,291.31402651779484,1004451.8551988835,1081.0,1089.0,0.0
WOR,118696.3866031962,1880.0,23.054197229013855,1880.0,1880.0,731.0,2861.0,2941.0,655.0,481.0,121.0,45.0,8.0,388.0,253.0,80.0,268.0,0.22908296968310096,0.027201631510710644,0.09112546704794287,0.3465721713094186,0.2499149943784427,0.3114341289578375,0.5613491233362802,0.08235115927473648,0.25091837772288333,0.12104726368922133,0.254755847026847,-0.7262850494883608,35.235212583823305,-3.6511353012939365,2.948656919415165,9.115938455286946,-0.029186006148549385,0.9321593368435941,2.9194709132666157,-3.6511353012939365,9.316433404103218,7.8089337080086985,0.9226998223384426,0.0,85.05869626778959,0.0,93.05173575046156,90.77808538600428,117.99880801629087,92.98237269245521,96.31531808350853,106.72824812608549,94.58717223472894,0.0,0.0,0.0,0.0,3.320043202305339,85.0,282.2036722203332,1008511.8541312478,1089.0,,0.0
