Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BBS,,1934.0,26.61261261261261,1934.0,1934.0,52.0,164.0,178.0,48.0,39.0,7.0,2.0,0.0,29.0,23.0,13.0,0.0,1.0,6.0,0.0,3.0,0.0,0.29376258176404496,0.07303370753370786,,,0.3483146063202247,0.3595380352921348,0.7078526416123596,0.06577545352808989,,,0.333003748333856,-0.19702513363087779,2.556594780511056,-0.051413901798186,-2.0625,0.6910959122639694,0.00490187740560328,0.20333141203593003,-2.034423965291026,0.020323313701563428,-1.1196733272895631,-0.7584669046713299,-0.11620909397380162,0.07173721549974943,3.4839017624973687,100.87041872396324,0.07173721549974943,105.41246764833204,91.32081502716451,,102.69905691174831,96.55344793808732,70.20326548502605,,0.0,0.0,0.0,0.0,3.6235955057865166,6.0,21.741573033707866,1015180.2528089888,1131.0,,0.0
BOS,117802.56964980545,1934.0,28.995525291828795,1934.0,1934.0,1452.0,4541.0,5140.0,1262.0,912.0,250.0,55.0,45.0,722.0,626.0,520.0,449.0,10.0,69.0,0.0,99.0,40.0,0.277778051824319,0.10116731459241245,0.08735408510408561,1.6016296353968873,0.3530503208042802,0.3863020433819066,0.7393523641861868,0.10852399155758753,0.29852393737470817,0.19727626606420234,0.34583473029797007,8.886649908194684,65.7249923532224,0.046721838408578964,-1.8449416342412452,14.265130028251834,-0.12825966362301477,2.334600440908861,-1.97320129786426,0.006894295981336962,14.633423467277778,10.914049303397267,1.3873383242355466,-0.03982754242724235,5.182015978370072,89.0342499469599,-0.03982754242724235,96.44852087637935,101.61266146104023,114.87347308516084,97.53210815573522,93.06918538538147,85.40944894746109,98.831327745494,0.0,0.0,0.0,0.0,2.9331680274649807,153.0,448.7747081712062,1007639.1756809339,3.0,,0.0
BRO,116472.60475944128,1934.0,27.503879979306777,1934.0,1934.0,1721.0,5200.0,5799.0,1470.0,1068.0,277.0,52.0,73.0,719.0,664.0,501.0,510.0,22.0,76.0,107.0,55.0,0.0,0.28363174767356447,0.08639420548025521,0.08794619723435074,1.2022810515309534,0.34807026731971025,0.40021658322141757,0.7482868505411276,0.11658483554785307,0.3028659998132437,0.18692878137437488,0.34663911923337837,8.431225824452108,64.9519758658627,7.308613282199191,-0.5733747197792722,14.185421564938267,0.4899951169766122,1.0465003009795613,-0.08337960280266007,7.915279621164545,23.063821884279715,22.129769206985408,2.1973591141557205,0.6066663389653546,4.109455044890896,101.69971066540407,0.6066663389653546,98.789103673196,119.82198879289072,112.17038639909376,101.68199866552698,98.08135452637556,96.40113208123522,100.37479785121803,0.0,0.0,0.0,0.0,2.9167785298241076,153.0,446.267115019831,1006339.0022417658,22.0,,0.0
BSN,118646.29536307961,1934.0,29.093088363954507,1934.0,1934.0,1619.0,5241.0,5715.0,1440.0,1086.0,227.0,44.0,83.0,675.0,643.0,367.0,410.0,27.0,80.0,125.0,30.0,0.0,0.2749137594113736,0.06421697237200351,0.07174103182659668,1.0950213545487315,0.325276999175853,0.3824397901189851,0.7077167892948381,0.10752603070761155,0.2857318593214348,0.1504811903832021,0.32768216645456083,0.6358788621701023,60.44224044655242,2.3900341299595014,0.7041119860017497,15.010035265243612,0.4927708703336858,1.1073344807472154,1.1968828563354355,2.6228404751076324,19.937093077433897,18.633484626867627,1.9050000263031386,0.232806345148131,3.676234462258118,94.7493616275676,0.232806345148131,95.75262326040914,89.06390539849488,91.50161705361242,95.02338608470039,93.72478356025677,88.91062924011905,94.72941166383757,0.0,0.0,0.0,0.0,3.1066388085091856,152.0,472.2090988626422,1008464.3842519685,16.0,,0.0
CAG,,1934.0,30.28837555886736,1934.0,1934.0,372.0,1259.0,1357.0,332.0,249.0,48.0,23.0,12.0,182.0,167.0,95.0,0.0,3.0,31.0,0.0,22.0,0.0,0.26393436997715547,0.07000736892114959,,,0.3168754600759028,0.36776906246499635,0.684644522540899,0.10383469248784084,,,0.31738672264376017,-0.7875073904239296,15.626796803368906,0.08047988736254894,0.8526160648489315,4.119616680838272,0.08391845629014509,1.21205676650229,0.9365345211390765,0.4367451610070644,6.704953129486704,4.529041614021198,0.6435022735814432,0.35626527364451543,5.100636975806233,89.92647253556179,0.35626527364451543,94.70904384564157,87.53670330697771,,93.42936046257324,98.76387903466413,110.82454156195031,,0.0,0.0,0.0,0.0,3.323110933633014,39.0,129.60132645541637,1015996.9535740605,1133.0,,0.0
CHC,116305.82801843318,1934.0,28.563870967741934,1934.0,1934.0,1557.0,4957.0,5425.0,1413.0,1028.0,247.0,44.0,94.0,671.0,628.0,358.0,550.0,23.0,87.0,108.0,58.0,0.0,0.2851473063725346,0.06599078299852534,0.10138248798211981,0.7490868527614747,0.33574210276552996,0.40966232892479265,0.7454044316903226,0.12451502255225806,0.30584037690654375,0.18470046159262674,0.3430086850540106,6.246854649805605,58.743164726615305,5.203647266611327,1.367926267281106,13.175378750240611,0.6218838828994382,0.9719864696672847,1.989810150180544,5.883143301898612,22.020318671987052,22.97822639706819,2.1067757609542244,0.6794960352872854,4.1035831320231555,99.4470768743326,0.6794960352872854,99.31697365483038,91.52404165219751,129.307613162085,98.08056375584783,100.39622995118067,102.95840860221772,101.37924299599062,0.0,0.0,0.0,0.0,2.7269185055797234,152.0,414.4916129032258,1006177.4748387097,17.0,,0.0
CHW,116428.17878847285,1934.0,29.94883356204666,1934.0,1934.0,1430.0,4500.0,5101.0,1214.0,909.0,207.0,37.0,61.0,613.0,567.0,491.0,431.0,14.0,96.0,0.0,32.0,23.0,0.26973360149068804,0.09625563569025683,0.08449323611919232,1.5710413252789648,0.3430135506435993,0.37233032867516175,0.715343879318761,0.10259672718447363,0.2865518560435209,0.1927073126641835,0.3354184993103792,7.628412598104661,56.53980708068285,1.5595434151043672,-2.12742599490296,12.275646546728861,-0.4385804277409282,2.0090058614030464,-2.5660064226438886,1.080505185805661,12.79915117129368,7.221988390689807,1.2110684870369781,-0.47903822929870615,3.655244149145527,85.92035254729747,-0.47903822929870615,93.65537242261705,96.67936094297441,111.11136329401295,94.7593947628802,89.7030729651369,80.74463357707414,94.92359703432462,0.0,0.0,0.0,0.0,2.5240943388394435,153.0,386.18643403254265,1006293.7920015684,4.0,,0.0
CIN,116525.15260592426,1934.0,29.292275965504313,1934.0,1934.0,1579.0,4958.0,5334.0,1330.0,1015.0,209.0,58.0,48.0,551.0,524.0,276.0,459.0,33.0,67.0,124.0,33.0,0.0,0.2683908950824897,0.051743531569741284,0.08605174297712785,0.81015493662036,0.311110503204162,0.3630954577971503,0.6742059610013124,0.09470456271466067,0.2872622996046119,0.1467941503937008,0.31240194492308976,-5.788090287506988,52.04000407148165,-6.76030680534643,-5.319864687088893,14.513535226943523,0.738444935223126,1.070706211566858,-4.568454202384673,-6.491079315039701,4.524707921086006,2.6173479490124603,0.4071239582801128,0.26922749030672855,3.9998124594009057,80.92918989240691,0.26922749030672855,93.48070579800316,71.76422105381938,109.75411744454367,90.8849181954981,88.98405467475672,78.30887281394594,95.23918394751816,0.0,0.0,0.0,0.0,3.003877804373828,152.0,456.58942632170977,1006388.0946756655,18.0,,0.0
CLE,117517.25487761617,1934.0,27.7632139056403,1934.0,1934.0,1564.0,5045.0,5638.0,1466.0,998.0,327.0,43.0,98.0,772.0,729.0,497.0,397.0,18.0,78.0,0.0,50.0,31.0,0.29033377367577157,0.08815182646807376,0.07041504024051082,1.7495294512034407,0.3557793065934729,0.4306856889184109,0.7864649955118838,0.14035191524263924,0.2998342479318907,0.17594891935438098,0.36187883549188554,16.719792622241613,74.73768152768842,8.132023326978556,1.4696700957786448,14.561169337429723,0.5997424233148456,2.3830495963223957,2.0694125190934907,7.284793489600383,26.298424942445994,22.380214949079818,2.515323533765551,-0.8472298373781745,4.114920868224331,98.80741998210043,-0.8472298373781745,100.80804745940009,88.53987808375165,92.59807621155568,98.28600560735251,103.76224229585765,110.45833799094605,99.26512790659382,0.0,0.0,0.0,0.0,2.97459723748315,154.0,458.08797445902803,1007357.9065271373,5.0,,0.0
CRS,,1934.0,30.768817204301076,1934.0,1934.0,192.0,599.0,640.0,145.0,119.0,19.0,6.0,1.0,65.0,56.0,39.0,0.0,2.0,20.0,0.0,6.0,0.0,0.242128391503125,0.06093749959843749,,,0.2906249997109375,0.29935112295,0.5899761226609375,0.057222731446874994,,,0.2787200680933893,-2.4004184174287895,5.310331036529333,-1.992674516181631,-3.5625,1.935222577652894,0.051173942774767056,0.5693732698098757,-3.511326057225233,-1.9121943501852168,-2.9189245599476807,-3.489512847208844,-0.2948608525510912,0.08048016599641414,3.511335570953187,64.04129166059951,0.08048016599641414,86.8842828204942,76.19580488199134,,85.68952562916786,80.39033489593386,61.07479906357057,,0.0,0.0,0.0,0.0,2.899107144484375,21.0,60.88125,1015638.6171875,1136.0,,0.0
