Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
CIN,119426.71685789939,1944.0,30.301500441306267,1944.0,1944.0,1623.0,5134.0,5665.0,1315.0,1009.0,224.0,31.0,51.0,562.0,522.0,410.0,0.0,366.0,27.0,94.0,123.0,51.0,0.0,0.2563198320188879,0.07237422723389231,0.06460723696063546,1.5271498444202998,0.31415667728843777,0.34203177372568405,0.6561884510141219,0.08571194170679612,0.26797190928790826,0.1459841117969991,0.3129735422016286,-1.2320262704919849,52.55020439872465,-4.152395375995961,8.976165254237289,13.919009976197504,0.7236867983989083,0.8688976183574357,9.698267557445687,-3.5584834930996463,20.92769165890098,20.45110155351585,2.167130493450575,0.5939118828963149,3.522625775953963,87.06036774773331,0.5939118828963149,95.6049515273675,83.79124840432557,88.49166762131473,93.71468193511551,90.87713709776806,79.16929177349623,95.48201900325364,0.0,0.0,0.0,0.0,3.1122455359752865,155.0,482.3980582524272,1009228.7429832304,18.0,,0.0
CLE,117395.0818935729,1944.0,27.928472702142365,1944.0,1944.0,1776.0,5181.0,5788.0,1377.0,1000.0,261.0,47.0,69.0,609.0,588.0,487.0,0.0,569.0,18.0,102.0,128.0,42.0,38.0,0.26646105852142365,0.08413959864979267,0.09830684119574983,1.2081562100387007,0.3306472153483068,0.3750789615285072,0.705726176876814,0.10861790300708361,0.28687405078766415,0.19436765822218385,0.33458070516912986,10.379760878125625,61.98413668281964,10.736584533662231,2.421907394609537,13.355374306780186,-0.07051708424012045,1.857982212447181,2.3513903103694167,9.781747995593332,27.34649482519011,28.226402372623877,2.8897074775266325,-0.9548365380689012,3.634596967946113,106.0350107656909,-0.9548365380689012,99.50790518376824,97.68046206314229,124.66612803794698,98.78644099250981,102.55386860374891,110.88018623872345,100.79819529847379,0.0,0.0,0.0,0.0,2.986218426262958,155.0,462.8638562543193,1007237.7040428473,5.0,,0.0
DET,118981.49502445606,1944.0,31.872828470231067,1944.0,1944.0,1630.0,5266.0,5929.0,1390.0,1067.0,220.0,43.0,60.0,650.0,586.0,529.0,0.0,490.0,24.0,110.0,130.0,60.0,55.0,0.26432015344526905,0.0892224654471243,0.08264462761747345,1.373736305519818,0.333621051782594,0.3572483494066453,0.6908694011892393,0.09292819596137628,0.2823483531197504,0.1819868458610221,0.3297232421483389,4.105291050765039,56.94857655671317,-1.3453511614474778,1.005229419703104,13.676008023098577,0.5388275644039652,1.9025883558577752,1.5438874395937106,-2.7207254921870536,14.40175832636301,17.954537884883727,1.5235178421017002,-1.3753743307395756,3.8667632646542587,92.54454050477798,-1.3753743307395756,98.7084000684333,103.58133139620486,104.80436155702485,99.67492486232744,97.67863314607884,94.86369548447288,99.22434314228948,0.0,0.0,0.0,0.0,3.038309092632822,156.0,473.9762185866082,1008790.9414741104,6.0,,0.0
HG,116167.0,1944.0,33.4074658254469,1944.0,1944.0,538.0,1715.0,1916.0,500.0,364.0,77.0,34.0,25.0,319.0,281.0,185.0,4.0,0.0,16.0,47.0,2.0,22.0,0.0,0.2919800548460334,0.09655532307515657,,,0.36586638791440496,0.4219657331612735,0.7878321210756787,0.12998567831524008,,,0.37033384358142885,8.174348572895141,28.04795963624355,4.432855009402692,1.3434237995824634,5.143352873463938,-0.013055710967762361,1.790375615709261,1.3303680886147011,4.7973341684465645,13.061430746234462,11.315833092778957,1.3790418003373144,0.3644791590438724,5.228139256688918,108.67562198612555,0.3644791590438724,101.2023235165528,109.98911000555306,,102.8579757271858,107.35240619597887,124.32309968910923,,0.0,0.0,0.0,0.0,3.2410134760751568,55.0,178.25574112734864,1014189.2077244259,1137.0,,0.0
KCM,118464.8,1944.0,30.950937950937952,1944.0,1944.0,514.0,1495.0,1607.0,373.0,302.0,47.0,15.0,9.0,199.0,152.0,104.0,0.0,0.0,8.0,24.0,0.0,22.0,0.0,0.24979047715059116,0.06471686328624766,,,0.3018046043522091,0.31977006249906653,0.6215746668512757,0.06997958534847541,,,0.29709708490353903,-1.4453419513010297,12.82230756870904,0.2693435465960136,0.33851897946484133,3.69251244388377,0.2122425753437794,0.8280983610732415,0.5507615548086208,0.5475727959881099,5.618945155753744,4.946326271466347,0.5947444994702548,0.2782292493920966,4.283868434481317,92.23557027611535,0.2782292493920966,96.61774263891851,92.52933226602369,,95.94244176616397,97.18642328532252,99.27209229882709,,0.0,0.0,0.0,0.0,2.5594648413192282,50.0,127.97324206596141,1015808.3746110765,1124.0,,0.0
MRS,,1944.0,32.36552567237164,1944.0,1944.0,257.0,763.0,829.0,183.0,148.0,27.0,6.0,2.0,79.0,66.0,60.0,2.0,0.0,6.0,19.0,1.0,22.0,0.0,0.2397158232677925,0.07237635654523522,,,0.30036188117611584,0.2984167236863691,0.5987786048624849,0.0587009004185766,,,0.28828396242565785,-1.7300090225459286,7.200298822833531,-0.6567650146417067,-2.395657418576598,2.311191678806618,-0.1453764517314112,0.5183175603147996,-2.5410338703080093,-0.2410173086688577,0.04745806014455059,0.054998282958480194,0.019944636837941267,0.41574770597284894,4.2125471078540855,85.75777851040453,0.41574770597284894,92.72091547749878,103.48053973749012,,95.48380600544017,90.69658928339253,83.27230256308097,,0.0,0.0,0.0,0.0,2.9666711332810616,27.0,80.10012062726176,1015448.1423401688,1125.0,,0.0
NBY,,1944.0,31.942105263157895,1944.0,1944.0,199.0,611.0,662.0,135.0,113.0,17.0,2.0,3.0,53.0,46.0,47.0,0.0,0.0,4.0,15.0,0.0,13.0,0.0,0.2218129146993958,0.07099697855589124,,,0.28096676690483385,0.2722280170015105,0.5531947839063444,0.05041510230211481,,,0.26813309826519555,-1.6628259480228034,3.84427482052208,-2.6996169978896813,-3.3564954682779455,1.4252549510032748,-0.04354403080176731,0.4961241768205994,-3.400039499079713,-2.5171760714168925,-3.995836442672732,-5.72350958428933,-0.4035610392749932,0.18244092647278867,3.263913951910812,52.16988588551351,0.18244092647278867,76.88190333889425,80.87482114650001,,78.9896908955856,69.25759691463522,48.218864343977486,,0.0,0.0,0.0,0.0,2.245262290377643,22.0,49.39577039274924,1015705.501510574,1138.0,,0.0
NE,118008.81818181818,1944.0,27.229473684210525,1944.0,1944.0,310.0,1043.0,1145.0,274.0,204.0,44.0,12.0,14.0,143.0,131.0,98.0,2.0,0.0,4.0,17.0,0.0,12.0,0.0,0.26236151599825325,0.08558951916943232,,,0.3283842790165939,0.36792640390829695,0.6963106829248907,0.10556488791004368,,,0.33071963163981,1.4547868110495126,13.12280122375793,-0.7418849807416223,1.7912663755458516,3.0197187247917903,-0.10167232499575836,1.0511491052969053,1.6895940505500933,-0.592186547731674,5.168275332907115,4.2162119414743575,0.5378361955006526,0.14969843300994828,4.026444020908463,86.77333351571768,0.14969843300994828,90.93633136807797,97.49762871096704,,92.32042985096622,93.60424711902708,100.96615452881987,,0.0,0.0,0.0,0.0,3.0781145639737995,34.0,104.65589519650655,1015520.8069868996,1140.0,,0.0
NYC,121419.0303030303,1944.0,31.59416863672183,1944.0,1944.0,428.0,1289.0,1401.0,337.0,267.0,49.0,13.0,8.0,198.0,166.0,93.0,5.0,0.0,19.0,34.0,1.0,19.0,0.0,0.26256888312134186,0.06638115594004283,,,0.3204853672112777,0.3387488477972877,0.6592342150085653,0.07617996467594576,,,0.31396464066404983,-0.04057675430957341,12.10873496295768,-2.327859696806691,2.23197715917202,3.144279976720409,0.023352088509054375,1.0945082590632742,2.2553292476810745,-2.0658893386431796,4.4282281448215794,4.206453593816186,0.4564858801323643,0.2619703581635119,4.446184194857154,77.50967212543169,0.2619703581635119,91.00820625928785,75.61679698696719,,90.09976650068197,86.1811778760137,72.86132953625561,,0.0,0.0,0.0,0.0,2.867707274946467,38.0,108.97287651677374,1015044.6395431835,1141.0,,0.0
NYG,119018.47950268818,1944.0,29.647345430107528,1944.0,1944.0,1885.0,5306.0,5952.0,1398.0,1067.0,191.0,47.0,93.0,682.0,644.0,511.0,0.0,480.0,20.0,115.0,121.0,39.0,0.0,0.26378184275,0.08585349407879705,0.08064516088508063,1.2816260494101144,0.3299383983266129,0.37129307587331983,0.7012314741999327,0.10751123312331992,0.27528097224479164,0.18212365520497312,0.33269274356612966,5.5928713261959135,51.419551614750866,1.079536019092219,-0.28813844086021506,11.860088586424206,0.6188351379216759,0.7403689446214083,0.3306966970614608,1.4042941896581622,14.335448417765235,18.854032947636764,1.5245194291968238,0.32475817056594325,3.5821387546069574,94.97000283935492,0.32475817056594325,98.38821323843204,99.39686714011624,110.45859733419888,98.42245698623562,98.65180474915016,99.30457780533048,98.0855020556519,0.0,0.0,0.0,0.0,2.6518773845648522,155.0,411.04099462365593,1008827.4079301076,30.0,,0.0
NYY,117421.29811643835,1944.0,28.929965753424657,1944.0,1944.0,1574.0,5215.0,5840.0,1388.0,1005.0,213.0,74.0,96.0,663.0,620.0,501.0,0.0,610.0,22.0,102.0,129.0,89.0,31.0,0.26642561788202057,0.08578767081267122,0.10445205429058219,1.072176536593322,0.33211102853373287,0.39126905607534257,0.7233800846090753,0.12484343819332192,0.2861532080517123,0.20667808364212328,0.34145096525274193,13.435374228765397,63.311380757309195,10.817409707765975,2.6506849315068495,12.90806691737029,0.23320537539620004,1.7957533932520613,2.8838903069030493,11.12871381030293,28.716424427828336,29.67104572825763,3.0337996426140204,0.3113041025369543,4.544530586226939,104.67727582903103,0.3113041025369543,99.49467013995006,99.59376392061172,132.45907421730163,99.22377990889483,106.98055471291426,127.44366531045378,100.527543374922,0.0,0.0,0.0,0.0,2.9049435143287683,154.0,447.361301369863,1007269.6631849315,9.0,,0.0
PHA,116144.31852009355,1944.0,28.71783967680204,1944.0,1944.0,1374.0,4269.0,4703.0,1108.0,901.0,142.0,35.0,30.0,401.0,397.0,330.0,0.0,390.0,12.0,92.0,129.0,25.0,23.0,0.2597031755632575,0.07016797746672337,0.08292579151669147,1.2489487480693173,0.3137842456453328,0.3308471958960238,0.6446314415413565,0.07114402033276633,0.2791841108490325,0.15947267647033808,0.30776593937241814,-0.5013796140801107,50.27718070566461,-3.474382852831762,-0.8887943865617691,13.141650669242654,1.6979458267085037,1.8282492594199753,0.8091514401467347,-4.111742493626676,11.667308875182686,9.05810535388922,1.2448434822521743,-0.6373596407949145,3.27114250050493,83.04399379926062,-0.6373596407949145,96.9842239360255,81.46034175315839,105.16091471480328,93.74834393862558,90.4600453130476,72.62580114213957,98.10011178328031,0.0,0.0,0.0,0.0,2.938430513742292,155.0,455.45672974697004,1006019.7339995748,10.0,,0.0
PHI,117790.50927908637,1944.0,27.610278372591008,1944.0,1944.0,1658.0,5026.0,5604.0,1269.0,985.0,190.0,39.0,55.0,515.0,473.0,440.0,0.0,491.0,31.0,107.0,108.0,31.0,0.0,0.25286029472091365,0.07851534560653105,0.08761598803747325,1.213854239522127,0.3161688857774803,0.33994379143201287,0.6561126772094932,0.0870834967110992,0.270951545041399,0.17594575264989293,0.3133681286701188,2.780860614226071,53.39541955980422,-0.3746810901445963,-0.13637986433416638,13.099206599245363,-0.5418114048115733,0.8177211910847184,-0.6781425968172836,-0.1411124948606849,13.097672698652115,11.19377989088927,1.3920971425230333,0.23356859528391138,3.0409215726257863,86.5524960740796,0.23356859528391138,94.31457577659228,90.90112708225872,120.00644597213102,94.3149349049565,90.32236450721963,80.4361518650634,96.56112292306649,0.0,0.0,0.0,0.0,2.947959250223055,154.0,453.98572448251247,1007627.914882227,26.0,,0.0
PIT,115539.78966666666,1944.0,28.9105,1944.0,1944.0,1899.0,5335.0,6000.0,1417.0,1021.0,246.0,80.0,70.0,734.0,698.0,569.0,0.0,610.0,18.0,78.0,121.0,86.0,0.0,0.26578366356716665,0.09483333291383333,0.1016666663185,1.0798579104063335,0.3378496566513333,0.38147128598633334,0.7193209426376668,0.1156876224191667,0.28939070211383333,0.20816666654666668,0.34107430356524454,9.859513613883571,61.6158282224376,4.044704676175036,-1.27,13.394696545749902,-0.2076586544396511,0.8361672236118466,-1.477658654439651,5.1506955913483905,17.903900706270488,19.98693650184084,1.9096725505585634,1.1059909151733542,4.764543085388225,98.78474097580914,1.1059909151733542,99.13487408275404,109.7932739166017,139.25147192883952,100.78242929052317,101.35613419133833,106.85683874967981,103.12999960408014,0.0,0.0,0.0,0.0,2.9381434609999997,158.0,464.2266666666667,1005421.4075,27.0,,0.0
PS,,1944.0,30.424787133396404,1944.0,1944.0,587.0,1935.0,2146.0,603.0,459.0,93.0,36.0,15.0,354.0,318.0,204.0,0.0,0.0,7.0,56.0,3.0,19.0,0.0,0.3109087979930103,0.09506057738303822,,,0.37931034439235795,0.4189262217185462,0.7982365661109041,0.10801742372553587,,,0.37757766921722435,8.104010594652014,27.7030638619131,4.414206491298088,-0.7819198508853681,5.07229645473176,0.06034619211178457,1.7656412289060395,-0.7215736587735836,4.598495874578239,10.714859899442454,11.399913600384028,1.143008442305597,0.18428938328015088,4.960619145129112,112.68065833364514,0.18428938328015088,107.76315791577993,108.286399651275,,106.63754716300222,106.57912334053837,103.3118502903259,,0.0,0.0,0.0,0.0,3.139162562595526,56.0,175.79310344827587,1015598.0647716682,1144.0,,0.0
SLB,117157.9919271728,1944.0,29.906217794572314,1944.0,1944.0,1696.0,5182.0,5822.0,1309.0,972.0,221.0,44.0,72.0,667.0,622.0,514.0,0.0,584.0,20.0,106.0,91.0,44.0,32.0,0.2529222519586053,0.08828581194417726,0.10030917160099626,0.9843650291710752,0.3224303959625558,0.3547350585913776,0.6771654545539334,0.10181280663277223,0.2730264218397458,0.20096186884403985,0.3230773842170014,3.942205195795805,53.17575028447883,-0.05523276908205207,-0.6947259920975777,12.741795881761078,0.6494295213208989,1.7726219841645412,-0.04517714305560395,-0.7610086724980274,13.70823205037199,15.15581162187513,1.4604244993313211,-0.7057759034159753,3.860178932612035,90.4530413874874,-0.7057759034159753,94.46816439721144,102.4939391524917,127.20534886569864,96.33152739965966,97.00811298736953,103.95120886872382,95.93249282215349,0.0,0.0,0.0,0.0,2.8675244374888353,154.0,441.59876331157676,1007008.919958777,2.0,9.0,0.0
STL,117980.99804751057,1944.0,27.41734461438334,1944.0,1944.0,1745.0,5453.0,6146.0,1503.0,1070.0,274.0,59.0,100.0,770.0,720.0,542.0,0.0,470.0,27.0,124.0,96.0,37.0,0.0,0.27590637348649527,0.08818743844435403,0.07647250196176375,1.387237452495932,0.3434643150024406,0.40332275439196225,0.7467870693944029,0.12741638090546697,0.2875519215942076,0.18093068762935244,0.35228131967905607,16.528778133025785,70.86953534871412,12.054766300767362,6.359420761470876,14.063558398149823,0.12807654969338442,0.8779210891205487,6.48749731116426,12.295370545684872,33.7243473441195,36.94471120380073,3.542674288476955,0.24060424491750992,3.9284589896074746,108.38063115530367,0.24060424491750992,102.91055224054753,102.09899080444578,104.74336226286705,102.45731306536415,107.16202429463188,117.69030587517317,102.45722675428169,0.0,0.0,0.0,0.0,3.1045079283534007,157.0,487.40774487471526,1007813.1537585421,28.0,27.0,0.0
WAS,119048.37772151899,1944.0,30.46464135021097,1944.0,1944.0,1654.0,5319.0,5925.0,1386.0,1125.0,186.0,42.0,33.0,592.0,530.0,469.0,0.0,476.0,29.0,108.0,111.0,127.0,59.0,0.26090136610767933,0.07915611776084389,0.08033755225856541,1.3702647185768777,0.3236229732244726,0.3305592280504641,0.6541822012749368,0.06965786194278481,0.28140382709248946,0.1650632920202531,0.31384129355708,1.6725018007164327,50.74509446246563,0.97382326829761,-2.9063133018230927,12.70014088887014,0.44512983284419094,1.7668269960142138,-2.4606929519659357,0.6742391060513458,12.680514038969767,12.786894530800016,1.3650153413799913,-0.299584162246263,4.160530620208373,91.05745771019504,-0.299584162246263,97.43167930435591,91.89497314083975,101.8786836633153,96.68783000208516,90.38130931443204,71.10868918822305,98.85905395405196,0.0,0.0,0.0,0.0,2.858150035530801,154.0,440.15510548523207,1008862.7162869198,8.0,,0.0
