Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
LAD,118129.13050597675,1965.0,27.99967250695923,1965.0,1965.0,2014.0,5425.0,6107.0,1329.0,1026.0,193.0,32.0,78.0,608.0,548.0,492.0,57.0,891.0,52.0,35.0,103.0,79.0,172.0,77.0,0.24511806542819714,0.08056328763975766,0.14589814920435568,0.6536609441408221,0.31184812254822336,0.3358724661896184,0.6477205887378418,0.09075440076142134,0.27695869532569184,0.23923366641395122,0.29119876614796647,-0.5509884385552637,50.47566402702879,-0.4912621042521876,5.366464712624857,13.488282775155625,0.5154925961982546,1.5983963280399847,5.881957308823111,0.28725087283482326,21.255887284853543,25.632642282319832,2.3043117712682006,0.7785129770870112,4.088832546902635,91.41499737605574,0.7785129770870112,94.97699027171468,100.22235013501448,102.27942550467256,96.94170457466252,86.09494398090185,68.73398280460822,97.89108947295531,0.0,0.0,0.0,0.0,2.9865131497085313,162.0,483.8151301784837,1007959.8783363353,22.0,22.0,0.0
MIL,115506.31624374245,1965.0,28.013809770412568,1965.0,1965.0,1992.0,5275.0,5793.0,1368.0,914.0,234.0,28.0,192.0,684.0,643.0,396.0,50.0,906.0,36.0,31.0,55.0,117.0,64.0,36.0,0.25974363993854654,0.06835836305506646,0.15639564939547732,0.4980626083569826,0.31301257446659764,0.42496245053184883,0.7379750249984462,0.16521881059330226,0.2782249105233903,0.25789746117555673,0.32518938387692325,15.573386351349543,64.18552420737417,12.391194389924081,2.636630416019334,12.850034835209966,-0.019717651030848382,1.522762299558071,2.616912764988485,12.527531567675052,29.51724146743157,32.692586146262826,3.2540752597009877,0.13633717775096893,3.5827590045595468,107.51400778074883,0.13633717775096893,100.64402687124512,85.03917848283479,109.6385201514404,97.30368832797173,108.93157985707246,125.13053682290666,98.33863341110161,0.0,0.0,0.0,0.0,2.8451952443259105,162.0,460.92162955290866,1005390.1254962886,16.0,14.0,0.0
MIN,118195.48334138097,1965.0,27.36568485433768,1965.0,1965.0,2171.0,5488.0,6213.0,1396.0,947.0,257.0,42.0,150.0,774.0,711.0,554.0,79.0,969.0,35.0,59.0,77.0,93.0,92.0,33.0,0.25406469195155323,0.08916787331981331,0.15596330229277322,0.7045362377492355,0.3228407089196846,0.3989066845850636,0.721747393504748,0.14484199263351039,0.2793497966253018,0.2692741026428456,0.3186227453035713,11.392485817717203,58.763035195881024,6.844013558766382,6.044905842588122,12.521835831933068,0.46158085426361534,0.46859780570483756,6.506486696851737,7.436849508495954,26.933769842985598,32.016210971742986,2.9283333722640443,0.5928359497295719,4.413592080182863,100.41130865606011,0.5928359497295719,101.30092339768716,99.6905584927383,110.39423044833595,100.68149276444984,103.78437323994143,108.44789510842466,102.4644844849008,0.0,0.0,0.0,0.0,2.7725269380878808,162.0,449.14936423627876,1008022.2642845646,8.0,,0.0
NYM,117712.13678337823,1965.0,26.094844170834936,1965.0,1965.0,1982.0,4713.0,5198.0,1053.0,760.0,175.0,24.0,94.0,438.0,412.0,352.0,33.0,981.0,36.0,25.0,72.0,103.0,21.0,38.0,0.22331038503963063,0.06771835266814161,0.18872643271893036,0.41118020477664485,0.2805947880340515,0.33002598492997304,0.6106207729640246,0.10671559989034245,0.26069773902577914,0.2745286638976529,0.2743289340050784,-4.614021016025522,38.51814897544813,-7.904358485372598,0.42978068487879956,11.401471141840448,-0.4892945072286493,1.3511037625144506,-0.05951382234984978,-8.590348630462254,4.102712451542792,2.1700078007340533,0.45158410836802976,-0.6859901450896562,2.8669874355561613,73.26411232859158,-0.6859901450896562,86.52707106851229,84.24299268943408,132.3034680104233,87.22623315643254,84.59630230227616,80.82239700010524,92.28568480640374,0.0,0.0,0.0,0.0,2.4936748658272414,164.0,408.96267795305886,1007552.9855713736,25.0,,0.0
NYY,118444.45056298381,1965.0,28.490499648135117,1965.0,1965.0,1947.0,5123.0,5684.0,1208.0,857.0,180.0,31.0,140.0,585.0,533.0,448.0,49.0,884.0,15.0,28.0,70.0,107.0,33.0,18.0,0.23578278600439834,0.0788177335515482,0.15552427812174527,0.6194080748506333,0.29669516067769175,0.3658521427517593,0.6625473034294511,0.130069356747361,0.2579246282441942,0.25897255404820546,0.2948903780497647,1.2957212975675478,47.08572799687417,-0.8425511886033966,-2.082160450387051,12.10403835629018,0.31266385123899165,0.45296279954895075,-1.7694965991480598,-0.8461079227012631,9.941396633989806,11.881252196209067,1.1293797388280826,-0.003556734097866512,3.249924487312954,89.31796597659519,-0.003556734097866512,94.01154391055397,88.11900053625872,110.0834795550401,92.52771056344606,95.18450505154217,97.38714374808038,94.64053497078253,0.0,0.0,0.0,0.0,2.6800201558902184,162.0,434.16326530612247,1008263.327234342,9.0,,0.0
PHI,116243.67118473895,1965.0,26.756191432396253,1965.0,1965.0,2046.0,5349.0,5976.0,1340.0,945.0,199.0,53.0,143.0,641.0,597.0,481.0,59.0,1057.0,36.0,37.0,73.0,109.0,46.0,32.0,0.2504235426086011,0.08048862072891567,0.17687416288838687,0.5725206602759372,0.3138171301069277,0.38761571832764385,0.7014328484345718,0.13719217571904285,0.2850383478761714,0.28129183538319946,0.31102306018186704,8.830490349975001,55.03058264429948,5.163592248331972,-2.6670013386880855,12.212439558413902,-0.020590593147564087,1.4472056133441946,-2.68759193183565,5.132560588894131,16.104613828816575,17.849087282149572,1.8216031135162718,-0.031031659437842217,3.6212445899728474,96.97004213338874,-0.031031659437842217,97.03272718229191,100.12946299620545,123.99463506219728,97.55379403507506,99.35840807116155,103.90421365448502,100.8143232599924,0.0,0.0,0.0,0.0,2.7040218481810574,162.0,438.0515394912985,1006111.920682731,26.0,,0.0
PIT,116426.16104806408,1965.0,27.971295060080106,1965.0,1965.0,1970.0,5459.0,5992.0,1451.0,1076.0,207.0,57.0,111.0,650.0,616.0,397.0,73.0,964.0,32.0,39.0,65.0,129.0,49.0,36.0,0.265640942111482,0.06625500627820427,0.1608811744556075,0.49978890330440584,0.31635938405090114,0.38561898847696924,0.7019783725278705,0.11997804636548733,0.30093640215821094,0.2456608813935247,0.30978594871562876,8.07390406578148,60.34750155920106,3.874386876160672,4.676068090787717,13.817897718088908,-0.43541257149138574,1.6374565496585656,4.2406555192963316,3.4927817437884308,23.188791530832237,26.444771015019555,2.527108888831135,-0.38160513237224014,3.8728345851294343,96.0803441883575,-0.38160513237224014,102.9290808517822,82.42256034912414,112.78302149528083,98.34408396459783,98.84658182178461,90.86687705089687,106.38376759591189,0.0,0.0,0.0,0.0,3.040725057024366,163.0,495.6381842456609,1006287.6280040053,27.0,,0.0
SFG,115642.92928895017,1965.0,26.209966515658852,1965.0,1965.0,1817.0,4573.0,5077.0,1176.0,839.0,148.0,37.0,152.0,589.0,559.0,382.0,57.0,707.0,25.0,29.0,68.0,130.0,37.0,22.0,0.25747312378156395,0.07524128371262556,0.13925546536950956,0.571660407810912,0.31521416471065583,0.4081539306761867,0.7233680953868425,0.1506808068946228,0.27246947238861535,0.2444356906046878,0.3183761765555148,14.901702633321305,64.44062876134419,10.95968766378816,0.029938940319086074,13.095020184657333,-0.09950061004498072,1.5517936958824075,-0.06956166972589464,10.838754922633147,25.416007133446996,21.32158247002953,2.8271413194393795,-0.12093274115501108,3.6935487568151384,101.74207965782979,-0.12093274115501108,99.76425984723248,93.60167021204504,97.62268455118999,97.98807888735679,104.62301419287147,114.1199975228319,96.32334549272555,0.0,0.0,0.0,0.0,2.8816507980618473,163.0,469.70908016545206,1005523.8014575536,30.0,,0.0
STL,116645.0202979211,1965.0,28.41005074480275,1965.0,1965.0,1958.0,5489.0,6109.0,1401.0,1016.0,231.0,45.0,109.0,703.0,638.0,472.0,49.0,858.0,35.0,41.0,72.0,96.0,99.0,52.0,0.25527293544917334,0.07726305405843836,0.14044851819937795,0.6993824155207071,0.3153570040170241,0.3735461413769848,0.688903145394009,0.1182732059278114,0.2820485236726141,0.23555410107873623,0.3069097979356396,7.4335858763265765,55.99252854769116,-0.5238844338731695,2.7840890489441805,12.835973326992173,0.29596686490303287,1.5210959745353316,3.0800559138472137,-0.41037627783706077,17.026748937537658,18.29913941489932,1.8628752724043782,0.11350815603610902,4.208863352694936,86.4639921985752,0.11350815603610902,98.91174305914362,96.11679318464138,98.45905402332596,98.03248218767634,95.75192179634402,89.57569477935212,99.7227378224476,0.0,0.0,0.0,0.0,2.8420818099607135,162.0,460.417253232935,1006501.4810934686,28.0,,0.0
WAS,115939.70615333991,1965.0,28.288088186903586,1965.0,1965.0,2239.0,5374.0,6078.0,1227.0,879.0,179.0,33.0,136.0,591.0,563.0,570.0,36.0,1125.0,34.0,37.0,63.0,112.0,30.0,19.0,0.22810597643632774,0.09378084837166831,0.18509378027903917,0.5858146283576834,0.3036372798428759,0.34974590357354385,0.6533831834164198,0.12163992713721618,0.2604041403283975,0.30125041076011844,0.2943636947741553,0.8330814565971504,40.5566505517613,-2.125779088429435,-3.1278591410235315,10.500448430462686,0.3309879001375875,0.3929525318390967,-2.7963566210864994,-2.213112467533948,5.883931873681337,8.017009968969862,0.6897513537416293,-0.0873333791045137,2.9747922934624866,86.38389146116901,-0.0873333791045137,90.95063886302364,104.84790992561483,131.0134187612974,94.69268821709544,90.99411165138537,91.07575654908008,95.62577833301776,0.0,0.0,0.0,0.0,2.324960696485686,162.0,376.6436327739388,1005814.1521882198,13.0,9.0,0.0
