Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
AB2,,1932.0,29.550403225806452,1932.0,1932.0,397.0,1257.0,1344.0,323.0,263.0,35.0,23.0,2.0,148.0,127.0,83.0,0.0,4.0,28.0,34.0,0.0,0.2568656291778274,0.06175595187946429,,,0.30505952326636904,0.32575844296651785,0.6308179662328869,0.06889281378869049,,,0.29427814745299874,-2.280701449459739,11.369281521546467,0.9403433926275261,0.0,3.4514909292504723,-0.021087681547561216,-0.16477686804137193,-0.021087681547561216,1.4779676752568882,4.743594054918428,4.386662973472191,0.4550747901444518,0.5376242826293621,4.743712864563723,98.47521141880841,0.5376242826293621,98.35249536661149,104.6921184344479,,99.7888333261238,97.7611285584324,95.61753121957013,,0.0,0.0,0.0,0.0,2.5733418369345236,42.0,108.08035714285714,1015759.5744047619,1170.0,,0.0
BBB,,1932.0,31.862068965517242,1932.0,1932.0,24.0,57.0,60.0,16.0,12.0,2.0,2.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.2800610495166667,0.04999999981666667,,,0.31666666639999996,0.3859462753833333,0.7026129417833332,0.10588522586666667,,,0.3202924201885859,0.21368269735200732,2.7648368876539027,0.8156894590817244,0.0,0.6450766690075398,0.3101166671141982,-0.030796463135629892,0.3101166671141982,0.7979752625760785,1.7223721355621866,0.3973644879569269,0.16523507894376346,-0.017714196505645912,2.292162695,121.06088301997212,-0.017714196505645912,107.23389954164398,84.76277578468522,,103.58567683768663,115.82368549163354,146.95994158478226,,0.0,0.0,0.0,0.0,1.4428571423333334,14.0,20.2,1014743.45,1171.0,,0.0
BBS,,1932.0,27.696985721840296,1932.0,1932.0,554.0,1767.0,1943.0,489.0,358.0,91.0,18.0,22.0,268.0,236.0,157.0,0.0,19.0,59.0,29.0,0.0,0.2766967347509007,0.08080288177560474,,,0.3422542454179104,0.385616440641791,0.7278706860597015,0.10891970589089038,,,0.33748331618444,1.9565591017773967,25.77400919867235,1.5580203268060921,-1.044776119402985,6.022404067603679,0.4167048265266928,1.350613764310577,-0.6280712928762923,1.9750971670896036,8.720043706127566,8.013736224486014,0.8323064554682931,0.41707684028351116,4.442056152314058,100.55871342944818,0.41707684028351116,98.41728762480923,94.13330659778316,,98.46110454205272,102.81408330403293,115.97640999575718,,0.0,0.0,0.0,0.0,2.9466594827586206,64.0,188.58620689655172,1015592.5949562532,1107.0,,0.0
BCA,,1932.0,24.19289340101523,1932.0,1932.0,116.0,369.0,390.0,71.0,65.0,5.0,1.0,0.0,27.0,22.0,21.0,0.0,0.0,5.0,2.0,0.0,0.1926922921871795,0.05384615368461538,,,0.23589743559230772,0.21144808843589744,0.4473455240282052,0.018755796248717947,,,0.2151611720904326,-2.2242377614342024,1.0095558085524348,-1.4611456666597722,0.0,0.8176866738651043,0.0028735711107937953,-0.039036999349124156,0.0028735711107937953,-1.4444392574881666,-0.6629160118613927,-1.2954828560603935,-0.06359658130282565,0.01670640917160572,1.9190667303767017,32.73480511404384,0.01670640917160572,73.78086291724559,91.2829893674394,,77.1650385810983,63.456233302113375,26.03149493734408,,0.0,0.0,0.0,0.0,2.133760683,12.0,25.605128205128207,1015917.2692307692,1172.0,,0.0
BOS,120146.27140361095,1932.0,28.04630168899243,1932.0,1932.0,1130.0,3091.0,3434.0,705.0,521.0,137.0,38.0,9.0,299.0,233.0,270.0,355.0,8.0,65.0,19.0,27.0,0.22828899615492135,0.07862550931421082,0.10337798419394292,1.1439791328238207,0.2914508046837508,0.30599964276645314,0.5974504474502039,0.07771064661153175,0.25400364843972045,0.18462434438264413,0.28087262273161295,-10.854458724030236,33.262868692596776,-16.527613669199305,-1.5762168464004664,11.15536596087319,2.125997529426415,2.1843523367125828,0.551157692501546,-17.83710049782981,-3.9462245077424893,-5.938999070148402,-0.3849818194959463,-1.3094868286305048,3.8152728909430933,59.058265836062354,-1.3094868286305048,80.06385366193514,83.52364741616691,149.76175107679825,81.8953306068532,73.00827412094966,57.99457266056731,85.87814403831428,0.0,0.0,0.0,0.0,2.2683138053494467,154.0,349.3203261502621,1009930.4443797321,3.0,,0.0
BRO,119054.4105033618,1932.0,29.659640196256586,1932.0,1932.0,1685.0,5032.0,5503.0,1410.0,985.0,274.0,52.0,99.0,668.0,655.0,355.0,531.0,23.0,93.0,48.0,0.0,0.2798995721357442,0.06451026672505907,0.0964928216834454,0.9249651422793024,0.33004736525513356,0.4139870826285662,0.7440344478836998,0.1340875104928221,0.29646798115282574,0.1789932765346175,0.3394884599928534,10.200698843187391,64.20677633757234,8.226148759899658,1.21701199563795,13.655803600063184,0.4724168414603726,0.9528389308520299,1.6892076828196312,8.781273044010604,25.079123257745444,22.06441911438383,2.410902358940547,0.5551242841109457,4.161718397020519,99.879947037839,0.5551242841109457,98.50656626863106,94.28423836037723,133.64058166679126,97.95742217140403,100.64406670164615,105.41907509349775,100.0822511843078,0.0,0.0,0.0,0.0,2.7767486921806293,154.0,427.6192985644194,1008863.6767217881,22.0,9.0,0.0
BSN,118615.47823860728,1932.0,29.50793650793651,1932.0,1932.0,1688.0,5402.0,5859.0,1432.0,1062.0,257.0,51.0,62.0,639.0,586.0,339.0,486.0,18.0,100.0,36.0,0.0,0.2644370942597713,0.057859702417818744,0.08294930828042327,0.8630258182442399,0.31031599510428404,0.3650074946958525,0.6753234898001366,0.10057040043608124,0.28199280693463047,0.1513910221522444,0.31131844376153117,-4.536843039014603,46.47363069095072,-4.066722626177719,1.2864467612373953,12.898344836745714,0.7092927747450096,0.8999869552860823,1.9939829949191008,-3.784018107142583,12.008296679808312,13.808569788313894,1.1572339000216358,0.282704519035136,3.9516421005238764,87.16616766277852,0.282704519035136,93.06477302134427,84.56418258929656,114.8830930016797,92.1011895231207,88.73667847199461,79.06805456218783,95.16109531535793,0.0,0.0,0.0,0.0,2.605807443111452,155.0,403.900153609831,1008432.5321727258,16.0,,0.0
CAG,,1932.0,30.87402088772846,1932.0,1932.0,418.0,1411.0,1534.0,390.0,308.0,58.0,13.0,11.0,196.0,157.0,119.0,0.0,4.0,54.0,29.0,0.0,0.2770169766395046,0.07757496696219035,,,0.3344198170704042,0.36027432900717077,0.6946941460775751,0.08325735236766624,,,0.3233161635084911,0.5573396334704235,18.96920585373112,4.902066425287055,0.0,4.6555654600291785,0.024972935463392906,-0.2222603249407314,0.024972935463392906,5.41080679730546,9.8690848678573,8.50020763285222,0.9467866923606678,0.5087403720184053,4.332291641417254,122.27189357400977,0.5087403720184053,106.06834008355295,131.5093911046112,,109.39295724740407,108.11945401517366,115.55432346966992,,0.0,0.0,0.0,0.0,3.3132926399804434,44.0,145.78487614080834,1015985.55410691,1174.0,,0.0
CHC,116709.53001170373,1932.0,28.742685169704064,1932.0,1932.0,1705.0,5440.0,5981.0,1514.0,1091.0,294.0,60.0,69.0,717.0,662.0,395.0,513.0,28.0,118.0,47.0,0.0,0.27815833084484204,0.06604246719946497,0.08577160952415984,1.0231772867961877,0.33000403662247113,0.39221770668650735,0.7222217433089784,0.11405937584166526,0.29628684693797025,0.1633506097508778,0.3318745820367301,4.858862669408388,62.10286620758709,2.2821558411095824,2.7522153486039125,14.474535198005555,0.33729484100115875,1.009966241941549,3.089510189605071,2.7170338672066987,21.291045496758876,21.802751863288574,2.053736758027044,0.434878026097116,4.14668434361174,94.45593578087237,0.434878026097116,97.89376182844154,96.52360834097995,118.79192241791567,97.94456231670247,95.35173122476476,89.67303414596293,99.9847520532217,0.0,0.0,0.0,0.0,2.9432282314311995,154.0,453.2571476341749,1006573.2833974252,17.0,,0.0
CHW,115514.88918332932,1932.0,28.214887978800288,1932.0,1932.0,1320.0,3732.0,4151.0,983.0,748.0,180.0,38.0,17.0,448.0,435.0,338.0,264.0,13.0,68.0,72.0,49.0,0.26259881324981926,0.08142616163671404,0.06359913228884606,1.9429015772816192,0.32632886428884605,0.34444570160852794,0.670774565897374,0.08184688835870874,0.27836145422091063,0.1491206943652132,0.3140519705420223,-3.3129708823704433,44.16184165972798,-9.290222315197527,-0.790893760539629,12.00432888487629,0.875743987147771,2.3505892986672907,0.08485022660814202,-10.431810974125657,4.007957436026067,2.7527450648119993,0.38128648577748114,-1.1415886589281317,4.427230327624735,77.83218587663974,-1.1415886589281317,92.09674276881752,86.498772145537,92.13487274692471,91.69578466764811,82.18109660347345,61.081402882782086,94.13141847358804,0.0,0.0,0.0,0.0,2.4730581731703207,152.0,375.9048422066972,1005400.1532160925,4.0,,0.0
