Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
KCR,118967.74518518518,1970.0,25.937592592592594,1970.0,1970.0,1774.0,4828.0,5400.0,1179.0,868.0,180.0,36.0,95.0,552.0,518.0,472.0,40.0,866.0,20.0,25.0,55.0,106.0,93.0,44.0,0.24351406574944442,0.08740740704592592,0.16037036979592592,0.6958801085564814,0.31174958235370365,0.3540500568062963,0.66579963916,0.11053599105685184,0.2753311929116667,0.26537037059444446,0.30131921742655104,1.6357027661272787,50.013190318204956,-0.6454311377999942,-0.9144444444444444,12.464048333830304,-0.9523340405468588,0.5643520399458982,-1.8667784849913032,-0.1271768305552063,11.034445058229693,7.938150227196196,1.1614201526422956,0.5182543072447879,3.923215728254296,83.95201771838335,0.5182543072447879,94.40999235281369,91.34292883288121,120.63989911730089,93.85570944490254,89.96555164884971,81.51196763627306,99.45787475895743,0.0,0.0,0.0,0.0,2.6414997706296295,162.0,427.92296296296297,1008776.8338888889,7.0,2.0,0.0
LAD,118446.30875576037,1970.0,28.003813761322103,1970.0,1970.0,2040.0,5606.0,6293.0,1515.0,1128.0,233.0,67.0,87.0,749.0,695.0,541.0,67.0,841.0,24.0,50.0,72.0,114.0,138.0,57.0,0.27042030784236454,0.08596853589798187,0.13364055251851262,0.82313467863372,0.3339677903426029,0.38264708852963614,0.716614878872239,0.11222678068727156,0.30300395763038296,0.23343397274590819,0.3205814379620857,6.962371201353366,55.738599550839346,5.1554676464947695,3.353567455903385,12.566780509952862,0.2288929492024441,2.007663249825189,3.5824604051058286,5.751485383771922,23.908389548655798,29.391921094765713,2.49057032369419,0.5960177372771511,4.948543276015234,97.62144973627478,0.5960177372771511,101.30148407509434,89.7377301176422,97.13215800841895,98.28223811420042,93.82603626636963,79.66121414674434,104.1526201895782,0.0,0.0,0.0,0.0,2.6798138132798353,161.0,431.45002383600826,1008269.3853488002,22.0,,0.0
MIL,118510.48159576813,1970.0,28.97002424509588,1970.0,1970.0,1623.0,3947.0,4537.0,961.0,687.0,144.0,22.0,108.0,479.0,436.0,457.0,41.0,778.0,25.0,23.0,85.0,95.0,73.0,59.0,0.24392033948379988,0.10072735264293586,0.17147895038946445,0.7453094553810888,0.32326407097090587,0.37402113411130705,0.6972852050822129,0.13010079462750715,0.2786657326197928,0.2960105788913379,0.313931437334519,4.9346424415627705,52.547317257110585,2.973369995749361,-2.0636984791712587,12.267000835152835,0.641131701013568,0.5554300464758447,-1.4225667781576905,2.459782859711089,13.859646963182074,9.929044403179105,1.4632242819342103,-0.513587136038272,3.6438823266031712,92.76809555157799,-0.513587136038272,94.54999149328296,105.26260548095127,128.99641811670358,97.3222754300227,95.02268312723916,95.92177003284849,100.55056326904966,0.0,0.0,0.0,0.0,2.5837902668811994,163.0,421.1578135331717,1008331.070751598,23.0,,0.0
MIN,118279.86016604265,1970.0,28.729936513104345,1970.0,1970.0,2200.0,5483.0,6143.0,1438.0,1014.0,230.0,41.0,153.0,744.0,694.0,501.0,65.0,905.0,42.0,38.0,79.0,132.0,57.0,52.0,0.26213749227055183,0.081556242455315,0.14732215491160672,0.6661303431784145,0.32590941490314174,0.4046799361823214,0.7305893510854631,0.14254244391176948,0.2869662281964838,0.2537847959840469,0.3246942395104916,8.959392109676186,60.817843436556764,5.248890881275679,3.984372456454501,13.360889053199001,0.09286375720088477,0.6049595436979903,4.077236213655386,4.775978223951409,22.81906303450378,25.608603322984855,2.3732916467209733,-0.47291265732427035,3.629216358534815,96.95807418682291,-0.47291265732427035,101.61144296823727,85.22831533669515,110.82427463936118,98.118685900283,102.81176606549838,105.09485021957042,103.54561938090853,0.0,0.0,0.0,0.0,2.8315667940957185,162.0,458.713820608823,1008105.6697053557,8.0,,0.0
MON,117696.7075471698,1970.0,27.97153260509765,1970.0,1970.0,2112.0,5231.0,6042.0,1237.0,861.0,205.0,35.0,136.0,667.0,634.0,636.0,62.0,926.0,39.0,35.0,101.0,103.0,62.0,42.0,0.237326385949189,0.10526315732489243,0.15326050940648792,0.8208478116400199,0.32119324856835485,0.37024003296673286,0.6914332815350877,0.13291364701754385,0.2624489949076465,0.28103276982621644,0.31065117609000326,1.7898167936919338,48.19579098254044,-3.769310121729943,2.185068697235557,11.956104678764953,0.5318237248663946,1.9101019513795447,2.716530775511876,-4.0003487648226095,12.582388640833765,14.132643635397226,1.3086880975019015,-0.231038643092666,3.7092946425006157,83.90556589567386,-0.231038643092666,88.90425167641598,109.87830262180672,111.39226631122762,94.52286193253791,90.78379478564379,94.34523946288533,90.22745303839447,0.0,0.0,0.0,0.0,2.533851516269447,162.0,410.48394571333995,1007535.1595498179,24.0,,0.0
NYM,115967.76228462029,1970.0,26.469527760051054,1970.0,1970.0,2035.0,5437.0,6268.0,1358.0,985.0,211.0,42.0,120.0,695.0,639.0,684.0,60.0,1058.0,26.0,47.0,74.0,139.0,118.0,54.0,0.2491856712334078,0.10912571733934269,0.16879387327520742,0.8303505058613594,0.33316441526435864,0.3689642140180281,0.7021286292823867,0.1197785427846203,0.28753532777951496,0.2970644543506701,0.31755117532969657,4.495669364889011,53.20219172929848,0.4309749850112858,3.3560944479897894,12.548821355579344,0.69971660055632,2.0047941033317733,4.05581104854611,0.9471989115035986,19.556625418960824,24.18586742206638,2.0342670232287094,0.516223926492313,4.341161232520407,91.50739547980677,0.516223926492313,93.3468292658979,113.9102122561788,122.68217139815637,98.0458156117369,90.4709607447251,85.02163288047352,98.93023372251466,0.0,0.0,0.0,0.0,2.659465677278239,162.0,430.8334396936822,1005843.89326739,25.0,,0.0
NYY,117302.52145748989,1970.0,26.916113360323887,1970.0,1970.0,1984.0,5460.0,6175.0,1378.0,1018.0,208.0,41.0,111.0,679.0,624.0,588.0,48.0,784.0,25.0,46.0,56.0,115.0,105.0,61.0,0.2521126075271255,0.09522267158979757,0.12696356233376516,0.8892184999473683,0.32478777491935223,0.3670207349834818,0.6918085099028342,0.11490812745635627,0.2737666122516599,0.24016194379757083,0.31213120292526014,0.14243855583440415,54.54451388494606,0.17453433625528725,2.2208906882591095,14.016232149980752,0.29041253130445593,0.6346324239394284,2.5113032195635654,0.40179239174568415,17.56396018522943,22.799120457101044,1.8308401229798175,0.22725805549039638,4.193253228703165,95.57329841533206,0.22725805549039638,97.72553181700646,99.51007595653317,95.5093598088572,97.78100359891302,93.24418280353933,84.72039704547225,98.78282057637081,0.0,0.0,0.0,0.0,2.952229702189474,163.0,481.21344129554655,1007145.7880161944,9.0,,0.0
OAK,115132.9941551541,1970.0,27.417817924194118,1970.0,1970.0,1871.0,4958.0,5646.0,1233.0,844.0,197.0,23.0,169.0,647.0,591.0,557.0,52.0,928.0,34.0,34.0,63.0,109.0,125.0,63.0,0.2485207915809423,0.09865391380481757,0.16436415115834221,0.6874953872153736,0.326094060314559,0.40102027098388243,0.7271143312984413,0.15249947940294015,0.27437691383032237,0.2929507600283387,0.3251332122809358,6.3148125131527975,56.53891294132002,5.927836847497853,4.830145235565002,12.939812440361816,0.21663449885831038,0.5858938726524779,5.046779734423312,6.0529473554605895,24.625433402898192,28.93983981989581,2.558589473716634,0.12511050796273665,3.7718123232187373,103.29915782893187,0.12511050796273665,96.33324871394191,103.09580998122824,123.6442532337849,98.17427547302105,101.88200254470343,112.43605417860482,99.00303483422586,0.0,0.0,0.0,0.0,2.7423282298901874,162.0,444.25717321997877,1005023.7043924902,10.0,,0.0
PHI,116468.38186587965,1970.0,26.701098540744383,1970.0,1970.0,2137.0,5456.0,6099.0,1299.0,916.0,224.0,58.0,101.0,594.0,553.0,519.0,59.0,1066.0,25.0,37.0,62.0,133.0,72.0,64.0,0.2379988738629283,0.0850959169181833,0.1747827508534186,0.5477568836360059,0.3046008926345302,0.35661160939547465,0.6612125020300049,0.11861273553254632,0.27570647155468114,0.27643876025414,0.29657933698648103,-0.9375813389095513,41.8897966029133,-5.105879758822061,-4.897196261682243,11.034109783056982,-0.007133447916207172,1.7628044580260744,-4.90432970959845,-5.730928430723357,2.16165610076125,-1.3995796652605457,0.25041494608540027,-0.6250486719012956,3.836002027008823,77.1783725676952,-0.6250486719012956,89.15617071396132,88.82685213552067,127.03498641019628,89.63995428719036,87.44207077262735,84.19411541456596,94.84731536807247,0.0,0.0,0.0,0.0,2.352978138796524,161.0,378.8294802426627,1006333.1469093293,26.0,,0.0
PIT,116977.18139460155,1970.0,27.654562982005142,1970.0,1970.0,2017.0,5630.0,6224.0,1522.0,1087.0,235.0,70.0,130.0,728.0,676.0,444.0,82.0,869.0,44.0,53.0,53.0,116.0,66.0,34.0,0.2696530054852185,0.07133676041243574,0.13962082223248715,0.7135362552268637,0.3250899615674807,0.40627216762837404,0.7313621291958549,0.13661916214315553,0.2957090848761247,0.23184447369215935,0.32321138082784323,5.5436794378381355,54.79215090851712,1.4049005972274995,1.453609905129442,12.688449934838403,-0.15330368202840455,2.0271011028836234,1.2991384773546288,1.4443463472786153,17.459035862355268,25.153723840961764,1.823567089868755,0.039445750051115794,4.3241681139868,94.99826724677936,0.039445750051115794,101.01404683292346,74.46444081535579,101.4787166827425,95.66961226570598,99.6189655601263,96.97550143901658,101.64512782133538,0.0,0.0,0.0,0.0,2.6890570964942158,162.0,435.6272493573265,1006826.7353791774,27.0,,0.0
SDP,114916.94037896112,1970.0,26.53985625612545,1970.0,1970.0,2144.0,5473.0,6122.0,1352.0,937.0,208.0,36.0,171.0,679.0,627.0,498.0,46.0,1152.0,39.0,29.0,83.0,111.0,60.0,45.0,0.24664026682636395,0.08134596476592616,0.18817379879500162,0.5045765756574649,0.31203217820679513,0.3908226899387456,0.7028548681455408,0.14418242311238155,0.28268512923995426,0.2974518132244364,0.31480357315655966,5.626419636820518,52.75209365328996,2.915575084509987,-1.6590983338778178,12.141529220038626,-0.4061216106714376,1.9397252933990863,-2.065219944549255,2.7147094563645298,14.730744025252987,15.95262688973057,1.5525974169296701,-0.20086562814545744,3.755884578464419,92.17042665363739,-0.20086562814545744,92.40839608177741,84.91248752900162,136.76782094318713,91.82688188688108,95.84637051550129,102.36080250025562,97.18423215481627,0.0,0.0,0.0,0.0,2.5731484525220516,162.0,416.8500490035936,1004815.5478601764,29.0,10.0,0.0
SFG,115993.31946182728,1970.0,28.008917396745932,1970.0,1970.0,1982.0,5510.0,6392.0,1449.0,993.0,256.0,35.0,165.0,825.0,770.0,723.0,93.0,988.0,55.0,40.0,64.0,143.0,83.0,27.0,0.2641698332474969,0.11311013724796622,0.15456820965910512,0.8905408929452441,0.35068916499968716,0.41667980462390486,0.767368969623592,0.152509971376408,0.2930007512465582,0.293491864488423,0.3409220935945111,18.9050987287368,72.56978450510773,14.106261386202991,-5.9288172715894865,13.826250001438456,-0.12340573876984277,2.208875534095532,-6.05222301035933,15.072692100618433,25.055594625793095,22.716985624797935,2.6558948825080955,0.9664307144154414,3.744565923746541,105.54611805850078,0.9664307144154414,98.96000921440131,118.06932459536907,112.34272442570803,103.20311423808774,102.17094453883021,108.25517238335794,100.74570517628956,0.0,0.0,0.0,0.0,2.9301905154208385,162.0,474.69086357947435,1005870.5078222778,30.0,,0.0
STL,116485.48043970256,1970.0,27.746201099256385,1970.0,1970.0,2001.0,5520.0,6186.0,1467.0,1089.0,216.0,50.0,112.0,731.0,672.0,554.0,65.0,929.0,25.0,36.0,51.0,137.0,114.0,46.0,0.26543492358357584,0.08955706390316844,0.1501778203410928,0.6792974238231491,0.33294530178612997,0.3842531066181701,0.7171984084042999,0.11881818303459424,0.30024273418105396,0.25784028474135146,0.3214242879951483,6.913540732803136,59.45166119832187,1.2208887769990495,-5.582145171743357,13.536000027820815,0.15635377158447883,2.162505327754031,-5.413158029256129,1.9131289764382338,12.19847630275695,12.06526815282953,1.3060573657288204,0.6922401994391844,4.482666683403668,91.67297290879567,0.6922401994391844,99.43392158273039,93.48359311606734,109.15171704868767,97.9813334560799,94.21983597355742,84.33994689397157,103.25356958016494,0.0,0.0,0.0,0.0,2.868677978126415,162.0,464.7258325250566,1006349.2300355642,28.0,18.0,0.0
WAS,115480.85492117597,1970.0,28.62441414571794,1970.0,1970.0,1711.0,4081.0,4694.0,966.0,735.0,115.0,20.0,96.0,457.0,411.0,519.0,59.0,743.0,27.0,28.0,39.0,95.0,47.0,30.0,0.23712116128802724,0.11056668030187472,0.15828717467682146,0.9225782585837238,0.3238194136075842,0.3482912977147422,0.6721107113223264,0.11117013642671493,0.26533476481018325,0.28930549674051986,0.3040236928592626,3.9313442009893516,52.4857940874539,3.1804949678355925,2.2606564364876385,12.509641174646829,0.22192349322505286,0.5664164103681387,2.481616718619173,3.028373116051664,18.586047419685798,14.587128544015703,1.9378197137367643,-0.15212185178393012,2.857132225915194,88.74936068330759,-0.15212185178393012,91.9144497343133,115.54494923748928,119.07279885226926,97.48946756146654,88.4858383667533,81.964420673793,95.74036895640094,0.0,0.0,0.0,0.0,2.6511622395760543,162.0,429.48828291435876,1005367.865573072,13.0,,0.0
