Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BAL,118796.7807585569,1958.0,29.272155411655874,1958.0,1958.0,1934.0,4824.0,5405.0,1170.0,866.0,187.0,16.0,101.0,492.0,464.0,458.0,29.0,676.0,28.0,34.0,61.0,125.0,30.0,33.0,0.24265194752210917,0.08473635481350601,0.1250693796962072,0.7942351711970398,0.3093730710173913,0.3517651115506013,0.6611381825679926,0.10911316402849214,0.26009902247807587,0.22849213688621647,0.2971470360945604,-3.392400696437517,40.99521585317672,-2.674756252853322,-0.7405966277561609,11.519624211103979,0.49055593388127533,0.6366394131159656,-0.24894452865341476,-2.991060357318359,8.916258738248171,10.77410434316243,0.9449742842163283,-0.31630410446503665,2.5251456376428996,86.18751737675727,-0.31630410446503665,92.76577399372383,94.70920695661529,106.82443203462682,93.64399528898863,88.50381480829711,80.29952278849447,94.16524429903006,0.0,0.0,0.0,0.0,2.565225800743756,154.0,395.04477335800186,1008604.5071230342,2.0,4.0,0.0
BOS,118544.6467211689,1958.0,28.91963819794747,1958.0,1958.0,1842.0,5031.0,5749.0,1298.0,894.0,224.0,27.0,153.0,686.0,649.0,604.0,37.0,784.0,26.0,29.0,59.0,143.0,29.0,20.0,0.2589734825312229,0.10506174932196903,0.13637154235884497,0.9622230073499737,0.33796713956340235,0.4074050441221082,0.7453721836855108,0.14843156159088539,0.2765226144299879,0.26804661669333796,0.33150564169735286,13.033556156774258,65.92645493923604,8.46860108418049,1.4188554531222821,13.726943791380801,-0.24049018637437078,0.7586283440389252,1.1783652667479114,8.586583414124094,24.25052081629173,22.519585194926712,2.5511978386212553,0.11798232994360662,3.0507145181517408,99.51778544998211,0.11798232994360662,99.00549241901335,117.4267524447775,116.47785088208481,102.29912099663353,102.50277640670001,109.23506497700662,100.14601747594081,0.0,0.0,0.0,0.0,3.0370375762358677,155.0,470.74082449121585,1008365.3743259697,3.0,,0.0
CHC,118875.96139950561,1958.0,27.929264118653737,1958.0,1958.0,1860.0,4704.0,5259.0,1238.0,831.0,188.0,45.0,174.0,642.0,610.0,443.0,49.0,807.0,39.0,33.0,40.0,114.0,37.0,22.0,0.26348483459916333,0.0842365465270964,0.15345122592945426,0.6551960522572733,0.32910933915040885,0.43411107040083663,0.7632204095512455,0.1706262358016733,0.28221297566362424,0.2707739104753755,0.33546940104118084,13.803685240959881,65.4517680636869,8.209548643199446,1.131297709923664,13.403884947883295,-0.07585918253815759,0.9588237057030371,1.0513513137539132,8.354133688213624,23.768193655553873,21.2686865657671,2.501911596640609,0.14458504501417815,3.776770645296875,100.0301836194538,0.14458504501417815,97.68377479832125,94.29016729679329,131.45705419563822,97.47278597919245,103.06565464052161,112.64976165842666,99.79864552891095,0.0,0.0,0.0,0.0,2.984818850528618,154.0,459.6621030614185,1008692.7657349306,17.0,,0.0
CHW,117034.95672191528,1958.0,29.17863720073665,1958.0,1958.0,1752.0,4793.0,5430.0,1241.0,937.0,174.0,39.0,91.0,596.0,532.0,478.0,28.0,590.0,47.0,43.0,69.0,107.0,98.0,29.0,0.2583470822403315,0.08802946552541437,0.10865561650441988,1.3844780518307553,0.32899646049244935,0.36899669326482504,0.6979931537572743,0.11064961102449355,0.2739886890539595,0.21344383138858192,0.31344109727542624,1.0645473722126924,49.472221993200655,0.33795887580603884,2.672623434045689,12.562923263606116,1.6013509377068798,0.69429800373641,4.272989980064154,1.147411789994674,18.677623037401357,21.730096783575682,1.956195930255836,0.8094529141886349,4.146016309923963,94.22235732808653,0.8094529141886349,98.76601975700581,98.38989282788741,92.80508585435055,99.58379019587316,92.83926669597051,81.43023842365389,99.26693028555866,0.0,0.0,0.0,0.0,2.7795021687090236,155.0,430.8228360957643,1006887.3769797422,4.0,,0.0
CIN,117304.74670041584,1958.0,29.013559934912312,1958.0,1958.0,1843.0,4875.0,5531.0,1250.0,873.0,230.0,36.0,111.0,635.0,581.0,535.0,41.0,690.0,20.0,30.0,71.0,93.0,60.0,37.0,0.25603194720141026,0.09672753536376784,0.12475140059247873,1.003903539624661,0.3304078769227988,0.3853223036496113,0.7157301805724101,0.12929035644820105,0.27575612582191283,0.24154763898571688,0.3201550284469074,5.031181144518336,50.34914005064017,-1.6905304317683607,-0.4816488880853372,11.761069802638756,0.7608594475818327,0.8413077682361769,0.2792105594964954,-1.6119235989180742,11.269664531453357,11.950376309448302,1.1918928745596138,0.078606832850286,3.888696516055162,86.76030859537588,0.078606832850286,94.92070809178043,108.27195401134325,106.87077623092127,97.85737577752758,91.4823375422598,85.3592518770202,97.3836479759462,0.0,0.0,0.0,0.0,2.618991658278792,154.0,403.32471524136685,1007151.5653588863,18.0,,0.0
CLE,116454.16823071642,1958.0,28.7436484321355,1958.0,1958.0,1542.0,3857.0,4369.0,993.0,693.0,155.0,19.0,126.0,527.0,487.0,403.0,22.0,633.0,32.0,22.0,55.0,89.0,39.0,42.0,0.2576162866381322,0.09224078699015795,0.14488441237102312,0.7192745320521858,0.3305317672785535,0.40660982421011665,0.7371415914886702,0.1489935375719844,0.27700275217463943,0.2659647504715038,0.32839635509977855,11.554117454486518,52.827732352986175,11.005014455537156,-0.15,10.711467981911065,-0.9029734603473164,0.591976141291226,-1.0526644651539083,10.31363123636829,20.56441089441667,18.352411841309983,2.170887233554473,-0.6913832191688675,3.3074003778971526,104.47010389180326,-0.6913832191688675,98.48663679568406,103.09685617370344,123.74887522269013,100.04851151428745,102.30269972623415,109.64863930144897,100.30796425325465,0.0,0.0,0.0,0.0,2.4008530101785297,153.0,367.33051041428246,1006316.1068894484,5.0,,0.0
DET,117178.69190502897,1958.0,27.06842400448682,1958.0,1958.0,1687.0,4790.0,5349.0,1294.0,943.0,212.0,40.0,99.0,611.0,568.0,416.0,32.0,597.0,21.0,50.0,72.0,115.0,48.0,30.0,0.26982274804524214,0.07777154565040194,0.11160964621574126,0.8609707283234248,0.32732186093363247,0.39259537870723504,0.7199172396408674,0.12277263066199293,0.2878789565819779,0.20788932590203774,0.31992075135538706,4.751281046981324,53.84248283610688,1.7027560014430356,3.860295492799701,12.74031454358674,0.10462194435252477,0.7041016464863094,3.9634740662444674,1.6741851879958083,19.08207544431333,19.770663202760968,1.992316390602674,-0.028570813447227266,3.9480215423675773,93.99359822593584,-0.028570813447227266,103.17245187018094,86.92469045371024,95.32818580808674,99.07690641092998,98.79514651699412,90.36881256706113,104.2420723595773,0.0,0.0,0.0,0.0,2.837052926171247,154.0,436.90615068237054,1007026.6698448308,6.0,,0.0
KCA,116803.80139199602,1958.0,28.151628138205318,1958.0,1958.0,1315.0,3621.0,4023.0,896.0,628.0,138.0,37.0,93.0,441.0,421.0,307.0,27.0,531.0,20.0,35.0,40.0,109.0,20.0,26.0,0.24753234214640812,0.07631121009420833,0.13199105097042008,0.6720350688677605,0.306772013614964,0.3835384798269948,0.6903104934419586,0.13600613768058661,0.2650573377310465,0.23141933965697242,0.3060295503472759,0.5664497081768571,48.720711096494846,-2.2481195940764187,1.4501615709669402,12.497156605303655,1.1812861099808654,0.6906633672259657,2.6314476809478053,-2.6725622081666653,13.146705445310758,9.551450956095884,1.3792943622750213,-0.4244426140902467,3.710591172080446,84.9959780143683,-0.4244426140902467,94.65507602056834,85.29248403272312,112.7363795024578,92.85668239734527,96.52196085307078,100.11572317382775,95.98419243915316,0.0,0.0,0.0,0.0,2.7472274813547104,156.0,428.5674869500373,1006662.1396967437,10.0,,0.0
LAD,118138.53301127214,1958.0,29.010556450169975,1958.0,1958.0,1880.0,4975.0,5589.0,1258.0,884.0,162.0,48.0,164.0,644.0,605.0,480.0,21.0,791.0,25.0,42.0,67.0,125.0,73.0,47.0,0.25297256803703716,0.08588298397495081,0.14152800082161388,1.0220869364857756,0.3186356547393094,0.40379807028287706,0.7224337250221864,0.15082550224584004,0.26706755504437285,0.25675433993737695,0.3211390581194913,4.208804489469141,47.241289393612725,-2.424200171671754,-1.9404186795491143,11.167935868141292,0.21531502135853836,0.7988789590316566,-1.7251036581905759,-2.3713466381203707,7.870364530862004,8.498532780163046,0.8412413766025949,0.05285353355138353,4.134140774628327,86.85485613803041,0.05285353355138353,93.78648074328827,96.13310683790988,121.24278552691645,94.37077981415277,95.8688116795924,99.57704804409543,94.28116324332612,0.0,0.0,0.0,0.0,2.486910744904276,154.0,382.98425478618714,1007967.8740382895,22.0,,0.0
MIL,116514.05242214532,1958.0,28.625259515570935,1958.0,1958.0,1820.0,5159.0,5780.0,1377.0,968.0,221.0,21.0,167.0,668.0,635.0,467.0,68.0,637.0,35.0,40.0,79.0,131.0,26.0,8.0,0.26673622870363317,0.0807958473183391,0.11020761201366783,1.0240297948233563,0.32913820194394466,0.4151394093740485,0.7442776113179931,0.14840318067041522,0.2747503928780277,0.21989619467301036,0.32802758479013494,6.982839879087247,53.73682544595739,5.723466375101958,6.117148295552864,12.133752293271177,0.7628066345694826,0.8679669650368212,6.8788965999674065,6.1779946144188225,26.05861047269423,31.87238668210079,2.7160441769582944,0.45452823931686454,3.023204619917108,102.65928317865607,0.45452823931686454,98.8891893337149,90.43882108915508,94.41154958196901,97.4813343142362,98.5614463936816,97.97779839265935,96.99338670246725,0.0,0.0,0.0,0.0,2.701981753925606,154.0,416.1051903114187,1006375.9555363322,16.0,,0.0
