Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ABC,,1926.0,27.551517422255525,1926.0,1926.0,694.0,2446.0,2669.0,708.0,542.0,108.0,33.0,25.0,392.0,356.0,197.0,0.0,26.0,56.0,79.0,0.0,0.28932205294642194,0.07381041543836643,,,0.3488197822487823,0.39113684145372796,0.7399566237025103,0.10181478850730612,,,0.34765601696348136,1.2797170101616029,32.78842729869186,-2.164677313856513,1.8062944923192208,7.976296972843503,0.44662654070611435,0.6779964062014163,2.252921033025335,-0.9026769835866633,10.004537428483593,8.81076812844004,0.9670858092945689,1.2620003302698504,5.6260865061418786,91.27293505450163,1.2620003302698504,99.50659097126807,87.45429736993255,,97.23639319113506,93.49007753566717,79.78221320911605,,0.0,0.0,0.0,0.0,3.061955048812289,81.0,248.01835893593105,1015749.1611090295,1148.0,,0.0
AC,,1926.0,29.297692740574,1926.0,1926.0,549.0,1791.0,2013.0,453.0,352.0,66.0,22.0,13.0,269.0,239.0,205.0,0.0,17.0,66.0,22.0,0.0,0.2531159228315946,0.10183805209935419,,,0.33532041679582714,0.3365720895538996,0.6718925063497269,0.08345616672230502,,,0.32247957961806833,-1.979624647044127,20.576077738533165,-2.1241397279295806,1.8022851465474417,5.709880823777481,0.12691854771598618,0.7770859530957585,1.9292036942634279,-2.0620459719395954,6.354124499197071,4.681995020039804,0.616885861448324,0.062093755989985504,4.625605177503443,84.81616902366535,0.062093755989985504,93.42882136787618,103.39221077425634,,95.63290013459286,88.03737317085901,74.92420210989538,,0.0,0.0,0.0,0.0,3.1148325363934424,57.0,177.54545454545453,1015662.9364133135,1097.0,,0.0
BBS,,1926.0,29.128036769533814,1926.0,1926.0,472.0,1352.0,1523.0,341.0,256.0,58.0,15.0,12.0,181.0,159.0,150.0,0.0,21.0,46.0,74.0,0.0,0.2542482797800394,0.09848982204005254,,,0.3361785944622456,0.3475864066447801,0.6837650011070256,0.09333812686474063,,,0.32591832486407507,-0.3379529991651939,20.81313808919037,-0.47346869214595455,0.028233749179251477,5.3543094044633195,-0.3846224204234128,0.7286944780721942,-0.35638867124416135,1.1015697262284092,6.8281849375197625,3.1142418097305304,0.6551417926358561,1.5750384183743638,5.353941559881721,86.97137674793933,1.5750384183743638,93.84679102335025,99.99288310767567,,95.87765116960159,90.91839502040465,83.7959009673016,,0.0,0.0,0.0,0.0,2.7748194346881156,60.0,166.489166119501,1015909.0242941562,1098.0,,0.0
BOS,118766.30715316429,1926.0,27.86002886002886,1926.0,1926.0,1476.0,4263.0,4851.0,1068.0,801.0,194.0,50.0,23.0,459.0,409.0,424.0,369.0,27.0,137.0,42.0,41.0,0.25051594258750776,0.08740465839229025,0.07606678993568336,1.530262522040404,0.3223184161997526,0.3357637041045145,0.658082120304267,0.08524776151700682,0.26896071774871166,0.16821273968253966,0.3139592829943216,-6.285983593911156,46.64248852913832,-11.295550131211334,2.4814432989690722,13.39861924231123,1.130651209721508,3.1793722495636527,3.6115829763675604,-12.691885509489424,7.497688958753023,3.461463326981293,0.7293500302787131,-1.3963353782780876,4.119257314918694,73.022149540657,-1.3963353782780876,86.38152573326018,95.17733475358749,124.35488392963525,89.13928393024685,82.6011656131412,73.18860255205001,88.53229769239651,0.0,0.0,0.0,0.0,2.7053399095815296,154.0,416.6223459080602,1008581.2733457019,3.0,,0.0
BRG,,1926.0,29.96124031007752,1926.0,1926.0,249.0,820.0,907.0,205.0,154.0,30.0,9.0,12.0,101.0,93.0,79.0,0.0,8.0,25.0,20.0,0.0,0.25128738721719956,0.08710033035170893,,,0.32194046271664833,0.35390314533627343,0.6758436080529219,0.10261575811907385,,,0.31983973074379934,-0.6921183487865008,10.21205001863222,-0.7619816918413259,0.19955898566703417,2.760344182417339,0.23791049664394465,0.37566890729726793,0.4374694823109788,-0.4954126630079521,3.078069909017634,1.7036826137761159,0.29609107055491396,0.2665690288333738,4.1215665054110096,83.23793914971613,0.2665690288333738,92.75388189598931,88.42957547386507,,91.81695649332434,92.57066833321228,92.12505322172647,,0.0,0.0,0.0,0.0,3.065404000242558,28.0,85.83131201764057,1015674.5413450937,1099.0,,0.0
BRO,116365.90749774165,1926.0,30.809575429087623,1926.0,1926.0,1762.0,4905.0,5535.0,1297.0,959.0,240.0,59.0,39.0,601.0,550.0,455.0,450.0,27.0,148.0,75.0,0.0,0.2643421518363143,0.08220415484769647,0.08130081262077687,1.3368887849618787,0.32997775327353207,0.36095273007642276,0.6909304833499549,0.09661057824010841,0.28455966449539294,0.1705510383053297,0.32664535070492234,-1.1823008026968838,45.81214227583202,-1.2272660415768426,-2.45293586269196,11.896444844465295,0.027389497328768362,0.3798918885248061,-2.425546365363192,-0.7778860219631353,9.072904345663774,9.269775767353721,0.8603787398021875,0.4493800196137074,4.515899570499984,88.13477237716683,0.4493800196137074,92.1450743008807,107.02386341127514,133.26304245165662,95.09187999495958,90.764580009578,87.19042197668519,94.94825719650157,0.0,0.0,0.0,0.0,2.3865361191942185,155.0,369.91309846431795,1006233.8157181572,22.0,9.0,0.0
BSN,117007.76701070336,1926.0,28.370030581039757,1926.0,1926.0,1538.0,4653.0,5232.0,1281.0,1020.0,190.0,58.0,13.0,554.0,515.0,372.0,321.0,27.0,180.0,62.0,0.0,0.27530925265940365,0.0711009169550841,0.06135321056211774,1.6340351984669341,0.33245556406899845,0.34922153784116977,0.6816771019101682,0.07391228518176607,0.29257229956001535,0.13493883709480123,0.3234136602561733,-3.230304894047735,50.17617398249076,-1.5894228072357888,-1.5948012232415902,13.519624633707437,0.14439222023079018,0.4317252592176796,-1.4504090030108001,-1.4787864140247786,11.022154475889538,9.11995195820342,1.0508627683992966,0.11063639321101015,4.3358809110673535,89.24626195516232,0.11063639321101015,95.96801480881217,92.56825082279366,100.56622117446673,95.80592718291469,87.81467369907877,66.70535930592155,97.62181156790753,0.0,0.0,0.0,0.0,2.747613976649465,153.0,420.3849388379205,1006860.7278287462,16.0,,0.0
CAG,,1926.0,28.842468114443296,1926.0,1926.0,815.0,2637.0,2901.0,713.0,563.0,98.0,35.0,17.0,401.0,338.0,239.0,0.0,25.0,119.0,55.0,0.0,0.27159200516821785,0.08238538402826612,,,0.33678042010410203,0.35505345567011376,0.6918338757742157,0.08346145050189589,,,0.32808298858762897,-2.030977042523972,29.46983925396546,-5.4745084298769475,1.6725267149258876,7.974298642088538,0.20093307367910274,0.6778265452904094,1.8734597886049904,-4.857250203963553,5.668334772020383,4.277971450672338,0.5505700096784459,0.6172582259133936,5.157429967721343,80.13407741602741,0.6172582259133936,93.40869212740255,97.61435199833547,,93.88032162970147,84.86537595521385,65.40051142184046,,0.0,0.0,0.0,0.0,3.0611879254946572,81.0,247.9562219924164,1015869.084108928,1151.0,,0.0
CEL,,1926.0,26.1921749136939,1926.0,1926.0,472.0,1279.0,1364.0,335.0,247.0,61.0,13.0,14.0,159.0,135.0,71.0,0.0,14.0,43.0,24.0,0.0,0.26150011671994144,0.05205278569061584,,,0.3079178880681818,0.36254667476319646,0.6704645628313782,0.10104655804325514,,,0.313835983751806,-1.7362598552426065,10.31520539703518,-3.0536732984122428,-0.9640762463343109,3.0507775446798795,0.048010628757850865,0.25932036112185536,-0.91606561757646,-2.8466405932056986,-0.4526083049804231,-2.411101500301291,-0.04734257269754525,0.20703270520654418,4.128565402854768,72.05202551663332,0.20703270520654418,89.93778693464738,61.67476191109807,,85.83465261562344,86.65641571357658,79.18022672389876,,0.0,0.0,0.0,0.0,2.1559584107478007,44.0,94.86217008797654,1015885.995601173,1154.0,,0.0
CHC,116350.80245859655,1926.0,27.706675772579818,1926.0,1926.0,1688.0,5189.0,5857.0,1438.0,1035.0,289.0,48.0,66.0,678.0,625.0,443.0,444.0,29.0,196.0,84.0,0.0,0.2776291451495646,0.07563599065340618,0.07580672657008705,1.4002676952455182,0.3370988992369814,0.3909109468656308,0.7280098461026123,0.11328180171606626,0.29316485916407714,0.16271128508792895,0.3402602922641629,2.2876289381560015,59.74808999165398,2.016563785334447,3.921290763189346,14.545873105001236,0.4419293202026032,0.4644966858877976,4.3632200833919494,2.929548799700311,22.303138673981298,22.727777911301686,2.15549731408797,0.9129850143658635,4.220597132851021,96.18646387213934,0.9129850143658635,96.77668896233234,98.47258873550066,124.25749135069476,97.14402790694804,98.29782394468454,102.23609333291901,97.81952933578053,0.0,0.0,0.0,0.0,2.91803576606966,155.0,452.29554379375105,1006219.6709919755,17.0,,0.0
