Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
FLA,403550.0382233233,2006.0,25.25234471774907,2006.0,2006.0,2137.0,5022.0,5651.0,1348.0,856.0,291.0,40.0,161.0,698.0,648.0,447.0,52.0,1122.0,67.0,40.0,75.0,96.0,110.0,55.0,0.26852065154875243,143.19200141567865,127.08759511590868,65.50008847991506,12.474960184038224,21303.0,7795.0,13508.0,12.758803751548399,7.246328083525039,2.0868872765882145,0.07910104360838789,0.19854892885967088,0.4392603664462927,0.3328034477078393,0.4386916548269332,0.7714951025347727,0.17017100327818085,0.3127034347343833,1.3206488556246683,0.19107587055795433,0.4412852121490002,0.3671080362047426,0.09689108250026544,0.10818955233356928,0.08317724665457442,0.2978251839897363,0.30614050691912936,0.3306090392716311,8.282502458811182,68.31509886078823,7.210362338998232,-2.3345803325195615,15.022786951008634,0.8914286530459798,0.9912055319345204,-1.2944259814188936,8.492032084523787,23.211598586048048,20.476988052180666,2.239464312564998,10.749429127455912,1.2816697455255552,4.501755082452852,97.71459556312749,-0.1805493558448489,2.590013100299984,-7.8817960262627205,8.850943001630908,11.858099216595292,1.2249107882380486,0.9617814578971616,1.80100128720382,9.320828172004955,1.0212352606078134,-0.11103452054078133,0.602447196947443,90.16279128038755,0.17348771319858158,82.68441685952517,0.026086815811623244,86.05132810556385,0.08881771795958164,75.21407847011704,0.09599276202736318,80.5716923930064,0.011151119733233138,85.33152770159496,0.0055595792193223435,67.65136517735348,0.03573387248171276,0.002341817123171507,6.953770328723151,0.6955107996253469,0.25639119772262575,0.5992149241351845,1.4481694742483857,-0.47843080519840453,-0.12137338887361107,0.11445357194038851,-0.2687813165386479,0.7364911056191289,-0.6657067923565735,-0.032651311539580924,-0.31257957575101464,-0.8655423001446454,0.23644055421061944,0.6706276282781808,0.46594302690320294,0.5190771704556737,0.8564748551911502,0.7764049622070797,0.5295454368943551,0.6090957356397098,0.1053026216634224,0.16743418129534599,0.27273680345071666,139.35692797734913,117.46858963015396,86.20049548752434,39.64271810299062,204.13307379224915,99.25022119978765,343.02601309502745,0.4006359597326488,0.33914548606940514,0.26021855446529746,0.12815534848264873,0.598233863934136,0.2736107876080029,1.3357399740205147,0.22596861449661879,98.64827488146744,89.05829590720907,120.86319997552083,97.01930489884244,99.23800234339647,100.18304677229817,103.50585915776134,96.87376221189227,102.61496830690395,98.63532423304108,98.20613797721676,98.29174322505409,99.41485153466101,103.56564304698708,115.56706274563301,97.34801146182043,99.64839282881559,0.0,0.0,0.0,0.0,2.953250926552822,162.0,478.42665015041587,3119.97044770837,20.0,3.1346740887053333,0.004925745967085471
HOU,277869.0973796034,2006.0,30.547981586402265,2006.0,2006.0,2223.0,4907.0,5648.0,1246.0,827.0,243.0,24.0,152.0,664.0,615.0,537.0,49.0,943.0,64.0,39.0,100.0,97.0,73.0,34.0,0.25336929454745044,134.4711402266289,125.67917847025495,60.61207507082153,16.285056657223794,21473.0,8227.0,13246.0,8.904036827195467,10.44422804532578,3.0564801699716715,0.09507790328735835,0.1669617559065156,0.5807061398739376,0.3312417523992563,0.4073709695786119,0.7386127219778682,0.1540016750311615,0.2812516218548159,1.2411972018009914,0.18313878967050284,0.4270135644907932,0.3896705904853045,0.12703230317191924,0.09212476074203259,0.0569433538098442,0.12399512357099858,0.28895184061791784,0.32007590744495323,0.641309235180164,57.43433555976333,-1.3632817555540013,5.662345650443162,14.21210452175512,0.7520330374609948,0.937716594686146,6.060482084751459,-0.7511344494374725,20.459168751755243,21.03156225628691,1.9739087816140657,9.474762528240733,0.612147306116529,3.4999923492862677,89.31986550232247,-0.17838031542087573,-6.8908290062099695,-8.07009852530498,7.914682223535358,-51.122202172875404,-4.7430434711277485,1.0198559130979938,1.7334907078586528,13.597733711048159,0.11180322494215356,-2.495059592963665,0.620041126572238,90.70854884401275,0.14996362782639502,82.32544496335048,0.03929457024284944,87.3392367943235,0.08759459640666549,75.55200821874823,0.09620442417878682,81.34621799575382,0.008478350575347682,84.01581809031624,,,0.025402509955349168,0.00220087023387254,1.5065515871732245,-1.7397934748785384,-0.6667216379127768,0.9501023867098686,0.46189518124605167,-0.07781978101134414,,-0.1476647887234575,-0.9058968748326146,-1.3052694373508587,0.27448041391305344,-0.3093562474307738,-1.2137104297166237,,0.21839490331267705,0.6720379126912182,0.4527569910658641,0.5613615448041822,0.8832478707949717,0.8099713724291783,0.5200291399787536,0.5855169964128896,0.08553804023194052,0.16507730443873936,0.25061534334100566,129.6804178470255,119.27620396600567,82.25,44.80099150141643,204.63863314447593,81.76699716713881,331.2813385269122,0.3803751368408005,0.36370444265273594,0.2559204192810342,0.1390583052789091,0.6189648628740924,0.24197682725163808,0.3848593550199199,0.458051727940862,93.08201686119627,107.04632529405306,101.63505896652633,96.56403739982449,92.15283853444302,90.66384234356408,93.06226096886012,92.81687455459745,99.26114791125354,104.66042540292959,83.9959961104241,93.32096738795987,106.61390065152,101.8550076874946,125.39905902268245,100.72147760217038,88.12738057966676,0.0,0.0,0.0,0.0,2.7938831185145183,162.0,452.60906515580734,1215.3796033994333,21.0,1.568945803796021,0.006785853585339944
KCR,278394.9040725729,2006.0,29.502412661648332,2006.0,2006.0,1813.0,4667.0,5181.0,1272.0,853.0,286.0,33.0,100.0,620.0,583.0,374.0,28.0,849.0,53.0,42.0,44.0,113.0,51.0,23.0,0.2728808024827253,149.27523644084152,99.50511484269445,62.3898861223702,9.623045744064852,18793.0,6716.0,12077.0,8.729395869523257,5.378498359390079,1.5207488901756419,0.07218683600501834,0.16386797872881684,0.45617488071820117,0.3306645334128547,0.41325263957498554,0.7439171729878402,0.1403718370922602,0.31153626710152477,1.5582563652345107,0.2015580581235283,0.47443287654892874,0.32323701208531175,0.09659026954313839,0.07918464169117931,0.05861216430727659,0.19672780175873386,0.255356108253233,0.3221780113884731,-1.3650623851573118,51.1757527202373,-2.837063279951053,4.468045446245652,13.148014893033771,-0.6042724752752299,1.3865121751065141,3.622303616608565,-2.450257858414682,15.706572826334169,15.540614959284035,1.5153764264397103,7.273807135945725,0.3868054215363706,4.189765842636861,91.12765038456754,-0.12952346587036817,-2.673492165398784,-7.454090165406109,7.3436935240248635,-35.60159757733345,-3.407174475491047,1.0099570431560134,1.8195650303696784,3.8479058096892493,-0.21760337070251504,2.368988376142159,0.6086919027335908,91.1537455708996,0.15538117587826084,83.27290470867247,0.03357583311919505,86.55618976869197,0.0800398077878671,76.25875976255077,0.10410221652603058,80.74149787481518,0.01619395239847206,83.01606365022717,0.00480148429974011,69.0090023103523,0.034017237318252125,0.0015459603451919688,-0.4419041322810309,-1.9911032232598982,0.615902543953121,-0.37887127331488263,-0.06509919342454591,-0.22017527719009194,-0.12322961105076247,-0.18136532676176323,-1.1026038133396896,1.3379563639006098,-0.1884809093254532,-0.40116115745150416,-1.8730295317115155,-1.431841550528498,0.2583424803725869,0.6848983745937078,0.48078979087820883,0.5968283362381597,0.9003459217737889,0.8241611338583285,0.5228403104381394,0.6052885540011581,0.08558874908318857,0.16356804709901565,0.24915679578073735,120.25419803126809,108.92742713761822,87.36711059640996,43.60316541208261,178.7917390465161,94.15383130669755,316.8220420768192,0.3827996581547964,0.342499120911021,0.27470122103454936,0.13921554268094963,0.5687727407411697,0.29201171422312294,0.6887103045917614,-0.17068165128922205,99.1268877670663,87.11382206822384,101.52004962979882,97.24508151934094,94.41528691651745,86.42925923775624,102.18472358651987,102.66667946687575,108.88966927638897,88.02639775799882,73.66806726291503,94.5051580998285,101.99126462100547,106.00865947282075,129.44425363994483,92.44754069285274,105.33838857366099,0.0,0.0,0.0,0.0,2.5846993168770505,162.0,418.72128932638486,1764.8141285466127,7.0,0.881623212783852,0.08805044458405713
LAA,273040.1708029197,2006.0,28.809894566098947,2006.0,2006.0,2217.0,5556.0,6165.0,1533.0,1037.0,308.0,29.0,159.0,765.0,736.0,484.0,49.0,911.0,42.0,53.0,30.0,125.0,148.0,57.0,0.2754792572079481,154.4353609083536,131.17518248175182,67.8345498783455,12.245093268450933,22540.0,8260.0,14280.0,9.2551500405515,4.86536901865369,0.9721005677210057,0.07850770425320357,0.1477696670158962,0.5875009507774533,0.3354818336316302,0.42718171122887266,0.7626635448605028,0.15170245402092458,0.30205888819789134,1.2471589022734795,0.18555868779983778,0.44331775085969183,0.37079914786731544,0.0919701883920519,0.09241009614890512,0.05644485160989458,0.12191808584898621,0.2520681255344688,0.3289849394148808,1.6712376536898943,59.206069229955546,0.5059354751796901,-1.8678655884360136,14.397736710317233,-1.313323123991151,1.518300473892046,-3.1760380692798145,1.6360181924430452,14.376017307372507,17.606752962566645,1.3870038979576749,6.657618974746839,1.130082717263355,4.348233673115039,96.40426857943605,0.49942576547178974,-1.0895973658189178,-8.12032993862153,8.424273114698574,-9.988501250743866,-0.858331561088562,0.992321011813211,1.877758879449595,4.087591240875913,0.3983499981535467,-1.9594327129494382,0.5950979935133821,90.55934747427413,0.1433338826343999,82.7178639891538,0.026123026924577374,86.97396409277633,0.08810866523384216,75.42402176870576,0.12272146503901167,80.58082636315994,0.020927498848405987,83.86461094871503,0.0061707963695001155,73.02792147929509,0.023261548880079287,0.004361875467662974,2.869304921495557,-1.1514856976529395,0.6289747333376922,0.672697797314194,-0.950760825797528,-0.5811357477252058,0.3360992330603818,0.22571932001367906,-0.2514710987866528,0.9167923971499832,0.3353206413396721,-0.5893663297838648,-2.6301995281607127,2.945715747599028,0.26326787050608275,0.6772903469018653,0.47498275845579874,0.5997029131570408,0.8977326217380721,0.8181918191127332,0.5124668915312246,0.5880921491223232,0.08594109858394161,0.16141242570640713,0.24735352291321971,149.05304136253042,118.44233576642335,90.81508515815085,38.2926196269262,222.87915652879155,97.13868613138686,358.35636658556365,0.4153441150624492,0.32790252068775344,0.25675336536577453,0.10660593435036494,0.6266944220665045,0.266699643539335,0.6036434748628714,0.028757323412177387,100.05148944666912,94.74173627478102,91.54676859753408,98.64275759265637,97.57880598580472,93.3876787690377,99.03175331921216,94.47483213984422,101.70270624052866,100.93366881219748,85.89575048687489,102.53969747181668,97.64460862928208,99.08248726144242,99.12345649789647,101.86205106227584,96.207477399552,0.0,0.0,0.0,0.0,2.8303755768953773,162.0,458.5208434712084,1536.0405515004056,1.0,-1.0681046195652173,0.11182020043633414
LAD,231656.78296031596,2006.0,30.291893925145757,2006.0,2006.0,1921.0,4658.0,5317.0,1302.0,866.0,255.0,53.0,128.0,725.0,659.0,521.0,49.0,786.0,45.0,39.0,54.0,112.0,113.0,39.0,0.27878476354071846,142.6723716381418,115.01824337032161,66.10908406996427,9.110964829791236,19765.0,7703.0,12062.0,8.942072597329322,6.545984577769419,2.236975738198232,0.09798758644103818,0.14782772184427306,0.8002734137741209,0.3539154516522475,0.43867492202106445,0.7925903736733121,0.15989015848034607,0.3096489003048712,1.2929554963718262,0.19647615385461728,0.4373213552065075,0.3648859576118112,0.08314383681568553,0.08990670506056046,0.0606682643492571,0.11336463606526238,0.26988903454767726,0.34215883013544685,8.851233465956401,63.74516493587515,7.680221789031082,-3.417106835256481,13.736867748547008,0.17421671063655864,0.9063604075739429,-3.0687250028680872,8.303535719780111,19.878038873032978,19.49388360985223,1.91784113855453,9.205637830860912,0.6233139307490303,4.949017838456157,104.94020514153773,0.3277713192122112,3.385010148922447,-7.338835772038513,8.049710435102401,78.10280160605907,7.589792596176267,0.9886836285856762,1.1110735759430443,9.637201429377468,0.8055903037135255,-1.9960769807686762,0.6110042862253151,89.42496752028963,0.15974858946812523,81.69291556391696,0.028944091391684072,86.69765438006645,0.0888995930653361,75.09205094742039,0.1045807981801055,80.63972041726193,0.008082575962886598,84.8820581488052,0.0013553593714609286,66.02321630811439,0.028271489679184754,0.0015624292728654674,5.5523010262662815,1.2699726672996972,-0.26805831162492033,0.03309946835624635,2.5089339401485917,0.4880197269815145,0.5291615840836532,0.36018633108498793,0.029917010905666112,-0.7822984562780795,-0.05769004104730323,0.7251220891940704,0.9480856447176852,22.604294148266384,0.20768412226443483,0.6767404573932668,0.44936835653187884,0.5910250433195176,0.8970557533176604,0.8288479233458717,0.5164374352454392,0.5765613230831452,0.07752979078991913,0.1605700165600903,0.23809980623471877,128.96727477901072,116.08877186383299,85.2896370133534,33.27459093473763,203.42505172089525,93.64604100056422,330.37389505360164,0.39928698493225434,0.3477705881727512,0.25294242650545723,0.10758016620060218,0.6176839827775685,0.27473585309747833,0.12571771136665552,0.18538901315151265,102.41907215667736,110.32227983871802,89.98754921421875,103.17390444345482,99.23421715576015,94.13050941047443,102.57542971292986,99.69002098400618,101.77322729163373,98.1154172515781,81.73895150982419,97.96078672578969,101.94315648887273,100.66978183237406,97.01291430899994,100.5130450039877,100.05813862151393,0.0,0.0,0.0,0.0,2.700458813682528,162.0,437.47432762836183,1866.9448937370698,22.0,-0.17875577288780223,0.007919278013917624
MIL,307313.0455085081,2006.0,28.237831420656907,2006.0,2006.0,1808.0,4458.0,5054.0,1140.0,733.0,249.0,14.0,144.0,604.0,534.0,422.0,43.0,1094.0,74.0,40.0,58.0,103.0,55.0,34.0,0.2556930893389394,111.66818361693709,103.55718242975861,54.07439651760981,10.808864265927978,19241.0,7140.0,12101.0,5.542738425009893,3.4602295211713496,0.7366442421844084,0.08349821883240999,0.2164622077447566,0.4264998936537397,0.3261071959006727,0.4147820983326079,0.7408892942332805,0.1590890089936684,0.304021219686387,1.2386473571046694,0.1959885189083894,0.43102650905144446,0.37080847665373967,0.10750422328294422,0.10810437102453502,0.05346868777878909,0.1318093164444005,0.3284527098476454,0.31964555984422294,3.2498352753112782,53.46103242629964,1.1525459934777893,-0.7947263898067168,12.56504236970747,-0.03642578747456648,0.8290432092568203,-0.7765874647243125,0.8933062795125717,13.510804393752549,12.825226733957278,1.303527810102746,6.256933737121379,-0.25923971396521805,3.3630494433537006,88.29807097842156,-0.4690932893727686,-2.4841499970061705,-7.1171043109322,7.685213853900299,-55.13149733096361,-5.472335375845432,1.014558372077826,1.2189442720875232,13.453304313415117,0.34810403289386155,0.5789350275820572,0.6221000295290858,90.2265217585655,0.16162761771371773,82.36430731729025,0.018075278709222715,85.98749001150553,0.09139174326930694,75.21280479104753,0.09873327431262524,80.86904318539742,0.011256452925170067,83.91358627588032,,,0.023444753911306432,0.0010582274631268436,4.324336472634841,-1.1582133859929222,0.4047713058817257,-0.046831616552011804,-0.1282012777526178,-0.19931130996924273,,0.02194560464389782,-1.2448368127575313,1.4608327435400703,-0.550723741487693,-0.624576043352592,0.27782434766081127,,0.2276493388323768,0.6519039779165018,0.4507702225464979,0.47338462883237686,0.8520203997229916,0.7625694377859121,0.528213059984171,0.5887591528755195,0.10722625182429758,0.17885081685595566,0.28607706924218435,108.36960823110408,93.20360110803324,71.18678274633953,27.589829837752276,166.32152750296794,78.84863474475662,272.95825089038385,0.39263454107015455,0.34516101163892193,0.26220444586999603,0.10983071361276257,0.6187188084839476,0.27145047706302017,0.312683227166315,-0.08735924796305165,93.93572530424059,94.00898826716777,131.7675962900212,95.06720464196876,93.82933637652391,93.65885680839024,100.73805284985227,99.52830331393437,100.39474302776759,99.79387546710036,98.39453205254975,96.3286808415053,101.17820275834796,104.35601800838461,99.04239814836187,100.68143809684636,98.8616126103204,0.0,0.0,0.0,0.0,2.470095805261179,162.0,400.1555203798971,1895.7756232686982,23.0,-0.46638418079096045,0.0017166910506529482
MIN,253008.75008319467,2006.0,28.1,2006.0,2006.0,2138.0,5404.0,6010.0,1564.0,1122.0,269.0,32.0,141.0,789.0,736.0,474.0,45.0,834.0,50.0,53.0,29.0,157.0,100.0,41.0,0.2897698628618969,168.29883527454243,114.04708818635608,76.20848585690516,11.178535773710482,22462.0,8304.0,14158.0,11.951913477537438,7.068053244592346,2.1610648918469217,0.07886855196838603,0.13876871834126459,0.6385820939878536,0.34896535492911823,0.42996570253810323,0.7789310574672215,0.14019583967620633,0.31656143940748754,1.5742209076299503,0.2126437231935108,0.4673206606119799,0.31887088915424294,0.09033462668003328,0.09121653704742097,0.06324827206589019,0.17266718226289515,0.24109816837104828,0.33703097951634126,7.125162735687019,66.73642945517864,6.572527429696029,1.5294047294245257,14.917351796851182,-1.2411089387550305,1.5730960190530165,0.2740450976831767,6.682597300665004,23.447090214252384,23.362489675407705,2.262184639013708,10.858486698743278,0.11006987096897533,4.3400335035978985,102.7963984774406,0.019603979166406525,5.081288567846059,-7.938689683445224,8.659477534135199,47.513298782519996,4.725352056324482,0.9568245584287753,2.0591028038210903,3.2667221297836937,0.6148903836660434,3.122308102543516,0.6214911420981696,91.19808014601998,0.13362773567450392,82.73280066717693,0.029863383201937536,85.92611415628028,0.0774669467200801,76.3382472140828,0.11072742402601732,81.29329509188125,0.01929959418239519,83.85260342464674,0.01002507931345626,67.98071188358908,0.030685570620090263,0.00203731600576923,2.999879830282262,0.6475268377207638,-0.5961680613720738,1.4792550175522716,2.916067250879398,-0.6968704660443167,0.24675503523385306,0.03637963200369108,0.04134777117903495,-0.8344676189826623,0.790000118666401,0.7801774179838981,-2.158053373567167,0.032165948067475664,0.2415562436638935,0.6407513056206323,0.4485371292379367,0.6671908472004665,0.909980551610649,0.8456250373993346,0.5184612928003328,0.5824596438691962,0.07040837670881864,0.18332859691514142,0.2537369723860233,131.1873544093178,132.95257903494178,101.48252911813644,43.76871880199667,226.93261231281198,94.92113144758736,365.622462562396,0.36886682242711977,0.35844677983841416,0.2726863983325004,0.12255718758787273,0.619336168465767,0.2581066444361153,0.6888926175006228,-0.598079186778485,105.24170374905945,95.17720104084924,85.97047014525332,102.60735891978509,98.21473805098626,86.30423367199576,103.87381349137439,108.35591390666525,107.29947216175232,86.87151998574114,84.97399312858126,91.06543464794868,106.74024560339727,105.23112929857838,113.95511817170932,100.66605052584734,93.10769607897528,0.0,0.0,0.0,0.0,2.9325239827554084,162.0,475.06888519134776,1739.338768718802,8.0,3.891568589619911,0.10315283305823628
NYM,239319.9720028715,2006.0,29.962849964106244,2006.0,2006.0,1979.0,4912.0,5572.0,1326.0,818.0,291.0,39.0,178.0,759.0,730.0,501.0,57.0,938.0,51.0,44.0,64.0,97.0,139.0,34.0,0.2690037314353912,145.14231873653983,136.33722182340273,66.91726489590812,14.459260588657573,21236.0,7927.0,13309.0,9.069454414931801,7.215183058147883,2.7580760947595118,0.0899138545206389,0.16834170803912418,0.5772142149903087,0.34002917009547745,0.45423288003374007,0.7942620501292174,0.1852291485983489,0.2948312456462671,1.2705242938515793,0.18919804097272075,0.42948988789572873,0.3807736635405599,0.10748393022846374,0.11154959705330221,0.06449943611252693,0.2608890037449749,0.2902010052279253,0.33890402044470636,11.742184818666411,71.46560300883249,10.7541572504846,2.5041018780880626,14.945417010604437,0.8666132015897507,0.9861006527144277,3.2444314063571484,13.22492751446528,32.40087658414129,28.617633686239795,3.126049528084714,15.005038331053255,2.470770263980681,4.781036869329623,103.30353163568017,1.2103431319350484,12.772055368172005,-7.735471438195564,9.668796217837722,111.84409836679697,10.896891813725233,0.9813500887567909,2.2455755808662228,9.631012203876525,1.3144162970538902,6.0609703961978205,0.6064246560391242,90.11169706976841,0.1556306911702319,82.06866438331116,0.025572770045438023,86.30185178539246,0.09000114449379609,75.08352402194053,0.11173701285844916,81.15408120580652,0.013371056945528908,84.91191064444135,0.002672604526046114,68.12489325362938,0.023242018493670885,0.0022447211384399157,11.429349286963111,-1.318661363641714,-0.12281263010967042,1.2383519312478382,2.4544546442254886,-0.24025372447084817,-0.19778333065425302,0.5218917723089848,-0.9321257945718021,-0.06244293568199604,0.24578258472776762,0.29825284555820464,0.6362533233597866,-5.196976364549666,0.22701784237924222,0.6510086978481694,0.4498739943521177,0.598729849786317,0.8827851479522614,0.8159730788047381,0.5281758052171572,0.5824807044121342,0.08233335064070352,0.17856169908470926,0.260895049851041,148.45854271356785,118.57591529073942,88.57753050969131,36.52099784637473,216.98007896625987,102.11091170136396,355.61773151471647,0.4069953967606392,0.32849865811097145,0.2645059462794038,0.10868646350332195,0.6173683474789011,0.2739451884000718,0.49506709118169684,0.8323001323598384,98.82574725527554,101.23222522449355,102.47508077635435,99.12575712543138,102.7536382724656,109.0480757599241,97.59084108305053,95.92244173521486,99.87287568878844,102.30780288510525,101.47643133911559,99.85196272470803,96.2939111313225,105.27200304084162,98.01054348094932,100.46168315688048,99.77018122788355,0.0,0.0,0.0,0.0,2.9380411757645364,162.0,475.96267049533384,1492.2701005025126,25.0,4.117585411863341,0.0077318476669059584
NYY,211107.7425999654,2006.0,30.758178985632682,2006.0,2006.0,2136.0,5051.0,5777.0,1453.0,949.0,292.0,21.0,191.0,844.0,823.0,592.0,41.0,874.0,62.0,46.0,26.0,127.0,126.0,31.0,0.28721671463977844,172.8217067682188,130.55807512549765,71.54872771334603,13.265362644971438,21850.0,8615.0,13235.0,10.954474640817033,4.419421845248399,1.5369568980439674,0.10247533271715424,0.15128959618729443,0.6921108653287172,0.36623247470780684,0.4689769629002942,0.8352094376081011,0.18176024826051584,0.3110303435719231,1.4597029619259128,0.18727339637233859,0.4549282889234898,0.3571059124171716,0.09161120613605678,0.1279222645196469,0.059258875760948584,0.1775933371530206,0.28682707244936817,0.3592506763948966,16.950484292989202,82.18470623331962,15.227396382460622,-6.3673377412244765,16.324461656836196,-0.5556939083483777,1.7214815334028162,-6.897681334868309,15.543073364751685,26.691335220122383,23.33050065884064,2.5751906943670066,12.360915824140276,0.3156769822910597,4.552661178234344,115.85101943235168,0.8430614402914943,12.835620065685362,-8.777183780319211,10.514254659172664,150.81930010020733,14.506031850352883,1.0028296007955488,1.8366288117473746,6.049506664358663,1.5189126850300405,0.21247939249801806,0.6217164063313713,91.05970452211912,0.12461980053819441,82.93458777377323,0.01934841284073107,87.53051448459529,0.09114310823641729,76.42838758308454,0.11135402101753776,81.73199346908237,0.019620103755458515,84.37008001572401,0.015164796907436095,67.4183640033017,0.01893171795736502,0.0013701973267053302,11.872502146838258,2.201831937582594,0.2758627648180832,0.6015669591058834,0.8672271361236544,0.7347999405450957,0.03973864109524454,0.741307494862123,0.4333071129345915,0.6241661916426641,0.20143606852131138,0.5483196855909923,1.087860836277723,0.008259452414664347,0.20464765037915517,0.6739530881184006,0.4451835817240782,0.5803609023805402,0.8989430136316429,0.8284931772719407,0.5127040992591311,0.5696728410524494,0.07561747850614506,0.1636958233096763,0.23931330091396918,148.29963648952744,129.20720096936125,101.84109399342219,43.92504760256188,227.81443655876754,107.60844729098147,379.4422710749524,0.4009094965419914,0.34271161771255415,0.256378885574026,0.11330015228051947,0.6067832193160173,0.2799166262787879,-0.7724887093009222,0.24299617995290157,104.31442419636255,123.6654547386398,93.72744713488936,107.6844633704624,107.12586908979718,111.89118717349372,102.0106478137627,95.38296533688992,104.40474296274762,97.24208668721738,119.12406631192879,98.97609484398286,102.05454297566352,98.93797360447161,105.34781647462896,98.6257117669907,100.97528625832709,0.0,0.0,0.0,0.0,3.209140333191969,162.0,519.8807339449542,1473.7306560498528,9.0,1.5787000783085356,0.11384608156828803
OAK,250698.6232231273,2006.0,29.742373422775913,2006.0,2006.0,2167.0,5486.0,6261.0,1428.0,965.0,266.0,22.0,175.0,770.0,735.0,644.0,26.0,969.0,50.0,56.0,25.0,169.0,61.0,20.0,0.26003935435393716,153.1440664430602,141.07618591279348,71.65676409519246,16.015971889474525,24260.0,9435.0,14825.0,8.564286855134963,2.8889953681520524,0.8233509024117553,0.10285896778230312,0.15476760862609806,0.7011344407770324,0.34008960293004314,0.4138789913921099,0.7539685943221531,0.1538396370381728,0.28224539541638716,1.1833891951924613,0.19240953626305698,0.4223023535534261,0.3852881087604216,0.10607239266922217,0.09572262572991536,0.05335663176137998,0.23657562683724648,0.28557738406165145,0.32870381919725516,1.5467713133587326,64.20330293108482,1.1665023861789017,1.3074778589593157,15.679410553551143,-1.481905543498287,1.65345824505497,-0.2968014308015746,0.08149708611832523,17.117564453922864,16.707286806282486,1.6515094628438558,7.927245736650938,-1.085005300060577,3.5865716690186873,97.61838733645074,0.01616063068010689,3.906256463378668,-8.636961012475657,9.298077783338051,2.277199015021324,0.4331482509151101,1.0192667428648639,2.420736825919465,2.398019485705159,0.24561294244483026,4.392924548341196,0.6380851945919183,91.1804530839329,0.1302461524852071,82.918346035826,0.02213768524891948,86.72856449268268,0.08425535691235378,76.28011753112447,0.10857355881043872,80.913591985,0.017627426617718253,84.32050542397994,,,0.01628425186998395,0.0010474898247535595,1.9888190960821261,-2.023982650011911,-0.04690706729292583,-0.25499429615347874,0.25372587204614094,-0.21020490127680705,,-0.005097874676416835,-0.9628345645338706,-0.03871808849273962,-0.1250270796820983,0.14755133567544892,-1.2279378127792515,,0.20168823195527155,0.6479462871330457,0.43241114018687116,0.6202100501215417,0.8893224112074749,0.829455052266411,0.5183806736974924,0.5719533616514932,0.07346282603577703,0.18068760239897774,0.25415042617153816,143.36415908001916,126.23718255869669,99.16467018048235,35.689666187509985,237.55470372145024,95.52164191023797,368.7660118191982,0.3949549979124741,0.34072314227439715,0.2643218592860565,0.09515504811691423,0.6439642831097269,0.2608806669845073,-0.851330096887138,-0.2535416807358464,94.44386115148468,124.12841888354554,95.8821572749633,99.99759420191762,94.54013770035576,94.70332367652149,92.50576540882805,97.93107366992923,96.85007843458462,104.84362404975363,89.11511195711141,97.50605510930298,101.46240352696074,102.0032093623736,88.47628505237253,104.66907079764441,94.10837913697948,0.0,0.0,0.0,0.0,3.0823331177399784,162.0,499.33796518128094,1449.3170420060694,10.0,1.7634180790960452,0.1135730793786935
