Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ATL,116862.8891953277,1971.0,27.128001297858532,1971.0,1971.0,1986.0,5568.0,6164.0,1432.0,1057.0,192.0,30.0,153.0,642.0,597.0,433.0,72.0,746.0,28.0,44.0,91.0,118.0,57.0,46.0,0.25747547020700845,0.07024659275697599,0.12102530782641142,0.7661625529177482,0.3109212751977612,0.38672855547534074,0.6976498306731018,0.12925308526833226,0.26966848828487994,0.21609344472744973,0.31324317270409524,9.269884261976529,54.212137549688926,2.9805178301303865,-3.541693705386113,11.999409108432971,-0.3372965177773733,1.7992914373489939,-3.8789902231634863,2.7559503528263116,12.67566067544479,11.140899989229277,1.4777132893752023,-0.22456747730407473,3.0202868304171124,89.04418788084203,-0.22456747730407473,99.15046624643315,82.15566790243636,93.85302516127017,95.41202444690728,101.70805687515156,107.21735537202368,95.48465686474961,0.0,0.0,0.0,0.0,2.6998561956359506,162.0,437.3767034393251,1006721.3525308241,16.0,,0.0
BAL,116675.60133485268,1971.0,29.906234738727008,1971.0,1971.0,1829.0,5303.0,6143.0,1382.0,992.0,207.0,25.0,158.0,742.0,702.0,672.0,69.0,844.0,46.0,37.0,85.0,126.0,66.0,38.0,0.260858851862445,0.10939280426990071,0.1373921531601823,1.0063181765697542,0.3452532724068045,0.39943334639671163,0.7446866188035162,0.13857449453426665,0.28053783063372945,0.27250529172228555,0.3376839757234495,15.351424847762772,63.872523796025945,11.999501139268554,5.065928699332574,12.954947161720346,0.28974844124359184,0.9852686289123067,5.355677140576166,12.062016571710144,31.357909502918957,39.2910070840969,3.4764868858035,0.06251543244158908,3.327163139260554,111.78177919887949,0.06251543244158908,102.34928956768636,118.31778333908521,107.22402363862741,105.58900062991493,105.55621802669964,112.17248555826738,102.1798139779614,0.0,0.0,0.0,0.0,2.988645098012372,158.0,472.2059254435943,1006532.1152531337,2.0,,0.0
BOS,118265.8765796816,1971.0,27.94813720663056,1971.0,1971.0,1922.0,5388.0,6093.0,1359.0,924.0,246.0,28.0,161.0,691.0,649.0,551.0,46.0,867.0,32.0,47.0,75.0,146.0,51.0,34.0,0.2519803709450189,0.09043164238503201,0.14229443557295254,0.745121614910225,0.32223016061398324,0.3981581420047595,0.7203883026187428,0.14617777105974072,0.27183295137600527,0.25914984240768096,0.32622641976486016,8.358607219805576,54.92574726497556,2.037039191848806,3.0169046446742165,12.433247635237311,-0.09616727831571849,0.9455915718972876,2.9207373663584977,2.0685541592239653,18.368130732717063,24.364072018486194,2.0357368581469206,0.03151496737515919,3.4887863598459066,97.97820324077387,0.03151496737515919,98.86577268546834,97.80964609254336,111.04987855988534,98.54782952486481,105.21922625062543,118.32714215012926,98.99339261011863,0.0,0.0,0.0,0.0,2.7974694694994255,162.0,453.1900541605121,1008101.4680781225,3.0,,0.0
CAL,117267.20644842902,1971.0,27.643691396611285,1971.0,1971.0,2062.0,5495.0,6079.0,1271.0,944.0,213.0,18.0,96.0,511.0,476.0,441.0,61.0,827.0,29.0,31.0,83.0,141.0,72.0,34.0,0.23078703790162852,0.07254482587168942,0.13604211182102321,0.6293076487976642,0.289967514001316,0.32902676443757195,0.618994278438888,0.09823972653594341,0.2553973060921204,0.2243790102418161,0.28178122633239916,-4.823129729728192,35.338513921672444,-5.695892852905766,2.8660302830809745,10.723004686816985,0.4895106174181908,0.815521668572937,3.354126508189699,-5.234848217946171,9.657804645633453,10.319819001916866,1.0538077537673936,0.4610446349595957,2.841107537170721,79.19603813259398,0.4610446349595957,90.55046130126361,78.46350632607295,106.17042005841162,88.68092633880681,86.9502288602057,79.52252933079455,92.97749500271173,0.0,0.0,0.0,0.0,2.4126663551998684,162.0,390.851949333772,1007115.6915611121,1.0,,0.0
CHC,117531.13045720178,1971.0,30.237538673083534,1971.0,1971.0,1821.0,5180.0,5818.0,1347.0,1004.0,191.0,33.0,119.0,607.0,576.0,481.0,63.0,730.0,33.0,38.0,86.0,131.0,44.0,32.0,0.25945881530904086,0.08267445816775525,0.12547267060175318,0.8388327499047784,0.3239659664577174,0.3783935294327948,0.7023594958905123,0.11893471412375389,0.2783330595670333,0.22860089500687522,0.3181695168422846,8.662133515513442,52.797690036114986,1.247238616592264,-3.530362979528643,11.784024168273332,0.3392729782497772,1.7669948238190154,-3.1880560007808176,1.161171194994828,11.524134186306357,11.96789763589395,1.347452824837468,-0.08606742159743598,3.2646464115540548,89.67008239859196,-0.08606742159743598,99.93140298426651,96.69045946103137,97.30187778517036,99.43212303604636,99.53308628568527,98.67507344964652,98.60346635580898,0.0,0.0,0.0,0.0,2.651394777519766,162.0,429.5259539360605,1007368.947232726,17.0,,0.0
CHW,117740.24648348054,1971.0,25.609748119070986,1971.0,1971.0,2080.0,5382.0,6114.0,1346.0,993.0,185.0,30.0,138.0,617.0,568.0,562.0,45.0,870.0,51.0,38.0,81.0,107.0,83.0,65.0,0.24995943912594046,0.0919201826576709,0.14229636862037948,0.7802089919031733,0.32363889977167154,0.3724367960948642,0.6960756958665357,0.12247735696892377,0.27249959714769384,0.25678770036473664,0.3174807609541448,7.820502039603338,46.21443858934901,3.3502636578972225,-2.4772652927706904,10.251033676354995,-0.031795843394999024,0.7796266375427611,-2.5090611361656894,2.95815861383441,11.479757791566476,13.872799249477614,1.32883324562896,-0.3921050440628124,3.3765014636685167,94.01598083876662,-0.3921050440628124,98.07284986735951,99.41963119755133,111.0513871549414,98.97866500622487,98.42197704422459,99.14226713931177,99.21981943975773,0.0,0.0,0.0,0.0,2.306473303231927,162.0,373.648675171737,1007577.3565587177,4.0,,0.0
CIN,117253.4525398591,1971.0,27.031516499814607,1971.0,1971.0,1893.0,4892.0,5394.0,1190.0,860.0,181.0,24.0,125.0,528.0,474.0,397.0,46.0,778.0,16.0,22.0,67.0,119.0,48.0,25.0,0.2428260129847979,0.07360029608175751,0.144234333777716,0.6411525357595478,0.2999177208172043,0.36565538009306636,0.6655731009102708,0.12282936710826844,0.2641380194119392,0.2410085290470894,0.3019833585327189,5.567882849544314,54.4952212931165,4.008240950136586,4.907675194660734,13.063411547540293,0.09765131250548725,1.9588368333517694,5.005326507166221,4.11234302774367,24.139917915801952,22.03310085983011,2.663206446604273,0.10410207760708305,3.3447533669006644,91.61956260708175,0.10410207760708305,93.50915015262605,86.07793268113177,111.85122186654641,92.03537741980115,96.16589638564236,101.888785679877,93.54376164053247,0.0,0.0,0.0,0.0,2.9392557808120134,162.0,476.15943641082686,1007101.856321839,18.0,,0.0
CLE,117071.93409357706,1971.0,26.185980211303036,1971.0,1971.0,2155.0,5379.0,5963.0,1286.0,961.0,197.0,19.0,109.0,535.0,499.0,458.0,43.0,855.0,30.0,29.0,67.0,123.0,57.0,37.0,0.2385559890167701,0.07680697586080831,0.1433842020846889,0.6521080127115546,0.3001303433134328,0.3433468655621331,0.643477208875566,0.10479087654536307,0.2627990702728492,0.23847056889988263,0.2938699767278445,1.7585528570456983,42.74365663278548,-2.848505809794451,0.7665604561462351,10.942865379007245,0.1176202148848805,0.8322428361733798,0.8841806710311156,-2.7320509040650793,9.927237982146659,5.7592798253585045,1.1114294074632136,0.11645490572937055,3.0042605043709383,78.74083526175063,0.11645490572937055,93.59864855518937,83.07339033386418,111.90035762675583,91.78903008872416,90.7345291198222,84.82551659617442,95.68815729922234,0.0,0.0,0.0,0.0,2.462134809580748,162.0,398.8658393426128,1006925.3751467383,5.0,,0.0
DET,116559.02851901267,1971.0,29.54252835223482,1971.0,1971.0,1989.0,5317.0,5996.0,1347.0,931.0,204.0,36.0,176.0,674.0,633.0,528.0,69.0,842.0,54.0,37.0,60.0,125.0,30.0,42.0,0.2531333016501001,0.08805870527868578,0.14042695076834558,0.7846557049151102,0.3241295973734157,0.40444875464142765,0.7285783520148432,0.15131545299132756,0.26823125026634426,0.2578385592528353,0.3286087958388375,9.725762835657058,56.977640687302106,5.271686161948285,-0.34739826551034025,12.616070001069867,0.7857016011706931,0.9594958464164918,0.43830333566035284,4.579683110317891,18.5935522934646,24.418681057808257,2.104795271250369,-0.6920030516303936,3.204322444768847,103.48232345246953,-0.6920030516303936,99.31813087743056,95.24310928694838,109.59245009524439,99.12873532711845,106.88161444376881,122.48596339794112,97.6496976918567,0.0,0.0,0.0,0.0,2.838604335468645,162.0,459.8539026017345,1006418.5543695798,6.0,,0.0
HOU,117754.21949221949,1971.0,26.085667485667486,1971.0,1971.0,2034.0,5492.0,6105.0,1319.0,966.0,230.0,52.0,71.0,585.0,547.0,478.0,44.0,888.0,29.0,41.0,65.0,105.0,101.0,51.0,0.23997782329811634,0.07829647780851762,0.14545454515282555,0.7122094770170353,0.3016777176864865,0.3397637715993448,0.6414414892858313,0.09978594830122851,0.2722083830966421,0.23538083587551192,0.2923253917270266,-1.69738054974554,45.55107931172411,-3.8905449212304544,-0.29615069615069617,12.615157410813637,0.4312736537579041,1.8916218711248616,0.13512295760720797,-3.374523980104208,11.267378259441502,13.251509817207378,1.2765799905483324,0.5160209411262465,4.225445044131871,83.81453044292743,0.5160209411262465,92.41234922178118,91.57026947941554,112.7974746044819,92.57546546688518,89.3565073400576,82.77392727559487,96.41557272326587,0.0,0.0,0.0,0.0,2.838399006583129,162.0,459.8206388206388,1007588.1728091728,21.0,,0.0
KCR,119154.54814941742,1971.0,27.125942426319398,1971.0,1971.0,1923.0,5227.0,5836.0,1311.0,966.0,225.0,40.0,80.0,598.0,569.0,482.0,54.0,800.0,25.0,57.0,45.0,125.0,128.0,45.0,0.25057932882864975,0.08259081519328307,0.13708019134475666,0.8956461761674093,0.3132604792628513,0.3551868749497944,0.6684473542126457,0.10460754612114462,0.27738574310452363,0.2333790257248115,0.3031522009472624,4.138524198133892,47.314899159731056,0.9029594140604548,-0.15181631254283756,11.527926374019989,0.6489298582955367,0.8767387524585165,0.4971135457526992,2.073868643700178,14.975647315931383,15.825681915366808,1.693588964659586,1.1709092296397234,3.982726164956146,88.37530055463981,1.1709092296397234,98.31606672670564,89.32911303496073,106.9805614007764,95.80462688052066,93.86342815550978,84.6771153378321,100.98239459903226,0.0,0.0,0.0,0.0,2.609883396967101,161.0,420.1912268677176,1008957.405071967,7.0,2.0,0.0
LAD,117215.05637692932,1971.0,28.756945572705117,1971.0,1971.0,1992.0,5523.0,6155.0,1469.0,1123.0,213.0,38.0,95.0,663.0,631.0,489.0,62.0,755.0,21.0,50.0,72.0,140.0,76.0,40.0,0.26539799348432164,0.07944760304776605,0.1226644999216897,0.7024463059795288,0.32481352345426484,0.36948778621657186,0.6943013096708368,0.10408979273225019,0.290066178472299,0.21754670990739236,0.3145198281998484,5.50281504369424,49.54362665888275,4.581495855621968,-0.32520721599219893,11.75872764222439,-0.015736566962724192,1.763201651813358,-0.34083811042332535,4.905116166864203,18.086207350478624,26.380725499647344,2.047197590647807,0.32362031124223545,3.8899822953171017,100.94751726458372,0.32362031124223545,102.20132727083394,92.91654777076249,95.12419017398774,99.67512136566575,97.17380380406165,86.34403020094312,102.74048857609156,0.0,0.0,0.0,0.0,2.6457030817254266,162.0,428.60389926888706,1007060.7597075548,22.0,,0.0
MIL,118805.62306576403,1971.0,27.03916827852998,1971.0,1971.0,1481.0,3651.0,4136.0,833.0,640.0,113.0,15.0,65.0,379.0,335.0,350.0,25.0,655.0,23.0,23.0,89.0,70.0,67.0,37.0,0.22719213096494195,0.08462282339168277,0.15836557017480657,0.6219045435996131,0.29680573372751456,0.31873594722944876,0.6155416809569634,0.09154381626450676,0.25599989062959383,0.25870406095019344,0.2840605064695262,-0.34788858421574587,36.907133934337196,-2.9176580294676575,-0.2836073500967118,9.94694800196464,0.4560478107978516,0.756499868152011,0.1724404607011398,-2.497103860523209,8.378784470294583,6.751327319303259,0.9501271858013088,0.4205541689444479,3.4954063308461603,76.2966433980505,0.4205541689444479,89.16153881893194,91.52690572677544,123.59216483179276,90.79421506668557,84.25109714699143,74.12028312511798,93.21940469380117,0.0,0.0,0.0,0.0,2.251955261697292,161.0,362.56479690522247,1008618.7362185686,23.0,,0.0
MIN,116856.46461381423,1971.0,28.51973460360667,1971.0,1971.0,1893.0,5240.0,5878.0,1370.0,1034.0,191.0,31.0,114.0,640.0,604.0,495.0,60.0,799.0,25.0,56.0,62.0,153.0,66.0,43.0,0.2606434533543722,0.08421231671401838,0.13593058804321198,0.7083508941925827,0.3244343812533175,0.37512009201326985,0.6995544732665873,0.1144766386588976,0.28443930738771694,0.23953725930418512,0.3166378151918449,8.465359160661981,55.77165159740516,3.8938406826322596,-2.5626063286832257,12.63059848641033,0.30920528218751586,0.9606007880772242,-2.2534010464957097,3.656512234736496,14.994310462728341,16.25650723082649,1.726936544456274,-0.23732844789576388,3.6465985638145675,95.28741601173655,-0.23732844789576388,102.26477687387592,91.08290723463227,106.08338431500671,99.2219475508944,99.13107800324184,92.66589165547224,103.55024759610089,0.0,0.0,0.0,0.0,2.877396648519905,160.0,460.38346376318475,1006711.9205512078,8.0,,0.0
MON,116588.25076923077,1971.0,28.346837606837607,1971.0,1971.0,2026.0,5122.0,5850.0,1252.0,956.0,186.0,23.0,87.0,589.0,544.0,513.0,58.0,766.0,76.0,40.0,99.0,128.0,51.0,40.0,0.24503300515145293,0.08769230712341881,0.13094017041247866,0.9010637409468375,0.31947954724529914,0.34194984795675215,0.6614293952020514,0.09691684280529914,0.27034601319196583,0.23350427201538465,0.30250893103204335,5.910834215404762,50.25845360222446,1.9693775429319285,0.6222222222222222,11.840644139509935,0.333578588403443,1.775484894330685,0.9558008106256652,1.749894671441732,16.32182451590802,14.247972353419133,1.8356205542794284,-0.21948287149019635,3.208687688506729,86.61306124082759,-0.21948287149019635,94.35903422954466,102.55899651324509,101.5418289699363,98.03829073024092,89.93143664213443,80.39396162202256,95.72455598563643,0.0,0.0,0.0,0.0,2.6641342192564106,162.0,431.5897435897436,1006451.630940171,24.0,,0.0
NYM,115514.96778892845,1971.0,26.664292651343477,1971.0,1971.0,2023.0,5477.0,6178.0,1365.0,1035.0,203.0,29.0,98.0,588.0,546.0,547.0,59.0,958.0,28.0,35.0,91.0,147.0,89.0,43.0,0.24894522774878605,0.08853997999352543,0.15506636400793136,0.7225137424375202,0.3179939915890256,0.35033117399741015,0.6683251655864358,0.10138594624862414,0.2843120616306248,0.2594690829653609,0.30489673923291344,2.8283723953748003,40.88059057325373,0.9064480465687844,1.0608611201035933,10.159796182817532,0.4643526901754796,1.5234445389571236,1.5252138102790729,1.2370034213347714,14.4454579533885,20.062062353597998,1.6179856656030043,0.33055537476598695,3.4414031874295965,91.76186565433461,0.33055537476598695,95.86558044256269,103.55037741975131,120.25127326077377,97.58242011635815,92.13569172897347,84.10114935438929,100.66967712827827,0.0,0.0,0.0,0.0,2.2859449492181936,162.0,370.32308190352865,1005399.4245710586,25.0,,0.0
NYY,117012.725268618,1971.0,27.664690626157835,1971.0,1971.0,1682.0,4726.0,5398.0,1191.0,900.0,171.0,36.0,84.0,570.0,512.0,515.0,54.0,644.0,32.0,50.0,75.0,119.0,70.0,50.0,0.2520165926141163,0.09540570520989256,0.11930344527825121,0.9586374326695073,0.3250920237512042,0.3571999861124491,0.6822920098636532,0.10518339349833272,0.2724923973931085,0.230270471391256,0.31023753980439156,6.985544452493388,53.15674591790945,5.730634220090073,2.052982586143016,12.327533554328552,1.223063692637547,0.937551649676573,3.276046278780563,5.604430255183379,22.14556173796907,21.816594127199906,2.4749192138474516,-0.1262039649066929,3.8230395549651535,97.54596057641247,-0.1262039649066929,98.87998444049454,103.18952543245695,93.10717637397221,99.423074722375,94.39542279920713,85.14324896378176,99.32977859819847,0.0,0.0,0.0,0.0,2.7736838974138567,162.0,449.3367914042238,1006863.3742126713,9.0,,0.0
OAK,115650.83133218982,1971.0,26.28054126167334,1971.0,1971.0,1593.0,4683.0,5247.0,1206.0,882.0,167.0,23.0,134.0,600.0,558.0,432.0,44.0,874.0,27.0,37.0,68.0,100.0,77.0,46.0,0.25702785738479134,0.08233276108728797,0.16657137358909854,0.6092919322588146,0.32082623511339814,0.3894468177768248,0.710273052890223,0.13241896039203352,0.28824455605679433,0.27444253725176293,0.3215053373308431,7.361921241854147,53.85042973490741,6.799889682450832,4.980552907530982,12.412253312664314,1.046290704590356,0.9439948809067168,6.024945173810863,6.8374759678553065,26.2186693352372,30.16663973647835,2.897098639689839,0.037586285404473854,3.745896841816609,106.37706912970997,0.037586285404473854,100.84617951285733,89.05000519046706,129.99616417986445,98.1184662069381,102.91712892249728,107.18973915176814,104.95555291338731,0.0,0.0,0.0,0.0,2.810092014959024,161.0,452.42481417953115,1005533.0764246236,10.0,,0.0
PHI,116921.44705686177,1971.0,25.998332499583125,1971.0,1971.0,2003.0,5383.0,5997.0,1254.0,893.0,205.0,34.0,122.0,545.0,511.0,482.0,53.0,1012.0,34.0,44.0,54.0,94.0,61.0,37.0,0.23296641934400536,0.08037351950775388,0.1687510417417042,0.5909210739633151,0.2974930181068868,0.3525202931819244,0.650013311288811,0.11955387383791896,0.264745920086043,0.26946806816574953,0.2952500570994639,-0.05922277770314082,43.77350047753022,-4.2985984440349165,-0.34333833583458395,11.703168848903106,0.5639982930559986,1.7548707031650472,0.2206599572214146,-4.326818300983356,9.351881208306212,11.713449928563158,1.0608204159877388,-0.028219856948439422,3.371746668860996,81.02885591390172,-0.028219856948439422,89.71234843905316,93.9994370926023,130.8635032706641,91.29131191921374,92.71142128235847,99.171715327114,93.80423335114965,0.0,0.0,0.0,0.0,2.6332024029464733,162.0,426.57878939469737,1006774.372186093,26.0,,0.0
