Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,playerid,teamid,playerTeamId,Pos,EV90
ARI,627838.3138481805,2024.0,28.474724189033427,2024.0,2024.0,2309.0,5345.0,6073.0,1407.0,901.0,264.0,36.0,206.0,856.0,819.0,541.0,17.0,1225.0,83.0,65.0,34.0,101.0,116.0,29.0,0.2630362542364565,133.79631154289478,122.75037049234315,60.898073439815576,14.860036225917998,23717.0,8678.0,15039.0,7.9909435205005765,4.25407541577474,1.5435534332290466,0.08908282529095998,0.20171249741610406,0.4575353325743454,0.3365201241549481,0.4421545168394533,0.7786746409944016,0.17911826260299685,0.3018407021211922,1.2450199986746253,0.19353914217964766,0.42958535461699326,0.3767108385381196,0.11416380885229706,0.12992010053169767,0.057658092626873034,0.22414198671842583,0.3247159552560514,0.33660688581574305,11.686110042480081,66.06985696756945,10.126977286656652,3.1930958962731464,14.057337775154455,-2.0920711346945966,1.5041381857696372,0.5017129759200745,0.8644212454707093,11.490942098327684,27.916839304722494,33.93527842977587,2.9593876930359215,23.06550224513643,1.3639648116710363,4.8350830410837515,114.9851370608941,0.03111598253122531,11.08217690885067,-7.236313173695527,8.314423849815084,147.61300139129162,15.193426014855504,0.9174822165116866,1.2521126056508338,8.630330973159888,0.8387391771820616,4.382732768336772,0.49102996501070306,94.10975381817059,0.21781457672266144,84.80155895966239,0.06669506445981555,89.52890227317357,0.08083994310606059,80.44569622872035,0.10489455419795782,85.54616297992588,0.03335186822793149,86.71032908055663,0.005676615563549161,77.33560097024494,0.003969247851123596,7.6026710240600055,-0.4388529937100819,2.1626301455030483,1.6888646095480686,1.305697746363828,-0.26814814675255766,0.19058465561949153,0.9233860193755276,-0.25617287095661245,1.2565947939006714,0.9163393895153092,0.318058903623187,0.04288188189380401,1.108579565005228,0.29751270919150336,0.6763367174608924,0.4582709739815578,0.654282135719697,0.8855819142466657,0.7996878955837312,0.42421488265107854,0.598880289529063,0.09227421262308581,0.17385420602173557,0.26612841759097644,139.07656841758603,106.87172731763543,75.75053515560678,50.55359789231022,163.61501728964268,107.53021570887535,322.06849991766836,0.42815183019762854,0.3367893954001976,0.23505877546936757,0.1552866459486166,0.5162160250098815,0.32849733025362315,1.644396364214675,0.5909373866608711,106.56134171556361,108.1065962764766,89.30113553717106,106.71686742147133,109.46696358698586,114.03306942159858,102.17749419289795,97.8294392197109,99.91282754104958,101.25493807823564,109.32198658115608,106.09683057887328,95.57594808143381,96.30674308375993,97.37512570025825,98.34511065318327,104.07840688273431,0.3337947956324807,0.2531725573512757,0.4260729818925042,1.3330683365227392,1.3517207311048904,0.0,0.18771612053350897,0.0,0.42894780174543057,0.0,0.09289956525475034,,-0.09241798416247352,,0.3326936149269511,,1.3517207311048904,0.18771612053350897,0.13791855885442508,-0.01310256617221961,0.12481599268220547,0.3335504926609583,0.07101488795454546,0.02893389221010902,0.0009645232678002126,0.15628379394268774,0.2109071232625165,0.06672330551712778,0.017907337333774396,0.0016210199619047618,0.10741393108201579,0.003159736435506241,0.005708351121959575,0.15540343069664034,0.05550369042984189,0.061920692345191035,0.004906862873969376,94.31353022057827,89.68813652565846,86.7960545576309,83.97061607409486,93.62640704599283,84.74525600387702,79.88755125562035,81.89657308686884,51.39226595052083,85.47854714979164,80.4012338879039,77.33063450483772,85.81043370243074,81.7725588871975,79.68397824060635,82.54522642765565,-1.439799772945466,0.5793547253840978,-4.640119143837907,4.068623600014972,-2.27844577770179,1.422195998380577,1.5854978191742053,1.360327302279196,-2.512109243245352,-0.8489226023256392,-4.261951148394242,-4.155567517503567,0.8345608450781831,3.078616984594095,1.6734688933297908,0.7076708004900516,9.114546631259685,4.768748692483619,2.3316799093572596,3.1128422393048862,4.636140256881949,1.0938431164571332,-4.831166243790767,-4.246271947890992,9.176071095966158,3.429847757381136,-1.838311667911884,-1.9173444514433606,1.1388084811360701,0.9599109470535792,-5.019591876136782,-2.843832159918831,5.168656518159285,2.5332130740233483,-0.009926223958192346,-0.07061398583172358,1.6872763876681742,-0.7571265178589011,1.5962424183016513,0.10451159008485648,0.049000563962118965,1.0879833401126815,0.011486023258877693,0.19000725145794709,-0.8253186714242805,0.06819217729692657,1.659334742400319,-0.06446183854740677,1.046412344457832,1.5146550027274897,0.8957487665444767,-3.2958260715585777,0.45254835546944544,-0.3340746118857383,1.1498003262466823,0.0960953949745086,0.1777968508856644,0.18554979286872314,1.672576829408723,1.0841988137536935,-0.3835043043489691,-0.13196451851635052,1.2766644183213816,-0.8643569824306051,41.521444407103964,40.469115001520166,40.79952841692768,52.66462431247886,32.436004521846414,36.65811036603464,42.94850569323399,42.173549426950366,46.55069545200893,38.16805966211288,41.806386112207846,30.421097371960318,39.23348339599803,29.35767279901707,43.81256319965965,33.43760887239772,2289.465807243008,2374.6104443316676,1267.519596066001,922.7353878852285,2158.6797072099457,2466.851876713727,2572.9667590889485,2409.3756151314274,1378.653142857143,1813.1851889127356,2155.0687933425797,255.3143956524994,2437.0482670901065,2551.761760718664,2596.7211089656216,2315.5245228480085,0.266516250993083,0.6374697856281903,0.4580943905598551,0.5861847520635705,0.8829311168434053,0.7999720521850814,0.5161196512218015,18.549006830413305,71.51801692498664,0.23919868345957518,7.305382360574307,0.33420261082660957,0.2658717029507657,0.1421610160991273,0.11211420667050881,13.13175230566535,689.3275152313519,32.41939537372222,9.470558655471615,-0.09708254211643974,0.5037381693347605,27.646461396465778,27.359011992592357,0.7088226531730611,0.9056155076255559,0.2701504108167298,0.5068030141445743,0.7890625516847826,0.425519850731105,0.21166947405632414,0.4673280225905797,0.22319359179318293,0.04352352908432147,0.051481609413697685,0.08113614586201218,0.5895613488092886,0.8338439665711461,0.22694771932982052,0.4119624215807673,0.7153327579627798,0.19857213072781169,0.263718402693891,0.6111209010688405,0.5028995988111312,0.6545337871842581,0.8764911273291621,0.4971004011888689,0.11055864908102765,0.00093458,0.07577271512351778,0.3285187200526922,0.07470223655797102,0.025886079890981167,0.005810200226104831,0.0031510522468793344,0.15585523708992094,0.2221708769532279,0.0030211500000000002,85.61319750449327,79.56300354003906,80.33153013190439,94.40020317762448,89.99801420033063,86.63672779425751,77.21058753939606,80.38233095293401,93.68054943304004,84.74604220165682,84.1285400390625,-0.9398456321895742,5.397890090942383,1.751262002369832,-1.3396836134817038,0.674798959022463,-4.0002555724220175,-3.482773613714733,-4.07351018254866,-2.180619367828266,1.6585139724510896,0.0,1.9427017304999568,-8.888899803161621,-6.7478495407081045,8.10569906700799,3.843501772129018,1.0020415996802963,-3.610331448910239,-3.4280061717833625,3.40437524540914,-0.31086863703768997,0.0,1.3206759140905293,0.0350487045943737,1.203439492904072,4.75370146420786,2.354555638205157,-0.2930959519854189,0.18918015444654437,0.011486023258877693,1.5998268483920766,-0.1269666846444013,-0.05013448745012283,0.2922579848965233,3.5048704594373703,0.6673146681276163,0.9837876035454763,1.3890359846511362,0.10000240480312564,0.8574723283575262,1.672576829408723,0.4591813479999902,-0.1960329686650863,-0.6266810931265354,0.26702546324934123,0.6382803983517207,0.45823233565453647,0.587126205461133,0.882399964536473,0.7996049462357977,0.5146112408727153,18.549006830413305,4224.0,89.21015634953564,13.102974425938385,337.0,0.08178402206521738,111.02450592885374,130.1972665898238,0.3940484327289197,2.8697869343289963,162.0,464.90548328667876,17977.169109171744,15.0,14.485756627696361,0.12295951167627205,104.71371870882741
ATL,621745.7257220391,2024.0,28.925373134328357,2024.0,2024.0,1987.0,4658.0,5159.0,1132.0,705.0,229.0,12.0,186.0,595.0,584.0,410.0,11.0,1245.0,51.0,36.0,3.0,108.0,52.0,13.0,0.2432694121577825,131.98856367513085,125.90346966466369,64.9459197518899,13.321186276410158,20376.0,7272.0,13104.0,9.892421011823997,0.31304516379143243,0.099244039542547,0.07947276556367515,0.24132583796123283,0.33597486765322737,0.3090152923647994,0.4179183248389222,0.7269336172037216,0.17464891268113977,0.29082720773677073,1.1265256909422368,0.1985129205239387,0.4148638138387284,0.38662326380810236,0.10795265656037993,0.14254060432331847,0.08214019425702655,0.099244039542547,0.35685210255863536,0.31512450184458807,5.541877364985663,61.9887286439606,4.214234800520815,0.7849517652043771,14.590617595096054,-2.5983436305410215,1.5611992419741934,-0.3228376439697645,-1.918072387620151,2.9384084418055134,17.17215289125561,16.81168215264112,1.7031425416081065,14.188007701863285,-1.2758263587153023,3.0072679392606743,101.03852576553881,-0.5731454539331361,-2.709565257653594,-8.146704857775779,8.201985519032771,-19.16630220413208,-2.0476992279291153,0.9344570803582195,1.6279838730290692,3.708082961814305,0.39390031524424257,-4.156821334547237,0.49855334160496223,93.93695791261874,0.22078518537119599,84.9806770883679,0.07678968546565774,88.9700161563116,0.08177029274471796,80.48933334839697,0.09083388971118432,85.49484902399303,0.028983730257987696,86.68471335848582,0.0032970450368809273,78.0693341365353,0.003332550671878301,0.8728010394032969,-0.33295831847795104,1.4274838616681922,0.7432549550817396,1.639591479805042,0.03765001396091715,-0.010268671365476384,-0.1255029315397615,-0.3785995898052942,0.6361154252599078,0.3996621939860179,1.1983510870307483,-0.26234352421100327,1.4980378589862098,0.33337093066679585,0.7338218544853654,0.5009596082380305,0.6080613081412495,0.8289022303993021,0.7443104364043418,0.4194941397073077,0.6313239001492537,0.127426723998837,0.14307025968017056,0.27049698392324095,144.43302965691026,108.44039542547006,70.27757317309556,50.607288234153906,156.76371389804225,115.84609420430316,323.28435743361115,0.4471005921225044,0.3346039073735219,0.2182954993932933,0.15606333610001938,0.486281030172514,0.3576556338961039,-0.5703928298507092,-0.4064686347642913,98.55339155866388,96.44429387714038,106.8385530914402,97.99456739567063,103.4666577071012,111.18772198185613,98.43305421731503,100.32704313109348,96.47300801044166,103.90215644143505,119.52417044589312,110.79236950851374,94.95573840561386,89.43860393794039,97.86216363764022,92.64214836755527,113.31668552907541,0.3282997277411087,0.24213242863043313,0.4431872295687713,-0.7045929616659271,1.0102733087807714,0.0,0.24849777088583058,0.0,0.04303159527040124,0.08431866640821865,0.1157328615330497,,-0.07181517363710448,,0.15798157453536987,-0.039364367723464966,1.0102733087807714,0.33281643729404925,0.07963878870801792,-0.02116506155504462,0.058473727152973304,0.33008832861019577,0.07757162940822661,0.025567498452073824,0.0018492379962894248,0.16619343138533177,0.22013047295793756,0.06480635828067455,0.020475225718204978,0.0026555064390934844,0.08980664450474898,0.0008615407715023996,0.003245445095890411,0.15437179220582525,0.06602798360534987,0.061161329846869554,0.004442406300496102,94.39217176181761,89.36750585077996,86.53948441291632,82.72200241466327,93.40858740467495,84.89454560278895,79.94989031945842,81.54281315532758,45.841041189355224,85.49663702110207,81.01061105428916,78.02234855428665,86.04008336374552,82.14406625754471,79.83953055369122,81.87800887374176,-1.973417607520866,0.8528562657872685,-4.709081736178238,-5.06998224225985,-4.182220965920649,2.0601775988994553,2.175610909287775,3.333178453519008,-0.401130273749628,-1.2281248482056355,-4.572518107722984,-3.055685105948361,1.0511046318461796,4.357385301439359,2.1662050500022003,2.884827329069704,9.099150664522337,4.511345026763815,2.88723195319264,1.0498302931930938,4.506114671202924,1.1311535310268028,-4.576332262704478,-4.622915048988228,7.88879696415549,3.0127365286847514,-0.9339375382377988,-1.7966351306948685,1.2114241054596282,0.9008269192341382,-4.715993648848996,-2.153368652472199,1.2436144417294424,1.9421049028513595,-0.38927905912093164,-0.10110584583568882,-1.3270088981115684,-0.7503761077578804,-0.012303697081424626,0.1358102289950663,0.2607478698277609,2.1383436219660226,0.10273790418628663,-0.014733458800266866,-0.3092414428192435,-0.4416740583597077,0.2738319563456089,-0.348729911367014,-0.14802365678224982,0.6966755344464217,-1.2674041086560572,1.3527734478072815,-0.3246041755255946,-0.3591938755993377,-0.03782945871821916,-0.10269470576255395,6.706832980981573,1.3297975622015474,2.869415656969793,1.349250614087297,-0.1677197062163895,-0.9310728968083886,0.16439594156776433,-1.877725528458815,40.65134372967229,41.71253583867135,40.57717098273101,44.51370512027146,32.996477648419194,36.877404022484704,43.61615090476286,37.912818526204866,55.144787760594376,36.157928137028065,42.00086719094717,30.280892251244868,39.51704217966899,30.64642151405038,44.11408541007607,35.224222734931445,2301.246293977216,2386.4855545202304,1270.291275191934,1168.1754483611626,2132.050299218031,2474.5869075261057,2483.437203266875,2411.8160671345163,1101.9124409820586,1765.3429351301666,2044.3115540789959,272.59248967166775,2446.0196250372933,2542.1408735344676,2493.378339679275,2337.0815099588576,0.29493462514053115,0.7008116643089746,0.5008080421380111,0.5400655373050057,0.8251711490366349,0.7435848188835046,0.5080106019771274,18.7145129572766,72.93751535859468,0.32976989641984883,7.573106992091758,0.31564233245590223,0.23117656006008913,0.15486346506493506,0.11285055600310137,11.848155339805825,796.6338437681721,32.27039913678727,11.31442503614143,-0.8751422059075874,0.5368227129075402,30.845571836571335,27.745523123941332,0.7750900755456485,0.8493090264392326,0.26128152453576275,0.5574380917076953,0.7312728034812948,0.42760392220585386,0.24790823545066873,0.45544642847691114,0.22378858638495833,0.05559016457231726,0.15634016415342233,0.08732597099437875,0.6428971111959682,0.7826884507423919,0.23022891866059314,0.4593261696565774,0.645573001887854,0.19737499950765652,0.2967886053750727,0.560466613162592,0.5084895549525102,0.7134442013335918,0.8212599237177749,0.4915104450474898,0.09096197162822253,,0.07715724866059313,0.3241059275712348,0.07893979307423919,0.026961665139908716,0.0033968676248682826,0.000852842400817996,0.1675315514047342,0.23138661704981586,0.00237389,85.36986682891909,,80.13272026789932,94.56007600872799,89.75087041167315,86.1049496333028,77.68529673449878,80.79087411767378,93.46473083753511,84.92667914933335,89.78812408447266,-1.3092351692259174,,2.499992124307658,-1.8923305249927829,1.0762565193790292,-3.9546291104432862,-2.448908441781316,-3.9191192428027195,-3.7908709444602118,2.5107980517171473,0.0,1.611581413540333,,-6.271843880860897,8.172415497120845,3.7399325238763086,1.4398208378620172,-3.0695961371113687,-2.893251029601614,3.4155706118394655,-0.22901239618591182,0.0,1.984219205784726,,0.7359799024069302,0.8501853942062347,1.9074541968409926,-0.3202111687593267,0.0008699668557613742,0.10861346962688403,-1.0243664385044717,-1.0989930537648616,-0.03501305356621742,1.2977172208659038,,0.2867568254569394,-0.20577447208941416,0.8752657752843948,-1.1415271186930365,1.8015961490806653,2.6574814292185147,-0.19048953254580078,-0.4689992920101972,-0.8753263391554356,0.2977753907889126,0.6975070070226789,0.5007385083485172,0.5461287623806752,0.824054701163016,0.7436932591083543,0.5087028076817213,18.7145129572766,3453.0,90.17123835852699,13.635797583108465,355.0,0.10424738160883892,112.43318472572204,145.10118239968986,0.43948184360534986,2.978655304847839,162.0,482.5421593332041,16034.105834464044,16.0,13.996892600504953,0.138296295398333,105.64601666989728
BAL,655741.2427081492,2024.0,26.788934063991515,2024.0,2024.0,2021.0,5095.0,5657.0,1268.0,783.0,232.0,32.0,221.0,732.0,704.0,458.0,13.0,1227.0,54.0,40.0,5.0,63.0,97.0,21.0,0.2489283835545342,139.76365564786988,146.09740144953156,66.84656178186317,15.46773908432031,22305.0,7916.0,14389.0,8.248718401979849,0.8974721583878381,0.30139649991161394,0.08096163995333215,0.21689941622927347,0.3997802496948913,0.3151811531580343,0.43747029233250834,0.7526514454905426,0.1885419087779742,0.2846236335916564,1.0414738072473042,0.18717456952660425,0.4051914517606505,0.40763397737723184,0.09656440580395968,0.14135189177974192,0.05670916000371221,0.05329680042425314,0.33692769993105887,0.32494409661848267,9.540419265500624,69.04276185866715,11.665505771914741,-0.017497172823526187,15.380413736428606,-1.3849975641854555,1.4622591049647884,-0.9239150250135962,-1.4024916439962853,11.899472339652961,27.339653537050072,26.777091536421718,2.798597086614846,22.58861876005447,0.2339665677382196,4.695060925038351,114.05526627884052,0.009073673995250903,8.244782592402771,-7.913729799618006,8.802334038082716,83.77190141379833,8.874006898142397,0.9016677313776473,1.9844305556445145,6.800247480996995,1.06243574013843,1.0358463437526058,0.4743634415419982,93.9491153307374,0.20072136192715698,84.36581596893564,0.08947377046507514,89.54838298258709,0.08439747147918512,79.7910617013056,0.11741497405763789,85.91647488668492,0.034355100251381714,85.54713834142629,,,0.0038577885930161327,2.2720807278372352,1.5528258785284013,2.5319703837051315,2.5806759323254953,1.73672841194506,0.2960982483858666,,0.17350944423690368,0.2874594874420408,1.180902547492742,1.1924437686861757,0.898780011095678,0.8563895513042603,,0.3243122215240452,0.7001549309174474,0.48391283743680397,0.6473758363236073,0.8643516918455012,0.7821852215449885,0.42350458549938125,0.6032531821994342,0.10540212746331976,0.15977747979494433,0.26517960551175535,140.39420187378468,126.11401803075836,87.09687113310942,54.584939013611454,176.80413646809262,122.21601555594839,354.087325437511,0.39190783804313245,0.3602807691161393,0.24781139452359907,0.1541038209828531,0.5054795790666431,0.34041659973660954,-0.02380842741961791,1.1385747744658283,103.84302423791796,99.65083760072406,96.09928593311498,102.0450410069727,110.89243012174296,121.80996331098223,99.66307263334147,96.00051917339165,97.68995364806655,104.45333091909161,124.7023310526471,96.0254942568615,102.64127483699316,102.88547374008313,95.09270006432388,95.73019780555259,109.84073881572327,0.32872825630932384,0.24732105970925286,0.43615399146328243,0.22517152210689806,2.0505568322432386,0.0,0.22149549231041188,0.0,0.07901714689764892,0.0,0.19902677320171833,,-0.039364367723464966,,0.15798157453536987,,2.0505568322432386,0.22149549231041188,0.15279061964747445,-0.00871903000839696,0.14407158963907749,0.3312126507320955,0.08542768575066313,0.032113578853628096,,0.14096694727256637,0.20281722396393212,0.07176147900620018,0.016817204377904897,0.0010912783347863993,0.11911567062588399,,0.001294729168797954,0.1439892924310467,0.058838335803713525,0.06789672584410984,0.004157906725748046,94.18973693647257,89.89157515667787,85.53446314522279,,93.41325592047173,84.46554771635216,79.31184748435135,81.77363039039426,41.18974161633084,85.82260303105325,,58.90354248354739,85.66306183632845,81.45379062804574,79.14641373222925,82.0719302797135,-1.953756459333793,0.7565596012595515,-5.412426366482265,,-3.2418028448235514,1.9573361704388235,2.913703985384774,3.5411946853250726,-1.2436922955256635,-3.55275979046283,,2.5842749529414704,1.2171341008965255,3.7952069494513165,2.7792527736248562,4.846803833389815,9.343154078452729,4.803946688440624,1.8626209716183053,,4.058686580372318,1.113108740511092,-5.517486839984665,-6.297642409501937,5.733915765768427,3.0755318074243547,,3.602277534947744,1.1752649428683062,0.9465337596143161,-5.64816589399196,-3.233267606075414,1.3208374159590108,2.493194040185076,0.32089382692451546,,-0.7324367001903268,1.2168207784411214,2.6098905199246136,0.005232414668229464,-0.09034778419378642,1.58401104396794,,0.27889584069190276,1.2896821739776467,-0.07287412896343926,2.3667669212757434,0.26156523175663965,0.21895886524672542,1.2443884481256497,0.19113119540859344,,-0.4508050253560487,0.13821241728982847,1.5326516688137533,-0.6468805030635498,-1.0717492984741515,0.9892121474010652,,8.769602026355287,0.2587236394933896,-0.14573235379741864,1.4979915972184978,1.8503609443968805,40.39303549748995,40.80054945813006,40.59087657063869,,30.734473930475446,36.24537098239362,43.52686279947991,44.4269987257093,44.69173698125971,35.847297656632264,,44.44228014738663,38.291020837423694,31.137657490195,43.823965004364844,38.48110991948984,2279.426775763263,2419.3500209635204,1194.6677842598144,,2132.128817682661,2454.6963085142133,2584.675767330349,2548.080671558401,1122.7916303400175,1768.955611469416,,0.0,2410.2878721237853,2565.145654008946,2600.4416690075677,2281.429130330367,0.29400129154349364,0.6677718176789817,0.4840951094254905,0.5851817570327144,0.8623419238500971,0.7817382037740851,0.5073595374032173,18.90064911169201,72.50139565150033,0.2807459017588828,7.1808828503771265,0.31767939044900123,0.24759483207176952,0.15014689954216015,0.1166211756567085,10.772236958443855,825.8523952625067,32.31468211927474,9.424707432144919,0.2013985427240484,0.498626765983737,26.5608815033192,27.827773452073544,0.7355298385817861,0.8852147483784262,0.2623027393194272,0.5428540565458724,0.77381782373166,0.42874542760650514,0.23904981032360745,0.47493624675044255,0.22340433977726712,0.05553617499027409,0.14604387405791922,0.08554749126922398,0.6225626896800425,0.8169001282587943,0.2299801075640799,0.4511385337464639,0.7044834597595049,0.19876531992398797,0.2911137222259547,0.6068342977365164,0.5077171531253315,0.6828335302421779,0.8564457565829946,0.49228284687466856,0.11968210978076378,0.0006245207081850534,0.08248708506643047,0.32417973865782496,0.09152913541114059,0.031025931948627104,0.001185057378516624,,0.14130489532566373,0.20956730016089112,,85.86830523251318,78.0336133058668,79.64255722507147,94.32044447863755,90.06069240009508,85.54267188134949,58.52731038001696,,93.44934154124016,84.49765248121155,,-3.5370390878361024,5.767822522087595,3.4666929338940244,-1.852448266306139,0.9111524285438414,-5.177429662589379,2.2139312212119626,,-3.172096553174561,2.102333663158174,,1.6335468350505782,-10.366171970571063,-7.528645579991877,8.380046402532944,3.899866893903337,0.5187185273990139,0.9882258774882591,,2.8420660522970507,-0.2988404085499917,,1.4631122034464605,-0.08092626371417605,2.57722047599704,0.5810169931906288,1.7668668223352268,0.37878033094193897,0.27379097660109464,,-0.1030004360599328,2.0382848606620096,,0.9565700787176857,-8.230693203486581,1.2170176573469271,0.09018785801760464,0.8687234147462986,-0.046413030171827775,9.048217114057941,,-0.25442135197728777,0.33765998931387103,,0.2941922226379067,0.6673435116263037,0.4842045495580697,0.5783365802298851,0.863936020641683,0.7805546048205763,0.5083682017288313,18.90064911169201,3918.0,89.69939663932459,14.602237116803535,348.0,0.08968792049319428,110.99269931058866,151.8004242531377,0.42208211952448293,3.139891141615698,162.0,508.66236521124273,22057.591302810677,2.0,8.903818953323904,0.10751783024217784,104.95327912321018
