Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BAL,117136.98397185301,1957.0,29.135652853792024,1957.0,1957.0,1771.0,4504.0,5116.0,1125.0,852.0,160.0,33.0,80.0,510.0,486.0,441.0,36.0,611.0,31.0,48.0,92.0,105.0,51.0,29.0,0.2500306083414777,0.08620015590949963,0.11942924120719312,0.9541313512234169,0.31705888342552774,0.3535038446796326,0.6705627281051603,0.1034732363381548,0.26865683844214233,0.2212666157212666,0.30111416872531027,0.4938593322728142,44.872084389366684,0.8413936380318278,4.203870211102424,11.393503642587852,0.3315726088708015,0.5869104626143978,4.535442819973225,0.8918132710659274,17.4076701962414,17.494870498148785,1.821163348566036,0.050419633034099715,3.604900835438132,89.19809902920888,0.050419633034099715,95.05644259199659,92.17192067467153,107.58237016335316,94.58886892177605,89.05289137633302,77.26174677755313,96.99795918691316,0.0,0.0,0.0,0.0,2.5843749671794374,154.0,397.9937451133698,1006987.1616497263,2.0,4.0,0.0
BOS,119006.71030405405,1957.0,28.97364864864865,1957.0,1957.0,1813.0,5201.0,5920.0,1371.0,956.0,230.0,32.0,153.0,717.0,693.0,618.0,55.0,730.0,25.0,38.0,38.0,153.0,29.0,21.0,0.2648736760422297,0.10439189129847973,0.12331081029374999,1.0287277352202702,0.34197731686131766,0.4125094696527027,0.7544867865140202,0.14763579361047297,0.28052640019864866,0.25354729861486486,0.33499444330715206,11.0691159311923,59.810325893584974,4.30121226778298,2.733614864864865,12.513640474268815,0.035518506310905355,0.6446117673838917,2.76913337117577,4.539600310020292,20.466985922848767,22.940261370469976,2.1546749274634625,0.2383880422373123,3.1844550416191058,97.65359494187493,0.2383880422373123,100.69946854847741,111.62394107435742,111.07890416175758,102.02283957268055,103.91728844132547,110.23719470760747,101.26364090092686,0.0,0.0,0.0,0.0,2.838454281390203,154.0,437.12195945945945,1008817.9347972973,3.0,,0.0
BRO,117252.71272974813,1957.0,30.125936010891763,1957.0,1957.0,1811.0,5180.0,5876.0,1319.0,948.0,187.0,38.0,146.0,685.0,644.0,549.0,46.0,829.0,33.0,41.0,73.0,129.0,60.0,34.0,0.2549242187142614,0.09343090479816202,0.1410823684116746,0.8635939917106876,0.3273097289106534,0.39099906833066705,0.7183087972413207,0.13607484961640573,0.2751594814710687,0.25936010985874747,0.3203265357130741,6.7064882409584445,56.93747876098578,0.5458777705422946,3.1269787234042554,12.896121301030812,-0.10570056438623561,0.2450810735470297,3.0207459979010345,0.883311381567618,17.045259754046494,18.24042591021408,1.789275932621886,0.3374336110253234,3.8418698768036568,89.86928808880403,0.3374336110253234,94.98962259175588,111.74446801294629,121.42330882589425,98.65010076075757,94.04940346936125,92.3371710474846,97.7170549242511,0.0,0.0,0.0,0.0,2.9252119562899934,154.0,450.48264125255275,1007101.7801225324,22.0,,0.0
CHC,117128.9160122164,1957.0,27.62041884816754,1957.0,1957.0,1658.0,4151.0,4584.0,977.0,673.0,170.0,22.0,112.0,480.0,438.0,342.0,27.0,810.0,21.0,24.0,46.0,76.0,20.0,17.0,0.23574121402421466,0.07460732939288829,0.17670157018150087,0.4803964444031415,0.29476599645178886,0.36934098613350785,0.6641069825852967,0.13359977210929316,0.264913744202007,0.2757417110536649,0.29589218488741326,3.065637307824294,45.86315666593658,-0.65890940130451,-0.3974694589877836,10.987679026663356,1.2434478447111048,0.20881256532765327,0.8459783857233211,-0.6160686711760842,11.426401306538246,4.235260366903403,1.214634238751615,0.04284073012842582,3.0155454871964915,77.4468305421587,0.04284073012842582,87.84166942797319,89.23124902713089,152.07916884101112,88.84152434940837,88.83985215347268,90.65764205462304,94.06248796383753,0.0,0.0,0.0,0.0,2.4603694010514836,156.0,383.8176265270506,1006977.1034031414,17.0,,0.0
CHW,116154.36956521739,1957.0,29.47596323789325,1957.0,1957.0,1773.0,4914.0,5658.0,1267.0,937.0,192.0,39.0,99.0,645.0,608.0,568.0,32.0,684.0,68.0,38.0,70.0,110.0,101.0,47.0,0.25745389765765286,0.10038882967426656,0.12089077361983033,1.5067394679609405,0.339864003874514,0.3719719675629197,0.7118359714374337,0.11451806990526688,0.2780188363692117,0.23877695347472605,0.3219026052276609,7.334218201771053,56.22812067522035,5.566253395925647,5.0659243548957225,12.55284219264942,0.9677102371560428,0.6466311548692337,6.033634592051766,5.985264554411451,25.218372493981864,27.861701527201976,2.6445430501069223,0.4190111584858044,4.2089079449745705,98.7314305938619,0.4190111584858044,97.87862296186181,107.34355579442614,108.8989247979865,101.39237029536602,93.70528700314898,85.50874053614852,100.39395490892629,0.0,0.0,0.0,0.0,2.828976384708377,155.0,438.49133969600564,1006025.3640862496,4.0,,0.0
CIN,117308.01848794981,1957.0,28.3374050841862,1957.0,1957.0,2054.0,5346.0,6058.0,1442.0,973.0,249.0,33.0,187.0,742.0,709.0,544.0,49.0,747.0,36.0,48.0,84.0,107.0,51.0,36.0,0.2696540636351931,0.08979861292175635,0.12330802194073953,1.0031188488724,0.33806095453169366,0.4317713048890724,0.7698322594207659,0.16211724125387916,0.27990539226213274,0.2439749077253219,0.34091290467069574,12.782065299727352,65.15830272422556,5.503422168124423,0.9004457652303121,13.44688416702858,0.30782284771657054,0.2555479070481834,1.2081199754815095,5.674271814857503,20.584823864415778,23.403278363984338,2.178339070757193,0.17084964673308034,3.490001562686621,101.53928316789737,0.17084964673308034,100.47824355107988,107.40020393594163,106.12572072175095,101.89048562297096,103.85659953967712,110.00892139586823,99.41836998848322,0.0,0.0,0.0,0.0,3.05014084621162,154.0,469.72169032684053,1007154.5789039286,18.0,,0.0
CLE,118081.90780269058,1957.0,28.79695067264574,1957.0,1957.0,1847.0,4852.0,5575.0,1224.0,879.0,189.0,25.0,131.0,638.0,625.0,575.0,34.0,747.0,24.0,51.0,73.0,97.0,37.0,42.0,0.2526681162730045,0.10313901305721972,0.13399103088681613,0.8837351841741703,0.3309533583974887,0.38418597526941695,0.7151393336669059,0.13151785899641255,0.2700824542604484,0.2606278020932735,0.3201525383902607,7.382461646907144,51.96309289215218,5.420001462936815,-2.9558744394618834,11.44546866910741,-0.41504338134497804,0.5895873229298114,-3.3709178208068615,5.007148715388768,13.671286886619129,14.370848821306174,1.4683694475984395,-0.4128527475480458,3.0845265325660045,96.85608510245419,-0.4128527475480458,96.05916831002827,110.28426607435304,120.69969245158808,98.73403797573955,96.782177729874,98.20220066664596,97.5111050809543,0.0,0.0,0.0,0.0,2.6131305132825116,153.0,399.8089686098655,1007906.8475336323,5.0,,0.0
DET,116386.17373412059,1957.0,26.480765789944535,1957.0,1957.0,1716.0,4968.0,5589.0,1274.0,925.0,202.0,35.0,112.0,578.0,532.0,474.0,53.0,595.0,25.0,28.0,94.0,120.0,33.0,46.0,0.2564198448246556,0.08480944659634997,0.10645911563481841,1.0136973964675253,0.32192434395544817,0.3790267397394883,0.7009510836949364,0.12260689491483269,0.26978856931973516,0.21130792443907673,0.31238021845995123,3.9449381485599893,55.27025846233811,-0.04677952355047837,3.1267000715819613,13.177075540981846,0.49438490300041205,0.6787871180164842,3.6205255363874222,-0.7642274876471509,16.712160707738605,16.0127996303129,1.7539396912572154,-0.7174479640966724,3.1376518990413467,88.5890874392432,-0.7174479640966724,97.48549755850057,90.68486595718663,95.89882569561564,96.04039238434706,95.48248934417047,91.5485318071457,97.4572778790076,0.0,0.0,0.0,0.0,2.988940474659151,154.0,460.296833064949,1006250.8575773841,6.0,2.0,0.0
KCA,118862.756798585,1957.0,28.77139066990935,1957.0,1957.0,1631.0,4138.0,4523.0,1007.0,695.0,155.0,28.0,129.0,439.0,416.0,284.0,25.0,599.0,17.0,32.0,52.0,104.0,24.0,25.0,0.2428610421532169,0.06279018300530621,0.13243422452398848,0.6521748373457882,0.29221686557041787,0.3872150140957329,0.6794318796661507,0.14435397194251604,0.254601352681185,0.22374530237010834,0.3010231985796777,-1.9390647051802388,38.363139632098026,-5.688545728997656,-0.07119168693345125,10.347040949257146,0.37782792255312053,0.5330043137493827,0.3066362356196693,-5.797940070936789,5.388741427689407,5.757289824223776,0.572119010093349,-0.10939434193913367,3.1149626396535264,79.59786623403068,-0.10939434193913367,92.33072248394818,67.14015428451663,119.29731463602593,87.17769549789269,97.5452377916933,107.78671298255409,91.98663935605512,0.0,0.0,0.0,0.0,2.3470070708335173,154.0,361.4390891001548,1008678.0888790626,10.0,,0.0
MIL,115908.07216095956,1957.0,27.289804604372218,1957.0,1957.0,1665.0,4653.0,5169.0,1250.0,830.0,180.0,54.0,186.0,666.0,653.0,404.0,65.0,667.0,25.0,35.0,52.0,98.0,30.0,12.0,0.26891469893267556,0.07815825061501258,0.12903849813464888,0.7569049059255175,0.32766035310485586,0.4515064169245502,0.7791667700294062,0.18259171799187462,0.2763797841189785,0.24318050000773844,0.34011360077499936,14.246210045914516,58.26473185626823,13.84712070336593,2.560456568001548,11.301154742948171,0.4576699020948948,0.21476993524413085,3.0181264700964423,14.23939907040133,28.773450218690076,30.26289996101844,3.036952745589794,0.3922783670354001,3.948426276295123,112.95462272908013,0.3922783670354001,100.20274217108536,93.47819283848914,111.0576862709975,98.75577776645594,108.60360705113243,123.90241652736019,98.13371592119333,0.0,0.0,0.0,0.0,2.5468893329831688,155.0,394.76784677887406,1005782.9282259624,16.0,,0.0
NYG,119206.91495839253,1957.0,29.0140044651918,1957.0,1957.0,1807.0,4463.0,4927.0,1120.0,806.0,138.0,43.0,133.0,526.0,512.0,381.0,35.0,572.0,21.0,39.0,23.0,95.0,53.0,32.0,0.2513138939975645,0.07732900312137204,0.116094986226507,0.8556251207491374,0.30994887376598335,0.39247598026770847,0.702424854033692,0.14116208627014412,0.2595896826636899,0.2204181048366146,0.31115037675996426,5.1669612696566585,48.12592283202076,1.6401781885868123,-1.908223350253807,11.029127109362566,-0.1514191112857405,0.2096002549257324,-2.058867863061669,1.8134782380798384,10.993337739306465,8.232778874984131,1.1778850906359566,0.1733000494930262,3.538207557861552,87.68793645269375,0.1733000494930262,93.6633570123695,92.4864030208896,99.91778224608109,93.4175947945749,94.42381872025496,95.80869503347105,92.19079352391998,0.0,0.0,0.0,0.0,2.5017238700608884,154.0,385.26547594885324,1009014.1227927745,30.0,30.0,0.0
NYY,116662.71372126437,1957.0,28.227011494252874,1957.0,1957.0,1742.0,4882.0,5568.0,1315.0,941.0,188.0,49.0,137.0,681.0,629.0,536.0,66.0,653.0,23.0,39.0,88.0,116.0,45.0,37.0,0.2703347572503592,0.09626436731878593,0.11727729844719828,0.9797270564951508,0.34123380775646556,0.41569504631393683,0.7569288540704021,0.1453602890635776,0.2857242351113506,0.23814655175466953,0.33386378143945905,12.683665341403017,59.400304241215416,12.094344755393573,3.9938936781609193,11.993859483782822,0.6971552426546769,0.6178364302133308,4.6910489208155965,12.108069392157482,29.410814226969237,32.72924794290713,3.095841954319026,0.013724636763908657,4.025536738360927,108.85029860849558,0.013724636763908657,102.7756581629978,102.93335939693759,105.64389094138042,101.80102687813887,104.71978271869591,108.5381132608955,103.13994091293793,0.0,0.0,0.0,0.0,2.720552973597342,154.0,418.96515804597703,1006520.0569324712,9.0,4.0,0.0
PHI,114857.86480872425,1957.0,27.94079972303964,1957.0,1957.0,1830.0,5106.0,5777.0,1276.0,907.0,210.0,43.0,116.0,607.0,558.0,526.0,39.0,745.0,45.0,49.0,51.0,139.0,50.0,24.0,0.2501502546872079,0.091050717917085,0.1289596671495586,0.9105789753481045,0.32218038122312626,0.3765423490107323,0.6987227302338584,0.1263920943235243,0.26936343996745715,0.24009001184178638,0.3126964608038018,2.3524874964928797,55.515392657344506,-1.818516053744014,-0.020963270963270962,13.648850372484477,-0.03791043876306123,0.25938612268666345,-0.05885556599172662,-1.4272788618228558,12.42210206735656,12.190874642835565,1.317974404649994,0.3912371919211581,3.7282751818861803,89.02032039743969,0.3912371919211581,93.21075260645752,108.8977363306199,110.98983995430018,97.10413184655626,90.57204012430586,85.76668256845906,95.64243412948922,0.0,0.0,0.0,0.0,3.056260900664705,156.0,476.7767007097109,1004753.7403496625,26.0,,0.0
PIT,118686.3624095443,1957.0,25.17484842558185,1957.0,1957.0,1781.0,4657.0,5113.0,1240.0,901.0,197.0,54.0,88.0,505.0,475.0,314.0,35.0,621.0,21.0,37.0,84.0,93.0,31.0,28.0,0.2665812533543908,0.06141208627831019,0.12145511386544103,0.5823735330696265,0.3128524901050264,0.3891222169256796,0.701974707030706,0.12254096357128887,0.2872663083508703,0.20007823231762176,0.3107263759372542,1.9420597268873416,49.63810373435476,-1.343527699292227,5.635047917074125,12.245308378984928,0.21879524606959988,0.2327128640761297,5.853843163143725,-1.40555769422554,16.92630671197924,16.772882422036655,1.7613817699168521,-0.06202999493331242,3.6554070742196934,88.60973880759057,-0.06202999493331242,99.33325587457885,73.44958207950405,104.53100529426067,94.29273543084778,93.59795289227078,83.15339642485623,102.05905829578178,0.0,0.0,0.0,0.0,2.7596689019460197,155.0,427.7486798357129,1008505.4617641306,27.0,,0.0
STL,115874.84589726484,1957.0,28.48432288192128,1957.0,1957.0,1892.0,5398.0,5996.0,1477.0,1075.0,231.0,41.0,130.0,729.0,672.0,482.0,72.0,658.0,18.0,53.0,45.0,115.0,57.0,43.0,0.2743202333038693,0.08038692421480988,0.10973982611474317,0.9487242362256505,0.3317405372668446,0.40578359231237493,0.7375241295792194,0.13146335900850567,0.28740116925,0.21180787217144764,0.32502638756038293,8.288090008380902,61.99756414923985,2.333188201296173,3.209973315543696,13.789174498936747,0.307801498059156,0.2620528770349435,3.517774813602852,2.323061601883211,19.892063791457748,20.177010973796367,2.090781594981335,-0.01012659941296223,3.7242820195202984,94.014356959108,-0.01012659941296223,102.21694730395264,96.14371284305136,94.44817908038284,99.98553216465932,97.60561567977541,89.20792270919215,102.04706103416339,0.0,0.0,0.0,0.0,3.1277821594179454,154.0,481.6784523015344,1005752.141927952,28.0,,0.0
WAS,118801.09133599437,1957.0,28.478046489786333,1957.0,1957.0,1493.0,3762.0,4259.0,938.0,660.0,156.0,31.0,91.0,441.0,424.0,406.0,35.0,518.0,38.0,26.0,27.0,93.0,11.0,32.0,0.2496703039600845,0.09532754132143695,0.12162479399295609,0.9498129511582533,0.3260525054512796,0.3806333488992721,0.7066858543505518,0.13096304493918762,0.26623059525264153,0.23831885381075368,0.3162515307028424,7.527382115831153,51.95115265645879,4.914036677999947,-7.6311340690302885,11.405196823914459,-1.254283827341381,0.5875128102922605,-8.88541789637167,4.094889676018331,7.202181413853379,2.922675289998481,0.8105363916014161,-0.8191470019816176,3.0943064932242588,92.87322897555784,-0.8191470019816176,94.91946235196623,101.93163207286783,109.56013348265077,97.27195581634545,95.88721815587577,97.78793022614433,96.17092283588852,0.0,0.0,0.0,0.0,2.5870273189105424,154.0,398.4022070908664,1008612.6398215543,8.0,,0.0
