Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,SB,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BOS,117971.21598002496,1913.0,26.05207775994293,1913.0,1913.0,1576.0,4939.0,5607.0,1329.0,992.0,219.0,101.0,17.0,628.0,529.0,463.0,526.0,39.0,166.0,189.0,0.2693227859006599,0.08257535162225788,0.09381130688371679,1.2162068612880328,0.3363288757010879,0.3652407627196362,0.7015696384207241,0.09591797681897628,0.29621532491385766,0.17941858490280008,0.33830657597279473,10.485869151095928,59.80278062177576,9.221676730325242,-2.886173059768064,13.037199006135692,-0.8880536572455254,1.0394290516402378,-3.7731972277823544,9.263427276832495,19.56685810682607,20.715540020322994,2.177746233335249,0.04175054650725167,5.9074021860818755,105.79159284853607,0.04175054650725167,101.90046115879618,96.53208141998448,103.83656162923717,100.19948215047572,105.1925759689696,115.68694319915846,101.66375525324142,0.0,0.0,0.0,0.0,3.0078213485553777,151.0,454.1810237203496,1007805.9976814695,3.0,,0.0
BRO,118088.41240227435,1913.0,25.816631130063964,1913.0,1913.0,1635.0,5100.0,5628.0,1385.0,1069.0,191.0,86.0,39.0,593.0,501.0,353.0,534.0,31.0,144.0,188.0,0.271837795836887,0.06272210325302062,0.09488272871783938,0.8928607820646767,0.3223984303637172,0.36588869036176264,0.6882871207254797,0.09405089452487563,0.2970537070987918,0.16453447077292113,0.3305364229582041,6.783668780836058,56.083702199730645,1.4587062188184519,2.144811656005686,13.032737199558632,-0.30642803614216446,2.1970460130803304,1.8383836198635215,1.7198053589964404,18.78797219149892,19.36237036260551,2.042664305707318,0.2610991401779886,5.6629737630834756,93.34685306263695,0.2610991401779886,100.85066585701918,79.61909380609578,109.33330409995031,96.47158531896775,99.7451300169591,96.68184792621783,101.58149062883525,0.0,0.0,0.0,0.0,2.987010435749822,152.0,454.02558635394456,1007922.9664179104,22.0,,0.0
BSN,119289.02486138437,1913.0,26.54927562153461,1913.0,1913.0,1619.0,4923.0,5591.0,1243.0,973.0,183.0,55.0,32.0,606.0,506.0,468.0,619.0,40.0,160.0,170.0,0.2527980748803434,0.08370595544142372,0.11071364644714721,0.9145711005836166,0.3224172350053658,0.3317582753961724,0.6541755104015382,0.07896020051582903,0.2844501288057592,0.20014308751565016,0.31877131300216244,0.45053398641798603,42.22032254234683,-5.714286957901706,-1.2640057275818866,11.042075215346953,0.23326549637796862,1.8614621745639697,-1.0298359166071862,-5.560781844483447,6.31291962882029,8.187019645903625,0.7058847959662782,0.15350511341825984,5.082633939383421,82.6804576772358,0.15350511341825984,93.78701037714826,106.25588066673498,127.57525988757182,96.47721224956152,90.44081761826315,81.16901106640636,97.28892934611109,0.0,0.0,0.0,0.0,2.497897826982651,154.0,384.6762654265784,1009094.4197817922,16.0,,0.0
CHC,117776.54199349531,1913.0,28.546502835538753,1913.0,1913.0,1565.0,4600.0,5290.0,1187.0,864.0,179.0,89.0,55.0,664.0,573.0,507.0,567.0,39.0,144.0,157.0,0.2582804508716446,0.09584120934347827,0.10718336434234406,1.34687430157845,0.3366635554181474,0.37159955025689984,0.7082631056750472,0.11331909938525518,0.2828580842296786,0.21342154985255196,0.34240200166284085,11.126101510196829,55.74524283858798,7.448911993299592,0.07072617246596066,11.795317420211315,0.18662860530282463,1.9884430042807795,0.25732803819507416,7.009660842691515,21.050749305378687,23.512312835757502,2.311642645912727,-0.43925115060807685,5.825393602316291,102.78414521980956,-0.43925115060807685,95.8209485478838,121.66030540183725,123.50731820694341,100.7401520958645,101.3019708752701,116.48905615675424,96.7271074079259,0.0,0.0,0.0,0.0,2.6682935217277883,154.0,410.917202268431,1007640.0007561437,17.0,,0.0
CHW,117119.92954545455,1913.0,25.45578512396694,1913.0,1913.0,1491.0,4275.0,4840.0,984.0,768.0,141.0,55.0,20.0,414.0,353.0,355.0,503.0,31.0,179.0,142.0,0.22987206842975205,0.07334710696756198,0.10392561933471074,0.880536472745661,0.29362422705661156,0.30208004871466937,0.5957042757712809,0.07220798028491734,0.2557160391626033,0.18140495861983472,0.29134044115361873,-5.3761798864697115,37.33360008990636,-5.825021471744035,2.803099173553719,11.29056715952956,0.7643176921243079,0.9001736883503146,3.5674168656780267,-5.823224333654568,9.934933379903331,8.109465541241264,1.0637127467806766,0.0017971380894680408,5.0749702802280225,78.01996681218073,0.0017971380894680408,86.97396212572261,85.74409630251603,115.03175187913747,87.47686453200669,87.00173068448012,87.0902493024075,87.76403728374079,0.0,0.0,0.0,0.0,2.570804299716942,153.0,393.3330578512397,1006968.3619834711,4.0,,0.0
CIN,115077.03463608706,1913.0,27.768618266978923,1913.0,1913.0,1307.0,3787.0,4273.0,1005.0,787.0,128.0,73.0,17.0,448.0,400.0,352.0,422.0,22.0,112.0,161.0,0.26526226540556985,0.08237771999414932,0.09875965314182074,1.0520216175466885,0.33115277835572193,0.3515446538254154,0.6826974321811374,0.08628238841984553,0.29313217008682424,0.18511584241048445,0.3302618145445993,5.842834590796133,48.19875245272584,1.9445086550018666,-0.8716928119878249,11.197021747434722,-0.910515167269609,1.8875829084782227,-1.7817999788773786,2.317133100081633,13.6199377771172,13.8917477916245,1.5046730735825593,0.3726244450797668,5.723468936001014,94.65558384845804,0.3726244450797668,98.41117203931866,104.56982587602559,113.80068149041512,99.0911570962554,95.83479382189564,88.69602780558344,100.35790116685561,0.0,0.0,0.0,0.0,2.5004755561853496,156.0,390.074186754037,1004968.4163351275,18.0,,0.0
CLE,116827.42653528067,1913.0,26.806088333626604,1913.0,1913.0,1615.0,5002.0,5683.0,1339.0,1045.0,204.0,74.0,16.0,631.0,519.0,420.0,552.0,53.0,208.0,190.0,0.26809929838870317,0.07390462730353686,0.09713179613725145,1.14753285906669,0.3304277248685554,0.3484089930584199,0.6788367179269752,0.0803096946697167,0.29638330437603383,0.17385183961991904,0.328238636313955,7.421134272347969,54.55020072189883,3.936778477295158,1.4926949480725225,12.458830043351002,-0.25506513104427453,0.9933168842795562,1.2371044976729522,3.8315672599228567,18.520818685226367,19.728107157637034,2.0197444409618144,-0.10521121737230113,5.598313668511834,94.92481422554806,-0.10521121737230113,101.43754473205016,86.39584767151798,107.51189884036087,98.44140456561463,100.3448771644996,96.86174994215685,101.7751334061045,0.0,0.0,0.0,0.0,2.8002077489178245,155.0,434.0322013021292,1006678.4406123527,5.0,,0.0
DET,116849.88158819395,1913.0,26.318517217146873,1913.0,1913.0,1631.0,4994.0,5692.0,1326.0,1023.0,180.0,99.0,24.0,620.0,515.0,491.0,493.0,46.0,161.0,216.0,0.26550882297399864,0.08626141920783556,0.08661278954234011,1.3406508592178494,0.33652568835593816,0.35503791116198175,0.6915635995179199,0.08952908818798314,0.29008442819307806,0.17709065342937455,0.33518900021998904,8.212222800921415,52.561110732754415,5.240115494699154,-1.5983836964160225,11.723874436294789,-0.24061105561783655,0.9347203859611226,-1.838994752033859,5.7362556580909825,16.55585572831303,19.049907178995795,1.8343306084783524,0.49614016339182854,5.672926573642239,99.91392248951762,0.49614016339182854,100.45741734143165,100.84116117926021,95.86876633475832,100.25811680102589,102.25406431548654,107.98128654676304,99.5595765316121,0.0,0.0,0.0,0.0,2.669466146895643,153.0,408.42832044975404,1006705.3475052705,6.0,,0.0
NYG,117668.72547270781,1913.0,26.35140920442383,1913.0,1913.0,1584.0,5005.0,5606.0,1372.0,1057.0,215.0,69.0,31.0,659.0,561.0,431.0,469.0,62.0,108.0,287.0,0.27450244239850163,0.0768819118369604,0.08366036349036748,1.0917165205403139,0.33915639924759183,0.3637975542647163,0.7029539535123083,0.08929511186621476,0.29735063918480203,0.16607206625222976,0.3397553209403517,8.588492638252836,62.866910393401085,5.083973017698066,2.4377452729218696,14.348800703643944,-0.4456373628174412,2.4189067036119467,1.9921079101044281,6.76574759983245,25.52556291719277,28.24102222041166,2.77987690214465,1.6817745821343824,6.047027012298574,102.84208423065004,1.6817745821343824,101.83923839596702,97.59347714865004,96.40178024185533,101.48608809781032,99.17506418169974,91.79302833446818,101.68303052950517,0.0,0.0,0.0,0.0,3.2043186333785223,156.0,499.8737067427756,1007509.8442739921,30.0,,0.0
NYY,117566.05296288258,1913.0,27.4903407857608,1913.0,1913.0,1364.0,3987.0,4607.0,963.0,784.0,139.0,33.0,7.0,447.0,354.0,446.0,510.0,54.0,120.0,172.0,0.2420149802031691,0.09680920290622966,0.11070110647775123,1.1270771662509227,0.3259354873889733,0.29914075689971786,0.625076244288691,0.05712577669654873,0.2747464953088778,0.2090297374017799,0.30920732795833467,-0.4943903582987238,37.28861976591865,-2.608356122888734,-1.3691639522258414,9.988148230513497,-1.0069624404470445,0.796334506974903,-2.375532008495666,-2.596443767842915,5.81250696114982,6.537841731855628,0.6519549404606481,0.011912355045819324,4.853210727546719,84.79012763825915,0.011912355045819324,91.568331315035,113.17171133460842,122.53130935965001,97.10307205338896,86.15518859745518,68.89956088600469,94.29546045225857,0.0,0.0,0.0,0.0,2.2742501824289127,153.0,347.9602778380725,1007406.1515085739,9.0,,0.0
