Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BAL,118962.52416560278,1914.0,29.95331023162502,1914.0,1914.0,1584.0,4829.0,5483.0,1289.0,984.0,213.0,62.0,30.0,607.0,517.0,440.0,529.0,42.0,172.0,145.0,0.0,0.2668468885675725,0.08024803883385008,0.0964800286190042,0.9616369381982491,0.33334966023782603,0.35513036746014953,0.6884800276979754,0.08828347889257705,0.2957354077014408,0.18219952546780957,0.3346626663651226,6.3280733223588514,54.84739453053689,-1.449992501080943,-1.9068028451577603,13.0255582925736,-0.34185781786715963,1.4985932022709036,-2.24866066302492,-0.2640690550985539,12.011421776721027,15.419418604050756,1.381969383209234,1.1859234459823893,5.365906860562013,93.68129453323324,1.1859234459823893,98.47193810572043,100.426120416275,100.23269304900029,99.14847184325272,96.86916641284537,92.3269030052947,99.18449959294904,0.0,0.0,0.0,0.0,2.899075551705271,160.0,463.85208827284333,1008774.2956410724,1007.0,,0.0
BKF,117037.77046577276,1914.0,28.345977417078334,1914.0,1914.0,1611.0,5093.0,5668.0,1371.0,1025.0,223.0,82.0,41.0,650.0,563.0,398.0,577.0,45.0,132.0,217.0,0.0,0.26988407421083277,0.07021877155751588,0.10179957613002823,0.7580635320666902,0.32750626005733935,0.3708175251612561,0.6983237852185956,0.10093345095042343,0.29899877381139733,0.17925194120677487,0.3366281404800958,8.034712740342524,49.13073928220621,2.5795093494144847,-2.411515365595196,11.032691224541939,-0.2865467038342102,1.2693134298342383,-2.6955093008702016,4.7160396902795805,14.322535043785555,19.46731760530446,1.649631082700211,2.136530340865094,5.789837169496227,97.272369037904,2.136530340865094,99.59272148185102,87.87502984986867,105.75914842493725,97.41046437730695,101.14816373081922,105.55624962659863,100.27897568940413,0.0,0.0,0.0,0.0,2.502447532489414,157.0,392.88426252646434,1006890.7415314043,1014.0,,0.0
BOS,117801.302781669,1914.0,25.1888,1914.0,1914.0,1507.0,4382.0,5000.0,1104.0,811.0,196.0,80.0,17.0,518.0,445.0,441.0,472.0,29.0,148.0,155.0,149.0,0.25241631926739994,0.08819999952820001,0.0943999995342,1.2920560965054002,0.3239710577626,0.34533277866580003,0.6693038364283999,0.09291645939840001,0.2779160881202,0.18599999844999998,0.3253154720509077,7.135703250076926,56.78010193267124,6.759051473286307,4.891,13.327598013281822,-0.18371930469498038,4.308489974960684,4.70728069530502,2.7987984758192006,25.14216715936673,23.251435526839117,2.7773222531570707,-3.960252997467108,5.273260766695066,101.95720843544659,-3.960252997467108,98.4709146664812,100.84499653564639,98.78244479209107,98.32905844570745,102.99427654978464,117.67943796985294,97.68879792206461,0.0,0.0,0.0,0.0,2.984955975098,159.0,474.608,1007644.9018,3.0,,0.0
BRO,117204.15110258869,1914.0,26.703547459252157,1914.0,1914.0,1476.0,4678.0,5215.0,1277.0,1016.0,159.0,77.0,25.0,572.0,467.0,334.0,488.0,32.0,171.0,159.0,0.0,0.27395049362358576,0.06404602049817834,0.09357622199060402,0.7764772414868648,0.32591100667248313,0.35734186021572384,0.6832528668882072,0.08339136659213807,0.3008515939440077,0.1624161059769895,0.32995414544175844,7.865511549699687,50.25761721615697,5.100074471799494,-0.7407478427612656,11.380638264376788,-1.00375396452937,-0.23068606573539185,-1.7445018072906358,6.768545824536766,16.173996215887527,18.06879649640235,1.8371579588477445,1.6684713527372719,5.527945790188848,99.32494595436191,1.6684713527372719,105.85809382899603,78.95080332693901,105.74564500899972,99.75863197979993,103.19942001433394,95.33370894788105,106.66411930330918,0.0,0.0,0.0,0.0,2.6316556884659636,154.0,405.2749760306807,1007054.1637583893,22.0,,0.0
BSN,116996.8114989733,1914.0,25.740451745379875,1914.0,1914.0,1417.0,4255.0,4870.0,1053.0,808.0,165.0,51.0,29.0,514.0,461.0,407.0,510.0,40.0,168.0,112.0,0.0,0.24820881328398356,0.08357289488459958,0.10472279213408625,1.0854314147511293,0.3190976323262833,0.33173433172628336,0.6508319640525668,0.0835255184422998,0.27524919001149895,0.19425051404722793,0.31789979769766746,4.325621110059594,48.47851915373518,-0.30220837817720864,6.435728952772074,11.853342811337976,0.7173706621321748,-0.24026780883806473,7.1530996149042485,0.5990997537814073,19.36527437118557,16.087036855239845,2.104509606568666,0.9013081319586161,4.937239343270358,87.95501760197891,0.9013081319586161,95.91116810288365,103.0219697675774,118.34180698676087,97.67311510547661,95.80403094204492,95.48707246692119,97.56831364601743,0.0,0.0,0.0,0.0,2.6715722723285418,158.0,422.10841889117046,1006853.3529774128,16.0,,0.0
BUF,115713.10420051056,1914.0,29.32536551404038,1914.0,1914.0,1326.0,3842.0,4309.0,942.0,737.0,128.0,49.0,28.0,472.0,369.0,346.0,597.0,15.0,106.0,173.0,0.0,0.24537373228127177,0.08029705216245069,0.1385472261276398,0.6444624954940821,0.3100235441455094,0.3253734738412625,0.635397017986772,0.07999974155999072,0.2838423941325134,0.22534230625899282,0.3104038860624395,1.344502100531525,47.805848417502645,-5.282529094952771,2.1344323194799166,12.473071752313631,1.109416835995624,1.435029510413503,3.242858469785366,-2.4079308583203516,14.743028874192152,11.409742467518136,1.6381281227207296,2.874598236632421,5.545842518459399,81.0907937801854,2.874598236632421,90.56892453164706,100.48745797058257,143.93612634674082,92.21056537308718,88.77295883723879,83.68318723514862,95.21788764108965,0.0,0.0,0.0,0.0,2.8656615190693895,155.0,444.177535391042,1005591.430958459,1004.0,,0.0
CHC,118534.56219795955,1914.0,28.68920837770678,1914.0,1914.0,1664.0,4910.0,5634.0,1197.0,887.0,195.0,73.0,42.0,596.0,486.0,495.0,555.0,41.0,188.0,161.0,0.0,0.24370034482392616,0.08785942459602412,0.09850905188125667,1.2446934185202343,0.31820719383084844,0.33936610542367773,0.6575732992545262,0.09566576059975153,0.26666026056496284,0.19382321630812924,0.3208613404850936,5.272544691858599,54.468324341431796,3.322611025213959,0.4170809659090909,13.2071611806909,-0.9521925511439673,-0.26770977000854673,-0.5352596437957245,4.857691731826535,17.261883498713164,18.565463556786067,1.9450399222233925,1.5350807066125756,5.658185020488605,96.04085428915734,1.5350807066125756,94.16903626381644,108.30606020082118,111.31998074740035,97.40055933304758,98.00806776766694,109.36589901327031,94.52377294423317,0.0,0.0,0.0,0.0,3.0148662423748664,156.0,470.31913383031593,1008368.550230742,17.0,,0.0
CHW,115257.20918740849,1914.0,25.64787701317716,1914.0,1914.0,1649.0,4834.0,5464.0,1150.0,914.0,151.0,66.0,19.0,460.0,370.0,385.0,590.0,45.0,200.0,158.0,148.0,0.23787808872144953,0.07046120009169106,0.10797950177653734,0.7901400755181187,0.3000827251429356,0.3079608806054172,0.6080436057483529,0.0700827918839678,0.26732711595351394,0.1819180083437042,0.2977442358653739,-1.8722963154053076,40.58037084776968,-2.334016675237422,1.9935862195345428,11.39689668032612,-0.23896064419479357,3.684340947552067,1.75207156663976,-5.312794536912244,11.520514657605704,12.638432839814545,1.2758596185874755,-2.978777861674821,4.967427803245827,83.93926639472717,-2.978777861674821,92.79936037218322,80.56303307430511,112.99236467743793,91.07866617131259,91.84824048887997,88.76041568589426,93.88994158895008,0.0,0.0,0.0,0.0,2.5850570267459734,157.0,405.853953147877,1005145.0250732064,4.0,,0.0
CIN,116724.97492970947,1914.0,26.62722586691659,1914.0,1914.0,1491.0,3806.0,4268.0,903.0,738.0,106.0,47.0,12.0,380.0,311.0,316.0,514.0,43.0,103.0,170.0,0.0,0.2383573054191659,0.07403936223851923,0.1204311147776476,0.9214739357649953,0.30297640006818183,0.30057377218416115,0.603550172252343,0.0622164667649953,0.2696359245074976,0.19728209988753512,0.29612843070539835,0.07718649378524765,34.587966428649814,-1.6228383038578607,2.6801780693533273,9.264807597679045,1.7618132617059246,-0.18779807993668657,4.441991331059252,0.40392091234684285,13.92292176114845,8.806901762139734,1.5383592198354747,2.026759216204703,5.347501230244538,79.5263621789699,2.026759216204703,92.10441517421808,91.26979445524783,136.09296935063213,92.73854081074288,86.8049406308012,71.12638606043386,95.57856446909928,0.0,0.0,0.0,0.0,2.1014541645103098,157.0,329.92830365510775,1006583.0100749766,18.0,,0.0
CLE,117542.38456177035,1914.0,26.483707963059768,1914.0,1914.0,1691.0,5099.0,5739.0,1250.0,995.0,176.0,69.0,10.0,532.0,434.0,447.0,667.0,39.0,154.0,166.0,155.0,0.24550571235284896,0.0778881335323227,0.11622233807318348,0.9427272360869489,0.31076747180519254,0.3133850791773828,0.6241525509825754,0.06787936682453388,0.27709443089614916,0.19585293708311555,0.3053475252542897,1.8109314374524954,38.42773460206048,-0.1288142853777695,-1.9452771000348554,9.830193255628302,-0.5404484469925854,3.1778636369128823,-2.485386589526128,-2.4402587207238176,8.08241158229124,7.244546228105181,0.9385176610837542,-2.311444435346048,4.967936866290708,84.74612450144629,-2.311444435346048,95.77499632906397,89.05474601191695,121.61786812469906,94.32161350829514,93.46598847660464,85.96976024893799,97.31953918146581,0.0,0.0,0.0,0.0,2.2296955785694372,157.0,350.06220595922633,1007380.7532671198,5.0,,0.0
