Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ABC,,1924.0,29.074074074074073,1924.0,1924.0,44.0,130.0,138.0,26.0,24.0,0.0,2.0,0.0,9.0,9.0,7.0,0.0,1.0,6.0,3.0,0.0,0.20172001880434784,0.05072463750724637,,,0.2463768110072464,0.2338907466014493,0.48026755760869566,0.03217072779710145,,,0.23159523027530615,-4.522020760326044,1.1945466739364938,-4.575748700698843,-4.608695652173913,1.4320495354848495,0.2908533882565688,0.15264704864661116,-4.317842263917345,-4.320290575225425,-7.053436255011308,-1.834362543256364,-0.6941658819388525,0.2554581254734185,3.9347977251934,30.26585338190164,0.2554581254734185,72.15179114687407,60.58147540185928,,70.84486504798055,60.88850601200706,30.769992672389904,,0.0,0.0,0.0,0.0,2.2253623188405793,20.0,44.507246376811594,1016324.7536231884,1148.0,,0.0
AC,,1924.0,29.26086956521739,1924.0,1924.0,483.0,1626.0,1748.0,440.0,368.0,48.0,10.0,14.0,260.0,232.0,122.0,0.0,0.0,58.0,47.0,0.0,0.27067739162242566,0.06979404984782608,,,0.32151029712814644,0.33868655134725406,0.6601968484754004,0.06800915972482838,,,0.31316645180878977,-2.2259519170357063,23.415570278674494,-0.5622861506320473,0.0,6.423422862014795,0.6442903890562174,-0.4879710938583301,0.6442903890562174,0.8921809390830829,7.471923096295764,4.451733696730133,0.7130294867147343,1.4544670897151304,4.693479035033803,86.81420077789922,1.4544670897151304,96.41338373159454,99.99954949697542,,97.13434081216292,89.07312594418832,68.35946231575907,,0.0,0.0,0.0,0.0,3.0713254717048057,65.0,199.63615560640733,1015709.2648741419,1097.0,,0.0
BBB,,1924.0,25.959621993127147,1924.0,1924.0,652.0,2227.0,2381.0,592.0,469.0,80.0,28.0,15.0,279.0,240.0,137.0,0.0,17.0,65.0,25.0,0.0,0.265901677653087,0.05753884881562368,,,0.3133137333187736,0.3470711465657287,0.6603848798845022,0.08116946891264175,,,0.3112887616970618,-5.869586663981074,27.192254613797704,-6.180322898131102,3.4687106257874842,8.282276906303089,-0.0008579598742090119,0.882836169066672,3.4678526659132753,-5.430508589088612,7.202457152194423,5.980376683573186,0.7031744311943452,0.74981430904249,4.510805838924712,79.18486716171276,0.74981430904249,95.10846977580913,68.71982778934668,,90.09236325408337,90.35262788857425,77.63529564565202,,0.0,0.0,0.0,0.0,3.2583320486056278,79.0,257.40823183536327,1016323.2057958841,1149.0,,0.0
BBS,,1924.0,27.848050458715598,1924.0,1924.0,500.0,1725.0,1849.0,494.0,381.0,70.0,20.0,23.0,305.0,263.0,124.0,0.0,0.0,50.0,58.0,0.0,0.28583748786154684,0.06706327683017847,,,0.33423472100216334,0.38974355515900494,0.7239782761611682,0.10390606729745809,,,0.33831103293556597,1.1085575834234367,21.52821942631042,2.433420129034459,0.0,5.115301724877903,-0.22022741948787813,-0.3885964588856495,-0.22022741948787813,3.7399637947514184,8.246441641255794,7.415567528717272,0.7869401190173707,1.3065436657169596,5.401616427915183,103.49510747367397,1.3065436657169596,101.8133034195645,96.08695132938588,,100.97862989483744,102.50090130983648,104.44126821355516,,0.0,0.0,0.0,0.0,2.838938037063277,56.0,158.98053001622498,1015669.5402920498,1098.0,,0.0
BOS,117519.03405773597,1924.0,30.250243269542654,1924.0,1924.0,1796.0,5323.0,6166.0,1476.0,1081.0,302.0,63.0,30.0,738.0,668.0,602.0,424.0,46.0,195.0,78.0,61.0,0.2772936945030814,0.09763217592085631,0.06876419027992216,1.8689186446887767,0.3551260184009082,0.3746833790110283,0.7298093974119364,0.09738968450794681,0.29610294122997083,0.17126175827116447,0.3462468987554072,6.46367541791466,63.242550892406754,-1.551563985950292,-3.346740188128446,14.22359889629954,-0.1744560784951186,3.002961111838615,-3.5211962666235648,-2.1196900657358713,11.585673675778718,10.506109341681245,1.0902939921764714,-0.5681260797855793,4.530846770505405,89.03956994097072,-0.5681260797855793,93.07227376613614,109.53629967371947,118.9296913781567,96.61236989585939,91.64034918864414,87.79447196325245,94.96507335312418,0.0,0.0,0.0,0.0,2.8156750295134616,157.0,442.0609795653584,1007361.254784301,3.0,,0.0
BRG,,1924.0,31.68694362017804,1924.0,1924.0,369.0,1262.0,1348.0,334.0,249.0,57.0,16.0,12.0,144.0,134.0,86.0,0.0,0.0,42.0,31.0,0.0,0.26500160274035606,0.06379821918916914,,,0.31157269976780416,0.3642188989695846,0.6757915987373888,0.09921729622922851,,,0.3159203073479655,-2.226395587795619,13.04248965149989,-1.235724227886578,0.0,3.824987681112763,0.07690881522101535,-0.2905745834957819,0.07690881522101535,-0.5881081035428929,3.023213809295104,3.0511528465477875,0.2884987656978498,0.6476161243436852,4.618150684922751,88.56143831615287,0.6476161243436852,94.39170763893503,91.40884060369396,,94.13200472067282,95.7880250341226,99.7283461536043,,0.0,0.0,0.0,0.0,3.302176061891691,36.0,118.87833827893175,1015720.7225519288,1099.0,,0.0
BRO,117828.67958524563,1924.0,30.8230494645589,1924.0,1924.0,1590.0,5277.0,5883.0,1523.0,1172.0,227.0,53.0,71.0,712.0,656.0,443.0,336.0,22.0,141.0,34.0,46.0,0.28909030496991334,0.07530171635322114,0.05711371693166751,1.830347531034506,0.3458749546841748,0.393503724890872,0.7393786795750468,0.10441341992095869,0.297459957617712,0.14448410752677204,0.3459899776650704,7.899539865099048,66.51174930381944,7.389546103488345,-1.6826449090600033,14.682864895004657,-0.21624930230443137,1.9662378109177376,-1.8988942113644347,6.465993629495424,21.216202124053392,19.89653409646431,2.0169230352443286,-0.9235524739929211,3.7536340047225396,100.66939353016029,-0.9235524739929211,99.77665011453146,106.2692394434431,90.78086505326047,100.26037452084759,97.54278314792455,91.84925796736647,98.4188076067489,0.0,0.0,0.0,0.0,2.963212293125957,154.0,456.3346931837498,1007666.9592044875,22.0,9.0,0.0
BSN,118789.50149358636,1924.0,29.102266736953084,1924.0,1924.0,1665.0,5214.0,5691.0,1338.0,1070.0,191.0,52.0,25.0,519.0,451.0,348.0,445.0,26.0,103.0,74.0,67.0,0.25622794028712,0.061149182434897205,0.07819363878316642,1.034502930575997,0.3059842881295027,0.3271056588126867,0.6330899469421895,0.07087771852556668,0.27563053560077316,0.14373572350202074,0.3001628369996832,-11.02890265262779,37.96441313829757,-10.400121181789943,-1.9642605633802817,12.27324892552558,0.1436064762265103,1.643557049168519,-1.816857414126679,-11.187344483738624,0.912604076828796,-0.10583894125664928,0.07812428316444024,-0.7872233019486801,4.049356034022906,75.19544753705047,-0.7872233019486801,88.43453103782133,86.29653379297646,124.28688854011824,88.69708231222369,81.08384832411286,62.34893807636321,91.30909065412813,0.0,0.0,0.0,0.0,2.476917301128097,154.0,381.44526445264455,1008600.0481461957,16.0,,0.0
CAG,,1924.0,28.974683544303797,1924.0,1924.0,635.0,2042.0,2293.0,568.0,439.0,88.0,29.0,12.0,380.0,313.0,232.0,0.0,19.0,76.0,83.0,0.0,0.28008845251373743,0.10117749626253816,,,0.3571740075743568,0.3705064675019625,0.7276804750763193,0.09041801498822505,,,0.34519841800440987,3.3630266465303515,35.6486145935808,3.0595861354076743,4.552551242913214,8.087818739847213,0.48278350366959394,0.86210820927255,5.035334746582808,5.377005869361363,19.362267565063934,13.120024405540942,1.8685143738155827,2.3174197339536877,5.822625647759511,100.15421380955827,2.3174197339536877,100.18283583456996,120.83835986358748,,102.70424502128756,96.45351772903769,86.48115380499395,,0.0,0.0,0.0,0.0,3.2226229218011344,78.0,251.36458787614478,1015792.5590928914,1151.0,,0.0
CBN,,1924.0,29.009057971014492,1924.0,1924.0,210.0,644.0,702.0,168.0,124.0,26.0,10.0,8.0,80.0,77.0,52.0,0.0,6.0,28.0,12.0,0.0,0.25987632705982905,0.07407407362535612,,,0.3219373214430199,0.36965744424643876,0.6915947656894587,0.1097811171866097,,,0.32490596234628616,-0.418575988701774,8.369954158441805,-0.5011761905082256,-3.952991452991453,2.201602737926095,0.23651808673287728,0.2346763515571647,-3.7164733662585756,-0.18355020399257765,-1.4637444807678934,-1.4066770457152686,-0.15775568185120276,0.31762598651564783,4.3551446652735875,87.64748587822884,0.31762598651564783,92.95330520578646,88.4681860685343,,92.57204847443322,96.23249249247122,105.00117351100486,,0.0,0.0,0.0,0.0,2.012485336096866,34.0,68.42450142450143,1015819.754985755,1152.0,,0.0
