Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,Pos
BSN,118766.74057649667,1878.0,26.319541375872383,1878.0,1878.0,540.0,2220.0,2255.0,535.0,433.0,75.0,25.0,2.0,298.0,194.0,35.0,154.0,0.24111126192017737,0.015521063788913526,0.06829268241286031,0.22356697472993348,0.2527716181973393,0.3001487771742794,0.5529203953716186,0.05903751525410199,0.25852752382439026,0.08470066442128603,0.2565282981305852,-3.8008797527453435,30.130456683643946,-4.480868482553732,0.25543237250554324,8.255351583063272,-0.22888277422000722,0.3268596023220998,0.026549598285536016,-4.480868482553732,4.127892301117176,3.34632736365138,0.38634761012963686,0.0,86.32861383076947,0.0,91.35184517669414,61.47208777148011,91.67753536521901,89.46978919969554,92.127151106913,95.43502250682695,90.92106454562844,0.0,0.0,0.0,0.0,4.16062823357428,60.0,249.63769401330376,1008584.5059866962,16.0,0.0
CHI,116441.08854831844,1878.0,26.998125,1878.0,1878.0,534.0,2266.0,2349.0,658.0,547.0,88.0,20.0,3.0,357.0,282.0,83.0,151.0,0.2902269285640698,0.03533418437249893,0.06428267295828012,2.0224700252137082,0.3154533838714346,0.350742619121754,0.6661960029931886,0.06051569055768412,0.3087168649335888,0.10089399806300553,0.3112579408530328,7.169263556411382,40.85468165430128,5.367574602025013,1.0174542358450405,8.195520684600396,-0.1863177184803707,0.32449067793633884,0.8311365173646698,5.367574602025013,14.718722481926426,11.787460537184279,1.3783183483682162,0.0,112.08617243957711,0.0,109.96070956266541,139.94311940341302,86.29441420789412,111.65631631662747,107.65633821890265,97.8245148958481,108.57206067550932,0.0,0.0,0.0,0.0,4.062761273550447,61.0,247.82843763303532,1006306.1813537675,17.0,0.0
CIN,118717.0598173516,1878.0,23.8337899543379,1878.0,1878.0,519.0,2136.0,2190.0,582.0,494.0,62.0,21.0,5.0,305.0,217.0,54.0,132.0,0.2721756631913242,0.02465753377716895,0.06027397210913242,0.6199734381995433,0.2904109583068493,0.32773011814520553,0.6181410764520548,0.05555445495388127,0.2865678150515982,0.08721461206392693,0.2884114443439327,2.456673796587403,35.33225062780409,3.309199111371344,2.0141552511415526,7.998489707191241,0.9313425857794884,0.31668949996431667,2.945497836921041,3.309199111371344,14.569876155447941,11.840189951810967,1.371255650108611,0.0,107.71711672209902,0.0,103.12147531685736,97.65761555989762,80.91304975006582,102.79242347813907,100.59292062055789,89.80460366698422,100.78250247236522,0.0,0.0,0.0,0.0,3.965087207958904,61.0,241.8703196347032,1008536.4589041095,1028.0,0.0
IND,118659.63719115735,1878.0,22.89446952595937,1878.0,1878.0,552.0,2243.0,2307.0,531.0,440.0,73.0,15.0,3.0,291.0,192.0,64.0,181.0,0.2370938285171218,0.02774165540875596,0.07845686984265282,0.4641524661959255,0.25791070603727784,0.28718873176159515,0.545099437798873,0.05009490324447334,0.2561486548162115,0.10749891663632423,0.25509540715360207,-2.795535645169376,29.575601000235597,-0.9790122465999674,0.5899436497615952,7.875761529528441,-0.3934225878857099,0.31183024194956677,0.19652106187588528,-0.9790122465999674,7.405100586753924,5.428927023429075,0.6939753512366507,0.0,92.9955390023947,0.0,89.82972650284673,109.87246102495246,105.32215466601312,91.2887952613613,88.14921698595028,80.97915703322994,90.08444452374972,0.0,0.0,0.0,0.0,3.7803028732553097,63.0,238.15908105765064,1008473.2058951019,1035.0,0.0
MIL,116058.30243024303,1878.0,23.630945872061236,1878.0,1878.0,551.0,2212.0,2281.0,552.0,465.0,65.0,20.0,2.0,256.0,177.0,69.0,214.0,0.24927488680447177,0.030249889843489697,0.09381849999473915,0.3809449191718544,0.2722490130635686,0.29942605007978956,0.571675063143358,0.05015116327531785,0.27520118988031567,0.12494520033757125,0.26793889965942064,-0.32832714407292957,28.996393640700614,-3.136479298369997,-1.720736519070583,7.134581350997019,-0.21905190462196725,0.28248420429554005,-1.9397884236925502,-3.136479298369997,2.340797833230012,-0.42504690795613864,0.20634714054102604,0.0,84.99458930347407,0.0,94.44486617692249,119.8064713106092,125.94393055440769,96.36391135339514,91.90531849153487,81.0701022108305,96.78499518348507,0.0,0.0,0.0,0.0,3.5368223603024984,61.0,215.74616396317404,1006016.203857957,1048.0,0.0
PRO,117433.93868739206,1878.0,24.33427163969036,1878.0,1878.0,553.0,2267.0,2316.0,597.0,454.0,106.0,29.0,8.0,349.0,245.0,49.0,213.0,0.263134057537133,0.021157167189550952,0.09196891139507772,0.25265666857038,0.2789291879391192,0.34597631080008634,0.6249054987392055,0.08284225326295337,0.28764425667573396,0.11658031149395512,0.2891940729554247,3.559702745744963,34.8369797088563,3.713990747219284,1.592832469775475,7.609630064980895,-0.33256291439000757,0.3012931226285831,1.2602695553854675,3.713990747219284,12.885183490214228,10.768269282730106,1.211412824395954,0.0,106.08427378241733,0.0,99.69580638172548,83.79420741772465,123.46100385910724,98.728392944307,106.19337571375326,133.91573596276808,101.16107422727882,0.0,0.0,0.0,0.0,3.7114741768350603,62.0,230.11139896373058,1007277.0259067358,1064.0,0.0
