Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ATL,115641.62849872773,1967.0,28.283896764812795,1967.0,1967.0,1797.0,4925.0,5502.0,1201.0,847.0,181.0,28.0,145.0,578.0,546.0,461.0,66.0,835.0,31.0,34.0,51.0,114.0,54.0,44.0,0.243636545670847,0.08378771309632863,0.15176299499091236,0.6091552195805162,0.3098706285936023,0.3798480744543803,0.6897187030479826,0.13621152878353326,0.2657899652817157,0.26190476089058523,0.3094759108403227,11.617449321197698,58.85113267529406,6.629328087869676,0.058791408809610486,12.71272532927886,-0.14051736689770886,2.595604682511842,-0.08181144177956999,6.552843991738774,21.779362561749902,21.595830815451382,2.517491123551904,-0.0764840961309026,3.525611263709798,97.35034807755318,-0.0764840961309026,94.46125360757117,105.28616603220199,108.53312610338236,96.75734735550873,100.35088823268083,112.94704599661665,93.39627277655225,0.0,0.0,0.0,0.0,2.909426876352236,162.0,471.32715376226827,1005522.2968011632,16.0,14.0,0.0
BAL,116094.13387795932,1967.0,26.75558519506502,1967.0,1967.0,1876.0,5317.0,5998.0,1295.0,904.0,210.0,44.0,137.0,646.0,611.0,515.0,66.0,946.0,39.0,52.0,75.0,101.0,54.0,37.0,0.2438823148396132,0.08586195351550516,0.15771923935095036,0.6383507545398466,0.3116312529606535,0.37819947481660554,0.689830727777259,0.1343171599769923,0.26971833897449143,0.2664221411337112,0.308903216745549,9.673492163702711,57.535857379759236,7.731213557959447,4.494998332777593,12.881932116957973,0.01321489589612418,-0.41154103285524957,4.508213228673717,7.7426428888964365,24.72124720167288,27.444959738997696,2.7883177969745283,0.011429330936989245,3.7496764413002164,103.01910947594398,0.011429330936989245,100.34150008103173,99.97355241857632,105.72724757463261,99.77058384470139,103.75306817577304,110.5795659585815,100.19327235879554,0.0,0.0,0.0,0.0,2.9664629406402137,161.0,477.6005335111704,1005962.324774925,2.0,,0.0
BOS,118994.14293806646,1967.0,24.350453172205437,1967.0,1967.0,1754.0,4676.0,5296.0,1208.0,842.0,184.0,35.0,147.0,639.0,584.0,482.0,59.0,880.0,28.0,34.0,76.0,78.0,66.0,54.0,0.258491081423716,0.09101208411121602,0.1661631416858006,0.6504298903202417,0.32826381523225073,0.40763889808610276,0.7359027133183533,0.14914781666238672,0.2880533678659366,0.28493202366880666,0.32900489565279684,18.55510616546015,66.57785149764278,12.4245939796152,4.742447129909365,12.925097676359815,-0.5633911835824581,-0.41292004950731087,4.1790559463269075,12.17540426977003,28.866637842949444,26.990105087502165,3.263792639797721,-0.24918970984517205,4.101748736686024,108.47114733335557,-0.24918970984517205,106.33431352366647,105.97011818480748,111.38762582858945,105.09559676591864,111.81066576016329,122.76875965053948,107.0268315849756,0.0,0.0,0.0,0.0,2.958030284737538,162.0,479.2009063444109,1008814.7184667673,3.0,,0.0
CAL,117899.77747678019,1967.0,26.32952786377709,1967.0,1967.0,1788.0,4654.0,5168.0,1122.0,837.0,151.0,33.0,101.0,500.0,462.0,395.0,47.0,859.0,24.0,19.0,76.0,98.0,38.0,32.0,0.2407387181408669,0.07643188812886997,0.16621516969930342,0.5569926316087461,0.30159993671013935,0.3529233139883901,0.6545232506985295,0.11218459584752323,0.2727167208871904,0.26219040336880806,0.2950749459962329,4.336584827348987,47.884821755736155,3.7416225740041393,2.451937984496124,11.720804632038755,0.3226956032712485,-0.3744463175530922,2.7708380181319296,3.648874916212037,17.76607124882963,19.30042917527223,2.0160693741473525,-0.09274765779210209,3.5538135144817926,96.13330983435782,-0.09274765779210209,99.03160368660939,88.993635265036,111.42250285872899,96.55899877569351,96.80280975293495,92.3430459278779,101.38829466040832,0.0,0.0,0.0,0.0,2.6990774578889316,161.0,434.5514705882353,1007732.5009674922,1.0,,0.0
CHC,117778.28865979382,1967.0,27.343814432989692,1967.0,1967.0,1751.0,5187.0,5820.0,1318.0,946.0,201.0,48.0,123.0,660.0,605.0,468.0,78.0,843.0,29.0,47.0,89.0,105.0,56.0,44.0,0.25407062626752575,0.08041237063934709,0.1448453603701031,0.6965931145290378,0.31554941401168385,0.38362583356890034,0.6991752475805842,0.12955520730137457,0.2798567193501718,0.2463917522646048,0.31144830095642756,12.684159623650974,64.05128294035558,5.454967943413785,4.090049836741708,13.825221395185313,0.909641603891869,2.8227471655868377,4.99898868292967,5.248750440202802,26.895707683904618,26.039741236976955,3.04609823807457,-0.20621750321098414,3.9585004426508776,95.40941509743688,-0.20621750321098414,98.50669075941899,101.04477008990277,103.585987898299,98.53055256617534,101.34892273164661,107.42760241259799,98.35220891656061,0.0,0.0,0.0,0.0,3.164032074953608,162.0,512.5731958762887,1007610.3426116839,17.0,,0.0
CHW,116070.65971439308,1967.0,27.560315670800453,1967.0,1967.0,1987.0,4766.0,5322.0,1074.0,794.0,167.0,31.0,82.0,471.0,423.0,436.0,54.0,754.0,36.0,26.0,58.0,86.0,113.0,76.0,0.22550334543291997,0.08192408811950394,0.14167606129744456,0.7071174678942128,0.29319088283258177,0.3253529334415633,0.618543816274145,0.09984958800864337,0.2508627178297632,0.23900789075347612,0.280168374421939,-1.2539531385676659,41.204639119806494,-2.0972804472901863,7.139344262295082,11.42753185691891,0.1799684994143904,-0.3650770878688072,7.217360457324951,-2.03846540156363,16.24134982481142,17.756554823582817,1.768018693969289,0.058815045726556596,3.82085378089978,85.35558982172934,0.058815045726556596,92.76429694142547,95.38849027561756,94.97268735149713,93.86679057457512,89.24057116708089,82.18967160067018,93.17336813207515,0.0,0.0,0.0,0.0,2.6152982492596766,162.0,423.6783164223976,1005942.1647876739,4.0,,0.0
CIN,118204.91858525191,1967.0,26.511344678011344,1967.0,1967.0,1969.0,5502.0,5994.0,1364.0,950.0,251.0,54.0,109.0,603.0,559.0,371.0,74.0,966.0,31.0,34.0,56.0,111.0,92.0,63.0,0.2472267635600601,0.06189522808842175,0.16116116074774772,0.45756598400083415,0.29686076744310974,0.37135118091875213,0.6682119483618619,0.12412441735869206,0.27912639817384055,0.24124124080580578,0.2978265249496647,7.076633628262069,50.47116336434486,-0.056522714933662455,-1.0216883550216884,11.67943505892604,-0.013351925337531137,2.3846339429848324,-1.0350402803592196,-0.08403259014048182,12.944996131411179,12.159938924664731,1.5128381181791188,-0.027509875206819346,4.285160234053858,84.35208022573488,-0.027509875206819346,95.88522440272442,77.77645456949622,115.25421321218766,92.69500798472548,98.13886590440315,102.9587275266291,98.17506086931208,0.0,0.0,0.0,0.0,2.672948669064064,162.0,433.0176843510177,1008032.5809142475,18.0,,0.0
CLE,116442.06442417332,1967.0,28.784492588369442,1967.0,1967.0,1813.0,4750.0,5262.0,1106.0,777.0,187.0,31.0,111.0,497.0,437.0,364.0,34.0,877.0,43.0,27.0,78.0,83.0,48.0,63.0,0.2325029772523755,0.06917521802603571,0.16666666620068413,0.46413401086069933,0.2915169779627518,0.35507064005416195,0.6465876180169138,0.12256766280178638,0.26068666503686805,0.25693652451919424,0.29237518330618173,1.4972780579774718,40.845052914172115,-0.018821755910579344,-2.005701254275941,10.590269878280113,1.1894140644914906,-0.3383289528583886,-0.8162871897844503,-0.8194471838099255,8.616206551827348,11.545680544197197,1.0276709066428356,-0.8006254278993463,3.3630674975867603,91.90012010080167,-0.8006254278993463,95.64370400003948,80.54431563967938,111.72516398350366,93.33088005668972,97.3917966188728,100.8897097669394,96.82209783394661,0.0,0.0,0.0,0.0,2.423682964218928,162.0,392.63664006081336,1006304.7060053211,5.0,,0.0
DET,118257.28485153498,1967.0,28.020298607616173,1967.0,1967.0,2017.0,5201.0,5961.0,1275.0,907.0,188.0,36.0,144.0,663.0,592.0,602.0,54.0,948.0,49.0,32.0,77.0,112.0,37.0,19.0,0.2454503981196108,0.10098976632075155,0.1590337186849522,0.7552479857401443,0.3262301023875189,0.37980945776966957,0.7060395601571883,0.13435905965005873,0.2714331534490857,0.28418050653581617,0.3185073832642669,13.287977615465776,59.90658734651309,9.832741132026108,5.190572051669183,12.547181135562518,0.5625626295704986,-0.40084669264432427,5.753134681239682,10.12901009305942,28.028479217217296,33.4125172052295,3.1598685527502437,0.2962689610333128,3.401242284653786,106.45608988585936,0.2962689610333128,100.96982628726336,117.58765417775184,106.60841009196196,104.44449160248053,104.17737005623886,110.59561896497021,100.83038521712047,0.0,0.0,0.0,0.0,2.8539237136185203,163.0,465.18956550914277,1008081.7372924006,6.0,,0.0
HOU,117296.61972602739,1967.0,24.9137899543379,1967.0,1967.0,1757.0,4902.0,5475.0,1231.0,879.0,229.0,42.0,81.0,559.0,513.0,453.0,75.0,807.0,24.0,35.0,61.0,116.0,84.0,33.0,0.2513707605422831,0.08273972562776256,0.14739725990356164,0.757090786459726,0.3150357266560731,0.3655808111468493,0.6806165378029223,0.1142100506045662,0.28101972795853886,0.24493150744292233,0.30414886896238463,9.10794397405886,50.55451386700667,6.273688551688785,-6.303656307129799,11.155150762641266,0.9109894746977445,2.277588857123501,-5.386910068681251,7.070622486360343,15.11645203744386,16.809874464430923,1.8464116628175358,0.7969339346715577,4.049553000406142,97.22436236974009,0.7969339346715577,97.4599155300448,103.96928341853932,105.41097582690838,98.37015328559636,96.58166405636554,94.70334819756687,98.69411417561068,0.0,0.0,0.0,0.0,2.552961270449315,162.0,413.57972602739727,1007142.9411872146,21.0,,0.0
