Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
CIN,116717.89531947952,1938.0,27.675276752767527,1938.0,1938.0,1443.0,4729.0,5149.0,1316.0,949.0,222.0,53.0,92.0,617.0,608.0,312.0,421.0,27.0,81.0,106.0,17.0,0.0,0.2781414461538163,0.060594289723247236,0.08176344875820547,1.0403151884231892,0.32613654863099634,0.40676263284929115,0.7328991814802875,0.12862118669547487,0.289144683776073,0.16022528634492136,0.33643041987970645,3.579488484535705,68.67053721801798,6.809828336232743,4.315268065268065,16.360171348394804,0.3757273331588392,-0.2537590096289148,4.6901573195639665,6.761621921394196,27.55819157972405,23.448291178389088,2.616314444390636,-0.048206414838547054,3.802348470098058,101.66545171065569,-0.048206414838547054,101.3129302447075,73.25199061680952,105.35421996349176,96.41072300292649,104.22256552092163,111.12391439382615,100.24903564549957,0.0,0.0,0.0,0.0,3.3419116935074773,151.0,504.6286657603418,1006577.8819188192,18.0,,0.0
CLE,116995.88333333333,1938.0,27.9,1938.0,1938.0,1678.0,5355.0,6000.0,1506.0,1004.0,300.0,89.0,113.0,847.0,799.0,551.0,605.0,16.0,78.0,0.0,83.0,36.0,0.28130696714900005,0.09183333274916669,0.10083333275466666,1.1752423479518332,0.34962589384483334,0.43327170195433334,0.7828975957991667,0.15196473480533335,0.298804509424,0.2115000010533334,0.35962093711007326,14.580889600514324,75.72288445095612,4.039321744008811,-0.9075,15.367604790508747,0.4279188564016173,3.741675876222551,-0.47958114359838266,3.7890964144859134,22.41879593761882,20.20668621850025,2.101879524468604,-0.25022532952289717,5.315271295455792,94.97902198716682,-0.25022532952289717,96.94128636496296,86.40405595865182,131.94804635567243,94.74890209057128,100.2137829533623,106.8935329808835,99.23020152384233,0.0,0.0,0.0,0.0,3.0981241822050007,153.0,474.013,1006848.5238333333,5.0,,0.0
DET,118336.13795958926,1938.0,28.21480622722756,1938.0,1938.0,1670.0,5251.0,6038.0,1430.0,1022.0,219.0,52.0,137.0,861.0,799.0,690.0,575.0,22.0,75.0,0.0,75.0,41.0,0.27318137866594894,0.11427624995793309,0.09523020811742301,1.8341649702495861,0.35841200266992385,0.4163300984660483,0.774742101135972,0.14314871980009938,0.2836399479738324,0.232196091212322,0.358137080967558,17.707315545948507,78.27541213662141,4.322366678842176,0.27799867461895295,15.223359551738533,0.16761895951282194,3.706555313355147,0.44552555109944003,3.813246949214128,23.18868736540725,17.47162472077573,2.181362511614323,-0.509119729628048,4.612601657694833,90.08072112031871,-0.509119729628048,94.14112464837788,107.52012586845527,124.61593375784281,97.12994474067622,96.29526677240972,100.69225877125112,94.20979436780695,0.0,0.0,0.0,0.0,3.029443632283868,155.0,469.56376283537594,1008161.019542895,6.0,,0.0
HG,,1938.0,29.026588845654995,1938.0,1938.0,420.0,1454.0,1608.0,445.0,305.0,71.0,25.0,44.0,319.0,286.0,150.0,0.0,4.0,43.0,0.0,8.0,0.0,0.3073896469402985,0.09328358139054725,,,0.37251243728482586,0.4847086646660447,0.8572211019508706,0.1773190177257463,,,0.3883969049845169,6.769589574386894,26.754068164479445,5.509835703511806,2.139925373134328,5.022956311257918,0.01625943600851116,1.3562139492315144,2.1561848091428395,5.54808899050598,14.083444060138252,12.196344055945488,1.3366616387087296,0.03825328699417357,4.734150024047876,121.78615689556459,0.03825328699417357,110.27284993409101,98.16878476206017,,106.26911331757492,119.02528176333179,138.0150765856036,,0.0,0.0,0.0,0.0,3.3681051265360704,46.0,154.93283582089552,1015412.7201492537,1137.0,,0.0
JRC,,1938.0,25.232142857142858,1938.0,1938.0,148.0,576.0,623.0,155.0,126.0,20.0,7.0,2.0,90.0,80.0,46.0,0.0,1.0,6.0,0.0,12.0,0.0,0.2688618402696629,0.07383627559229534,,,0.3242375596484751,0.33888965170465485,0.66312721135313,0.07002781143499197,,,0.31241556633724255,-1.6239004995706592,5.893222736485655,-0.8602431751599114,-0.622792937399679,1.8893753685308305,0.009359575562884682,0.39664311270808045,-0.6134333618367943,-0.6669786256231045,1.0056064937790123,0.7253867825169188,0.0907873002867371,0.1932645495368069,4.1803013333513395,90.7746152136946,0.1932645495368069,100.22142054832922,93.99733504625284,,98.04140044104635,92.8298175921296,72.34452366911022,,0.0,0.0,0.0,0.0,3.4280993298715887,17.0,58.2776886035313,1015727.467094703,1123.0,,0.0
KCM,111600.0,1938.0,28.394200626959247,1938.0,1938.0,427.0,1308.0,1422.0,360.0,245.0,68.0,28.0,19.0,235.0,198.0,110.0,0.0,4.0,25.0,0.0,79.0,0.0,0.2749292266786217,0.07735583645077355,,,0.3333333327116737,0.4128676086561182,0.7462009413677918,0.1379383819774965,,,0.34320415566909834,2.290562882440139,20.136807319156368,4.103545701712468,0.06962025316455696,4.48552639097101,-0.0987257223665379,0.941662085513714,-0.02910546920198093,5.853355154401639,11.251438161684385,8.244176943039134,1.0580326345987592,1.7498094526891703,6.565931969342337,112.51789390743163,1.7498094526891703,102.4831103601358,98.47791506706545,,100.79173673822535,113.09411369883904,142.50176230501677,,0.0,0.0,0.0,0.0,2.882413266244726,48.0,138.35583684950774,1013633.552742616,1124.0,,0.0
MRS,,1938.0,30.482233502538072,1938.0,1938.0,308.0,961.0,1033.0,267.0,206.0,38.0,16.0,7.0,134.0,116.0,67.0,0.0,5.0,20.0,0.0,34.0,1.0,0.27753139255372705,0.06485963182865441,,,0.3281703771393998,0.37163102252952557,0.6998013996689255,0.09409962997579864,,,0.32600683239284123,0.012428886545454203,13.364873377347362,1.3688908885623676,-1.0900290416263312,3.356041791305191,-0.11613987202666852,0.7045454728865179,-1.2061689136529996,1.9596566825590513,4.814075033097762,2.1698686780906007,0.4459721739378688,0.5907657939966836,6.1080696356367525,101.11021663663226,0.5907657939966836,103.45309836677848,82.56961087309776,,99.23058695881846,101.798446365834,97.21270404628143,,0.0,0.0,0.0,0.0,2.875470581219749,36.0,103.51694094869313,1015886.0609874153,1125.0,,0.0
NBY,,1938.0,30.411688311688312,1938.0,1938.0,263.0,826.0,893.0,210.0,154.0,38.0,9.0,9.0,102.0,101.0,65.0,0.0,2.0,24.0,0.0,13.0,0.0,0.25467484978611427,0.07278835340985443,,,0.3101903690537514,0.3558942512497201,0.6660846203034714,0.10121940146360582,,,0.31014100775072584,-1.1531831293915704,9.173224500951216,-1.804124905325997,-4.08622620380739,2.5954689858742017,0.31321089139911124,0.7007847620635257,-3.7730153124082797,-1.642005736194162,-2.118767300664714,-2.4482028632908435,-0.22368505074920095,0.16211916913183497,3.8900621832737072,75.46549796176157,0.16211916913183497,91.36196281166812,76.60023438809404,,88.4900802755996,87.39355538885087,78.78344705560666,,0.0,0.0,0.0,0.0,2.6685703619260916,30.0,80.05711086226204,1015191.9888017917,1138.0,,0.0
NE,116403.0,1938.0,28.286995515695068,1938.0,1938.0,265.0,832.0,908.0,226.0,164.0,34.0,12.0,16.0,135.0,116.0,73.0,0.0,3.0,29.0,0.0,9.0,0.0,0.27284578199669607,0.08039647536233481,,,0.33259911857929514,0.40236865494163,0.7349677735209252,0.12952287294493392,,,0.33829778531311894,1.0814572067165515,13.240140031112112,0.3150150058993509,1.4933920704845816,3.055998301584815,0.024943970492528136,0.8251291209019491,1.5183360409771096,0.4418223803534092,5.8412858438172846,4.490643026619434,0.558033338433797,0.1268073744540583,4.439395214480943,92.2179322817169,0.1268073744540583,97.88059641161236,84.60678897426085,,94.88277406051706,98.80583125155614,100.81326559529485,,0.0,0.0,0.0,0.0,3.3665040912555066,28.0,94.26211453744493,1015913.8028634362,1140.0,,0.0
NYG,117389.67907061173,1938.0,28.64857505899437,1938.0,1938.0,1584.0,4955.0,5509.0,1352.0,996.0,201.0,35.0,120.0,665.0,631.0,436.0,474.0,32.0,86.0,105.0,31.0,0.0,0.27301469175948445,0.07914321975258667,0.0860410232652024,1.2185258314841168,0.33465850061590124,0.40198077794318393,0.7366392785590851,0.1289660861836994,0.28077234144908336,0.18696678075331274,0.33979985322626605,6.6171858139137205,60.23093972265811,7.9235018784772215,2.190156193243734,13.475435065874757,-0.031224293327630163,-0.20901450136527072,2.15773922092178,7.936070323808768,23.360230109240035,22.95344759596317,2.208957025040445,0.01256844533154635,3.3817152691373944,101.31184304757204,0.01256844533154635,99.46356638410305,95.67565553089366,110.86598019822809,98.9299363683396,103.01603657131328,111.44212380691935,97.36394365026479,0.0,0.0,0.0,0.0,2.734533680159739,152.0,415.649119622436,1007234.2532220003,30.0,,0.0
NYY,116133.12119756645,1938.0,28.249599743836054,1938.0,1938.0,1609.0,5398.0,6246.0,1478.0,959.0,282.0,63.0,174.0,965.0,917.0,748.0,613.0,39.0,61.0,0.0,91.0,28.0,0.2735914658528658,0.11975664383509445,0.09814281074223502,1.6363004444245917,0.36564061772094136,0.4461522216942043,0.8117928394151456,0.1725607558413385,0.28129126172478386,0.24575728467178995,0.37360824615941574,21.49998160480708,88.65350351016413,12.200286308232016,2.3853666346461737,16.878559285751567,0.8263799597103932,4.10956027082982,3.211746594356567,12.23665367521618,36.436519826154125,34.343947330178764,3.439283324210498,0.03636736698416451,5.27021933867383,105.31116032437906,0.03636736698416451,94.28244492858425,112.67651347916188,128.42729470025466,99.08890530903518,103.19298885052925,121.38098269549928,93.41421467049733,0.0,0.0,0.0,0.0,3.3160402274175476,157.0,520.6183157220621,1006007.2228626321,9.0,,0.0
PC,112368.0,1938.0,27.260752688172044,1938.0,1938.0,317.0,1016.0,1129.0,270.0,190.0,47.0,16.0,17.0,178.0,149.0,106.0,0.0,7.0,43.0,0.0,15.0,0.0,0.2647847737404783,0.09388839628697965,,,0.3392382635845881,0.3930303402798937,0.7322686038644818,0.12824556653941543,,,0.3408048689312593,1.102001827198377,15.94202127264567,0.16653724372248513,-0.15943312666076173,3.7299331577083934,0.4262320076513861,1.0070936446027803,0.2667988809906243,0.4523409274251502,5.456166610726946,3.4782026771082935,0.5119128808214246,0.28580368370266485,4.695745209254117,93.5397593333089,0.28580368370266485,94.98879324711602,98.80527343995705,,96.7767673404242,96.51271042489707,99.81908266081922,,0.0,0.0,0.0,0.0,2.8762400354295834,40.0,115.04960141718335,1014987.6660761737,1143.0,,0.0
PHA,117088.50952297746,1938.0,26.56998077931155,1938.0,1938.0,1647.0,5033.0,5723.0,1355.0,963.0,235.0,59.0,98.0,702.0,658.0,595.0,581.0,19.0,76.0,0.0,63.0,50.0,0.2690440041072864,0.10396645073964705,0.10152018131417088,1.330648991974489,0.3481070864495894,0.398434553672724,0.7465416401223134,0.12939054956543772,0.2879601400480517,0.22261051901799755,0.3471935886269062,8.668230485855455,62.03579801337197,-1.394767752166631,-3.6106936921195176,13.41355787294427,0.19641394164232906,3.2659081614662693,-3.414279750477189,-2.6309547604772963,10.634231523456057,7.443051590256919,0.9779277731138809,-1.2361870083106652,4.1871027714430715,86.98243080298185,-1.2361870083106652,92.7153426424954,97.819852101713,132.8468396722565,94.33730404900781,92.15610828672722,91.01462253795442,95.64559969755454,0.0,0.0,0.0,0.0,2.6866267582998424,154.0,413.7405207059235,1006932.47352787,10.0,,0.0
PHI,118379.12944273805,1938.0,27.77555945590171,1938.0,1938.0,1414.0,4106.0,4558.0,1017.0,783.0,179.0,23.0,32.0,432.0,409.0,365.0,430.0,10.0,77.0,99.0,32.0,0.0,0.2483332148100044,0.08007898156472137,0.09433962236638878,0.9614967103488373,0.3102815885713033,0.3267368861904345,0.6370184747617376,0.07840367138043002,0.2701106549352786,0.18143922726853884,0.3008129855672869,-8.198378243165518,43.311419668283094,-7.18778819599823,-4.3388193987272325,12.946620715898922,0.2486005895519764,-0.20081217861022252,-4.089266896187383,-6.888629781885841,1.7679118592154761,-2.0709173170648074,0.140145439264249,0.2991584141123893,3.0981444171076653,75.74566196613756,0.2991584141123893,90.45529178551996,96.80689109442832,121.5589297786784,91.7237654418865,83.71800597942708,67.73785167500017,93.64976841769186,0.0,0.0,0.0,0.0,2.644621638898639,151.0,399.33786748573937,1008198.8455462923,26.0,30.0,0.0
PIT,121199.435246996,1938.0,29.741989319092124,1938.0,1938.0,1681.0,5409.0,5992.0,1507.0,1113.0,264.0,65.0,65.0,705.0,655.0,483.0,409.0,19.0,81.0,138.0,47.0,0.0,0.27915258209212285,0.08060747633528037,0.06825767645677568,1.7416327589741325,0.3394484400801069,0.38858871706141523,0.728037157141522,0.10943613496929241,0.29267928958427913,0.15971294952269693,0.338071854023047,4.968430367857755,74.18574007280593,7.007509933626481,5.080106809078772,17.397277645418576,0.36123340009140953,-0.2698453366733125,5.441340209170181,7.41533558763885,29.984108105554295,26.85348492586283,2.848941648519993,0.4078256540123693,4.09258106404852,100.66197963385916,0.4078256540123693,101.68123617754182,97.44578453060579,87.95169930870014,100.34591237232564,99.56596244087571,94.54874431155208,101.47451494199615,0.0,0.0,0.0,0.0,3.530382615627503,152.0,536.6181575433911,1010959.5896194926,27.0,,0.0
PS,,1938.0,30.894329896907216,1938.0,1938.0,581.0,1734.0,1946.0,471.0,342.0,73.0,19.0,37.0,300.0,280.0,200.0,0.0,12.0,73.0,0.0,13.0,0.0,0.2721111962368962,0.10277492251233299,,,0.3509763612415211,0.4009854330919836,0.7519617943335044,0.12887423685508737,,,0.3499518655554486,3.3510289997942193,28.348189991940004,1.7752926012296386,-0.02826310380267215,6.282858319419751,0.17734728180415707,1.6963914407824932,0.1490841780014849,1.8836374979620403,10.01197143616577,7.275469462929528,0.9409375321002256,0.10834489673240166,4.249038913064289,98.97134884991256,0.10834489673240166,97.66726010946363,108.15718153884056,,100.12537293096345,98.51679193892635,100.35997645859732,,0.0,0.0,0.0,0.0,2.9814530781808837,65.0,193.79445015416238,1015803.3956834532,1144.0,,0.0
SEN,,1938.0,27.22142857142857,1938.0,1938.0,66.0,158.0,172.0,28.0,27.0,0.0,1.0,0.0,18.0,9.0,12.0,0.0,2.0,6.0,0.0,0.0,0.0,0.1772377271337209,0.06976744151162789,,,0.24418604621511622,0.18924072787790697,0.43342677409302327,0.012003000744186048,,,0.21743686601173046,-1.9689655705673548,0.8522722414679508,-2.146806850656223,-2.0232558139534884,0.709098023730655,0.23233359031985665,0.1914586891788383,-1.7909222236336317,-2.16471405217717,-3.0550795629013083,-2.3828380316004028,-0.29931514296316886,-0.017907201520947002,2.113891192252907,20.905129335814784,-0.017907201520947002,63.582197648550384,73.42111920510646,,69.66058584498656,46.470039837816365,9.34245569489956,,0.0,0.0,0.0,0.0,1.5622923614534883,14.0,21.872093023255815,1015707.8081395349,1145.0,,0.0
SLB,116662.24364723467,1938.0,27.78568759342302,1938.0,1938.0,1541.0,4698.0,5352.0,1294.0,932.0,242.0,32.0,88.0,660.0,648.0,535.0,479.0,17.0,102.0,0.0,41.0,35.0,0.2749519787741031,0.09996263020272794,0.08949925214387144,1.2397307005526907,0.3507319546051944,0.39770032689013446,0.7484322814953288,0.12274834811603137,0.2904755050536248,0.20590433554185353,0.3482331499548367,10.028724264908718,71.97849507267757,-4.088069293978187,-4.2258968609865475,15.57063352226409,0.6534728359943326,3.791108934799006,-3.5724240249922143,-5.307455861404921,10.481862570665966,5.756880775925053,0.9599130333586051,-1.2193865674267341,3.5643197015244725,84.21635775791606,-1.2193865674267341,94.75129173333134,94.0527413657314,117.11654418296537,95.04864545779502,91.9862849562464,86.34243079157783,96.46421655340629,0.0,0.0,0.0,0.0,3.078688532178625,156.0,480.2754110612855,1006519.9291853512,2.0,,0.0
STL,117932.04171694536,1938.0,25.86312704706085,1938.0,1938.0,1762.0,5318.0,5801.0,1484.0,1038.0,281.0,74.0,91.0,699.0,662.0,394.0,479.0,15.0,74.0,117.0,55.0,0.0,0.27922186028839857,0.0679193238072746,0.08257196980296501,1.1753441010984313,0.3300000611615239,0.4117612837983106,0.7417613449598344,0.13253942350991207,0.29335124454611267,0.16617824474400963,0.34009985482565575,5.940175942287709,59.350351970074165,5.796023043720887,-1.312532322013446,13.424267215916585,-0.05925979418174355,-0.20822084812938937,-1.3717921161951896,6.189909847556566,18.034164099148573,18.095116705029866,1.6873011532619313,0.3938868038356786,4.197554255349564,98.73272248608711,0.3938868038356786,101.70647073774067,82.1071703778345,106.39601926731771,97.55283368620498,105.50334252445586,114.50912505412853,101.74256530392256,0.0,0.0,0.0,0.0,2.6543003184175147,156.0,414.07084985347353,1007768.6738493363,28.0,,0.0
WAS,117755.87079580959,1938.0,28.287447160448448,1938.0,1938.0,1529.0,4836.0,5441.0,1427.0,1036.0,250.0,63.0,78.0,729.0,692.0,516.0,326.0,17.0,72.0,0.0,60.0,35.0,0.2952459508009557,0.0948355078693255,0.0599154562330454,1.9245558004341117,0.3648943638785149,0.4206226490121302,0.7855170128906451,0.12537669821117442,0.3044291968224591,0.16908656363903693,0.36425574379859976,13.132285608442706,73.6629864954684,5.1873260156777175,0.47675059731666974,15.213960408058002,0.8492661890924864,3.704266827306345,1.326016786409156,4.352542872769216,24.596786894542717,23.656332072420362,2.3149147388468285,-0.8347831429085018,4.507200765148506,100.93191802963526,-0.8347831429085018,101.74480410053707,89.22873953828841,78.4039085140053,98.88666990972533,97.28811427849195,88.19123885839926,101.09810795247564,0.0,0.0,0.0,0.0,3.0873279375519207,152.0,469.27384671935306,1007592.8494761992,8.0,,0.0
