Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,Pos
BSN,117298.7283519553,1871.0,25.07795100222717,1871.0,1871.0,282.0,1372.0,1432.0,426.0,316.0,70.0,37.0,3.0,401.0,267.0,60.0,19.0,73.0,16.0,0.3110285127143855,0.041899440918296095,0.013268155850558658,4.533694134078212,0.3393854744336592,0.42273782210474853,0.7621232965384079,0.11170930939036312,0.3137206288917598,0.057262569259776526,0.3404572874973606,5.474833892526092,38.658276214969746,4.700799514693442,0.4909217877094972,7.046546070217337,-0.06058360585245673,0.5084433561706703,0.4303381818570405,4.920170131824055,12.905497740069103,6.477325198634096,0.7040766486737271,0.2193706171306152,7.904043820563355,110.9971610375759,0.2193706171306152,107.84788759283514,121.8169882854048,87.28916046659482,108.4744023267929,109.23941801758714,113.3100610159112,108.30725132901192,0.0,0.0,0.0,0.0,4.5148224918365925,31.0,139.9594972067039,1007141.6005586592,16.0,0.0
CHI,119671.45859872611,1871.0,25.642335766423358,1871.0,1871.0,253.0,1196.0,1256.0,323.0,240.0,52.0,21.0,10.0,302.0,193.0,60.0,22.0,69.0,21.0,0.27049283284156056,0.04777070006210191,0.017515923154458598,3.149867303531847,0.3049363054251592,0.3755659123216561,0.6805022177468153,0.10507307948009553,0.269837732906051,0.07324840887738852,0.3043496553685255,-0.32549700286766337,29.339843354657674,-0.9462856313759943,1.7221337579617835,6.29947265527051,-0.0792760939432225,0.45453829252439887,1.642857664018561,-1.0678554961719349,7.329013115641534,4.047241356645846,0.468028465896029,-0.1215698647959407,7.2004741061619955,94.60896838101873,-0.1215698647959407,93.79230340130457,138.88688446221173,115.23456945870163,97.46375720390577,97.04975411236335,106.57873647231051,93.15735232058911,0.0,0.0,0.0,0.0,4.468607824371019,28.0,125.12101910828025,1009466.2396496815,17.0,0.0
CLE,117900.19636963696,1871.0,22.094897045658012,1871.0,1871.0,261.0,1186.0,1212.0,328.0,246.0,35.0,40.0,7.0,249.0,164.0,26.0,25.0,18.0,8.0,0.27621021400082507,0.02145214463778878,0.02062706237788779,1.3391914189892737,0.2920792074818482,0.39084491565841584,0.682924123140264,0.11463470165759074,0.27806383918646865,0.04785478470297029,0.29960938943888094,-1.1450457554422468,28.28972047486948,-1.170323568324472,-1.075082508250825,6.2505099468744625,-0.10881461830742091,0.4510053895197182,-1.183897126558246,-1.30627617178983,4.211342038046103,1.2670184704270704,0.1713998643151057,-0.13595260346535804,6.286512129176922,94.41788625488083,-0.13595260346535804,95.7747823554318,62.369224857537716,135.70227679998925,93.35437091568876,100.99799187374074,116.27737303407709,95.997289762764,0.0,0.0,0.0,0.0,4.280983269958745,29.0,124.14851485148515,1007731.3787128713,1020.0,0.0
FTW,121810.2028241335,1871.0,20.756476683937823,1871.0,1871.0,174.0,746.0,779.0,178.0,149.0,19.0,8.0,2.0,137.0,94.0,33.0,9.0,16.0,4.0,0.23770234780872915,0.04236200203209242,0.011553273216944802,2.193196405648267,0.27086007643260585,0.2921297563196406,0.5629898327522465,0.05442740851091143,0.23870039550320923,0.05648266935815147,0.2616853086571944,-3.271439207216402,12.671022774139205,-3.8590197900296146,-2.0025673940949935,3.3854020246817456,0.09070506078383583,0.24427359876227692,-1.9118623333111577,-3.713926258943626,-1.9961129688107606,-2.7443909484406674,-0.1999162083805264,0.14509353108598882,5.250451395906962,73.38248927561868,0.14509353108598882,82.4223344133399,123.1618225014625,76.00721088197382,86.5723111875834,75.48906886800798,55.20733243241519,82.40766257363477,0.0,0.0,0.0,0.0,3.5390176327984593,19.0,67.2413350449294,1005811.0641848524,1042.0,0.0
NYM,118732.78844815589,1871.0,27.253861003861005,1871.0,1871.0,297.0,1404.0,1437.0,403.0,338.0,43.0,21.0,1.0,302.0,213.0,33.0,15.0,46.0,15.0,0.28762669318580375,0.022964508879610303,0.010438413139874737,2.1154024587912317,0.30340988122755747,0.35092811887821856,0.6543380001057759,0.06330142569241475,0.2909405231607516,0.03409881621433542,0.297495143523047,-2.584610490076086,32.7713119445766,-1.7577989064424573,1.9526791927627,7.507874977826118,-0.11137834990820955,0.5417305320077145,1.8413008428544906,-1.9628901740696072,7.928016178618715,4.916886510560882,0.5105225798615542,-0.20509126762714996,6.252313575029715,95.85050488428166,-0.20509126762714996,99.73340066055856,66.76622045202521,68.67271758379091,96.97588142546148,90.68311721292893,64.20851088190912,100.4427680611264,0.0,0.0,0.0,0.0,4.518862950702852,33.0,149.1224773834377,1008548.0382741824,1053.0,0.0
PHN,117481.95930670686,1871.0,26.845108695652176,1871.0,1871.0,253.0,1281.0,1327.0,410.0,308.0,66.0,27.0,9.0,376.0,250.0,46.0,23.0,56.0,12.0,0.3194608707716654,0.03466465685606632,0.01733232804822909,2.9048605877573475,0.3436322527550867,0.43422169741070077,0.7778539501657875,0.11476082663903542,0.32025215641446875,0.058779201439336855,0.3458767375644204,4.98114321818462,36.870086650127085,3.4557842472373643,-0.18914845516201959,6.771657588753425,0.10064332492610253,0.48860878463797325,-0.08850513023591706,3.7609341188603325,10.932695362015814,5.403533024781785,0.5678659680121999,0.3051498716229681,7.575045058281588,111.06033485231535,0.3051498716229681,110.77177388212581,100.78282682547865,114.02672543960425,109.83175782646467,112.20695910194725,116.40530533820748,110.5621613598358,0.0,0.0,0.0,0.0,4.803557971333835,28.0,134.49962321024867,1007323.8952524491,1002.0,0.0
ROC,114932.46648044692,1871.0,20.96857670979667,1871.0,1871.0,225.0,1036.0,1074.0,274.0,202.0,44.0,25.0,3.0,231.0,147.0,38.0,30.0,53.0,10.0,0.26443761647206704,0.03538174979608938,0.02793296030726257,1.907036445668529,0.29050279279608937,0.36400692233333326,0.6545097151294227,0.0995693058612663,0.2700420567858473,0.06610800826815642,0.29249806566167363,-2.5145086081148076,24.382542697407434,-1.993291469707191,-0.43947858472998136,5.711622963515518,-0.11726174659999278,0.4121220126588529,-0.5567403313299741,-1.6091237035052062,3.95788094133919,1.669146884002005,0.18805379903080985,0.3841677662019845,7.40252456529855,93.15182287028068,0.3841677662019845,91.69268144488571,102.86767808744838,183.76665770511,92.85051717491741,94.06280268959095,100.99609588514109,93.22789201662312,0.0,0.0,0.0,0.0,4.53780260707635,25.0,113.44506517690876,1004830.52141527,1069.0,0.0
TRO,116911.41788743253,1871.0,22.51025056947608,1871.0,1871.0,261.0,1248.0,1297.0,384.0,293.0,51.0,34.0,6.0,351.0,241.0,49.0,19.0,62.0,24.0,0.30703063401619124,0.03777949062066307,0.014649190106399384,3.4317105407417112,0.3338473396437934,0.41685881816422515,0.7507061578080184,0.10982818414803393,0.30883022033538937,0.05705474181187356,0.33506758266351916,3.8184670463712265,35.8735747196179,2.8403675125614054,-1.0593677717810333,6.806942776172963,-0.1455182562149205,0.491154786457294,-1.2048860279959537,2.1484311074744658,8.241642642108767,3.498750731978595,0.3847781210898418,-0.6919364050869401,7.030556522036949,107.8020834142454,-0.6919364050869401,106.46163921100728,109.83878699813995,96.37477282491433,106.70430340803868,107.72022826118355,111.4019799692184,106.61891253379962,0.0,0.0,0.0,0.0,4.662084917139553,29.0,135.20046260601387,1006761.6584425598,1080.0,0.0
WSO,115673.74232690936,1871.0,23.76986301369863,1871.0,1871.0,290.0,1353.0,1401.0,375.0,289.0,54.0,26.0,6.0,310.0,214.0,48.0,13.0,48.0,13.0,0.276647443178444,0.03426124154318344,0.00927908611063526,4.008922198429693,0.30192719446823696,0.3677507059678801,0.669677900436117,0.0911032627894361,0.2754835346181299,0.047822985124910775,0.3012262738065835,-0.4453136630941414,31.64485061271254,-1.2797861976779152,2.9985724482512492,6.814387090195723,0.1485515375748585,0.4916919307501722,3.1471239858261075,-1.2418925288397349,9.211310477932269,5.538057149725093,0.627637020842526,0.037893668838180364,7.038213919864048,92.66682094669723,0.037893668838180364,95.92638981671766,99.60995106946473,61.04568303367409,96.50198500922998,95.03023149306414,92.40873765808213,95.1744122545635,0.0,0.0,0.0,0.0,4.229635082084226,32.0,135.34832262669522,1005556.0356887938,1057.0,0.0
