Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
DET,169115.6443309098,2002.0,28.30752603654942,2002.0,2002.0,1841.0,4639.0,5089.0,1166.0,798.0,231.0,31.0,106.0,497.0,480.0,319.0,22.0,852.0,59.0,50.0,22.0,109.0,57.0,37.0,0.2511392035344861,117.50717233248183,101.463155826292,57.58066417763804,11.984279819217921,18438.0,6563.0,11875.0,5.974847710748674,4.05187659658086,1.1422676360778148,0.06268422037610533,0.16741992475024564,0.4362161640579681,0.30463946936765574,0.3828695443085086,0.6875090136761643,0.1317303407740224,0.28452421456867755,1.2313303073033997,0.20284158323246218,0.4337762583197092,0.3623996457408135,0.12467154720691688,0.07814719081312636,0.053661583466103356,0.284612235437021,0.250933386003144,0.30084548141286266,-4.716787849161486,38.98243826122741,-4.343733506429474,-2.6906921927441174,11.088006787131656,-1.6391452239234476,1.250923102157636,-4.313446876684255,-5.089642464765516,2.9358405478395198,1.342138245784539,0.2938387245769814,1.1459710538728718,-0.7459089583360423,3.58989394611295,84.04460581138623,-0.3281451114468016,-9.429110318422318,-6.456101869221789,6.143405371265605,-128.32009929418564,-12.642619106918573,0.9837973639266527,2.177532611702813,2.344664963647082,-0.49617775672112274,1.8847383113560683,0.6384679229789744,89.63420036695224,0.11234456647532925,81.35729155659524,0.12357957545436625,75.20019770627835,0.1011408200039401,79.84088085740149,0.01763153682179793,83.61267435051126,0.008923312918649444,65.9557379252667,0.08523176700019931,-1.4615178754683866,-1.1368279724812282,-1.0516958953766822,-0.4296090974391,-0.24775562965731204,-0.031238641643484326,-0.3705661141622747,-0.8432752114723225,-0.7959972932743788,-0.9116772715787704,-1.7704770252156237,0.7518973760938882,0.210383562677413,0.7282924239713107,0.49626090461780314,0.509824158511893,0.857453309832973,0.7918168027687168,0.5523732074985263,0.6132835525741797,0.10379891060719197,0.15136365169188445,0.255162561996463,119.805266260562,81.43171546472784,79.36588720770288,37.27785419532324,178.79996069954805,64.4034191393201,280.60286893299275,0.42610216200235806,0.29391449565730005,0.2799833411200629,0.1405845529278837,0.637251082874828,0.22216436514049911,-0.09735756209206473,-0.3218891775686227,95.03953435833483,74.44876552358167,103.04179474747195,91.86510124670367,90.05544370106259,81.8701293172541,97.43753585817684,95.73487538387413,102.2732403659627,99.83340806207191,73.37952315662132,97.21682361837755,103.30570530288666,101.00783335953788,96.17806157445712,102.04202476416854,96.87530175364664,0.0,0.0,0.0,0.0,2.260431401418746,161.0,363.9294556887404,541.3232462173315,6.0,-0.5162790697674419,0.1214831080428375
FLA,129333.45498243668,2002.0,28.36790534294694,2002.0,2002.0,2023.0,4756.0,5409.0,1240.0,848.0,245.0,27.0,120.0,598.0,547.0,508.0,50.0,968.0,50.0,44.0,49.0,117.0,152.0,61.0,0.2602874541068589,153.41708264004438,115.79275281937511,74.95877241634314,14.40229247550379,20786.0,7884.0,12902.0,10.432057681641709,5.952671473470143,1.419670918838972,0.09391754444499907,0.1789609906413385,0.5881640948776113,0.33469580138528376,0.3995857889608061,0.7342815903460899,0.13929833485394716,0.29938995996431866,1.7541148672987614,0.2153671387371048,0.45416008038972083,0.3299181481530782,0.11923955211813643,0.08742491251506748,0.05951354726788685,0.0772723680717323,0.2950637831336661,0.3210095384391303,4.794400125803717,63.10824664581023,4.623308535982547,-3.6650684535944733,14.796242028731701,-0.19120152423564288,0.9948900415967405,-3.668578359851623,5.2824653685065375,17.405019078983354,16.198178935114687,1.7420117080847861,6.793845827661847,0.6591568325239898,4.06649851463872,96.53179160348948,0.5481751132837934,-1.7045585624873638,-8.657099875246661,9.244363245778274,-21.300598822534084,-1.798652000259608,1.0307293284466095,1.6097000795333438,7.416158254760584,1.0418056446024457,-5.557110263313113,0.6633667415917914,89.2548702068534,0.13147473853175337,79.75300525218108,0.09674706487132011,75.8850294178041,0.09215566326427771,80.01850052189862,0.013814625592515593,82.61546190352473,0.0055265451461837,68.85086962823286,0.04891747844662021,3.113092458406269,-0.5659574523421239,0.8480386408761494,-0.5901306997171174,-0.1679054287603212,0.5029134469383901,-0.12269934001224284,-0.5980203893775684,0.11308888535193012,-0.6721077089059742,-0.9128406142185422,5.671832226599752,0.18022176963750697,0.6826084056295064,0.45216933554261424,0.5034549532678769,0.8591509606433719,0.7940094167165835,0.5414918185283785,0.572009614133851,0.09312514583287115,0.17251884490848587,0.26564399254760585,143.92752819375116,104.75836568681827,101.58180809761508,51.99020151599186,221.94934368644851,75.82861896838602,350.47180624884453,0.41372965790456806,0.29648540077122254,0.28978494046421305,0.15746531382282225,0.625613692837063,0.21692099259478453,0.39109511625105897,-0.2741231522272433,97.92019240162197,100.64558391269681,109.51777077246854,98.50683207319521,94.46807824670813,88.62960852806148,101.05165450804273,101.03139861560354,103.83391667219543,94.56331803280567,81.71273744471736,96.97339292478516,101.06121459297995,103.4999966398562,106.25005697836043,99.67505174467016,96.7774259600143,0.0,0.0,0.0,0.0,2.9977826171029767,162.0,485.64078387872064,645.3057866518765,20.0,5.160233918128655,0.006379093072656683
HOU,154178.54080804804,2002.0,30.225539509978905,2002.0,2002.0,2243.0,5428.0,6163.0,1412.0,929.0,286.0,32.0,165.0,738.0,711.0,578.0,57.0,1111.0,58.0,35.0,64.0,143.0,70.0,26.0,0.2601639716543891,133.5258802531235,117.00567905240955,70.08794418302774,13.6003569690086,23297.0,8875.0,14422.0,8.678727892260262,3.5692033100762615,0.7916599058899887,0.09378549357975013,0.18026934877332468,0.5552540112631835,0.3344657396652604,0.4174489664567581,0.7519147061220184,0.15728499480236902,0.29529434043972086,1.286905696978582,0.21398156668700305,0.4261484621465195,0.3593831938662989,0.1131986173361999,0.10271369153237057,0.06010849337773811,0.1504425584872627,0.3008275192974201,0.32693117600792354,8.290012761947354,62.68806651857391,4.1135684432415065,0.058831175360484475,13.802669817002398,-0.33524773540025155,0.9280828687255988,-0.2799676223850697,3.8930043824773897,18.343789445820313,17.972491799415344,1.8359701785013873,7.160283871247169,-0.22056406076411608,4.055855574964249,93.33731384496488,0.14794151225181418,-3.621806739945896,-7.758674424106814,8.221852980516628,-0.4121031314134598,-0.17582316836342216,1.0013181648712648,2.212317610019867,11.092162907674833,0.663166425679119,-2.1416099306987615,0.6507135532732878,90.1029993996803,0.11919711745596868,82.44506333563928,0.11618107014952056,76.3270243262083,0.08527303839009288,80.51006987116158,0.0225245976181539,81.60614117641187,0.009997445187499999,71.89859764444921,0.06526676736192225,5.655223369119578,-1.2520396029570584,1.818406057367112,0.7443333998108815,-0.7934255371309754,-0.2840830126602668,0.09997807778842861,-1.0108501007009794,0.5301102118791261,-0.2686707770510444,-2.72251477447357,-1.892177305199476,0.17978002459678727,0.7037702687587214,0.46228023231705334,0.46056954741300815,0.8490164213191627,0.7802865226610417,0.541023119537563,0.5796136991803279,0.10078504425604415,0.16304597102385202,0.2638310145756936,142.74914814213858,92.60603602141813,89.01509005354535,46.50835631997404,197.71491156904105,79.92844393963979,324.37027421710206,0.43320413413961045,0.2856388902175325,0.2811569754220779,0.15571670009577923,0.6156891195438312,0.22859418127597403,0.04591608837187712,-0.43809357870121196,97.87373827825458,100.50407322353117,110.318439485095,98.4391208825349,98.69120153097477,100.07375559290215,99.68094889037383,100.37459484186616,97.42304938855948,103.00179089841934,94.26435590304958,101.53798269925754,97.36402827273749,100.41842067890042,105.0701748417382,98.09383249194993,101.98531851530984,0.0,0.0,0.0,0.0,2.796480590472173,162.0,453.02985558981015,634.5260425117638,21.0,-0.12550129747581976,0.004128879104332306
KCR,154629.80390227906,2002.0,29.30185276274799,2002.0,2002.0,2200.0,5435.0,6099.0,1399.0,936.0,283.0,41.0,139.0,724.0,688.0,518.0,27.0,899.0,52.0,50.0,44.0,105.0,137.0,64.0,0.2575613275081161,146.50909985243482,120.09132644695852,74.71716674864732,12.702738153795703,23042.0,8676.0,14366.0,8.389244138383342,10.088703066076405,3.9175274635186095,0.0849319556033776,0.14740121283702246,0.6330368119178554,0.3252008351575668,0.40167360590982126,0.7268744410673881,0.14411227840170518,0.28407874584866366,1.3223975407040498,0.21846498848007873,0.4324327371701918,0.34795454389998365,0.10471427396360058,0.08661539035432039,0.05766949523659616,0.29315395865125426,0.25512379025577964,0.31855163106943224,1.5057648545336388,56.592497233187956,-3.4089508541757447,-0.8192651325986047,13.977411429494726,-1.3373202030180633,1.5768990045901865,-2.153630124448088,-2.442284163803021,10.958396145833804,7.809210366866974,1.0967902017944078,4.277481891596256,0.9666666903727239,4.76799758247983,86.40889414895463,0.19703227977182045,-8.995248668827116,-8.730311348454046,8.448678983986845,-78.73829753138125,-7.842699744738638,1.0389103135978184,2.3107886159512816,5.444827020823086,-0.39539177781317564,1.0571871630018705,0.6440308783505492,88.28371996609445,0.10538620061432326,77.0599674975427,0.11254809662286466,71.79795820871715,0.10581433793428005,78.6193863186033,0.018701678213748116,80.5400547499525,0.01844288522841618,70.04763635786678,0.14023130452313817,5.223303783084549,-0.48715523919506726,-0.38003539842517947,-1.6424382650508709,-0.3195368535031611,-0.3045681191476736,0.3395161451215699,-0.7684590232324079,-0.6007532402096769,-1.455204070881936,-0.6316992199994906,-0.6683761391187583,0.16017898420698704,0.688481511813412,0.4555258774192491,0.5460986931079302,0.8843177092375799,0.8309306625479584,0.5587733493457945,0.5764879482554518,0.07744280935235284,0.1684555465961633,0.2458983563387441,146.59403180849318,101.42138055418921,103.51221511723233,48.60321364158059,223.15543531726513,79.6678143958026,351.5276274799147,0.41560694995735603,0.29200943649991795,0.29238361310808597,0.14204209750697064,0.6393364536214532,0.21862145059537477,0.5038341659613006,0.26858648078132075,97.46988240218961,100.87194528761196,90.72089562421459,98.06545326931405,94.47838132057674,89.56547747182651,97.30107330459724,103.12568838002375,101.97333715612056,95.86994420069104,81.38228151867796,94.8223010531824,102.63611095577731,105.48140165765636,97.17521115247868,102.37595171201984,95.33040560673,0.0,0.0,0.0,0.0,2.831883996278078,162.0,458.765207411051,661.8101328086572,7.0,1.6590351594439903,0.10093390806853583
LAD,142299.93338898165,2002.0,29.857595993322203,2002.0,2002.0,2159.0,5408.0,5990.0,1432.0,976.0,277.0,28.0,151.0,689.0,676.0,419.0,50.0,895.0,53.0,44.0,66.0,134.0,95.0,36.0,0.2645262947749582,171.87145242070116,123.98180300500835,79.77696160267112,13.941402337228714,21573.0,7773.0,13800.0,11.168113522537563,7.251085141903172,1.9676126878130218,0.06994991597696161,0.14941569231853088,0.5505206788213688,0.3203747324429048,0.41078151085292147,0.7311562432958264,0.14625521607796327,0.2896786519390651,1.463321112612521,0.20955380040684474,0.4613506428849749,0.3279269408786311,0.119622904412187,0.1047126936018364,0.06430921809916527,0.10481991998814691,0.24457429153255422,0.3170691694346459,0.041677797491483606,58.48645946708271,1.3938358050097621,4.600989229380502,14.829464809922424,0.11458461730801602,0.9971239205841628,4.440589849339901,0.9241112038608096,21.191289783707298,24.66183523346995,2.1209672190024333,8.271772356380687,-0.46972460114895226,3.8997778229390656,96.38718181750086,0.18912345932203636,3.1286892204770993,-8.494484502079581,9.13966013821677,33.75070057809353,3.377300881780684,1.0294500420955266,1.2565851526760525,8.303171953255426,0.6111816027094431,-0.3232824653030224,0.6478047493706176,88.39934775611687,0.14349730947166028,80.7019333579017,0.11101173982074049,73.6724485292528,0.08705027933690555,79.40736183953616,0.01139042083531409,83.89994062275382,0.0010073641425389756,68.77199331848553,0.09761800604869857,1.6581894673742914,-1.672762862721368,0.7701976706253102,-0.005715501321915085,-0.30448504623360867,-0.24596400839382396,0.04363710623508169,-0.9813315375073322,0.04260144407639357,-0.5003912158000595,-3.4723970629448475,-12.298200419691199,0.20148666055759598,0.6968847071853087,0.47340642618363943,0.5741216090941,0.8791565519792883,0.8206835744114209,0.5505563534624374,0.590081816208048,0.08563462234557596,0.16787431359098495,0.25350893702170285,156.66377295492487,116.09298831385642,110.1245409015025,56.270450751252085,250.91385642737896,75.17913188647746,382.8813021702838,0.4090956280838624,0.30523198514366856,0.2856723862996993,0.15985649465419313,0.651484534919813,0.18865897217674577,0.044442484476762315,-0.7451704465188826,99.53146138118767,74.96096900476677,91.43709745072611,94.29189084125659,97.1311304961542,93.07151411091624,97.80300194861817,98.3647172286181,105.5427212701472,94.05036244251508,96.15350741002912,95.8872308040493,104.04261049272863,102.03115070787443,107.8635112010047,103.79688829348497,84.16856936750573,0.0,0.0,0.0,0.0,3.004513696791319,162.0,486.7312186978297,720.9979966611019,22.0,5.129326740205402,0.006613496292153589
MIL,163242.94067620827,2002.0,29.959137108483716,2002.0,2002.0,1920.0,4304.0,4821.0,1090.0,741.0,206.0,26.0,117.0,518.0,476.0,390.0,23.0,939.0,42.0,25.0,60.0,117.0,85.0,45.0,0.253061461602987,132.17029661895873,91.86455092304502,59.26986102468368,6.9114291640738434,17820.0,6649.0,11171.0,8.874299937772246,7.444928438083386,1.7492221530802738,0.08089607928458827,0.1947728682132338,0.516594893624974,0.3189076385745696,0.3947432312238125,0.7136508697983822,0.14168176962082557,0.2988900797741132,1.6584385509431654,0.20302931059531215,0.4772129852455922,0.31851314756233146,0.08366099195312177,0.11055474240468784,0.06401766014665007,0.23548844394648408,0.2999377713254512,0.31288394401436503,2.285689017685145,51.047366278222235,0.1701134576745103,0.22171501101449478,12.372525935607397,-0.4702785551575822,0.8319208903741026,-0.26263630775446173,-1.4568055416554326,11.485004976571604,8.594177175530398,1.1494967656058666,4.4830374954874355,-1.6269189993299429,3.609583433709479,87.28853253965397,-0.12131851405072952,-12.170257116667926,-7.698792690725369,7.225080180417944,-92.22189925611019,-9.444842781871557,1.0283871940090816,1.6531161570654274,11.057249533291849,-0.11125714821538918,-4.012887243938986,0.6413515839269407,89.25996608912827,0.12735648217246404,81.30652693766214,0.12915445646349072,75.97112013053463,0.08198569521383647,79.53433850825884,0.01745753118191841,72.5971494876935,0.008355482729064041,72.3333094319614,0.08858226987807537,2.407778776510962,0.15419509833481904,-1.3692152086705038,0.20199371931968996,-0.6385695594460462,0.17118736947160246,-0.30371977892087726,-0.28929195037288274,-0.9408844347305327,-0.24200997679401134,-3.226255091887102,1.3981405678504633,0.1824099665961419,0.7116377874149377,0.46984148008297033,0.43950076838843827,0.824896849618178,0.7566847658805227,0.5446813770373444,0.5975103749502075,0.11448080481020535,0.1569933016262186,0.2714741079444099,115.88861232109521,85.79672267164489,89.24351794233561,44.03775150383738,183.72993154947108,62.79423356150176,290.9288529350757,0.3882658472140337,0.29667318359144695,0.31506097132655175,0.1631254792941665,0.6298318174610753,0.2070427028586257,-0.9500110680297231,-0.6576301145906728,95.20177257343721,86.69129057791012,119.194078314103,93.86009943925646,93.32322491145254,90.14608674412983,100.9712948073656,95.30936295543142,109.17983422890748,91.35740609329854,102.01283784450533,91.00497332902208,101.12522240288386,112.52761928151514,110.06926601575628,100.34709852110785,92.37031254121536,0.0,0.0,0.0,0.0,2.5067272559303047,162.0,406.0898153909977,817.9033395561087,23.0,-0.22945002956830277,0.004714789012652977
MIN,172987.41020981333,2002.0,26.540888815463408,2002.0,2002.0,2241.0,5447.0,6053.0,1484.0,944.0,343.0,35.0,162.0,749.0,716.0,466.0,30.0,1056.0,54.0,52.0,34.0,117.0,77.0,61.0,0.2722283384252437,159.0981331571122,110.56137452502891,75.40773170328762,11.718651908144722,22243.0,8213.0,14030.0,11.271435651742937,5.843053031554601,1.935403931934578,0.07698661787031225,0.17445894542788704,0.4484059146264662,0.3328329454799273,0.43744499024615896,0.7702779357260863,0.16521665182091524,0.3095578995922683,1.4676206528760947,0.21965387180422932,0.45016883609466374,0.33017729069040147,0.10371286449991739,0.11512950308442095,0.06923948247381465,0.18863298426647945,0.27820915312902694,0.33423017622881707,5.0905057014303425,61.75664036413867,2.5913800604586834,5.793553922737509,14.378160477108612,-1.0473880910467097,1.6221105788119554,4.723194529172098,2.2255949957471652,22.94906058083983,25.74668830652427,2.2968967767259207,8.957897648280237,-0.36578506471151817,4.050831857544607,101.32424933857932,-0.8933251750142518,0.5990436254069209,-8.509720559720138,8.799379431803684,-6.202800914645195,-0.8324651923030615,1.0138613850779323,2.2684174103073476,7.058483396662812,0.1940089226139541,0.9622313692207376,0.617763753321765,88.71818769883656,0.10683218461423591,79.82400208957178,0.11939058214061207,72.80307516934656,0.10935289166225165,79.25810691417715,0.022764480259936274,83.16043321963609,0.02612763747226489,68.39137100900665,0.07439173415871421,5.8554839732981465,0.6737696965233849,1.1898649713629972,-1.8334503685500447,-0.677046083987169,-0.26523926876451015,0.34971829768595497,0.20007692052541975,0.4442406686620306,-0.8115793504719596,-2.22634669400629,-0.7694946577573124,0.19555659927308772,0.730693767974558,0.48876589810176774,0.45951870925410243,0.8517712273996366,0.7825263204427558,0.5477145107583016,0.5963984788600695,0.10733378633074504,0.14622935473814638,0.2535631410259376,147.74838922848176,99.87212952255081,103.41153147199735,50.44969436642987,213.57640839253264,86.76771848670082,351.0320502230299,0.42318819641995703,0.2850414638988931,0.29177033962663146,0.14081907924004625,0.6141761318767555,0.24500478933751854,0.33221102126411073,0.1974290994296107,103.02037339831563,91.43543028677882,107.37409465126626,100.36694292508646,102.89223386146824,102.68180109809224,105.90635996454638,103.56789241989328,106.03390493409782,90.86746726268328,108.10503558338816,96.55199135227467,100.18699304755175,105.26015416494629,96.33850765218111,98.34706872679554,106.834923783622,0.0,0.0,0.0,0.0,2.931171135874773,161.0,471.9185527837436,783.1339831488518,8.0,1.8219730941704035,0.09777275450520403
MON,145682.8556481302,2002.0,27.558225150164695,2002.0,2002.0,1771.0,4514.0,5161.0,1213.0,793.0,254.0,32.0,134.0,615.0,581.0,489.0,74.0,872.0,39.0,33.0,86.0,108.0,102.0,56.0,0.26819792256713815,153.68901375702384,114.5613253245495,73.90931989924434,12.523154427436543,19489.0,7412.0,12077.0,9.1528773493509,7.302848285216044,1.135245107537299,0.09474907905832204,0.16895950336465804,0.6681024054551443,0.34203823618136014,0.4275279230594846,0.7695661592408447,0.15933000049234647,0.3037203929298586,1.798297776127495,0.21410686672718468,0.46472047996609184,0.31904128196531684,0.09984699287405542,0.11023288340263517,0.05831195841251695,0.10906255365549315,0.2896725456268165,0.33302918425556516,11.078604785757966,67.52192859817964,7.045650474398377,-3.1346215048657826,14.321625649375415,0.5268963334594349,0.9629771336784084,-2.427337148359431,7.433917931952351,20.291183566646737,15.01153861371289,2.0308785174891577,7.920426411887386,0.38826745755397446,4.0014678624655895,97.87850464760035,-0.22638086258487264,4.529694074764848,-8.390933875889163,9.657409677381322,18.466100558638573,1.745823621749878,1.0665679580249243,1.682886405934216,6.324161984111607,1.2216187758326842,-0.4178640797238715,0.6450411819201706,88.59304668914551,0.12138956463343678,80.94276360531208,0.11614159169254658,74.07838676026786,0.09843345600428181,79.89533959568563,0.019997747071095806,82.24971175435891,0.0037574894509345797,69.9887839433294,0.17932650441964287,7.623596399722231,0.4054360384651864,0.17441807603477993,-0.9215097206080265,0.03733540423695848,-0.11077312252997795,0.469663236099961,-0.46269234215059063,-0.420712075493929,-0.8457500308296543,-0.9689060624443216,-3.303370054149739,0.22500270370858358,0.7116015889401279,0.4705574665839954,0.587665681226982,0.8455777165045534,0.7845088867700059,0.5052479625188917,0.5725634567758187,0.10104843015888394,0.15534488591358261,0.2563933154814959,136.6198411160628,112.83801588839373,100.31796163534199,53.899825615190856,213.01550087192405,82.46754504940903,349.8025576438675,0.37910619654174754,0.3229101532737864,0.29798365292427187,0.16233122262330096,0.6149902516038835,0.2226785264970874,1.074609359626744,-0.42243008737415566,100.89611222178935,101.5366877761557,103.39721574521981,100.6678391383328,101.0740181558296,101.37490577485082,102.69425948134777,100.59889556633507,106.41620816150821,91.5902128031498,101.15079238342231,88.85805806854863,110.06846157227412,106.4282608358128,109.53333902273236,97.98248623287601,99.34609988274084,0.0,0.0,0.0,0.0,2.901623285547374,162.0,470.06297229219143,857.9705483433443,24.0,-1.0,0.005735930625847705
NYM,147472.82208913157,2002.0,30.833010392813105,2002.0,2002.0,2101.0,5064.0,5677.0,1297.0,902.0,228.0,19.0,148.0,642.0,603.0,458.0,46.0,965.0,62.0,28.0,65.0,131.0,81.0,38.0,0.25566793798626036,145.31812577065352,119.55663202395631,71.3438435793553,15.365862251189009,21593.0,7974.0,13619.0,9.978157477540956,9.910339968293112,2.914215254535846,0.08067641308948388,0.16998414595085432,0.5572515831076273,0.32292107207785803,0.3961237430280078,0.7190448151058658,0.1404558050417474,0.28782081509547297,1.654483937242205,0.20608997145517002,0.4377198908423463,0.3556616881937643,0.12420652957565619,0.09783252158604896,0.06284226934067288,0.1830834196572133,0.2767306681204862,0.31463580402473784,-0.7968937084333021,54.85371018385982,-1.0873025164225625,-0.18487401464367317,14.120485157036347,-0.03698814700470648,0.9494525730229786,-0.21326488494132845,-1.4822777710953579,13.374395074022638,15.22727985261991,1.3385996706910712,5.22053884335399,-0.39497525467279493,3.526316947814589,92.06712227063893,0.2068919685719751,-5.567553305067122,-8.267175980031219,8.163670465158539,0.4973011463880539,0.16250530630350113,1.025785592800508,1.26438561532,12.888145147084728,0.2156956885923773,-3.8100697062572575,0.65109480872644,89.56695714534789,0.12065284812676551,81.8920027020586,0.10602880502026431,75.79744854949577,0.10188795316216692,80.38849315742588,0.013951392651923768,83.6672145770287,0.008951091968729355,70.73420500967188,0.019328458542638552,2.313370581972876,-2.1320107237193837,-1.3131345218669475,0.6069503053148493,-0.10517801861059362,0.0009304905116256179,-0.04189383541291895,-1.1907381802562278,-0.6111695382389155,0.14866735209944207,-1.1685920459797474,-0.33477513853905494,0.19085321437984493,0.698147718023604,0.4685152831442664,0.5294321377536616,0.8534303013968645,0.7949041803470143,0.549017291833715,0.5819238897463002,0.09630116713404967,0.1658507965140039,0.26215196275145325,151.65228113440196,101.02483706182844,93.6498150431566,53.616698960718686,219.25048441078033,72.8388233221772,346.614937466972,0.4358517939615994,0.29188793335916857,0.27226027089307736,0.15991485879337677,0.6347128080394575,0.20537233206447064,-0.20415668922333494,-0.427064486900914,96.18232951121276,86.45588799575351,104.0242606195056,95.04132316094353,93.64959862328647,89.36605760144919,97.16220139722897,96.67683156675217,100.07259990654957,101.9394308946983,89.8022197232232,102.15856306113565,99.49410323273278,97.24086101703364,107.90289313205314,101.12475581847694,91.62509092600028,0.0,0.0,0.0,0.0,2.8786407399154483,161.0,463.4611590628853,937.1604720803241,25.0,0.45595854922279794,0.00728801285890435
NYY,141044.81374649744,2002.0,29.869292895994725,2002.0,2002.0,2031.0,5323.0,6067.0,1474.0,954.0,296.0,12.0,212.0,857.0,814.0,612.0,46.0,1122.0,70.0,39.0,23.0,147.0,94.0,34.0,0.27710296356337566,166.40695566177683,134.68847865501897,86.73627822647107,12.144387671007088,23303.0,9120.0,14183.0,9.730179660458216,2.4425581012032307,0.9503873413548706,0.10087357803378934,0.18493489308307237,0.5729427486255151,0.35644254429850014,0.4576596144456898,0.8141021587441899,0.18055665088231418,0.3125355747387506,1.340073279235042,0.21634750832915772,0.4305329816713367,0.3526250302391626,0.09016378724723915,0.14183787057277072,0.05615121949793967,0.24507810910087358,0.320751609192352,0.3532282817828527,18.9169090770167,85.79901417783866,17.983940823918527,-3.238865039748268,16.97030591393617,-0.7265047157431662,1.9145503899819218,-3.9525573670038856,18.329579271976794,33.261878208891,27.879043582048542,3.3290731259665365,12.98338550875465,0.3456384480582655,3.59555804920158,116.99733083551567,0.6790816778782621,11.739754349924624,-9.120442471996201,10.807689131330438,141.03100046515465,13.259360173717141,0.969732699703007,1.965786450394248,4.1551013680567,1.7027227145882033,0.5517315556475371,0.6341516888229476,89.4595255604801,0.11774522833223247,80.95722421911658,0.11755619456633078,75.86823955894526,0.09845107610155474,79.73573907100067,0.02085509243517287,81.34425155507782,0.012797167373160171,67.76745421701808,0.039321558219041285,14.767741189197938,0.22992254298332895,0.5205209450086946,0.7148288603474022,0.07190107228853641,0.050259220015693024,0.7193161160375394,0.03934723874745701,0.24520131086151054,-0.31772345712686534,0.674154342613967,0.2542644046576248,0.18221886717136732,0.707635073932751,0.4577047014916763,0.47338142172800785,0.8467095084852481,0.7770715642673479,0.5244191114109115,0.5632108126784242,0.1023331607334762,0.15883677071864186,0.26116993205208505,173.10301631778475,106.42574583814076,111.13532223504203,52.93538816548541,234.7684193176199,102.61199934069556,390.6640843909675,0.44239864069261214,0.27334707298482847,0.2842542868552111,0.14109073474439313,0.6060153831332454,0.252893880430409,-0.0642951789745367,-0.2704169446717107,104.8650957545999,119.80548395597525,113.82171699777722,107.48650031653102,107.64695248194988,112.21557820292571,106.97798443714035,102.05939176312098,101.45899545051073,97.09327769966914,133.20488584042886,100.9349267962194,96.0766233068214,102.54863483376863,96.5243559163934,97.04030062685973,110.27498143358105,0.0,0.0,0.0,0.0,3.459612996030987,161.0,556.9976924344817,851.1061480138454,9.0,-1.1669578238083353,0.10539326549035767
