Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BAL,116867.31451466035,1960.0,27.539063922782734,1960.0,1960.0,1902.0,4803.0,5491.0,1224.0,886.0,190.0,31.0,117.0,623.0,615.0,549.0,34.0,753.0,34.0,36.0,69.0,123.0,31.0,22.0,0.25450174001293024,0.09998178782170825,0.13713349067674377,0.9852262862181752,0.3325143858890912,0.3801284540715716,0.7126428399606629,0.12562671405864143,0.275903128213258,0.2584228734838827,0.3214567485559888,5.9571259520369715,54.299252943994304,4.073220911104654,4.536878528501184,12.464626361956022,1.1538479987710328,-0.1688147200447202,5.690726527272217,4.113909878676725,22.100448047860244,23.30618621792573,2.3056248497262506,0.04068896757207093,3.2796680398231,98.28485568917361,0.04068896757207093,96.618985785647,104.35954988459409,119.78357667629187,98.67022757715384,94.31835281712276,89.97796267488424,99.63842966282569,0.0,0.0,0.0,0.0,2.789718477220907,154.0,429.6166454197778,1006718.8643234384,2.0,,0.0
BOS,118345.58191706322,1960.0,29.459777928846588,1960.0,1960.0,1544.0,3866.0,4413.0,1005.0,709.0,175.0,23.0,98.0,483.0,465.0,435.0,29.0,595.0,20.0,38.0,54.0,114.0,21.0,20.0,0.2602102667901655,0.09857239928234761,0.13482891411941988,0.8812714518663043,0.33412885819578525,0.39456966238567875,0.7286985205814638,0.13435939559551327,0.28066735441400414,0.2556084289621573,0.326075287935511,7.336632277240941,52.61939371998799,1.4308871311197429,-2.9222750963063677,11.675793705050154,0.6951486707715465,-0.1581311616073697,-2.227126425534821,1.2599449094418678,10.550481027349832,8.318700435591573,1.1283661508884864,-0.17094222167787498,2.9497585650867104,92.84008701489526,-0.17094222167787498,98.78616966234131,102.8884504295367,117.77057152781721,99.14930564619003,97.90153888563805,96.23259489434614,101.40944115085505,0.0,0.0,0.0,0.0,2.6131691781622477,154.0,402.4280534783594,1008170.6363018355,3.0,,0.0
CHC,117444.61123282215,1960.0,28.07747460665206,1960.0,1960.0,1790.0,4484.0,5021.0,1093.0,759.0,183.0,44.0,107.0,542.0,501.0,439.0,63.0,734.0,15.0,24.0,59.0,90.0,42.0,32.0,0.2441874506355308,0.08743278202031467,0.1461860182611034,0.8196954010529776,0.31123601494363673,0.3751442229697272,0.6863802379133638,0.1309567723341964,0.2671042553929496,0.25492929586536545,0.3056897569174131,4.297280864966952,50.7268791114957,1.1168466616763142,0.4817765385381398,11.971496297111463,0.4308096258519887,1.297182236513202,0.9125861643901285,0.9503394634139503,15.131604161428736,11.448336915027806,1.592884027053463,-0.16650719826236393,3.766267135895819,85.06298563688387,-0.16650719826236393,92.83594356646789,100.97861113570481,111.8057496963457,94.63197369225266,92.92658581615011,93.09608457870601,94.36674707164173,0.0,0.0,0.0,0.0,2.6449999746922925,156.0,412.6199960167297,1007284.2097191794,17.0,,0.0
CHW,117293.1999656121,1960.0,30.65904401650619,1960.0,1960.0,1847.0,5068.0,5816.0,1377.0,989.0,238.0,38.0,112.0,728.0,672.0,551.0,36.0,623.0,53.0,57.0,87.0,130.0,121.0,48.0,0.27118926068672633,0.09473865149295049,0.10711829380863137,1.2931842346458047,0.3453890073141334,0.3992770091676409,0.7446660164817742,0.1280877484809147,0.28702768552114855,0.22111416813961488,0.33437782226503776,10.165708294646114,66.93891425667819,6.709160995950718,5.296869625043,14.638511867813275,0.2232084417807904,-0.19825674762130757,5.518256584834435,7.595321445845661,27.55383315087207,28.943553019725922,2.876514482018686,0.8861604498949432,4.2530408416575245,104.42671115825527,0.8861604498949432,102.95423254151308,98.88683971233287,93.5658554051213,102.49063920410319,99.06953667653767,91.74063604454308,103.67267628704825,0.0,0.0,0.0,0.0,3.276257613756878,154.0,504.5436726272352,1007140.7109697387,4.0,,0.0
CIN,116283.74398948159,1960.0,26.96093163035312,1960.0,1960.0,1769.0,4749.0,5324.0,1193.0,834.0,204.0,37.0,118.0,575.0,535.0,449.0,40.0,730.0,32.0,39.0,55.0,93.0,70.0,35.0,0.25148097943801656,0.0843350859562359,0.1371149506681067,0.7718143404511645,0.3169703608155522,0.38580946510969194,0.7027798259252441,0.1343284856716754,0.2714479927772352,0.24361382499060855,0.3133973073919591,6.276483519100485,53.47365224421709,2.8448904202485608,1.6590909090909092,12.169408135447766,0.5322916966161161,1.3186271515609116,2.1913826057070254,3.0537285373795724,18.733146430095275,15.19447097489176,1.9662307778653008,0.20883811713101175,3.7974677982055014,89.70949086468525,0.20883811713101175,95.58977821591895,97.40099369012776,104.86803072126726,96.35631929051407,95.54942811822093,95.47398893543603,95.82386840013973,0.0,0.0,0.0,0.0,2.7236454379075883,154.0,419.4413974455297,1006148.5561607814,18.0,30.0,0.0
CLE,118317.70613943809,1960.0,28.25182101977107,1960.0,1960.0,1547.0,4302.0,4805.0,1151.0,845.0,179.0,18.0,109.0,545.0,542.0,350.0,37.0,474.0,26.0,45.0,82.0,91.0,52.0,20.0,0.2674193442468262,0.07284079032653486,0.09864724190988554,0.9720555006980227,0.32275682065140476,0.3936004522688866,0.7163572729202914,0.12618110802206037,0.27643675197918827,0.1941727359646202,0.3189888091750742,4.685655340106308,52.30962054848601,1.8204282955596676,4.0753381893860565,12.279454155916756,-1.1999514004725353,-0.16630683948618286,2.875386788913521,2.2403437315923114,17.2288778369364,17.86463095139258,1.7944686721485859,0.4199154360326439,3.493389314905126,94.76347381491723,0.4199154360326439,101.52302227591224,76.03016766684375,86.16654769673562,95.77477034745499,97.6610562257099,90.37503776931365,99.83373636374041,0.0,0.0,0.0,0.0,2.748274930158169,154.0,423.2343392299688,1008143.0745057232,5.0,9.0,0.0
DET,115665.97365552325,1960.0,28.525254360465116,1960.0,1960.0,1694.0,4773.0,5504.0,1153.0,798.0,176.0,34.0,145.0,587.0,566.0,590.0,27.0,679.0,33.0,31.0,77.0,105.0,62.0,29.0,0.24170347275490547,0.10719476693622822,0.12336482500908429,0.9781893389436774,0.3265607428192224,0.3836508309927325,0.710211573811955,0.14194735823782703,0.25237290806213664,0.256904070038154,0.3204543302131011,6.130208749380073,57.52323692711795,-0.23695771566537904,-0.08524173027989822,13.251276551227377,-0.20806550150239694,-0.17946872022239826,-0.29327625731635043,0.09014597961350265,12.868677553302133,13.837633754576993,1.3573621514363854,0.3271036952788817,3.8518894607371283,89.8336574781607,0.3271036952788817,91.7602543592089,111.88835358092933,107.75690097808473,96.9035451671692,95.19233314047524,101.66734199033262,91.12423230037486,0.0,0.0,0.0,0.0,2.9657793143968023,154.0,456.7300145348837,1005543.4458575582,6.0,,0.0
KCA,119057.4427480916,1960.0,28.202290076335878,1960.0,1960.0,1706.0,4427.0,4978.0,1116.0,823.0,183.0,27.0,83.0,537.0,458.0,446.0,20.0,617.0,10.0,28.0,67.0,122.0,15.0,11.0,0.2515269966755725,0.08959421404901567,0.12394535886580955,0.8258085623179992,0.31928943109682606,0.36119702597368414,0.6804864570705103,0.10967002929811168,0.2742774840956207,0.23021293760546405,0.30794736932954675,0.6747461249395243,47.601946253294905,-5.366051549061434,-1.4200482121333868,12.099798916791542,-0.049258879398797625,-0.16387367799246513,-1.4693070915321846,-5.468187164973241,4.998430982293652,3.613416992967378,0.5347721329665837,-0.10213561591180771,2.9027451622134244,81.50451093114295,-0.10213561591180771,95.48965486549882,93.5171500142865,108.26398660244288,94.74585812299846,89.62104301160016,78.54926300255465,99.13288391171388,0.0,0.0,0.0,0.0,2.690594745689032,155.0,417.04218561671354,1008862.266372037,10.0,,0.0
LAD,118182.79932030586,1960.0,27.675446049277824,1960.0,1960.0,1944.0,5181.0,5885.0,1324.0,946.0,215.0,38.0,125.0,659.0,605.0,525.0,45.0,825.0,27.0,50.0,102.0,106.0,95.0,53.0,0.25460335732387424,0.08920985496193713,0.14018691525386576,0.9961695907945625,0.32353407049940525,0.3831780818209006,0.7067121523203058,0.12857472449702637,0.27741468408564146,0.25063721322005095,0.3165484412473195,3.0876207185534166,48.1797494290971,-1.2545189368437992,3.066949872557349,11.62664059725105,0.31468850858430414,1.2598150873351004,3.3816383811416535,-1.1708249982957515,15.097269067432052,19.004353010929467,1.5751952870758013,0.08369393854804762,3.716708535753896,89.52865525894846,0.08369393854804762,96.77661711833781,103.03100330927403,107.21752561576501,98.35163173676393,94.89774071513358,91.38450242050376,97.91177627640563,0.0,0.0,0.0,0.0,2.602168179427358,154.0,400.7338997451147,1008013.730671198,22.0,,0.0
MIL,114820.85432793807,1960.0,29.81439127375088,1960.0,1960.0,1784.0,5096.0,5684.0,1346.0,940.0,191.0,46.0,169.0,704.0,659.0,450.0,51.0,774.0,22.0,57.0,59.0,98.0,69.0,37.0,0.2642423835411682,0.07916959836013371,0.13617170958374386,0.7181964665506686,0.32283479791150604,0.42092819301812107,0.743762990929627,0.15668580947695285,0.27983795805981704,0.24507389278149191,0.327970663755806,11.952041323074514,64.39742893628369,13.2055990078226,-0.029215065117916227,13.522618918182207,0.7246857560957395,1.4652555216540288,0.6954809707333186,13.14636501117297,28.82972042174253,27.74061757816707,3.0400208337186707,-0.05923399664962993,4.102048407372269,108.49168861262703,-0.05923399664962993,100.44048219627567,91.43522488762164,104.14662262878322,98.13905876124231,104.246919163278,111.36445978335618,98.80182054827112,0.0,0.0,0.0,0.0,3.0265086787843076,154.0,466.082336382829,1004718.0388810696,16.0,,0.0
