Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BAL,117114.85560923241,1962.0,26.55000894614421,1962.0,1962.0,1918.0,4995.0,5589.0,1243.0,847.0,213.0,32.0,151.0,604.0,581.0,457.0,35.0,881.0,30.0,42.0,65.0,123.0,38.0,28.0,0.24755627257988908,0.08176775760636963,0.15763106048989087,0.5809572218135624,0.31266562863964925,0.39375490520755063,0.7064205338471998,0.1461986326276615,0.2675509035673645,0.2664161745178028,0.3147092104738832,4.313028465880287,53.397931247008934,2.6008980881649606,2.4828203292770223,12.558697781195782,-0.18542724096736662,-0.4219265507437623,2.2969488549352994,2.4656282461093553,16.89934833149667,16.116317187566843,1.729836623612333,-0.13526984205560555,3.3803859241594547,92.41642052857762,-0.13526984205560555,94.13982573757967,86.70235496395134,128.30941389608728,93.2524924347538,96.10182081666703,99.61734517522417,96.33591022513596,0.0,0.0,0.0,0.0,2.609416866702451,162.0,422.7255322955806,1006962.3845052782,2.0,,0.0
BOS,118282.60047161866,1962.0,27.505474145191172,1962.0,1962.0,1804.0,5306.0,5937.0,1373.0,929.0,247.0,51.0,146.0,685.0,659.0,512.0,39.0,876.0,26.0,36.0,57.0,125.0,39.0,32.0,0.2584012104054236,0.08623884057655382,0.14754926673589355,0.7110628156029981,0.32425664118393127,0.4063597773452923,0.7306164185292233,0.14795856693986864,0.2817939596206839,0.2583796521071248,0.3249492084419086,8.286573335340737,65.39740635815384,1.8388637838615438,4.831901633821795,14.612185240827197,-0.1834832358831144,-0.4909162577924621,4.6484183979386815,1.4015360964779842,20.1712234774514,17.76445995631209,2.059576921149448,-0.43732768738355976,3.66676827531447,91.63270892251283,-0.43732768738355976,98.24631876279044,91.4432630443753,120.10297892333274,96.70951076548478,99.16048463644704,100.79849710184844,101.46115255672406,0.0,0.0,0.0,0.0,3.0740367609903996,160.0,491.84588175846386,1008105.7291561394,3.0,,0.0
CHC,116763.05065072107,1962.0,25.369679915582132,1962.0,1962.0,1935.0,5108.0,5686.0,1307.0,942.0,187.0,54.0,124.0,594.0,577.0,459.0,42.0,959.0,34.0,40.0,45.0,123.0,67.0,45.0,0.25543883693563135,0.08072458630038692,0.16865986584857545,0.5480185972576505,0.3187464317368977,0.38556419210042214,0.7043106238373197,0.13012535516479073,0.28971434605715796,0.27119240267323247,0.31439428604840564,4.004321517863836,63.09369549469466,-2.697791285639777,-1.694930224341989,15.118408060499974,-0.697428294441116,2.1105039463282833,-2.3849063106212074,-3.0779658546991997,11.766039841507848,8.760417033919351,1.2138392261815523,-0.3801745690594221,4.14581296894075,84.92540803476392,-0.3801745690594221,94.63863505748948,91.9508252825005,128.47571797123385,94.55188377832128,94.11746343877431,93.11090765221122,99.64502587426303,0.0,0.0,0.0,0.0,3.1412674833098837,162.0,508.885332395357,1006615.4919099542,17.0,,0.0
CHW,116547.16162460305,1962.0,28.84506100618419,1962.0,1962.0,1920.0,5251.0,5983.0,1342.0,968.0,240.0,52.0,82.0,669.0,615.0,572.0,38.0,627.0,41.0,39.0,80.0,128.0,76.0,39.0,0.25581877419555404,0.09560421137556412,0.10479692419989974,1.2667809207656695,0.3306937894432559,0.3685025041482534,0.6991962935915093,0.11268372995269932,0.2741608385975263,0.2141066359067358,0.3151282248130586,3.2654347042669642,61.14304189487893,0.429546587583128,2.6902891525990307,14.808369494929783,-0.010261374517475783,-0.4975073349157354,2.6800277780815547,0.47659537081738973,17.467485308912995,18.03816943256571,1.787647311510381,0.04704878323426166,4.105617367602307,91.36004359331018,0.04704878323426166,97.26445474341786,101.37382402776173,85.30318758506455,98.62938958928056,89.92249956381782,76.76710353432085,98.66293366580592,0.0,0.0,0.0,0.0,3.0768483956844386,162.0,498.4494400802273,1006409.356510112,4.0,,0.0
CIN,116495.30173985087,1962.0,26.861309030654514,1962.0,1962.0,1890.0,5426.0,6035.0,1475.0,1031.0,241.0,38.0,165.0,786.0,729.0,481.0,60.0,857.0,40.0,32.0,56.0,109.0,65.0,37.0,0.27204596928102737,0.07970173936503729,0.14200497055492955,0.728277665074565,0.33324163742236956,0.42212222791681847,0.7553638653391881,0.15007625863579124,0.2937401926621375,0.249047224061309,0.3339311655574127,11.843337010324822,67.62418524240192,6.984840008754602,0.9988393301276737,14.271899815083982,0.6508676745299969,1.9923328409182075,1.6490449736186465,6.8782993548990286,24.79157698451987,23.89311708035376,2.545010585807806,-0.10654065385557304,3.960965533267493,99.75381250610916,-0.10654065385557304,100.79148305915578,90.78573266136159,108.17149922263263,98.85169349178935,103.04139794783508,107.38673213172164,101.02968491713924,0.0,0.0,0.0,0.0,2.9653819784258495,162.0,480.39188069594036,1006356.5516155758,18.0,,0.0
CLE,116518.59344598054,1962.0,27.736132445809865,1962.0,1962.0,1911.0,5241.0,5859.0,1285.0,894.0,193.0,22.0,176.0,652.0,624.0,470.0,26.0,891.0,54.0,43.0,51.0,112.0,35.0,14.0,0.24545990050332822,0.08021846679655231,0.1520737322420208,0.581964171357399,0.3112059341824543,0.39262033513705413,0.7038262693195084,0.14716043463372588,0.2624846643792456,0.26233145496842464,0.31394435075371385,-0.13722261634090813,51.179062039914164,-3.3000558651160845,4.0136542072025945,13.129611626723955,0.4761004418918024,-0.4411071786888217,4.4897546490943965,-3.141641093938831,14.036618003190696,17.311816866086296,1.431402313005569,0.15841477117725328,3.1422554702615515,89.44054322662116,0.15841477117725328,93.34185499338841,85.05956609866506,123.78582870864827,92.81713870905375,95.82412164685606,100.27187433375825,94.47712532933275,0.0,0.0,0.0,0.0,2.7280400105666494,162.0,441.9424816521591,1006381.3654207203,5.0,9.0,0.0
DET,115137.75635026737,1962.0,28.17379679144385,1962.0,1962.0,1929.0,5254.0,5984.0,1312.0,885.0,184.0,36.0,207.0,730.0,702.0,609.0,39.0,858.0,32.0,35.0,54.0,121.0,68.0,21.0,0.25001146972008687,0.10177138999966577,0.14338235238084895,0.8222179254695856,0.32892088532118985,0.4186035304570522,0.7475244157782419,0.16859206073696523,0.2607969561664439,0.27974598869652406,0.33201890464007344,9.985991231487871,64.06514072333378,5.56194578143874,0.11747994652406417,13.83650891111297,-0.036188049202057766,-0.464856355405135,0.08129189732200641,6.009518402007871,19.462462855037717,20.44615101340181,1.9997873093682432,0.44757262056913155,3.7907175734803387,98.99799809080619,0.44757262056913155,95.05646862077485,107.91318533404883,116.71117062749718,98.10062111239417,102.14822249835522,114.85530508345663,93.85364050577462,0.0,0.0,0.0,0.0,2.8927741069953212,161.0,465.7366310160428,1005024.1811497327,6.0,,0.0
HOU,117023.13800779077,1962.0,29.6546095344092,1962.0,1962.0,1828.0,4838.0,5391.0,1193.0,918.0,145.0,45.0,85.0,501.0,462.0,427.0,34.0,679.0,37.0,28.0,61.0,116.0,39.0,27.0,0.24662305724392505,0.07920608371062883,0.125950657885179,0.8239242529317382,0.3103500209703209,0.34785459261769613,0.6582046135880171,0.1012315353737711,0.2692266932398442,0.22092376119458357,0.29696561308743274,-2.8306267302292683,44.187110405661635,-4.032880534615394,-5.4520497124837695,12.02979974674368,-0.29107223970447915,1.6793395003919411,-5.743121952188249,-4.222648247088698,3.743369047858676,2.014486985803285,0.3997870247275416,-0.1897677124733039,3.2815373448566145,82.05055057720327,-0.1897677124733039,91.37243886352209,90.22114696860618,95.94221553143903,92.06120035127759,84.91242852287141,72.4359993464915,92.59845492302205,0.0,0.0,0.0,0.0,2.4995236692042293,162.0,404.9228343535522,1006875.8553144129,21.0,,0.0
KCA,116840.21771848811,1962.0,27.247819394561315,1962.0,1962.0,1892.0,5177.0,5847.0,1367.0,1002.0,205.0,55.0,105.0,703.0,638.0,513.0,32.0,733.0,41.0,48.0,68.0,102.0,74.0,17.0,0.2645300622818539,0.08773730074465537,0.1253634337564563,1.0748864385623396,0.3319667830107747,0.38697353389156836,0.718940316902343,0.12244347160971439,0.2867769904771678,0.23105866264238076,0.32179409672299836,8.626902291491705,62.86676867551404,1.9198195323761358,1.0451977401129944,13.877629393436765,-0.5186076206442626,-0.4662378539947241,0.5255175717620997,2.470000345455897,16.406909456660035,13.16648588638352,1.6832104559083798,0.5501808130797613,4.280079909002758,88.65542292199054,0.5501808130797613,100.57655991822838,93.03215369268585,102.04403027741765,99.00905979332899,94.42982623144955,83.41604121651152,103.2207928307783,0.0,0.0,0.0,0.0,2.8834613920814087,162.0,467.1207456815461,1006695.4657089106,10.0,,0.0
LAA,119599.76234213548,1962.0,27.580285386255536,1962.0,1962.0,2029.0,5356.0,6097.0,1352.0,955.0,225.0,35.0,137.0,704.0,662.0,591.0,39.0,870.0,29.0,43.0,78.0,107.0,43.0,26.0,0.25173968471330166,0.09693291732885025,0.14269312727456124,0.881772910361161,0.32703128774643264,0.38256142333852716,0.7095927110849599,0.13082173862522553,0.27474193616155484,0.26209611344103656,0.3188709038808154,3.435752144601452,60.96344726965742,2.1669871866484316,0.0670821715597835,14.71884217324175,0.3505121337704156,-0.4944995426513401,0.41759430533019914,2.0571339433169644,16.699070879237574,17.664462653686204,1.7159393697056915,-0.10985324333146705,3.5352003382333046,96.2575482663512,-0.10985324333146705,95.71355053168236,102.78271597462316,116.15015131343941,97.53704882492715,93.35317680623493,89.12383320820288,98.88827384102451,0.0,0.0,0.0,0.0,3.0582466187108412,162.0,495.4359521075939,1009395.0872560275,1.0,,0.0
