Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,DGV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,CompetitiveSwings,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,playerid,teamid,playerTeamId,Pos,EV90
ARI,547032.2447801732,2016.0,26.306739093532507,2016.0,2016.0,2209.0,5327.0,5891.0,1393.0,883.0,273.0,50.0,187.0,709.0,679.0,439.0,43.0,1339.0,50.0,37.0,37.0,113.0,124.0,26.0,0.2617801574092684,149.17772873875404,94.04413512137158,65.23799015447293,7.923612289933797,22613.0,8061.0,14552.0,9.935494822610762,2.379222542861993,0.66083856730606,0.07452045430351384,0.227295874635376,0.3462576536194194,0.32093826706569345,0.43740553367289087,0.7583438007385844,0.1756253762636225,0.31294957836700055,1.6655195419870987,0.2038906000168053,0.4833182461256154,0.3116028993576643,0.08996404695892037,0.14597461089560348,0.06504687046494652,0.08245628920505856,0.3335596682991003,0.3229225243290833,9.786281997228206,62.50192153173813,4.68195598204452,-1.4396187944314323,13.501479320208812,-0.4412512144028313,0.7257791485476488,-4.22533421396274,-1.8222197778609919,5.8544018966222655,18.259440587517737,17.429787532075867,1.8450622605968936,14.938720686699032,1.1724459145777455,4.836547309306025,93.99386328028216,0.931641537322195,-1.7416361048817635,-8.067201100175046,8.727164089972579,-9.686798512935638,-1.5199189512059093,1.0278057318058753,1.364591111162618,11.362756747581056,0.8051315983528142,-2.5045550772649157,0.5623167953437447,92.09470216996094,0.17903364090800888,84.02023554532732,0.06419111674663945,87.40985338857071,0.10104559631328579,77.65265807152907,0.08854871739672242,83.33820172371969,0.006498030633526443,85.7341469034928,,,0.008407602748888458,7.226554215961109,-0.19012078143183703,1.1504349274573804,0.9351060550705464,1.471715011124869,0.27759383362078305,,0.3186533068944801,-0.6995953744788732,0.8514225470440854,-0.35867886005308663,0.6522174583177179,0.7963375026712499,,0.3097146853948039,0.6592695420101867,0.46883416155661184,0.6080017052904212,0.8610684707011884,0.7708482248277033,0.45689113962988126,0.6202682067526736,0.10722893587336615,0.17700054870140894,0.2842294890137498,119.231539636734,108.69512816160244,82.87166864708878,48.92004753013071,153.66966559158038,108.20862332371414,310.91801052452894,0.3824484600475382,0.35278084825976225,0.26477069289134125,0.16974330439728355,0.4914691368234295,0.3387875595959253,0.6240597490931192,-0.32253013520665963,100.50426125523043,86.23784417889084,110.78791320520166,97.2048125574862,102.83360388486902,106.51321436417038,102.83511652874466,96.25128832484452,108.29872081452619,91.46023764608856,114.37581269762217,97.99760908021312,100.11972200383137,102.87232797484351,93.12572587155199,98.93474499987785,105.55252307822416,0.31463724951900196,0.25000928309148435,0.4180659080603593,0.2419131286515089,0.0,0.0,0.0,0.0,0.3568776714411814,0.06354677150076571,0.010338205182107497,0.0011354677409326425,0.19749954276512574,0.17287685573881992,0.09314699893118097,0.020065053409642732,0.00051125,0.08717420803094712,,,0.17009899945247406,0.003991344405081847,0.09262435482752764,0.001006795597381342,92.38536746946754,87.53830207645659,84.34638542032218,83.22155892960149,91.60055708212785,84.2617760923302,77.5767526589851,80.44403250421297,67.9000015258789,83.53548338466248,,,84.31520333898776,81.0890730411769,77.54701927995526,82.26347650855732,-1.8261775772394477,1.4390933102727084,-0.6381112317221537,-6.1723988197010415,-2.5515635948625848,2.0937459555146574,3.452055314377467,1.9138981764848633,6.840000152587891,-0.3960898001133124,,,2.1620387463832547,-2.286888258189197,3.423174565883271,8.770318863739163,8.965078556526338,5.061047173958503,2.6493198282824935,1.1707979232536079,5.884544600523028,1.5425625416391309,-5.1811121539711325,-5.879578965903079,-7.159999847412109,4.707804358194992,,,1.580591290755049,-0.7755699949927,-5.186812409699903,-3.1222598931295784,5.119915420856966,0.009110053560351238,0.45005490023727085,-0.08897181106972571,1.8587815768429206,0.008747055850412504,0.8683721556088483,-0.49356190822863494,0.02682059071958065,0.8283302657733136,,,0.20649416735840784,-0.2841316315291084,0.954254401161216,-0.16543913113895298,0.4574507789311782,-0.46521429251744423,1.6221495634720775,-4.4485905534862855,-0.1406487892758348,-0.5921043558183967,-0.40526044968911545,-2.280844902864856,2.682059071958065,0.426725252298821,,,-0.5196921674014446,-4.387964581129509,-0.35021167894775573,-8.673411767094498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2210.2931964560935,2050.964851178215,1495.9240956633405,1095.6813471502592,2089.187570943354,1559.2607085258492,2275.3303982058746,2300.6600099799,2467.0,1729.8517394330213,,,1546.2644216045385,2297.601820412668,2273.57331698786,2699.3877577741405,0.29117208521480725,0.633755847463928,0.46900467812255986,0.5613798728219505,0.8568747635647598,0.7695837508606349,0.5217773427007301,23.64146291964013,0.0,0.6967379204176571,0.8798806311307301,0.2646393033101341,0.5209837584858258,0.7617052152768344,0.42851842244780175,0.2482884700101885,0.5034008498230691,0.2181513162111696,0.09478158484446711,0.19075387663796134,0.08869095767441859,0.5904029353218957,0.8140585649099252,0.22977892742488543,0.4418165741593071,0.6807929599405369,0.19873949415209644,0.2966831239718119,0.5928900633423914,0.5055817689916822,0.6471403947037855,0.8523939674622306,0.4944182310083178,0.07588187307442813,0.0007045060726072607,0.10066501099218485,0.35002077254455943,0.07081671050365833,0.014903421858160959,,0.18461827191843672,0.17547913334636966,0.0006215,84.01660949213975,69.49157514037078,78.24362793632311,93.1314690826984,88.80307455512039,84.48278100940124,,92.18351105575726,84.77012276928772,0.0,-0.22070230293856682,7.924418513137515,3.349475939083496,-1.6000970229217857,1.1664942931441833,-0.649101107669707,,-2.376905784985139,2.6214883794124018,0.0,3.3156908722468215,-9.714018370058671,-7.438487260911201,7.921312004373295,4.339873306518151,0.9895750192726926,,4.59084604715358,-0.08756209694443391,0.0,0.7020829081835499,0.08015680128228989,0.9363421554747757,3.2689310835797403,0.470669683564048,0.45465497332632376,,3.6219913436702833,-1.2094510698137062,-0.057122040539979935,0.5126366461023245,8.01568012822899,-0.42602699798184257,0.2533555025323358,-0.22732690460767693,1.1838153724754716,,0.41767995977696576,-0.9295489522889768,-5.7122040539979935,0.29182200239599254,0.6322975975725682,0.46888961476319807,0.5604111332364935,0.8573235691223902,0.7695233634255646,0.5229582431522662,23.64146291964013,4063.0,89.23264705569315,9.738468662671973,275.0,0.06956950143803056,110.5495241332427,117.14445764725853,0.360782591582343,2.7622477054999153,162.0,447.4841283313529,9727.873026650823,15.0,3.5070890950463856,0.007538904663045323,104.63391703502211
ATL,514627.22471443407,2016.0,28.292004153686396,2016.0,2016.0,1841.0,4275.0,4815.0,1108.0,760.0,231.0,23.0,94.0,518.0,473.0,403.0,48.0,941.0,47.0,35.0,54.0,101.0,63.0,29.0,0.25941182156386294,140.2269989615784,99.98380062305296,71.49532710280374,7.77736240913811,18107.0,6521.0,11586.0,7.260851505711319,3.5312564901349948,0.8602284527518173,0.0836967804635514,0.19543094432087227,0.4668571482153687,0.3258588265611631,0.3909707594566978,0.7168295860178608,0.13155893789283488,0.31165872707206643,1.7806860952515056,0.2197744906776739,0.4674911837055037,0.31252664000353064,0.07555664271609552,0.08717705134060227,0.055083783606853585,0.2846924276238837,0.29865005145379026,0.3085407528706896,4.853164311364637,56.76384129026451,2.7685164649477447,2.500322613051178,13.295313078196388,-1.3924123367772419,0.7146965733691586,2.542184088421964,0.9666667143321042,2.4828608509403147,17.459537216837962,13.090074744182239,1.8642896643751925,14.284290285413743,-0.28565561400743,3.502523292885628,89.96634672099906,-0.27205556198018427,-4.58303445688216,-8.014100925104806,8.559384631731877,-36.016396805644035,-3.673932765610516,1.0761134887533892,1.5728259080534528,7.174247144340602,0.5529974948297625,-1.2765791842823657,0.6016420535410176,92.45115551131673,0.16261110429433803,84.71253147628019,0.04598231612829085,88.00266033239448,0.0991362079318989,77.79775270107582,0.08244196223440135,84.11811262290894,0.008761187903445149,85.71821809779239,0.005352587587681779,74.16679854626176,0.010700725144995324,3.5806236908381353,-3.77003356187312,0.5265407378731215,1.3604771530196142,2.633484947570548,0.09662462319842695,0.3223283569558728,-0.1484067665754129,-1.626430182035728,0.15978956024585475,0.5804118506522751,0.9834739165996952,2.6955836873669283,5.616504780251178,0.3176920117030114,0.6659603023198339,0.4718982163842159,0.6780893908208645,0.8762299601557955,0.803565975457944,0.4466602432938733,0.5975077880560749,0.09302463693250258,0.16644518070404984,0.25946981856490137,108.50010384215992,115.46251298026999,91.27206645898235,55.7331256490135,159.83219106957424,99.66936656282451,315.35160955347874,0.3362799326339842,0.3678936229455754,0.29582644405276276,0.18918678516618198,0.5088247664083921,0.3019884494183631,-0.21159260076570238,0.20105588795216503,99.59499507210019,96.85703045358703,95.25639887553686,98.69513674913887,91.91683486703053,79.7878168372903,102.31050141617442,103.64789262737516,104.64956030913325,91.64140209813087,68.4903435646661,86.1675045236705,104.40874927232271,114.93853395360833,103.79294005303197,102.42850461604546,94.08740584131233,0.3132401341405646,0.25581392433825173,0.39768318549414516,-0.013783256264194547,0.0,0.0,0.0,0.0,0.38056624040091397,0.04002007725833684,0.01010170571060098,,0.22198218212505194,0.15969820537549412,0.08839897213389121,0.020387189339477727,,0.08209135403273184,,0.004783695393498716,0.15859293708342004,0.0017402599639698658,0.08839897213389121,,92.73506767377773,88.06144607671251,85.24466013184042,,91.85101182199746,84.88673009470409,77.78091003481727,79.74912742435856,,84.23738279731532,,74.90332197036814,84.90084093614591,83.50296976618637,77.78091003481727,,-2.031984081511875,0.907726846705824,-5.073632940279093,,-3.357062659598255,0.8408318650521424,2.7906041086018325,2.8601623681533095,,-3.276643580572227,,2.0119217560738263,0.8433917647267622,0.32529242042110834,2.7906041086018325,,8.834730062068655,4.863306497397397,2.5901635619847707,,5.847861669453777,1.6998122398313165,-5.042622718811188,-6.526822532235672,,4.27571545502123,,-0.5499726868482521,1.7132839169564442,0.21653478661209805,-5.042622718811188,,1.0444763169059392,0.582468325151905,0.2706121358485267,,2.1298956141111067,-4.1237918768164885,0.7744364470387634,0.5141138118287699,,1.914511999510857,,0.0285543472138835,-4.102232488109385,-0.0339455556952969,0.7744364470387634,,-0.24783050250615174,-0.09253542302215971,4.131453446883627,,-0.2647188046573003,-1.805030475560475,0.08270993656578529,1.2821142928847027,,0.646569768674366,,2.177163967673418,-1.8061978993275907,0.918179377669434,0.08270993656578529,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,2224.6676030915078,2134.6484282270403,1344.0313443026753,,2108.631311027472,1518.7705694160545,2133.831577898529,2216.332856174708,,1711.9369712279458,,0.0,1513.4418409662458,1941.197128507479,2133.831577898529,,0.28913792311526476,0.6422346832793354,0.47173527936448595,0.6392744653674786,0.8717099960594101,0.8051626869117343,0.5217608820353064,22.951687823628244,0.0,0.7052157284918986,0.882508270567096,0.26333605401038424,0.5274516568307372,0.8127184802679684,0.4313410126542056,0.244583886070241,0.560107567529511,0.22484104691381102,0.06694892000209555,0.17299529015431428,0.08048188532502597,0.5918844387806398,0.8544540318196926,0.23110123594184842,0.454642971549325,0.7488567496308655,0.20023977829698858,0.2994700483946002,0.6625645631025161,0.5057225796012462,0.6515744432945576,0.8707341580681348,0.4942774203987539,0.07694016994097809,0.0012706499999999997,0.0966476654940464,0.3888755616119651,0.05718633072147651,0.01065991831652784,0.005679789431137725,0.18722442959700872,0.15649189768942548,0.0005064783944499504,84.842356400291,75.68890380859375,78.58951045144394,93.49872463208462,89.2647174204883,85.7122177268894,74.50430522469465,92.38362939035169,85.18437248224974,0.0,-3.1085901814320365,-6.205210208892822,3.195256629624953,-1.628411233502945,0.5147579822519277,-4.832256746619064,1.8110418311592673,-3.558060719788814,1.2084341250235262,0.0,2.9353137986106916,-7.133969783782959,-7.182395945610632,7.704088894101033,3.9845164804346784,0.8542134509383651,-2.1899184717598446,4.365490562643214,-0.1088871968864726,0.0,2.2762371694702894,-0.057122040539979935,1.3543633536945585,2.015571643122076,0.803975112743257,0.5416764788936329,0.15022255860625983,0.46853549242341574,-4.368485120663669,-0.016345060582764675,0.9006699817158595,-5.7122040539979935,0.35014985447308133,-0.10015277469601738,-0.1615059556038478,4.1175114738862515,2.1812559949560617,-0.5684771270685485,-1.7736780951328048,-1.6345060582764677,0.2885942100311527,0.6423749000124611,0.4717094087871236,0.6377196607282564,0.8716243187100126,0.8053243755742472,0.5218086601682242,22.951687823628244,3424.0,88.6883646781714,9.330377404336332,173.0,0.05404481703572913,109.20747818861655,108.83364485981308,0.3307299334212713,2.7369632936656276,161.0,440.65109034267914,8499.553271028037,16.0,3.959471174685739,0.006365889919003115,102.4759659326963
BAL,493151.57518543495,2016.0,28.33833445718139,2016.0,2016.0,2132.0,5392.0,5932.0,1383.0,867.0,262.0,6.0,248.0,729.0,695.0,450.0,19.0,1289.0,41.0,35.0,14.0,118.0,16.0,12.0,0.25624881895077545,150.94032366824004,143.0546190155091,69.42734322319622,16.77596089008766,22869.0,8241.0,14628.0,10.623567093728928,1.7252191503708698,0.5689480782198246,0.07585974348988536,0.21729602114902227,0.3586262538175995,0.31659724125573163,0.4452020020291638,0.7617992432848956,0.18895318307838843,0.29055133948331086,1.1362740676357048,0.19288710790205663,0.4222272884192516,0.3835369848240055,0.12351231820549563,0.15702347170650707,0.07017693241706002,0.24124522361884698,0.3349629129096426,0.3259617905005006,6.803909800539507,68.27771641591075,5.331667540734087,-0.05189143523604214,15.744612719885634,-1.472460456495189,1.946015020088476,-4.005478271271712,-1.5240194786262127,4.700576153562406,20.8671844149103,21.08743261044131,2.1786286355576316,17.07221193322231,-0.6310913871716823,2.3859396397611157,103.0890198720866,-0.38687714524677813,2.0638594707543234,-8.946031463917022,9.416951636001606,26.19940124452114,2.715765902772546,0.9565515627533903,1.332268830785521,3.036075522589346,0.6404794138775848,-1.9222548335518697,0.5318042789615643,92.12374467103338,0.14972516017902382,83.5832697805489,0.06601590594320488,87.62775376878295,0.10305598278885136,78.12952421122297,0.11989282866824402,83.27926655015041,0.015070377861321404,83.52528279134377,0.016073471885457994,74.23461540822494,0.003446747302645282,10.162705147090046,-1.3067821166739988,-0.5502379078470281,1.1372952151109113,-2.4556647200406214,-0.41436667224624324,-0.3964288708555795,0.7715680860773476,-0.5162094260722513,-0.7014434432881409,0.36809428953430245,-1.0844438442802684,-1.627413862036641,-0.8032487564703235,0.32866372999662846,0.6911334317953474,0.48674219081085635,0.6171714784707469,0.847482884041477,0.7602319064767363,0.438425485576534,0.6190155089211059,0.11785494446223871,0.1552864925421443,0.2731414364329063,152.6926837491571,124.46072151045179,87.99409979770735,73.29231287929872,168.18813216453137,123.66706001348618,365.14750505731627,0.413690976446769,0.34016129292390757,0.24614773175130755,0.20168987370845284,0.46681482590349244,0.3314953007221191,0.5717719215846118,0.07099339175943514,99.5340940556225,94.58941961162101,105.18513232585046,98.39206393406371,105.0354752035245,113.54648777773542,97.41173332152077,94.52865256849236,96.07458916167742,108.00169501313134,120.95657927768089,101.07681223807099,99.88478222976154,98.39510733520582,107.80718641976571,93.70537012950491,105.32248958211675,0.3271743972998941,0.252175118095305,0.44706111491767486,-0.2449161256295066,0.0,0.0,0.0,0.0,0.3524703512478921,0.05816542487079886,0.019279882444979364,0.0010216972350374064,0.1830965921289887,0.1438961733676918,0.0894296670165933,0.023528355285351396,0.0006400621096345516,0.1167629244256471,,0.01503395321200621,0.14197926972456912,0.0021595721587664195,0.08487721908228921,0.004952433298950083,92.28701746666361,88.0355100853555,83.43751696568914,85.9111900519849,91.52195082432976,83.68325644657087,77.55459839105511,81.00797246393908,65.23806186371864,83.27947094424864,,75.05857686058282,83.72392406617764,80.74773969091186,77.27604701515733,82.67823843154501,-1.6952621005608903,1.7246601161507822,-4.348828212825695,-6.120324277075151,-2.5512499580753816,1.6755996573825853,4.1106180451699394,3.5554271127430783,-1.3502907261895976,-0.9773333953563829,,0.6636900915543598,1.6375361564185742,4.318022695531803,3.9016641813796893,8.061907872908487,9.871927336860834,5.4508481794578945,4.4083960630273085,3.8445308940889236,6.471586591026625,1.710099115278605,-4.72920821962625,-5.376226540819061,2.3186648969733437,5.148896387103487,,1.0792785723987433,1.7512948387154121,-1.7262714164192405,-4.818077973203484,-3.4186357654577204,4.86634638528159,-0.7146127535896293,-0.4724723179818245,0.1924796523758561,3.918263764141551,-1.3394327482693942,0.3966259759214675,-0.22633494643445595,0.3248896722951007,-1.7148405657584869,,-0.4038793857609257,-1.2141181575930695,-0.14117870479680325,0.38936563562873033,0.007898277457104266,0.47474010188060334,-0.9523124736409836,-1.676398915143822,10.158350621524297,0.9928010281172495,-0.6220988896205103,0.15801031460818182,-0.9587945206207106,23.089898317012675,-0.665295337314941,,-0.9988599725172926,-0.6284600967597659,2.9207678815518463,0.1358058602222327,-0.26643587286768416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2210.1100579565154,2047.9186211330666,1479.0255998857797,1471.648534912718,2125.385682566357,1627.5142693761156,2180.5921182272273,2300.513338967312,0.0,1702.1601533748076,,68.80122084995295,1618.9070757238592,2420.3831597363865,2167.8239179600914,2467.1681689997035,0.30607965111429536,0.6664604471931895,0.4867577010788942,0.5631922766053343,0.8499735953633453,0.7603824551584626,0.5037552430023601,23.107972624067767,0.0,0.732313149570128,0.8710245011854976,0.25076266798044505,0.5483528674241402,0.7567087148364802,0.42989712094234656,0.2696706253576248,0.5026350771829557,0.23288155364463925,0.06914983081094778,0.1682676437915355,0.08645865709204316,0.6134040097892429,0.8027856878525641,0.22478371737188133,0.4773318789880249,0.6915347843363728,0.20511340106877954,0.3170878688958193,0.6041448987947332,0.5244998615492245,0.6756761591891436,0.8418363255268926,0.47550013845077543,0.1026267401742514,0.0004819973831417624,0.10094701912008107,0.3558403754333896,0.07149691316447147,0.025642522724303885,0.016644087298602728,0.15761205399459732,0.1422820569986473,0.00178147,83.92370275147358,69.59373462136222,78.76765155963913,93.19067023562147,88.42850541942052,83.89057241748642,74.60410348731479,91.98076776184263,84.30556302584905,0.0,-0.9318472636705494,7.633179265968645,4.219366220704315,-1.560381980758156,1.5818751949677243,-3.767784770476473,1.0857821810071935,-2.5140153423431872,2.1850445016144042,0.0,3.623587335725814,-11.351854755503922,-6.926297149643666,8.785080465271312,3.9711747495167087,2.706968021037234,-0.47608381431146884,4.838399751752909,0.041396040668852774,0.0,-2.210680675989852,0.03204271813776073,0.8822894159863626,8.335354471252524,-0.8675254834312612,-0.7099229703734485,-0.5924480301368971,0.961442454247439,-1.0512449056587894,0.20000025629997253,-1.0126502371324961,3.204271813776073,0.23176090618733708,0.9717436064113334,-0.7923806214634493,-1.7211939667018294,-1.5801806090262285,0.10749550937172447,-0.4133200974370623,6.6666752099990845,0.30607578918914363,0.6661700089514497,0.48671664025118005,0.5635869635526316,0.8496183313758218,0.7602476669268374,0.5041937730866488,23.107972624067767,4152.0,89.55114254038847,13.67549677601874,348.0,0.08705756248354986,111.88229237002025,142.57029669588673,0.37987344532309764,3.221167053479434,162.0,521.8290627107215,8338.180883344572,2.0,3.0658774107313347,0.10275592506574512,105.99623565158677
