Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
DET,118394.76062530532,1937.0,29.03729034359225,1937.0,1937.0,1656.0,5404.0,6141.0,1590.0,1073.0,306.0,62.0,149.0,925.0,866.0,646.0,0.0,697.0,21.0,70.0,0.0,88.0,44.0,0.2940387041717961,0.10519459324702816,0.11349942955609836,1.3877145852937631,0.37130939579970695,0.45667175774466706,0.8279811535443738,0.16263305357287086,0.31542748473131416,0.2429571747207295,0.3783004177625358,23.968835121493672,86.99334417341481,13.61992448977891,1.0823970037453183,15.79223164730229,0.015234813103845115,2.9157495418366484,1.0976318168491634,12.885083827896121,32.690696833884225,29.959104543876776,3.066578257024465,-0.734840661882787,4.746319710654854,105.35619929038877,-0.734840661882787,101.51305702892783,103.46457187669404,143.8682013760601,101.68161608002947,105.77096636864871,114.45032800163783,104.21194357571676,0.0,0.0,0.0,0.0,3.124947602642892,155.0,484.3668783585735,1008218.6324702817,6.0,,0.0
DTS,,1937.0,26.62109375,1937.0,1937.0,165.0,502.0,550.0,126.0,95.0,10.0,13.0,8.0,78.0,70.0,42.0,0.0,0.0,6.0,10.0,0.0,9.0,0.0,0.2509036032381818,0.07636363592545455,,,0.3163636360036364,0.36880771773818183,0.6851713537418181,0.11790411450000002,,,0.3181233934922652,-0.32687211217285805,6.154861902251552,0.033904205028019406,-1.5763636363636364,1.624146646626971,-0.017637910768389702,0.400275481519374,-1.5940015471320261,0.1385425477372153,0.5689631287515345,-0.16328523073826956,0.04315276200340645,0.10463834270919588,4.480411537300816,89.91719492591686,0.10463834270919588,92.095150271065,98.0813195719948,,94.39583097958946,95.60919774450497,104.05861679487352,,0.0,0.0,0.0,0.0,2.4907272727272725,20.0,49.81454545454545,1015753.1909090909,1120.0,,0.0
HG,,1937.0,28.91342843089031,1937.0,1937.0,514.0,1838.0,2033.0,584.0,391.0,104.0,33.0,56.0,436.0,402.0,187.0,2.0,0.0,8.0,69.0,0.0,27.0,0.0,0.31866409172208554,0.09198229163846532,,,0.38317756967289723,0.5062063550363995,0.8893839247092966,0.1875422633143138,,,0.39984259914457976,9.08276424403182,33.38077743433319,6.655062142909326,3.3148057058534186,6.088422720664558,0.025747533977412848,1.5745203881659644,3.3405532398308315,7.046561870912781,18.050058219574133,18.04828380928061,1.7106077583041654,0.3914997280034545,5.189621681219005,123.82559896313725,0.3914997280034545,108.71446370788789,110.0018916288694,,108.0437323059338,118.94691988489757,141.59145001626743,,0.0,0.0,0.0,0.0,3.591140415632071,52.0,186.73930152484013,1015477.2203639941,1137.0,,0.0
IA,,1937.0,28.923295454545453,1937.0,1937.0,133.0,428.0,472.0,99.0,77.0,19.0,3.0,0.0,62.0,51.0,41.0,0.0,0.0,3.0,11.0,0.0,10.0,0.0,0.23131105790677964,0.0868644065148305,,,0.30296610145550845,0.2902572846228814,0.5932233860783898,0.058946226716101696,,,0.28423657040979905,-2.837680719888408,4.427385487071946,-2.433303770057575,-1.0783898305084745,1.8204284364799574,0.18197628107490177,0.4486496773532639,-0.8964135494335728,-2.1909289467477664,-0.8182643823481183,-0.7392467134809655,-0.08349287310522926,0.2423748233098087,4.1522980134995855,67.11854406944904,0.2423748233098087,84.90362976996144,111.56849083416724,,90.39830641347986,75.24589315127312,52.02416254400147,,0.0,0.0,0.0,0.0,2.658797417711865,21.0,55.83474576271186,1015590.8093220339,1121.0,,0.0
KCM,111600.0,1937.0,26.34135855546002,1937.0,1937.0,348.0,1047.0,1165.0,299.0,205.0,48.0,29.0,17.0,208.0,178.0,113.0,0.0,0.0,5.0,21.0,0.0,41.0,0.0,0.2846620802111588,0.09699570782317597,,,0.3579399136652361,0.43277698548755367,0.7907168991527896,0.14811490527639487,,,0.3633780485059059,5.028596371693269,26.337788856540733,6.214675894564677,1.5802575107296137,5.339505360691205,0.05119460628012219,1.3159360232431234,1.631452117009736,7.119449387996578,15.406342888940642,8.181627335620085,1.4520605989357613,0.9047734934319003,5.969853988381545,119.84001227040063,0.9047734934319003,104.48633146425513,124.58111640210159,,106.80126204771555,112.19250138936708,130.72174991624536,,0.0,0.0,0.0,0.0,2.9244481908583695,56.0,163.76909871244635,1012586.7587982833,1124.0,,0.0
MRS,,1937.0,29.892201834862384,1937.0,1937.0,161.0,554.0,588.0,127.0,106.0,11.0,9.0,1.0,62.0,57.0,31.0,0.0,0.0,3.0,8.0,0.0,16.0,0.0,0.22905910495068027,0.05272108816156462,,,0.27380952351360544,0.28584986813435376,0.5596593916479592,0.05679076318367347,,,0.263923588962782,-3.8646529013347215,3.3577422434230493,-3.4626510425888104,-0.6513605442176871,1.809736226273536,-0.04357792863457584,0.4460145522567893,-0.694938472852263,-3.268511786207564,-1.707699480529502,-2.185288082880759,-0.16400275149106464,0.194139256381246,3.794053110462289,53.537053574032065,0.194139256381246,84.0770416173056,67.71487283823899,,81.69863587575894,74.10332065528979,50.121815414832604,,0.0,0.0,0.0,0.0,2.7753401360544214,20.0,55.506802721088434,1015841.7227891156,1125.0,,0.0
NBY,,1937.0,32.3314332247557,1937.0,1937.0,366.0,1162.0,1265.0,336.0,261.0,49.0,12.0,14.0,177.0,159.0,100.0,0.0,0.0,3.0,33.0,0.0,16.0,0.0,0.29047181752569173,0.07905138284347826,,,0.34703557275335967,0.3906320407620554,0.737667613515415,0.10016022323636363,,,0.34138250539425335,0.9161962400748221,14.68322343807097,-0.4593170824764378,-1.9146245059288538,3.4496434145382504,-0.10419414365303376,0.8921085373487456,-2.0188186495818874,-0.269366160923387,2.0535671413817225,1.7419466014196772,0.17993539154038762,0.18995092155305088,4.249957175742636,90.28068556843516,0.18995092155305088,99.09647395132735,94.53777997659861,,97.85285332648348,91.78959844085156,75.619388352062,,0.0,0.0,0.0,0.0,3.022992659470356,35.0,105.80474308300396,1015380.2023715415,1138.0,,0.0
NE,,1937.0,28.002265005662515,1937.0,1937.0,236.0,804.0,888.0,195.0,135.0,35.0,14.0,11.0,141.0,122.0,80.0,0.0,0.0,4.0,15.0,0.0,9.0,0.0,0.24349346415540543,0.09009008972072072,,,0.3141891886373874,0.36343921285247754,0.6776284014898649,0.11994574869707206,,,0.3144079163536295,-2.103158127640541,10.908278532638485,-3.403177675386529,-0.21846846846846846,3.260312930546567,-0.20255227000158918,0.8431459864840616,-0.42102073847005766,-3.2510607736486854,0.431377404911886,0.01879186225545637,0.038974649830676354,0.15211690173784337,4.93072033458118,74.77731894699797,0.15211690173784337,83.06948306907742,107.73900182053765,,88.59123100429616,85.39990559993142,90.55714792586184,,0.0,0.0,0.0,0.0,3.1249296171171173,32.0,99.99774774774775,1015860.4132882883,1140.0,,0.0
NYG,117818.4935793091,1937.0,27.7802495930548,1937.0,1937.0,1558.0,5034.0,5529.0,1400.0,1036.0,227.0,39.0,98.0,667.0,623.0,381.0,0.0,451.0,27.0,87.0,101.0,41.0,0.0,0.27842765473159703,0.06890938633224815,0.0815699037317779,1.042827217902333,0.3315986130408754,0.3989354243510581,0.7305340373919335,0.12050776961946102,0.2892690847677699,0.16820401617833242,0.3354054200444995,3.8452543428121264,62.862567882157926,5.228663140337305,5.17724724181588,14.788137196705518,0.48003084933613327,1.1457537936721671,5.657278091152013,5.567930215385923,27.15909929691562,25.790261076100563,2.5750881645008126,0.3392670750486174,3.809706586799431,97.85193480472287,0.3392670750486174,99.50602956707046,85.18009262277758,95.31435570105167,97.114429112486,100.5576365123531,103.07445152338393,97.38278319830141,0.0,0.0,0.0,0.0,2.9840137165020795,152.0,453.57008500633026,1007649.0575149213,30.0,,0.0
NYY,116483.19926080668,1937.0,28.492045637152497,1937.0,1937.0,1610.0,5421.0,6223.0,1538.0,1013.0,278.0,73.0,174.0,972.0,916.0,709.0,0.0,601.0,34.0,59.0,0.0,59.0,36.0,0.2842977543482243,0.11393218666720233,0.09657721307745462,1.5241554411364295,0.36931778808227533,0.4598645652373453,0.8291823533196208,0.17556681088912102,0.2931536512408806,0.23847019207616904,0.37777116812660133,23.434832730959425,91.28331911408966,16.756040962169198,2.2256509161041467,17.000989456316383,1.01096104701558,3.138924778024776,3.2362543139286446,15.948091744620701,39.32426029289051,36.9747183393843,3.694759884950701,-0.8079492175484966,4.88975185173151,110.77151069035973,-0.8079492175484966,98.15012017426662,112.05846757557278,122.41814777138109,101.13622214818527,106.51046104552006,123.55224630556458,96.85304306361583,0.0,0.0,0.0,0.0,3.321279904264824,157.0,521.4409448818898,1006349.2493973968,9.0,,0.0
PC,,1937.0,27.152582159624412,1937.0,1937.0,384.0,1243.0,1328.0,354.0,262.0,60.0,13.0,19.0,178.0,154.0,82.0,0.0,0.0,3.0,35.0,0.0,16.0,0.0,0.2848596473689759,0.061746987516566265,,,0.33057228874021083,0.4011327543290663,0.7317050430692771,0.11627310696009036,,,0.3354857343148036,-0.40000673441802104,11.295265147889076,-1.5685235139384464,-2.3900602409638556,2.9305177544726124,0.09589599755155034,0.7578580141353634,-2.2941642434123053,-1.3762991420688764,0.017912383126794378,-0.6758873590985249,-0.013634893871518224,0.19222437186957006,3.9466440636682236,86.92048998391675,0.19222437186957006,97.18184320166361,73.8434029878645,,93.21073752541594,94.25702604811599,87.78436135637284,,0.0,0.0,0.0,0.0,2.3046802589683733,39.0,89.88253012048193,1015957.3772590362,1143.0,,0.0
PHA,117654.564248797,1937.0,26.833719479593654,1937.0,1937.0,1692.0,4986.0,5611.0,1327.0,911.0,266.0,57.0,93.0,667.0,612.0,552.0,0.0,537.0,5.0,68.0,0.0,79.0,45.0,0.26661291048636604,0.09837818513170556,0.09570486505275354,1.457789181311353,0.3394517334539298,0.399935754665122,0.739387488119052,0.133322844178756,0.28334527662430936,0.21065763719657812,0.3408789579505322,7.348917784013033,58.896122228370885,-1.092427325622307,1.203885225450009,12.916330576816057,-0.1137388886333128,2.3847664980266114,1.0901463368166961,-1.93880632443903,14.452437087220337,10.06366724574833,1.360369856659015,-0.8463789988167231,4.3045917904446585,84.89260856794424,-0.8463789988167231,92.06106396366424,96.7602658318717,121.31238766510957,92.95752068009,92.64670067589074,93.84047613629285,93.62920753880586,0.0,0.0,0.0,0.0,2.5724643381981824,154.0,396.15950810907145,1007487.0422384602,10.0,,0.0
PHI,117731.30001668613,1937.0,28.210912731520107,1937.0,1937.0,1807.0,5424.0,5993.0,1482.0,1084.0,258.0,37.0,103.0,724.0,668.0,478.0,0.0,640.0,16.0,75.0,109.0,66.0,0.0,0.2741610864688803,0.07975971925262806,0.10679125597263474,0.9355433296140496,0.3336402323650926,0.39379593093909565,0.7274361633041883,0.11963484447021526,0.29525779626430837,0.20373769365760055,0.3350540378256003,3.3013167791757967,58.553706637224494,-3.333842982892885,-2.683297180043384,13.844749492400256,0.3458345821476949,1.0726620968117788,-2.337462597895689,-2.715478958187207,9.864470033129141,7.437520681202649,0.9060625696568049,0.618364024705678,3.988981789111016,83.29906305764455,0.618364024705678,97.98121958327387,98.59237812318426,124.78548204504435,97.71235288942272,99.26215037893076,102.32780853709679,99.43207282037665,0.0,0.0,0.0,0.0,2.739582200276989,155.0,424.63524111463374,1007562.7810779243,26.0,30.0,0.0
PIT,119998.58472593583,1937.0,29.33288770053476,1937.0,1937.0,1670.0,5421.0,5984.0,1549.0,1194.0,222.0,86.0,47.0,703.0,647.0,463.0,0.0,476.0,11.0,89.0,117.0,32.0,0.0,0.2854430416639372,0.07737299414923128,0.07954545401453877,1.316958707701036,0.3430333236067848,0.38403647064806146,0.7270697942548463,0.09859342898412433,0.3049479440571524,0.16477272621824865,0.33748046446078744,2.7412218826835617,66.75797534674423,3.0568693568997487,1.5302473262032086,16.04086117005414,0.046005330342341236,1.2428122146075646,1.5762526565455497,3.1085553101449603,21.968481351352214,22.90969432301534,2.0659152098480913,0.05168595324521156,4.222714697350376,97.29812591595234,0.05168595324521156,102.01322771226482,95.64210565388345,92.94878811276173,100.46328325421885,96.80213253995602,84.33036017876115,102.66108992160851,0.0,0.0,0.0,0.0,3.1947574483138372,154.0,491.99264705882354,1009785.8083221925,27.0,,0.0
PS,,1937.0,31.05096660808436,1937.0,1937.0,385.0,1140.0,1246.0,289.0,226.0,49.0,9.0,5.0,159.0,141.0,102.0,0.0,0.0,4.0,39.0,0.0,3.0,0.0,0.25417482590850726,0.08186195767335472,,,0.3170144457479936,0.32644635951203854,0.6434608052600322,0.0722715336035313,,,0.3035113483332516,-1.6755354636130901,10.575540648019697,-2.899584647564234,-0.6613162118780096,3.0697872112617257,0.058448949885550126,0.7938743371181609,-0.6028672619924595,-2.9404463673765022,0.3203479190109248,-0.7619964705031512,0.025745982596502865,-0.04086171981226802,3.1309102651760337,68.55862050308208,-0.04086171981226802,86.71350366889806,97.89895463689173,,89.38786250653769,76.70743084369774,54.56386766898092,,0.0,0.0,0.0,0.0,2.5447052179213485,37.0,94.15409309791332,1015386.7736757625,1144.0,,0.0
SL2,,1937.0,26.58252427184466,1937.0,1937.0,181.0,574.0,625.0,154.0,111.0,24.0,15.0,4.0,94.0,76.0,48.0,0.0,0.0,3.0,11.0,0.0,3.0,0.0,0.268202021832,0.07679999969759999,,,0.3279999998111999,0.38220244034080003,0.710202440152,0.1140004185088,,,0.32841958885192873,-0.059569741682237415,6.8487218936403345,0.32494897025423647,-1.824,1.7310304107606411,0.0876771739602089,0.42661728399395943,-1.7363228260397912,0.2949460461297125,0.7162709148445221,-0.4664889734655542,0.0553534202126025,-0.030002924124524,3.45214063235055,96.65028586716784,-0.030002924124524,98.44460256783867,98.64178443287729,,97.86786159938917,99.08162692765904,100.61333240463314,,0.0,0.0,0.0,0.0,1.8961714295999998,28.0,53.0928,1015799.2816,1127.0,,0.0
SLB,115734.64702030124,1937.0,28.281925343811395,1937.0,1937.0,1733.0,5496.0,6108.0,1572.0,1130.0,327.0,44.0,71.0,715.0,682.0,514.0,0.0,506.0,14.0,84.0,0.0,30.0,27.0,0.285908878298461,0.08415193125638508,0.08284217380631959,1.2255212638467583,0.3479631373415193,0.40129639883939106,0.7492595361809103,0.11538752054092992,0.3041027505920105,0.17861820545022922,0.3459342472376358,9.294433160146342,69.62565703794822,-2.7357262913163214,-2.964432060317981,15.11736747141642,-0.15076919570662808,2.791148095024834,-3.1118039042855408,-3.744126890979789,11.052584771175919,5.783475705479173,1.0154833923383857,-1.0084005996634675,3.3842144238537784,84.58863951479242,-1.0084005996634675,98.72250268585957,82.76797572279068,105.00805678241208,95.30393825599145,92.96055096418405,81.21536023850015,100.48689329213394,0.0,0.0,0.0,0.0,2.972230617298625,156.0,463.6679764243615,1005611.2092337918,2.0,,0.0
STL,117258.09835238736,1937.0,26.44939475453934,1937.0,1937.0,1718.0,5459.0,5948.0,1540.0,1115.0,264.0,67.0,94.0,788.0,731.0,385.0,0.0,568.0,16.0,88.0,115.0,78.0,0.0,0.28192979789878947,0.06472763902017487,0.09549428331203766,0.8015530063776058,0.3305500662964022,0.40602892422276393,0.7365789905191661,0.12409912632397443,0.301226787805649,0.17602555393073305,0.3374258174724942,6.260759069699551,64.27111029891059,5.568802181699595,-2.02320107599193,14.5358197681215,0.029166938699456215,1.1262047695344855,-1.994034137292474,6.327785427789788,19.9957758281533,17.39697474587665,1.8585179856729355,0.7589832460901934,4.87634891124019,95.60928263257588,0.7589832460901934,100.77458764331257,80.01096193788045,111.58498012882447,96.80734393636457,102.36286880832739,106.16411148169983,101.42541024023215,0.0,0.0,0.0,0.0,2.8578923321923337,156.0,445.83120376597174,1007109.2170477471,28.0,,0.0
WAS,119497.3199520671,1937.0,27.999600559217097,1937.0,1937.0,1343.0,4478.0,5007.0,1268.0,946.0,204.0,78.0,40.0,594.0,590.0,454.0,0.0,418.0,21.0,54.0,0.0,38.0,29.0,0.2828509275116836,0.09067305730597165,0.08348312327701218,1.2410845663407228,0.351713260125025,0.3898730940137807,0.7415863541388057,0.10702216650209705,0.30299384561633713,0.18214499789694427,0.3448986438863402,8.92252199569675,68.57255809772178,2.892898146073155,1.921310165767925,14.946680300469696,0.23174786452216636,2.7596338004273178,2.1530580302900915,1.9332547475095712,21.792626878696677,16.387761207365795,2.051961590165761,-0.9596433985635838,4.655174778344174,92.53183769660356,-0.9596433985635838,97.65062193446032,89.18185588571905,105.82050357515924,96.31529148155359,90.29954932756993,75.31508380688817,100.10407802622436,0.0,0.0,0.0,0.0,2.9014733822109045,158.0,458.4327940882764,1009298.9758338326,8.0,,0.0
WEG,111915.0,1937.0,28.292873923257634,1937.0,1937.0,373.0,1199.0,1311.0,352.0,245.0,56.0,22.0,29.0,193.0,176.0,108.0,0.0,0.0,4.0,38.0,0.0,2.0,0.0,0.2934833862471396,0.08237986212509535,,,0.35392829853852026,0.44799179593592664,0.801920094474447,0.1545084096887872,,,0.36590245522950826,3.508201468752436,18.328373040912467,2.027464694805426,-0.8016781083142639,3.713532815106969,-0.1072066014278808,0.9603526886633557,-0.9088847097421447,1.931380348272067,5.696381142300246,5.394213708200177,0.528009766823632,-0.0960843465333587,3.3689923794138514,104.33877722654884,-0.0960843465333587,100.12389149530716,98.51831808565642,,99.79637997974197,105.267829473319,116.65141169208208,,0.0,0.0,0.0,0.0,3.07833920778032,37.0,113.89855072463769,1016031.2448512586,1132.0,,0.0
