Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,HBP,SH,SB,AVG,BB%,OBP,SLG,OPS,ISO,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,OBP+,SLG+,ISO+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BAL,117623.96494265311,1901.0,26.968621510495563,1901.0,1901.0,1143.0,4144.0,4621.0,1231.0,935.0,167.0,105.0,24.0,708.0,587.0,345.0,46.0,86.0,196.0,0.29791700315342995,0.07465916426963862,0.3572042594579096,0.40673220988184383,0.7639364693397533,0.10881520672841377,0.36006896784660053,13.60026721012969,65.93049482672605,6.342875178697435,-2.353603116208613,13.088540343344825,-0.8468891745935049,1.8987521310334872,-3.2004922908021176,7.167603693470053,18.954403877046246,16.266225181819046,1.766063670225758,0.8247285147726188,6.74416219768917,105.47342902226413,0.8247285147726188,104.83864219904413,111.46065131553924,104.93605785060909,106.5359145816151,111.47698532220026,0.0,0.0,0.0,0.0,3.0003310651980093,134.0,402.044362692058,1007462.2315516123,9.0,,0.0
BOS,116768.446585594,1901.0,27.9822263797942,1901.0,1901.0,1293.0,4862.0,5345.0,1353.0,1029.0,183.0,104.0,37.0,759.0,632.0,331.0,47.0,105.0,157.0,0.27912511148886815,0.06192703401721234,0.3305662782984097,0.38296413217792324,0.713530410476333,0.10383902068905518,0.336523902624836,8.998308788862362,74.8247353377265,2.8704812094297516,6.5212347988774555,16.464133232047867,-0.15727256879531076,2.388448768152034,6.363962230082145,2.671946131680574,27.888490361962614,23.227621075517344,2.659112576697299,-0.1985350777491774,6.382614959347866,96.80395591946956,-0.1985350777491774,98.22567152059787,92.4525155501242,97.11060600348158,100.31031003269176,106.37907451774221,0.0,0.0,0.0,0.0,3.6647347508793255,138.0,505.733395696913,1006628.3597754911,3.0,28.0,0.0
BRO,116515.47923875433,1901.0,29.58628892733564,1901.0,1901.0,1124.0,4249.0,4624.0,1252.0,952.0,178.0,90.0,32.0,669.0,573.0,269.0,35.0,71.0,163.0,0.294601496066609,0.05817473979476643,0.3415431184132785,0.40170562070393595,0.7432487391172146,0.10710412463732699,0.34939783322272566,14.569142976879855,74.9381466254563,12.576821384082345,1.363538062283737,15.099153505140356,-0.43684924400498554,2.10403561133611,0.9266888182787515,12.996475276251397,31.12635321100661,24.160148944685425,2.9319231912383525,0.41965389216905236,6.4135041071648775,110.05965095601262,0.41965389216905236,106.92795610882257,89.96682625677423,103.27594069212535,111.696331365587,127.31266058362075,0.0,0.0,0.0,0.0,3.385437450720156,137.0,463.8049307958477,1006377.9496107267,22.0,,0.0
BSN,117074.85377969763,1901.0,30.026133909287257,1901.0,1901.0,1172.0,4218.0,4630.0,1048.0,870.0,119.0,32.0,27.0,477.0,415.0,257.0,31.0,124.0,135.0,0.24909967062246213,0.055507558966306686,0.296537405912095,0.3116909896630669,0.6082283955751618,0.06259131904060475,0.2918404489356824,-7.856613307646025,43.948773012760604,-10.63718793561654,4.763282937365011,12.957270008933854,1.1890584493430079,1.805568604571966,5.952341386708018,-10.652263465577064,10.062916534636772,6.156750521314427,0.9741136464415849,-0.015075529960525216,4.626880549331074,74.15350239507549,-0.015075529960525216,90.4127066653406,85.84204984976357,89.66709588016569,86.66729632526787,74.4011249191468,0.0,0.0,0.0,0.0,2.842943536408207,140.0,398.0120950323974,1006927.790712743,16.0,,0.0
CHI,115775.79034828136,1901.0,26.28748311571364,1901.0,1901.0,1108.0,4128.0,4505.0,1079.0,879.0,132.0,53.0,15.0,489.0,416.0,271.0,49.0,57.0,190.0,0.26239838459689235,0.06015538246548279,0.3143252562177581,0.33186014924284124,0.6461854054605993,0.06946176464594893,0.30888909056001135,0.694264692491186,53.630226019954,1.973746131024501,-0.37358490566037733,13.240043030665168,-0.4024895613485912,1.844972436544749,-0.7760744670089685,2.852144671713306,17.161085671914254,11.347086743992184,1.609642574284721,0.8783985406888047,5.6639235981850335,91.87004889654386,0.8783985406888047,95.23958067361151,93.02987622763328,95.04579295871481,92.27543575792032,82.56789452184212,0.0,0.0,0.0,0.0,2.904986524492786,140.0,406.6981132075472,1005836.382463929,17.0,,0.0
CHW,118115.8887587822,1901.0,30.31153620925239,1901.0,1901.0,1207.0,4485.0,5124.0,1242.0,962.0,163.0,86.0,31.0,782.0,625.0,455.0,59.0,125.0,268.0,0.27766371476717405,0.08879781375019516,0.35123226412392666,0.3729924718446526,0.7242247359685793,0.09532875707747852,0.34623800922141285,9.729561927240567,75.89033288622365,6.607760819624707,3.658469945355191,16.54775756352365,-0.8229914538905455,2.4005801344794206,2.8354784914646456,8.64319079712614,30.42700698659386,28.040066927093257,2.8801690524475547,2.035429977501432,6.909540801251145,106.30406443134105,2.035429977501432,97.71139792629207,132.56861703202406,103.18166206372386,97.69841963480361,97.6606374514635,0.0,0.0,0.0,0.0,3.7102343637861046,137.0,508.30210772833726,1007946.1711553474,4.0,,0.0
CIN,115336.96237218814,1901.0,26.523838882038635,1901.0,1901.0,1212.0,4446.0,4890.0,1128.0,870.0,154.0,68.0,36.0,513.0,428.0,299.0,38.0,107.0,124.0,0.2541701969004091,0.06114519376196319,0.30608456046441723,0.3436231981850716,0.6497077586494888,0.08945300128466259,0.30884157180166993,1.8822389884948767,57.19463055865048,0.4516694599670899,-3.954601226993865,13.834422312416365,-0.8865949222486627,1.9277979522280715,-4.841196149242528,0.022699100899358303,10.943723216301269,5.153156160207016,1.0039135418381526,-0.4289703590677316,5.130810430501334,86.9022230833978,-0.4289703590677316,92.25309450632541,94.5606124415227,92.55396817876398,95.5462125277812,106.33110190017292,0.0,0.0,0.0,0.0,2.992646679449898,142.0,424.9558282208589,1005223.7012269938,18.0,,0.0
CLE,117203.17320574162,1901.0,28.906937799043064,1901.0,1901.0,1025.0,3883.0,4180.0,1074.0,839.0,169.0,56.0,10.0,556.0,425.0,196.0,36.0,65.0,93.0,0.2768300076803828,0.04688995152272727,0.3173587197729665,0.3567665468131579,0.6741252665861244,0.07993653913277513,0.31935017561829326,3.3063435893137934,59.375366448312214,-0.7282403613706078,-0.28038277511961723,14.023666647862662,-0.018107393174320814,2.0344107313747806,-0.29849016829393804,-1.3572343713263266,14.40235283961718,8.082703743991422,1.351085503879234,-0.6289940099557193,5.540403977878128,89.37089523693443,-0.6289940099557193,97.41801178838871,70.0032553003361,93.23061552521987,93.44834127571525,81.89190341615186,0.0,0.0,0.0,0.0,3.1215137647631575,138.0,430.7688995215311,1007046.9889952153,5.0,,0.0
DET,115294.14064885495,1901.0,27.937404580152673,1901.0,1901.0,1280.0,4672.0,5240.0,1301.0,1012.0,180.0,80.0,29.0,740.0,611.0,380.0,53.0,135.0,204.0,0.2785758735303435,0.07251908359828245,0.3393852447620229,0.3700164337043893,0.7094016784664122,0.0914405601740458,0.3378182068051891,7.061795470930783,66.59191485326491,1.2264696647978475,2.0057251908396947,14.889336520537222,-0.28254790860619255,2.159993299972515,1.723177282233502,1.9451634374827724,20.71767054022601,18.977195213091623,1.958152952632739,0.718693772684925,6.431302226120532,97.05848096838149,0.718693772684925,98.03239164329517,108.2656679825399,99.70135779466322,96.91890196347182,93.67732958333063,0.0,0.0,0.0,0.0,3.3878512854465646,135.0,457.35992366412216,1005184.5708015268,6.0,,0.0
MIL,114426.88753936123,1901.0,26.021367521367523,1901.0,1901.0,1124.0,4037.0,4446.0,1060.0,814.0,166.0,55.0,25.0,534.0,437.0,267.0,36.0,106.0,147.0,0.26183779616959063,0.060053980616284294,0.313691416691408,0.3485037311252812,0.6621951478166891,0.08666593495569051,0.31533368434623027,-0.09567948046498996,54.224272868269004,-4.185985115806094,-1.97638326585695,13.586199031541986,-0.10092826446688395,1.970947385046068,-2.077311530323834,-3.828578858577067,9.651256027687152,6.933650210237005,0.8945255788292061,0.3574062572290272,5.795587989731996,86.87416526402934,0.3574062572290272,92.14216958497194,89.65618432865183,92.15327023010451,91.28405085331919,88.78591007140484,0.0,0.0,0.0,0.0,3.0023819000697256,139.0,417.3310841205578,1004335.6533963113,2.0,,0.0
