Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,HBP,SH,SB,AVG,BB%,OBP,SLG,OPS,ISO,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,OBP+,SLG+,ISO+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BOS,116808.70532585845,1905.0,31.699018920812893,1905.0,1905.0,1475.0,5046.0,5708.0,1179.0,916.0,165.0,69.0,29.0,578.0,488.0,486.0,37.0,139.0,131.0,0.23365275963121934,0.08514365766783462,0.3054405356822004,0.310536245361773,0.6159767810439734,0.0768834857305536,0.30260137502615575,1.563430023111831,51.317965642905236,0.26050459007243765,0.5406447091800981,13.367823123884895,0.010400278854021344,1.1700200661853708,0.5510449880341195,-0.4819937498981722,14.606894428206209,16.904334932237166,1.6305565146581842,-0.7424983399706099,5.115315460977994,94.35233295354483,-0.7424983399706099,94.25371361475928,125.88570280494734,99.37031802927068,95.99277860279834,101.69512901666015,0.0,0.0,0.0,0.0,3.0830230232130345,153.0,471.70252277505256,1006664.6951646812,3.0,,0.0
BRO,116467.109019754,1905.0,26.05554523499907,1905.0,1905.0,1412.0,4897.0,5383.0,1207.0,971.0,150.0,59.0,27.0,485.0,415.0,316.0,40.0,130.0,178.0,0.24696481159316366,0.05870332475329742,0.2974130777581275,0.3185960700728218,0.6160091478309491,0.07163125847965818,0.29943720215027153,2.796006232927125,46.22073304599263,-1.1560141909074575,-6.435259149173324,11.667158782789416,-0.377617969173338,2.352550292637607,-6.812877118346662,-0.8247755476652462,6.3820564094151155,4.199574007597948,0.7929903139173158,0.33123864324221197,5.1886725959749835,87.37647839495747,0.33123864324221197,93.31566261351453,81.48193483136316,91.14604685097675,92.30970370244201,89.00177793622652,0.0,0.0,0.0,0.0,2.656078574345161,155.0,411.6921790822961,1006336.500278655,22.0,,0.0
BSN,117850.79817404818,1905.0,28.277583527583527,1905.0,1905.0,1344.0,4745.0,5148.0,1096.0,900.0,137.0,45.0,14.0,424.0,339.0,275.0,51.0,77.0,110.0,0.2319778561078089,0.053418802923853925,0.28031941571270397,0.2886946090110723,0.5690140247237762,0.05671675290326342,0.2778437373984486,-2.87362594826752,45.28757204837219,-8.538304086442455,-3.3243978243978245,12.939732392906865,0.5289367400457115,2.6091503333691115,-2.795461084352113,-9.104658350552917,3.6487632913709476,-2.190371534321338,0.44908572992606405,-0.5663542641104629,4.335038753047407,72.65993819032143,-0.5663542641104629,87.65284096433574,74.14686368963122,85.90747518697614,83.64608456159915,70.47051740119264,0.0,0.0,0.0,0.0,2.9269021579933954,156.0,456.5967365967366,1007684.6928904429,16.0,,0.0
CHC,118073.64853483067,1905.0,27.579750833479558,1905.0,1905.0,1439.0,5004.0,5699.0,1227.0,978.0,155.0,82.0,12.0,657.0,512.0,443.0,60.0,192.0,262.0,0.2464274778980523,0.0777329351747675,0.3138838884388489,0.31781793215353576,0.6317018205923847,0.07139045425548342,0.3087032233990253,5.30288069675418,55.17213654534787,-0.12987712076312086,6.031935427267942,13.398645635003332,-0.1263419808494687,2.701684985728681,5.905593446418473,1.3553675834842207,23.36129165063471,25.304756390213964,2.545402216324014,1.485244704247342,6.229941111518712,91.07660867858795,1.485244704247342,93.11263105820741,107.89559168546423,96.19373773698246,92.08424680728154,88.70257889182896,0.0,0.0,0.0,0.0,3.050258957999649,155.0,472.7901386208107,1007902.5106158975,17.0,,0.0
CHW,116690.17788790158,1905.0,29.52358168147642,1905.0,1905.0,1520.0,5114.0,5852.0,1213.0,947.0,200.0,55.0,11.0,614.0,487.0,439.0,58.0,241.0,194.0,0.23764731513773066,0.07501708784483936,0.30476335032125773,0.3047495783198906,0.6095129286411484,0.06710226318215995,0.2993255819392784,0.780993650111571,48.30614573167031,3.0505559247977034,6.8328776486671225,12.768842459244429,-0.012429332378449622,1.117594223144838,6.820448316288672,3.35368447214988,24.06056947082782,28.137496817195075,2.6141022770609683,0.3031285473521766,5.366133604610627,99.63634660602503,0.3031285473521766,95.86508636859801,110.91347358566266,99.15000632594239,94.20400754468115,88.75733516473205,0.0,0.0,0.0,0.0,2.851687619010595,158.0,450.56664388243337,1006553.8301435406,4.0,,0.0
CIN,118098.8853515625,1905.0,29.0337890625,1905.0,1905.0,1323.0,4541.0,5120.0,1200.0,945.0,142.0,87.0,26.0,631.0,543.0,386.0,45.0,148.0,162.0,0.26409628275429686,0.07539062440488283,0.3274788920439453,0.3503193769824219,0.6777982690263672,0.08622309422812499,0.32933598785702944,11.608699409786528,57.987199559203034,2.8767885359184904,2.147265625,12.460765215178252,0.479610330433934,2.5125720322499547,2.626875955433934,2.869222189724929,20.469435392587066,18.690169299563337,2.2682060214625435,-0.007566346193561913,6.09770569487984,95.80487608981741,-0.007566346193561913,99.78878958505642,104.64439570451046,100.36010071224153,101.50118261998628,107.1321214836003,0.0,0.0,0.0,0.0,2.8367464717636723,155.0,439.695703125,1007928.0169921875,18.0,,0.0
CLE,115837.91773872079,1905.0,27.221598115600653,1905.0,1905.0,1418.0,5043.0,5519.0,1294.0,1000.0,205.0,71.0,18.0,551.0,473.0,275.0,55.0,146.0,188.0,0.2570665125430332,0.049827866842181545,0.3022551535685813,0.3369767309516217,0.639231884520203,0.07991021840858852,0.30901297489722446,5.753448392949874,50.127805167700494,6.584123972554662,1.4493567675303498,11.922301056811529,0.135315476772788,1.0435006015787744,1.5846722443031378,7.167827033717109,21.71830093641055,24.559822308014738,2.4166022442839985,0.5837030611624481,5.544167054352622,102.94446288145376,0.5837030611624481,103.69864020188776,73.67097219584228,98.33400360241141,104.16604570860741,105.69864117882243,0.0,0.0,0.0,0.0,2.7141628030168508,155.0,420.69523464395724,1005714.1054538866,5.0,,0.0
DET,116495.0422978556,1905.0,26.94707849695062,1905.0,1905.0,1320.0,4538.0,5083.0,1120.0,889.0,173.0,48.0,10.0,469.0,389.0,347.0,31.0,167.0,122.0,0.24645424022683457,0.06826677105941374,0.30430708456108596,0.3119751113995672,0.6162821959606531,0.06552087117273263,0.30108380151009595,0.6512414817445098,47.345238338842115,0.48608702395890874,-0.9299626204997049,12.545531440647174,0.05787922800856619,1.0980489037358576,-0.8720833924911388,-0.06530246131879434,12.706194490573099,14.62214034561622,1.4352926296024984,-0.551389485277703,4.714638766653266,95.64151834489353,-0.551389485277703,99.41773174066716,100.93306640131917,99.00156737171892,96.43756001259531,86.66560034162275,0.0,0.0,0.0,0.0,2.8745896044599646,154.0,442.6867991343695,1006358.0895140665,6.0,,0.0
NYG,115243.71230294723,1905.0,29.690027416038383,1905.0,1905.0,1529.0,5091.0,5836.0,1391.0,1073.0,191.0,88.0,39.0,777.0,642.0,517.0,90.0,138.0,291.0,0.27304283045390676,0.08858807352176148,0.3503762979993145,0.3679110143560658,0.7182873123553806,0.09486818390215902,0.349795786620809,18.48870027839027,71.16605806647499,11.559152997786013,4.05620287868403,14.153113736721895,-0.17579331469732945,2.8538149246905125,3.8804095639867007,13.362252693274764,34.24959091867387,40.33113545479136,3.789580971732851,1.8030996954887517,6.232925883235142,112.55650969863575,1.8030996954887517,103.16924294319637,122.96284177891845,107.377304029949,106.59816587288928,117.8736380747913,0.0,0.0,0.0,0.0,3.2220168472669637,155.0,499.41261137765594,1005128.5584304318,30.0,,0.0
NYH,116691.50525920361,1905.0,29.11589030803907,1905.0,1905.0,1443.0,4760.0,5324.0,1187.0,947.0,158.0,60.0,22.0,569.0,462.0,347.0,66.0,151.0,191.0,0.24994985942599549,0.06517655862528175,0.3096133391523291,0.3219049308797896,0.6315182700321187,0.07195507145379415,0.3084545899315454,2.9713130796189877,46.771571521863514,-0.5826638484615555,-2.484598046581518,11.768054918865348,-0.5483473055862355,1.0300001928094384,-3.032945352167753,-0.13575983730371166,9.629349922203321,12.191810930880196,1.1092256461582277,0.446904011157843,5.469762706745991,92.62334525885663,0.446904011157843,100.82783745233941,96.36415810277124,100.72787460562424,99.50705987667813,95.17622939913892,0.0,0.0,0.0,0.0,2.731923958608189,152.0,415.25244177310293,1006550.0860255447,9.0,,0.0
PHA,116756.58729874776,1905.0,29.66762075134168,1905.0,1905.0,1428.0,5025.0,5590.0,1292.0,961.0,256.0,51.0,24.0,615.0,501.0,373.0,33.0,159.0,186.0,0.2576606286617173,0.0667262965057245,0.31254329034758493,0.3433680784717352,0.6559113688193202,0.08570744981001789,0.31790567159024097,8.818803874738277,60.77206695556743,8.081577080240793,1.476386404293381,13.958567252648537,-0.6339051078838398,1.2217250055931708,0.8424812964095413,8.531639174848278,24.554412729499525,25.99162913077259,2.734136506857998,0.4500620946074854,5.195262916892763,105.35649531794856,0.4500620946074854,103.93830204278679,98.65546021013523,101.68108856405495,106.14173523482374,113.36674037731527,0.0,0.0,0.0,0.0,3.240445815660107,152.0,492.5477638640429,1006616.6066189625,10.0,28.0,0.0
PHI,116525.16947694425,1905.0,29.00894700619408,1905.0,1905.0,1471.0,5190.0,5812.0,1352.0,1068.0,186.0,82.0,16.0,705.0,565.0,404.0,44.0,174.0,180.0,0.2613482443640744,0.06951135522040607,0.31879451374913964,0.3376899641163111,0.6564844778654508,0.07634171975223675,0.31864453982576546,10.578061231338442,68.27047963320061,4.927623268679788,0.5870612525808672,15.50053749227331,-0.633936086895825,3.1255076486384654,-0.04687483431495783,4.821658871544742,23.400829178141556,22.552600097499436,2.6155869101721856,-0.10596439713504517,5.883104248296928,97.74035837847646,-0.10596439713504517,98.75044318413903,96.48379780722243,97.69866175704641,97.84194928625428,94.85452207415463,0.0,0.0,0.0,0.0,3.5287636254645567,155.0,546.9583620096353,1006391.4614590502,26.0,,0.0
PIT,116682.85684957073,1905.0,29.03583426651736,1905.0,1905.0,1399.0,4819.0,5358.0,1287.0,1014.0,169.0,85.0,19.0,652.0,511.0,361.0,33.0,145.0,192.0,0.2672197972260172,0.06737588593094439,0.3222503468729004,0.3494673825949981,0.6717177294678984,0.08224758536898095,0.3252459671425853,11.909260589530454,56.139965880563246,5.759134211788958,4.015864128406122,11.883705427249273,-0.27116903075937926,2.3962144684046507,3.7446950976467424,6.337591461964647,24.362206455265312,24.11863115002389,2.681927473053799,0.5784572501756882,5.779405075758278,97.85238079074195,0.5784572501756882,100.96900963637138,93.51970386178502,98.75774607903308,101.25432662630989,102.19255509631537,0.0,0.0,0.0,0.0,2.7053763447237773,155.0,419.3333333333333,1006537.7058603957,27.0,,0.0
SLB,119593.17291666666,1905.0,28.788046485888213,1905.0,1905.0,1488.0,5197.0,5760.0,1206.0,988.0,153.0,49.0,16.0,510.0,415.0,361.0,52.0,150.0,131.0,0.232160287428125,0.06267361058159723,0.28866097465121526,0.2893557303171875,0.5780167049684029,0.057195442889062496,0.2836882217410227,-1.6937285178466235,46.45917031040404,0.266655508188629,-0.7614583333333333,12.937502609959079,-0.38324160320658446,1.132356219834441,-1.1446999365399178,-0.31364145338229277,12.611517439871308,11.097554608194363,1.4226466898131187,-0.5802969615709218,4.573024124379254,88.91337679588848,-0.5802969615709218,93.65166188709952,92.66352575746237,93.91134935533078,89.44547044880333,75.65341098285745,0.0,0.0,0.0,0.0,2.9263977932690977,156.0,456.5180555555556,1009393.0831597223,2.0,,0.0
STL,116183.12973308504,1905.0,28.96576032225579,1905.0,1905.0,1283.0,4468.0,4965.0,1117.0,892.0,133.0,76.0,16.0,492.0,383.0,363.0,35.0,99.0,146.0,0.25018230789526685,0.07311178196515608,0.31121247902719035,0.3247509245891239,0.6359634036163142,0.074568616693857,0.30992468423031583,4.453952237592232,47.92994890588239,-0.2232782982650334,-3.2954682779456195,11.680933735116731,-1.5280239012718861,2.355327855601479,-4.823492179217506,-0.3563287065029988,8.856440704997706,8.778606302449916,1.0323931498494066,-0.13305040823796543,5.3813481647634624,91.89595829811893,-0.13305040823796543,94.53139370269456,101.48129562550977,95.37505010821853,94.09300503632731,92.6514430272498,0.0,0.0,0.0,0.0,2.6764821266908356,154.0,412.17824773413895,1006234.5995971803,28.0,,0.0
WAS,117442.60262656216,1905.0,26.531667019699217,1905.0,1905.0,1292.0,4255.0,4721.0,893.0,674.0,147.0,53.0,19.0,462.0,399.0,267.0,50.0,149.0,144.0,0.20988176662698582,0.05655581398898539,0.26458685049544595,0.28255649065769967,0.5471433411531456,0.07267472403071383,0.2680902768025522,-8.285043833880504,34.27324837289162,-7.350908525897501,0.2569370895996611,11.434369059781027,0.6430556852038294,1.0007943043627714,0.8999927748034905,-6.630434187869525,6.704721951077764,6.216958700228287,0.7483370386969235,0.7204743380279763,5.581924032872943,77.04556114501536,0.7204743380279763,84.66467914114243,83.61830565800221,86.0792082536533,87.34369354820284,96.12812642828126,0.0,0.0,0.0,0.0,2.6199861362402035,154.0,403.47786485914,1007289.8502435924,8.0,10.0,0.0
