Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ANA,178682.09758916777,2003.0,29.1418428005284,2003.0,2003.0,2174.0,5432.0,6056.0,1457.0,998.0,276.0,33.0,150.0,732.0,683.0,468.0,42.0,826.0,56.0,50.0,50.0,124.0,129.0,61.0,0.26794869301981505,132.21631439894318,121.8020145310436,75.28236459709379,14.714002642007927,22058.0,7978.0,14080.0,6.208718626155878,5.9805151915455745,1.671895640686922,0.077278731460535,0.13639365871301193,0.5872848488953106,0.32952972113523776,0.41384675370310436,0.743376474838342,0.14589806068328928,0.289615659373679,1.1756838785052839,0.23126660554772127,0.4057058030287319,0.36302758996879125,0.12294680811112947,0.08594898198299207,0.04847935825148613,0.17389340724851385,0.23844121573811097,0.3229898239646306,2.2558243316018496,54.843754202212814,2.047368258930951,3.1550697838703434,13.251584470692205,-1.8057095430043368,1.5464911602391054,1.3405035390288542,1.9711470837962495,18.109726253756413,19.959278297011583,1.7827594626191594,7.665866029296765,-0.07622117513470161,4.487474646150651,96.42608384612812,0.03948225956467455,-3.536093357950449,-7.36436512429314,7.50937200294973,-27.485898688435555,-2.7397014796733856,0.9682221630861296,1.3537442431297968,5.897622192866579,0.09024661175889434,-0.05353242072844422,0.6018011845822325,89.24608550102707,0.10939947016377172,82.00424463063224,0.10436716133697815,75.04878296148442,0.15651406794774267,79.57774875240284,0.02115535466138814,81.83486608271703,0.009552678983151635,48.16554538036868,0.09097880152083679,0.00226244,6.089698891018861,-1.7500383246150808,-0.8256268254471998,-2.7629791631979232,-0.1285851014140401,0.3819465551772723,0.3597701026658519,-0.9824750206432891,-0.5164671570340511,-1.4114733787242355,-1.3752887856981906,2.646469600057602,0.2357335919435271,0.6921183642668428,0.47579165556142666,0.575899551910502,0.8958202884206179,0.821747911003963,0.5279284023745046,0.6002311763887054,0.08535500845442538,0.167631429915786,0.25298643839663143,151.5779392338177,91.66297886393659,92.37103698811096,52.266182298546894,208.43510568031704,74.82645310435932,335.654392338177,0.4383800485881771,0.2737149139531043,0.28790503654392335,0.16132979681472917,0.6247193867618891,0.21395081850231176,-0.15755920835847312,0.0415300643711537,100.07487862133766,93.5584810819255,86.84416130810821,98.68043862236365,96.57001677967203,90.73398971951391,98.39627775313788,101.19015609679043,96.46032579939973,103.46793317107115,77.7414337451349,98.08869461942949,101.33742285317255,101.74207087919406,106.0257398620543,102.74421121704624,89.21853720108793,0.0,0.0,0.0,0.0,2.648146108753303,162.0,428.99966974900923,253.16116248348746,1.0,-0.6644120707596254,0.10531375204590489
ARI,201253.5798033283,2003.0,30.8874810892587,2003.0,2003.0,2029.0,4681.0,5288.0,1236.0,819.0,255.0,39.0,123.0,602.0,580.0,469.0,59.0,857.0,37.0,42.0,59.0,100.0,54.0,31.0,0.2640255398375567,120.40487897125567,92.22787443267777,62.76059001512859,12.02571860816944,19589.0,7413.0,12176.0,6.614599092284418,3.934001512859304,1.0344175491679273,0.0886913760433056,0.16206505240922847,0.6953238372131241,0.33200637320555976,0.41414850197900904,0.7461548751845689,0.15012296214145235,0.2956713190779123,1.9175686147428144,0.2278680163396369,0.4563925918192133,0.31573939040903937,0.11848202804519667,0.09779190750567322,0.05336311541717094,0.18379986743948562,0.27401664272314674,0.32245087977763165,5.877914125217211,51.329013202082066,1.2835067765871044,-2.6117304319277967,11.453180990101552,0.3155395909014483,0.713931960670162,-2.13271074023813,0.6948945325130393,10.729296743046625,7.9418612988714266,1.05621449092571,4.541722512437479,-0.588612244074065,3.856348258993506,86.91715076517434,-0.28031039967242777,-8.766471494338475,-6.969913475106065,7.049631763822004,-46.98430095613003,-4.679016045294702,1.0651187428351458,1.546995416031151,11.135779122541603,0.40354858039992436,-3.6968817621933945,0.6493387654689864,89.40129829539059,0.11629352489668246,80.91270328766066,0.08755870466654035,75.19540313487306,0.13149376356912573,80.46275347274796,0.01663356114987332,82.06422800445333,,,0.04820084280478541,,8.238837427032742,0.14014906336345945,-1.067560156534859,-0.16008248287112667,-0.12733444736450417,,0.4876128740884816,-0.3662463371655128,-1.6505686830538437,-0.7248599415335026,-1.3637806568775754,,0.22119867779269906,0.6812660067568078,0.4563822657148259,0.5409037155338886,0.8810699170669442,0.8017645268948563,0.5131412562159605,0.5686459908850227,0.09070872365544629,0.1734496281524206,0.2641583497579425,125.69345688350984,79.55049167927383,74.22825264750378,46.9625567322239,166.7392208774584,65.64201966717096,279.47220121028744,0.43588484065620275,0.28904164643910746,0.2750735137273071,0.17297927974659608,0.6049944879160363,0.22202623215393347,-0.36273960150824885,0.03385113001422871,98.29973252309149,98.32574661420493,100.50234124664823,97.49904952494566,96.09677909757535,92.45283241021538,99.26751345368314,102.01874247582617,104.5357515102299,92.8505758582727,85.00268890339193,99.55696673153669,104.3380458002054,96.46582976022337,110.1542313929305,100.10885790377931,93.04218023024598,0.0,0.0,0.0,0.0,2.288760015047277,162.0,370.7791225416036,416.3050302571861,15.0,-1.1221026490066226,0.010110746979954614
ATL,164237.7610161518,2003.0,30.13485965187392,2003.0,2003.0,2333.0,5669.0,6377.0,1608.0,1021.0,321.0,31.0,235.0,907.0,872.0,545.0,46.0,932.0,49.0,49.0,65.0,124.0,68.0,22.0,0.28380148811118083,170.19993727458052,138.9931002038576,83.05221891171398,16.202759918456955,23134.0,8766.0,14368.0,12.37760702524698,4.629135957346715,0.5455543358946213,0.08546338341837856,0.14615022688223303,0.6906081316332131,0.3477621544771836,0.47610634677512936,0.823868501252313,0.19230485866394859,0.30109845900015675,1.3410971344052063,0.21150436870675865,0.4372491032385134,0.3509328995703309,0.1116334573923475,0.1380721796245884,0.06812481192441587,0.030428175583973652,0.2684647959008939,0.352960687420661,18.9637150565556,82.42738545653668,15.864158026758659,1.5000559348252993,15.992152404453403,0.5079600767097971,0.9968679209134045,1.9172175811065932,17.37232562399364,36.27856353046704,35.58418137776789,3.5713379384050614,15.356753816320419,1.5081675972349788,3.881673844019083,111.77276989682865,0.506552384743417,14.205324975773692,-8.059472141310483,10.052474888315194,171.15560181438923,16.97571049258113,0.933812774283765,1.892171699154654,9.264387643092363,2.074973060227656,-1.747050532028653,0.6268870582797554,90.22539844891799,0.13774006355729984,82.6447262420352,0.10321874540502354,76.09170511470958,0.11785579167817896,81.14819203743014,0.015024409656831305,82.10648458614656,,,0.01116538518999675,,13.792640607007828,1.2222284946456154,1.127838922716572,2.683716452418822,-0.05305442627521759,,0.6683021266017459,0.004069199398109556,0.33706828666309613,0.6084779865362052,-0.22643376257433173,,0.21562295359058825,0.7174753078171554,0.4769206551591657,0.49475193531407036,0.8752257819244039,0.7938419793240277,0.5215134450101929,0.5906524482198872,0.10003749369923161,0.15367954936020073,0.2537170415383409,184.79190842088755,110.94778108828602,101.8848988552611,58.43327583503215,229.49349223772933,109.46495217186765,397.6245883644347,0.44875625996705887,0.2837158520109804,0.2675278871686274,0.15480204378196077,0.5812985156501961,0.2638994412047059,0.5059422714369283,0.5602069874612005,105.66254457106149,94.74710346905717,90.63298815529735,102.12598991670481,110.47314239789803,118.4304427258498,101.12131422402744,94.72228465305335,100.18239612083018,103.23242945020536,119.50978007866311,102.49682473954793,102.41554454604216,93.81964607170903,98.57885994567687,96.18786893422401,110.58954157145088,0.0,0.0,0.0,0.0,3.1958107561282736,162.0,517.7213423239768,250.74063039046572,16.0,-0.7965217391304348,0.007037870710365375
BAL,235620.30964467005,2003.0,28.65663524292966,2003.0,2003.0,1973.0,5004.0,5516.0,1340.0,953.0,232.0,20.0,135.0,647.0,595.0,385.0,27.0,812.0,48.0,28.0,51.0,105.0,84.0,33.0,0.26846558527610587,142.76341551849166,122.1861856417694,82.55094271211023,17.418056562726612,20540.0,7349.0,13191.0,7.3703770848440895,6.354604786076867,1.7237128353879623,0.0697969537266135,0.14720812123078317,0.5121619348738217,0.324521385741298,0.4040092765021756,0.7285306622434735,0.1355436912260696,0.2971045824412618,1.3304020863364758,0.23554933992313265,0.424989071850979,0.3390990052690355,0.12723211644180565,0.09672619224746193,0.05680106581943437,0.15480389586511964,0.2414793327991298,0.31794537847300647,-3.325906507355321,51.549310899060195,-2.891347918713987,0.3248657436248542,13.827955970084775,-0.4264989530170344,1.6137550735315667,-0.10245774173640569,-2.5078163212550226,12.831436980624911,14.857383173292861,1.263153588059651,5.431560669583925,0.3835315974589648,3.5904228229701416,94.20198310656036,-0.03740749251589779,-5.962776624597609,-8.208943688551111,7.704597104162496,-32.06910103559494,-3.2067260462790728,1.000433679343221,1.5342959365800655,2.3897751994198693,-0.3030116073614995,-1.8537757110862176,0.6323536012672226,88.87630855075055,0.10984200338774033,82.0407232941313,0.11092098210593143,73.76602400109016,0.11091353756133018,78.76946450211521,0.017694019618138424,83.25116705100055,0.019118700933651905,65.14155434795443,0.037777938014720125,,1.7950492537059728,-1.5121601896781418,0.44843848197152153,-3.1053490954681937,-0.5812961547484179,0.08763350613868492,0.17873526820202962,-1.1800208607863072,-0.13643695119713203,-1.320654143223144,-2.3048049002316353,-1.0268240562582434,0.23007919279550398,0.68014160857868,0.4681398216207397,0.5655945496428572,0.8961063316533721,0.8203218655873822,0.5294321746537346,0.6011602607704859,0.08502296953770848,0.17966253508158084,0.26468550627266135,167.5462291515591,89.71809282088469,97.16805656272662,62.119289340101524,208.8808919506889,83.43219724437999,354.59535895576505,0.45696934049510346,0.2617538003101197,0.28127685959194776,0.17330256321726514,0.5906427105168663,0.2360547248041349,0.32975281645946397,0.09225736534739572,100.26793024336885,84.50057152066753,93.7299134480222,97.18065058582704,94.27446817414912,84.29460836321996,100.97723523658183,103.10143907286924,101.08175258598307,96.6830078237258,87.50224254195206,102.24809768236877,96.90906242972945,99.39975460372683,113.89422733757743,97.13980514294234,98.43597484868047,0.0,0.0,0.0,0.0,2.7463730710986223,163.0,447.6588107324148,308.98277737490935,2.0,0.8596119929453263,0.11820327727338652
BOS,123409.97304847986,2003.0,29.884798685291702,2003.0,2003.0,1997.0,5360.0,6085.0,1545.0,937.0,339.0,39.0,230.0,904.0,864.0,593.0,60.0,878.0,49.0,60.0,23.0,112.0,83.0,33.0,0.28837165477387017,158.07707477403451,170.05784716516024,103.59539852095317,21.142481511914543,23253.0,8956.0,14297.0,9.177156943303205,4.341331142152835,0.8057518488085456,0.09745275211043548,0.1442892352307313,0.7128003063367297,0.3606276957101069,0.4958169655101068,0.8564446612202136,0.20744531073623662,0.30536139549433033,0.9773813678576828,0.24002378599868532,0.368012823769433,0.3916347116734593,0.12465126945899753,0.1317883162235004,0.050996091064256364,0.08105724451536565,0.2795398504239935,0.365363042918848,20.580933137666616,90.98881941260922,17.740656330793428,-4.1868468098196425,17.742019027387364,-1.16470439725945,2.0705354632369732,-5.343294483707221,18.263457374747457,32.73271738166458,31.53921625106608,3.222277401200194,13.855793439761475,0.5228010439540274,4.182016707547226,121.239104662812,0.281650640563936,12.50655883550644,-9.709607515681379,11.142564660052393,154.33559643477201,14.618497650139034,1.0018850896871765,1.9142183833460285,6.6336894001643385,1.7103984539344257,-2.4708435030180538,0.6364409005012326,89.62387724867557,0.10684027938735174,82.17488756710591,0.10373707736383084,75.42291586978386,0.12821270612298588,80.02289332795986,0.021066208765859285,83.24265772790886,0.004373662463942307,70.13836468112638,0.0052591123301292675,,15.618277393817754,2.5101296898580068,2.2495863924300434,1.1810828513486953,-0.4221026275235123,0.17910112202254502,1.086735643959565,0.8057521956974225,0.8808738345436384,0.22957981664591107,-0.9332343711793967,0.4591517573709469,0.20411284072344626,0.7154744041305063,0.46554993086277735,0.5366821426502058,0.8983396030933596,0.8198409760377978,0.5104271778468114,0.5728139369904668,0.08376487513229253,0.15829981913557928,0.24206469426787178,198.95020542317172,113.34149548069023,124.72259654889072,64.05916187345933,260.0419063270337,112.80164338537386,437.01429745275266,0.4559273283774453,0.2571665399523262,0.2869061305178366,0.14676843954956437,0.5935071226648037,0.25972443701956266,-0.09150334305922635,0.33313024979868067,107.720255731398,117.98241627920524,91.87140910830176,107.99298791455874,115.71655992455165,129.03142336435573,103.7799667637438,105.05636930438259,87.52723781202423,111.65806182804741,119.12415238353329,102.01494529773359,95.21072133019597,101.38906924934047,96.45603411944727,97.61089985790386,108.30635984849718,0.0,0.0,0.0,0.0,3.5454974265916186,162.0,574.3705834018077,343.1189811010682,3.0,2.099497221487166,0.10741459121939193
CHC,155676.44965517242,2003.0,31.306995073891624,2003.0,2003.0,1920.0,4524.0,5075.0,1183.0,761.0,264.0,16.0,142.0,603.0,569.0,404.0,33.0,986.0,42.0,33.0,72.0,121.0,54.0,21.0,0.26077299335980303,127.42778325123153,103.31881773399014,69.46128078817733,11.294581280788178,18734.0,6990.0,11744.0,8.43487684729064,4.576157635467981,0.8118226600985222,0.07960591093793104,0.19428571377596057,0.47002389562541874,0.3247235146667981,0.4204389624262069,0.745162477093005,0.15966596906640393,0.3023135290396059,1.5490715706000002,0.2289621465438424,0.4414385555929064,0.32841703024551727,0.11265083528453201,0.12176619627270938,0.0674549352679803,0.11611384783645322,0.30187192075073893,0.32306415787619236,2.980005226506986,54.32074812386455,0.6641847376491739,1.488474639222977,12.93730696314478,0.12555271908420648,0.8064446841425312,1.5040415475271605,-0.5335045020146416,14.714288692799835,15.42340786178476,1.448505462491892,6.2285737649956285,-1.1976892396638152,3.1446375459694065,92.6110004327215,-0.03977790673444589,-3.668788655195385,-7.149986853234451,7.242256961417857,-21.395698696374893,-2.114250425249338,0.9623037086625404,1.3683203062929736,7.41871921182266,0.2811139049973761,-2.6426900600347025,0.6176360646905794,89.6274033108358,0.13941289474743487,82.36816724501973,0.1290438267489143,76.22030229435057,0.09559606726394639,80.71148405144999,0.014754829228577244,82.64168325003067,0.009081021829614606,70.56904747107505,0.01901744213064713,,7.786624976580285,-1.442913500427459,-1.2923663362207687,-2.3249748048346683,-0.7374307053933652,0.24195939321637638,0.617321146642569,-1.1595484422186755,-1.063345168731777,-2.091713079773343,-4.047271501475862,1.1670812899132166,0.2247908220098522,0.7243061474970439,0.4816483343527094,0.43944501454814533,0.8573124614271634,0.7643532162679803,0.5167282865254238,0.5916436737229012,0.1140974015546798,0.15081400012413793,0.2649114003330049,142.29655172413794,79.63448275862069,83.00768472906404,42.89241379310345,189.91014778325123,72.13615763546798,304.9387192118227,0.44622874821407454,0.26803860802680857,0.2857326428937512,0.15020966261383795,0.6199906961226099,0.2297996415493791,-0.7272553201701413,-0.5230425552801883,97.10790677898625,88.25334521875168,120.48352692321927,95.37911405714223,97.57561024844436,98.34924735236966,101.55757666069827,102.62993116250864,101.23024242407014,96.6930502109,105.34717706695918,101.91953593911934,96.75638420943616,100.2038918133965,95.6544050972088,102.59029059003036,96.29970033145696,0.0,0.0,0.0,0.0,2.585342090055173,162.0,418.8254187192118,463.55901477832515,17.0,0.9760410724472333,0.007492904571428571
CHW,168554.8611270296,2003.0,29.208978032473734,2003.0,2003.0,1958.0,4690.0,5235.0,1229.0,749.0,267.0,13.0,200.0,668.0,678.0,432.0,21.0,794.0,47.0,35.0,31.0,115.0,63.0,21.0,0.2617325196844317,136.2043935052531,153.8525310410697,82.53734479465139,22.450811843361986,19955.0,7454.0,12501.0,8.91862464183381,3.7106017191977076,0.8702960840496657,0.08252148930219674,0.15167144166475646,0.5617814351617956,0.3279481641866285,0.4534344002735434,0.781382564460172,0.19170188058911178,0.2751962168615091,1.0316228805728749,0.22343327577421204,0.38101915060133723,0.3955475722836676,0.14357202074116523,0.12585716296485194,0.06435859266265521,0.08786390285425023,0.27239732375740205,0.33660220760050763,9.437613763989798,70.40682079687429,6.750372965168604,3.682773798349494,15.36357485634571,-3.084433843381881,1.7929654191586135,0.5807526875447407,5.746895913517258,23.484188876566325,19.846969433781346,2.3118328435776334,9.940881668330944,-1.0034770516513463,3.3770337709132385,101.60833966615697,0.22150866065986913,-3.4593592192977667,-8.660818232410902,8.720314668131763,-6.019602000713348,-0.7369479238986969,0.9394738230687044,2.0464551061458343,5.823304680038205,0.5162921681366825,-4.137431740205114,0.6233291898108883,89.35815511135435,0.12530254978389752,82.39027732301206,0.09666317637027078,75.94429331276551,0.12704568212423314,80.15710452146088,0.012636088603082853,84.03552419637187,0.0167561868215833,69.02728826520482,0.01811577249464877,,8.177873053082195,-1.1079501917831163,1.6390957762080327,-0.6591148113244801,-0.6317877343164933,-0.5718988131243162,0.449906997876358,-0.7465480817048474,0.3794432174941361,-0.5292582279338504,-2.66680377870929,-1.973492891880872,0.20705488859407836,0.6933782263877746,0.4614332553600764,0.5370707572511939,0.8900520359102196,0.8156368482273161,0.5239469629551098,0.5826170004126073,0.08527830054441259,0.17080519816045844,0.2560834978452722,179.78319006685768,96.61623686723973,100.15740210124164,58.78013371537727,220.31212989493793,97.33638968481375,376.5568290353391,0.47608573332378223,0.25280926446800384,0.27110500106590263,0.15978703607067815,0.5895835911117477,0.2506293727086915,-0.6043186328404238,-0.6265451299137438,97.75322970782094,99.9056926765765,96.57178544848914,98.20682813024372,105.8076866643986,119.21938085484226,93.4973041494964,97.76270118750189,90.59084471663988,112.7365823036875,114.21491249590761,106.52544115113437,93.59752832153868,95.80514660312794,105.01183934120064,96.96561756127386,104.5136740544661,0.0,0.0,0.0,0.0,3.0701982151270295,162.0,497.3721107927412,354.19388729703917,4.0,2.359388520334583,0.12630253972683858
CIN,203274.8516075845,2003.0,26.96166529266282,2003.0,2003.0,1737.0,4290.0,4852.0,1005.0,686.0,173.0,15.0,131.0,533.0,491.0,425.0,28.0,1077.0,59.0,26.0,52.0,81.0,57.0,24.0,0.23404386402885413,91.40704863973619,72.12469084913438,47.66467436108821,8.044929925803793,18457.0,6882.0,11575.0,4.610676009892828,4.246084089035449,1.1343775762572135,0.08759274483491343,0.2219703208907667,0.46858015638417144,0.3093279217920445,0.37510790918178066,0.6844358309738252,0.14106404515292661,0.27777309046970317,1.373267422200742,0.21902595584563064,0.4289610268532564,0.35077641251257213,0.11255264056162406,0.1143354623971558,0.05627234122629843,0.16488002496826049,0.33656224204245677,0.3003524507422297,-1.764905347595817,36.072821308036126,-4.1119375356260015,-0.30348903747350764,9.534694219562429,-0.688571179401245,0.5943434356311789,-0.9732954371463824,-3.7701254320107496,5.385616786036473,4.231472159402591,0.5301714201977829,2.2797372079726395,0.3418121036152524,3.5819399340213796,76.32522470751165,0.046408117017218295,-7.010616539046168,-5.734399034071603,5.747072611688594,-99.07539991289377,-9.80182585772127,1.0446497397965644,1.5104611589390209,9.81244847485573,-0.1677670539147547,2.004989607820013,0.643984747643299,89.45958178252577,0.12086233686421291,81.33743506046163,0.09541215461123782,72.94715832084924,0.11825042721311475,76.68312534864916,0.024522065738262162,81.25127085560982,,,0.1125890266964471,,0.6964332756937779,-0.882268677813629,-1.0590226670899765,-0.5205759565738455,-1.0070781152143786,,-0.22819913788629662,-1.3203524788513785,-0.8115348067218998,-1.0212941094804253,-3.746143657392508,,0.25814375855523497,0.7045433983450123,0.4784930428277,0.5041872038940426,0.8363092333800494,0.7451551924093157,0.49430819216199506,0.5938144335525775,0.12298294226916735,0.15689608692085738,0.2798790263314097,94.49567188788129,57.55255564715581,63.748969497114594,32.48083264633141,130.7969909315746,52.519373454245674,215.7971970321517,0.432224883838217,0.26803135041271153,0.29974376417870413,0.17395616912917872,0.5957028176062731,0.2303410126104003,0.21135267378417977,0.10338165712791103,87.13721122154321,97.1077732481577,137.65174295850557,90.83915490856614,87.0380110374562,86.87392214751304,93.37389980919176,98.1814769548111,98.3742599061656,103.28175284523398,99.81160958487516,98.72102573996233,96.75376426633443,105.11746701593111,110.77632103351567,98.5713586713915,96.52656712251348,0.0,0.0,0.0,0.0,1.9053769348392413,162.0,308.6710634789777,526.2089859851608,18.0,2.755581668625147,0.005060800338004947
CLE,295679.0262789068,2003.0,26.984758234057463,2003.0,2003.0,2069.0,5132.0,5708.0,1302.0,861.0,278.0,25.0,138.0,654.0,594.0,434.0,23.0,951.0,60.0,36.0,45.0,117.0,82.0,61.0,0.2540851004166083,118.3740364400841,94.04519971969167,63.48353188507358,9.545900490539594,21226.0,7931.0,13295.0,6.259110021023125,7.360196215837421,2.3353188507358094,0.0760336364302733,0.16660826858584443,0.5217624809689909,0.31692950010091103,0.3991442669376314,0.7160737670385424,0.14505916652102313,0.28608690083304134,1.3416297744213384,0.2284309795574632,0.4360762354702173,0.33496720550595654,0.1060128164444639,0.09945829825385424,0.05635428921128242,0.2510028658079888,0.2668185010809391,0.3127228993618669,-2.7721553167030075,43.372063534297936,-2.7490253880652076,1.8090234969996266,11.62783960963403,-1.170862703612851,1.3569963055171044,0.6315053110046818,-3.1535901350319215,10.462751091123895,12.364088281299841,1.0299751775022574,4.428893459711882,-0.40456474696671246,3.8926662116168367,90.0006374165813,-0.6676516313504016,-10.440565006807446,-7.155890466362766,6.612403015398239,-86.97610045224428,-8.300307459197938,1.0466604214722908,2.0851541200254036,3.179572529782761,-0.4377677965483066,-0.2604579371384428,0.6246794409059051,89.02395647496144,0.11747648485232069,81.6735513723031,0.09372035941321152,75.16751025604708,0.14246946311786404,78.8452504204971,0.02008228767904276,83.09257246127004,0.003872315760712566,68.30060182956187,0.03542307348574502,,1.7341680838516762,-1.355009381039757,-0.7471837688928558,-1.4062130860807647,-0.5505859881407429,-0.0447439478304942,0.06886441020988625,-1.1888335919032602,-0.9481871773285475,-1.055815048150723,-2.08160076634342,0.24628655516614054,0.2032756771653819,0.6715018769861574,0.4486828067344078,0.5045640691087719,0.8868503879022079,0.8051699726506656,0.5251862142474153,0.5944288728153468,0.08910570306412054,0.1824439560353889,0.2715496586527681,127.3677295024527,75.35178696566223,80.97004204625088,42.20287316047652,175.92133847231955,65.56534688156972,283.7473721093202,0.45290765574833514,0.26480085833859096,0.2822914869155275,0.14881512593936208,0.6212750869628462,0.22990978723273742,0.2449797711741092,0.01907859634164559,94.91365976280667,92.05109091606305,106.08231708761517,94.90719676083272,93.15555156981269,90.22808882533874,97.23145835334707,100.00199351498865,103.7356996282021,95.52053521370873,90.06368567520641,101.3392852540749,98.03717377323092,99.75831103475932,97.80111325470848,102.1777462719231,95.87350528548254,0.0,0.0,0.0,0.0,2.323663128756132,162.0,376.4334267694464,910.2725998598459,5.0,0.086117136659436,0.1085321217641906
COL,162306.03894494602,2003.0,29.30731102850062,2003.0,2003.0,2072.0,4953.0,5649.0,1343.0,810.0,316.0,30.0,187.0,782.0,766.0,558.0,45.0,970.0,49.0,36.0,53.0,128.0,55.0,31.0,0.27154855075730217,141.84262701363073,113.80439015755,77.58222694282173,11.367498672331386,21424.0,8065.0,13359.0,8.17578332448221,3.34377765976279,0.8525402726146221,0.09877854436767566,0.17171180695662952,0.6624872293427154,0.3476776142322534,0.4613609257661532,0.8090385399984067,0.18981237500885112,0.3013319362579217,1.3703281396546292,0.22871342637811995,0.43080291923066033,0.3404836532515489,0.1019418801826872,0.13246508395043372,0.058022723009736245,0.2602974781548947,0.3035935557337582,0.3483543932439195,17.346396510629194,73.93096589840809,6.182774526361298,0.4432813381059595,14.258694016380089,-1.1045797039070664,0.8888131065516219,-0.6893124280605913,6.042774372252185,20.500969067123307,18.649836707385372,2.018158424106257,8.678081608590073,-0.14000015410911265,3.9683979233929376,94.66765531190414,-0.37952924656151593,1.423203726299107,-7.603628739376072,8.47927555030617,64.70990118384361,4.980658845975995,0.9276079937926456,1.2314545425097096,8.975924942467694,1.2150790346890246,-4.034426411525794,0.6606157087519914,88.82400120473443,0.13827947672416857,79.5329145408757,0.08352161118899733,74.68966117703631,0.10362461643315507,78.34756248652424,0.014889558961389958,81.97591636974903,0.003112639423588531,68.34896919189715,0.08456231964106245,,11.469643732699042,1.5274083547720796,1.981419162130266,0.6024324389539805,0.3348119449560822,0.45679939798889624,0.5862336894744667,0.25879901800421085,0.8557691864425414,-0.2724318645682072,0.08311927143477331,24.152588904533836,0.2285818700796742,0.695578811425031,0.46689912487873964,0.5313703405632305,0.8722992633811295,0.7921089103805984,0.512477214156488,0.59153682835517,0.09800008359001594,0.1642720378385555,0.26227212164984953,144.71375464684016,93.83342184457426,98.1754292795185,47.488759072402196,200.31793237741192,88.91591432111878,336.7226057709329,0.4331613865498318,0.2817698301132944,0.28506878138431585,0.15567252785625776,0.5939519471375465,0.25037552471056823,0.7500188746202834,-0.49442766886591505,101.11853590822008,109.50866428855203,106.4846391142812,102.10116330434883,107.07064854743068,116.91614999254782,101.16798656627704,102.39724082933766,98.67449148345723,100.12720691510425,115.34157770927848,98.93492476370713,101.71307098681132,99.9710813348027,99.13319024767976,98.28164087002446,104.92221744443732,0.0,0.0,0.0,0.0,2.8494030405841744,162.0,461.6032926181625,658.0325721366613,19.0,4.153514588859417,0.0046280465427509295
