Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ATL,117108.94961114711,1991.0,28.050226830848995,1991.0,1991.0,2288.0,5447.0,6172.0,1406.0,981.0,254.0,30.0,141.0,749.0,704.0,563.0,55.0,902.0,32.0,45.0,85.0,104.0,165.0,76.0,0.25781268719151007,0.09121840525826314,0.14614387507987686,0.7197790007440052,0.327885122544718,0.3930978845798768,0.7209830071245948,0.13528519738836683,0.2822813738697343,0.26020738781432273,0.32291134408549377,7.025539051289587,51.76211382283988,5.171359588925949,-6.364711600777706,11.54567966551284,0.7219350868439947,1.1158177648445837,-5.642776513933711,5.4792483389776665,12.497969255401381,14.342498383079096,1.353446170628844,0.3078887500517175,4.198339880804345,99.2113123056699,0.3078887500517175,2.0043958306778222,-6.80820475470734,7.5953660666944405,38.667001247406006,3.540464837104082,1.0043202351382798,1.6274949870269981,12.002916396629942,0.6588986427212352,-1.1728302883485018,100.08028855827514,103.47112836910328,99.6915137478397,100.79343965144274,101.86210246185519,105.43954579140862,98.94989705924912,0.0,0.0,0.0,0.0,2.4486050095998055,162.0,396.67401166558653,778273.1770900843,16.0,-1.0,0.0
BAL,117202.25203771776,1991.0,28.25027968675084,1991.0,1991.0,1854.0,5604.0,6257.0,1421.0,966.0,256.0,29.0,170.0,686.0,660.0,528.0,33.0,974.0,33.0,45.0,47.0,147.0,50.0,33.0,0.25352467584705135,0.08438548778504076,0.15566565390826273,0.609519160434873,0.31896330828575997,0.40070346366581433,0.7196667719515742,0.147178787818763,0.27722416038932396,0.2672207122662618,0.3227403048476056,6.099147918895638,53.98398186281307,4.840837271632537,5.546564885496183,12.358186928167182,-1.0272343290181745,1.0937615318673495,4.198432923658827,4.62646031058636,22.27684169427972,22.311580855776224,2.3213793006886494,-0.2143769610461769,3.2653314976512373,100.53366451474875,-0.2143769610461769,-6.663322754204273,-7.517893590359322,7.497225538010469,-40.788499504327774,-4.266058761626482,1.0125243002583049,1.9608698251789725,7.389323957167972,0.3045934075568528,-4.967556642641371,97.4238311522339,95.3042972628308,104.99824456842028,97.00016611379206,101.49157959599434,109.35677647015171,96.3422767661889,0.0,0.0,0.0,0.0,2.620921359015503,162.0,424.5892600287678,920173.3651909861,2.0,,0.128510736293751
BOS,116665.03098273359,1991.0,28.89946748426658,1991.0,1991.0,1709.0,5468.0,6197.0,1468.0,1017.0,301.0,25.0,125.0,727.0,684.0,593.0,49.0,801.0,32.0,51.0,50.0,142.0,59.0,39.0,0.2687141776522511,0.09569146305083104,0.1292560912923995,0.9481248934382767,0.34044273224818455,0.4023663707863482,0.7428091030345328,0.13365219313409715,0.29186417945360654,0.24511860601742777,0.33308075925115854,8.072212644927554,64.70027043323182,2.582934064253346,3.162239258334819,14.614650733602724,-1.6831296467749326,1.2934698970816014,1.1790617361522902,2.162505958412754,19.24968832524937,21.989623602470655,2.0150170976637045,-0.42042810584059237,3.3677633914596137,100.53704856132522,-0.42042810584059237,-0.2910563972691307,-8.41303344808395,8.671111346636323,6.0056968331336975,0.5633059842512012,0.9796169779945886,2.0420159636937463,5.250927868323382,0.24713323726632122,-0.7281631832945501,103.26081508372741,108.07317560743289,87.18469581912724,103.53228952190878,101.91276654766286,99.30624668079872,101.43004677358147,0.0,0.0,0.0,0.0,3.099471667563337,162.0,502.11441019848314,880845.8820396967,3.0,,0.11687955699209293
CAL,119310.56816479401,1991.0,30.183520599250937,1991.0,1991.0,1430.0,4810.0,5340.0,1247.0,906.0,215.0,26.0,100.0,585.0,535.0,404.0,25.0,807.0,35.0,28.0,63.0,101.0,89.0,51.0,0.2590041178127341,0.07565543018595505,0.1511235949043071,0.5670295439355806,0.3193943421117978,0.37648048298052433,0.695874825092322,0.11747636516779028,0.29097071194794005,0.24550561622471911,0.31425426756121755,1.3998019090686675,54.281036064867685,-1.0454670435016018,-1.9243445692883896,13.647665092771112,-1.3978601136129727,1.207886817463419,-3.3222046829013623,-1.127200375129934,10.406146852203237,10.474885436765891,1.1083699601547297,-0.08173333162833225,3.8158898525112517,93.08652031935414,-0.08173333162833225,0.4296946505783126,-7.684839913185314,8.028595397170731,9.924597471952438,1.4665375649929047,0.953922556123037,2.0866772352923424,4.017228464419476,0.49020650757665046,-0.9267764154827723,99.52945746687003,85.44463979821646,101.93457438705464,97.1312481274288,95.35629803445622,87.28728369471045,101.11954463844424,0.0,0.0,0.0,0.0,2.894393582897004,162.0,468.89176029962545,920542.4676029963,1.0,,0.03914566425093633
CHC,117822.1603155951,1991.0,29.240557327513848,1991.0,1991.0,2220.0,5362.0,5957.0,1365.0,960.0,225.0,26.0,154.0,682.0,640.0,431.0,40.0,837.0,35.0,54.0,75.0,85.0,122.0,62.0,0.25422330731139825,0.07235185453886184,0.14050696617492026,0.6118809903550444,0.31037464648984386,0.39129355667533994,0.7016682031651839,0.13707024936394158,0.2724425961168373,0.23871076048850098,0.31344385206750913,4.843577273499995,54.50298013238302,2.1465576437504836,0.8440490179620614,12.816170230223623,-0.797510818912716,1.2386027357810478,0.046538199049345454,1.9965256687180553,16.09783683377207,18.016757486899447,1.6936022881612722,-0.1500319750324284,3.8306478739217997,91.45381761891288,-0.1500319750324284,2.4987665012013167,-7.92388651411352,8.612328801478109,3.3635991625487804,0.2867167100775987,1.0547043946896055,2.1047722239552717,11.30300486822226,0.44707601258663476,3.6494925798928826,98.67093798312591,82.07036735116682,95.8463168055343,95.41063637629784,101.3781250275137,106.81348343883909,95.4391542126442,0.0,0.0,0.0,0.0,2.7520259778411957,160.0,440.3241564545912,735039.1705556489,17.0,,0.0
CHW,118816.12242562929,1991.0,27.86776724419745,1991.0,1991.0,1773.0,5380.0,6118.0,1416.0,1025.0,218.0,38.0,135.0,734.0,696.0,592.0,42.0,837.0,35.0,40.0,70.0,122.0,131.0,72.0,0.26411118977165743,0.09676364776479243,0.13680941427999346,0.7589053531618174,0.3375890944679634,0.396151389738967,0.7337404842069304,0.1320401999673096,0.28987228599084663,0.25563909770349785,0.329460899801544,7.943512604679319,65.16311805933617,6.728773681535169,5.076566125290023,14.767318207531286,-1.8274762176681125,1.3069817343050563,3.17938877089024,6.733803403368698,25.987492116095282,28.63004946115602,2.714036438268217,0.005029721833529574,4.0192288150354525,105.40421065940632,0.005029721833529574,3.9023706428706646,-9.443790373250833,9.885274586276141,37.06769946217537,3.7492624036967754,1.0892972033050723,1.9563334067284983,8.325596600196143,0.3285659859897694,3.0954922823102464,101.49199036251848,109.2840924769346,92.27949762314654,102.66446763920476,100.338614335732,98.10850358871076,100.73781435412543,0.0,0.0,0.0,0.0,3.131849348385093,162.0,507.35959463877083,603047.3723439033,4.0,,0.12129497969761359
CIN,117677.990572506,1991.0,28.154782310593074,1991.0,1991.0,2086.0,5233.0,5834.0,1363.0,940.0,242.0,25.0,156.0,669.0,623.0,462.0,51.0,947.0,32.0,36.0,71.0,82.0,122.0,56.0,0.26036470918632154,0.07919094918409325,0.1623243053513884,0.5626330569605759,0.32110694128591016,0.4059108325908468,0.7270177738767569,0.1455461234045252,0.28830018865632506,0.26825505626328416,0.32382956916727335,9.072702873431417,54.78218310413526,7.805734902667194,0.6609530339389784,11.796768507999705,0.10063286075086923,1.1400839318540477,0.7615858946898476,8.070518442593633,21.768956777137234,23.64875997584984,2.2928828308651474,0.2647835399264377,4.099430762336823,101.24653109383031,0.2647835399264377,-2.847540513263084,-7.025358329698849,7.379950174251824,3.902700185775757,-0.15575460717082024,0.9949801233704056,1.5605711473438995,10.464175522797394,0.7139163720809412,-3.939903109950367,101.05458207122577,89.82810920119859,110.72893550757284,98.70979462859478,105.16523575306402,113.4184005208804,101.09818996383513,0.0,0.0,0.0,0.0,2.5018558711330137,162.0,405.30065135413093,889737.715975317,18.0,,0.0
CLE,114488.58020698577,1991.0,24.986416558861578,1991.0,1991.0,1282.0,4206.0,4638.0,1089.0,830.0,184.0,18.0,57.0,426.0,432.0,307.0,20.0,630.0,34.0,39.0,52.0,120.0,54.0,47.0,0.2588222691854248,0.06619232388572661,0.13583441106101768,0.571315300465718,0.3117214674189306,0.35116973883139285,0.6628912062503234,0.09234746964596809,0.29034658940664076,0.2143165150129366,0.30020274602748503,-2.338246715200609,41.87387159196087,-4.2519752175856675,-1.8887445887445888,11.410327185640122,-0.5524435997392408,1.0098711901847168,-2.433858002499051,-4.809093283502243,5.177247089823546,2.3842513736163706,0.5565116099865838,-0.5571180659165761,3.1780217220220854,84.18571248981567,-0.5571180659165761,-11.63952441434958,-7.422239055025871,6.805775364749756,-94.40629823505878,-9.733627682551742,1.0699571113428141,1.2138234265613677,5.599396291504959,-0.4920693755394017,-0.9830141248048125,99.45957712917487,74.75708297370502,91.62184692197549,94.79784456518699,88.94550392515492,68.61601284618554,100.90264656388453,0.0,0.0,0.0,0.0,2.419899489521345,162.0,392.02371711944807,797735.2792151789,5.0,2.5238095238095237,0.13755690836351878
DET,117470.95093568171,1991.0,29.136813964459822,1991.0,1991.0,1792.0,5547.0,6359.0,1372.0,878.0,259.0,26.0,209.0,817.0,778.0,699.0,40.0,1185.0,31.0,44.0,38.0,90.0,109.0,47.0,0.24754146831938986,0.10992294348545369,0.18635005453514705,0.6980494367906904,0.3324164823947161,0.41777362800456047,0.7501901103992766,0.17023215968517064,0.276302551835666,0.3291398024139015,0.3360843989903944,11.694379607298606,67.65639398076135,8.492319107526274,4.109922943859098,14.442757289583968,-1.358016925197687,1.278256465067607,2.7519060186614106,8.781506839639697,27.254426612952685,29.634699394735264,2.8526202534702696,0.2891877321134223,3.920982520822083,106.2971196721461,0.2891877321134223,-0.09388168138684705,-8.682274625753958,9.142935664355697,42.6461980342865,4.050260063726455,1.005591644878413,2.446228031899889,5.9576977512187455,0.6160776363575884,-2.3238596733460843,95.13958046778346,124.14609617034364,125.69521991633913,101.10732065729614,105.8318135686378,126.50578579806562,96.0522047641941,0.0,0.0,0.0,0.0,3.063016547431986,162.0,496.2086806101588,910689.392042774,6.0,,0.11118122386224248
HOU,115044.20266970535,1991.0,25.96793097834934,1991.0,1991.0,2247.0,5501.0,6143.0,1345.0,983.0,240.0,43.0,79.0,605.0,570.0,502.0,45.0,1026.0,35.0,43.0,62.0,87.0,125.0,68.0,0.24398181957447507,0.08171902935064301,0.16701937104216183,0.5687845550862771,0.30876593293081556,0.3460026561022302,0.6547685890330457,0.10202083652775516,0.2823995799200716,0.2615985683281784,0.2962110683529276,0.8971898006432409,47.71296540874346,2.080066234150298,1.9552335992186227,12.082282812751062,0.0590567569885583,1.1676771045895105,2.014290356207181,1.9454387072325432,17.2096889807803,15.514037741960834,1.8047911710939188,-0.13462752691775404,4.28777224537221,87.67749455237407,-0.13462752691775404,-7.17740221630811,-7.023288751541768,7.395630563448447,-43.3871029689908,-4.603941546753049,1.022328755647143,1.8723158590715987,11.038092137392153,0.38979514252580005,-0.333461197128865,94.69593973441263,92.6957684932005,113.93165752108807,94.91611020880983,89.64395127847077,79.5008470725126,98.97551322864969,0.0,0.0,0.0,0.0,2.5624076796809376,162.0,415.11004395246624,574738.7585870096,21.0,-1.0,0.0
