Team,xMLBAMID,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,xwOBA,xAVG,xSLG,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,Pos,playerid,teamid,playerTeamId,EV90
ARI,649794.7629890955,2026.0,28.373957665169982,1209.0,2782.0,3118.0,661.0,420.0,145.0,20.0,76.0,355.0,342.0,263.0,4.0,605.0,30.0,23.0,18.0,48.0,50.0,16.0,0.23794133806414372,68.43489416292495,61.719371391917896,34.0035279025016,7.530147530468249,12182.0,4360.0,7822.0,4.317511225144323,2.5554842847979473,1.1391917896087236,0.08434894114207825,0.19403463694547787,0.49938266838486206,0.30779399187652345,0.3866519528755612,0.6944459447520845,0.1487106148114176,0.2766883253367543,1.1245683154490058,0.20163912777838358,0.41567676098749196,0.38268410980628603,0.1190580209194997,0.08923476807601027,0.05430359026266838,0.3024282964204619,0.30275817956382295,0.3064413030871343,1.4063444451509632,28.782970338567473,1.204386019640659,1.8559965468868975,7.022752004041742,-0.48167796502315235,0.44872280099038503,-0.38570497999621306,1.374318581863745,1.344071908408169,10.18986529530404,8.478835854357953,1.0135973076158775,8.280148240308836,0.1396858887675098,4.174286576224759,92.2078521052643,-0.09999752880105148,-2.602609600284268,-3.99885190285209,4.140006629728017,-22.80179876089096,-2.3462877618148923,1.003209963856115,2.171141838167672,2.3822963438101348,0.1198851169217708,0.21350888638712562,0.4666216467992303,94.51968710882616,0.22376623299230278,85.39316053156831,0.07833361161901703,89.43723530594924,0.07704292457244273,80.4822788016102,0.11608451357921745,86.29029202928481,0.03874615793136626,86.57580987985567,,,0.002446225493659421,1.632973350700997,0.1058402713913903,0.35750526014848266,0.2609680142210362,0.8420902610540801,-1.1023874284611146,,-0.19102452847509802,-0.28509991290234576,0.5770028090224112,0.01596137567986719,0.9756476397851053,-3.337011636411732,,0.338492924249519,0.6315201328159076,0.4603270616966003,0.6781087098300193,0.8854508333162284,0.796592400529185,0.41422933463117384,0.6019884545189225,0.0943885565298268,0.17894399397049396,0.2733325502950609,78.44194996792815,55.33258499037845,32.93874278383579,26.215843489416294,83.0821039127646,57.415330339961514,166.83867864015394,0.444856023258499,0.3428977600288646,0.21224621531430404,0.15793336801796024,0.5088424654650415,0.3332241670333548,0.31240683684961895,0.24755475337834204,0.3850778773132156,97.2429014396008,94.44358301835494,88.50946312092205,96.45911693097749,96.23836063434071,94.67352514562799,95.4110447622077,103.72319639877139,98.46605625392817,99.8011782535295,76.89551485563115,109.86288568433585,96.6107920120143,88.37931219113074,105.89121425612313,99.75348314075332,97.79045635485913,0.49454778704297625,0.0,0.1725465041693393,0.0,0.03367543296985247,0.0,0.03994652668398294,,-0.20439213886857033,0.16147089004516602,,0.49454778704297625,0.1725465041693393,0.02519306850591537,-0.017633574520732977,0.0075594939851823945,5.1058370750481075,3.0160359204618343,0.6150398803150912,0.5478894242102744,0.35663887107119946,0.0391276459268762,0.10971223021582734,-0.08384008705615997,5.439384220654266,3.6205901218729957,0.6416288348269041,-0.6474781587450025,3.466381015161503,2.3220171390903097,0.7156379429934924,1.1164742380122041,0.2987822321039128,0.07474298448763252,0.0420539922771007,,0.1654616794162925,0.2230073716420783,0.06826939333333333,0.01563533520066335,,0.11309937618024374,,,0.13646686378127004,0.08679102810871665,0.06346041078735076,0.005405525618425825,94.6659798467819,89.5870447955703,86.730648782922,,94.21786338003179,85.41395990960416,80.32700794709066,82.47443382991779,,86.13877170797792,,86.62594586525071,83.43085203883767,80.08180281494671,83.19792459734896,-2.3365736437285065,0.39047300973199967,-5.782001316587195,,-3.863864518112463,1.83246507475661,1.4341118628857432,2.1296494760245217,,-1.543892525287116,,0.7524009343696132,3.5403237835438794,1.7039970063554282,-2.6054390193847885,9.102519037233076,4.736746216365335,2.828340928096613,,4.670907674539902,0.7049022687117521,-5.356344475908311,-4.519672105049747,,2.501561706123632,,0.9548979552816668,0.3217771665528742,-5.597780861779989,-2.209269824112763,0.14115787590384923,0.5265530647558585,-1.0904550615290682,,1.3224059408745652,-0.3495399803227869,0.14498578926362637,0.05156231344882924,,0.7018490468496559,,0.3386045306815866,-0.6901365602032505,0.23169854205497217,-0.0974692844197635,-0.46362518547937914,0.8785422304188583,-2.9925560881526874,,0.4788298377737051,-0.5362725965665557,0.03238895315348486,-1.187514524865794,,0.8271510865312853,,-0.19877350872601218,-0.964478322526771,0.13352877695877421,-2.4157335555532,38.06761232751404,36.784357557035015,37.404571961441384,,33.24355019160323,35.30177898511081,41.526460053347535,35.85434722578191,,33.06792450946602,,38.88690404436319,29.40975195828516,42.30447463323597,31.935602601553704,2313.033706086817,2384.650092637654,1437.8088745887176,,2209.5215903737053,2513.3157217022604,2641.070522505515,2512.3406540004244,,1731.1189073411497,,2461.1579566477826,2598.4744450256335,2643.296683247782,2609.6574870027807,0.3119985004329699,0.6124520288389992,0.4603066257087876,0.6346246713021169,0.8807991817928159,0.7970080973701089,0.4926385928127004,18.95129542155869,71.84677339381604,0.2475148840570879,7.433232435647823,0.33408079188903145,0.2656545434028223,0.13094161853752406,0.1034528134862091,6.1648492623476585,348.89191789608725,31.568383422308813,10.296843652583009,-1.8831511353631032,0.5488539686112893,26.30905292421052,27.153634184156218,0.6526129261385504,0.9032401593745992,0.25198403673187936,0.5378481456895445,0.8109019818537524,0.4176229668986529,0.2680208136273252,0.5378566205901218,0.2285797595381655,0.09290664658114176,0.20839233699901605,0.10181323900256574,0.5855729137235407,0.8538640109540634,0.22240468236048747,0.48379870154906984,0.7489511975304682,0.1952182848717126,0.3143349311385504,0.6427963087427839,0.525611283329057,0.621278741305324,0.8813816507729314,0.4743887166709429,0.11403840293457346,0.0008051499999999999,0.08077573077121653,0.29463232173187937,0.07138114144233859,0.0383403823380372,,0.17087642746311738,0.23039058906350227,0.00083682,86.27095567903406,76.73909759521484,80.6517712379209,94.60071748992154,89.93598394892595,86.13558292516164,,94.27179584784741,85.39804409533612,83.75050354003906,-1.5408224944565962,6.314459800720215,2.298288111199553,-2.087183222535263,0.7321927949894614,-4.950822639570047,,-3.696610316798306,1.8371900504649874,2.729249954223633,1.1981172263476874,-12.110699653625488,-6.932231251685758,8.13574098324962,3.9065715809918906,1.2782769663795286,,3.444855702398636,-0.5649790219527039,5.834949970245361,0.7565889571786806,-0.04043542221188545,0.1904239841027918,-0.08053163733187588,0.04830300287154186,-0.9858794569051594,,1.151843208237178,0.1790953295555078,0.038063548505306244,0.8795456324344443,-4.043542221188545,0.03438520720020181,-0.5456143503786943,0.18595248280746823,-2.957794705760968,,0.250189866406556,-0.23058643114207486,3.8063548505306244,0.3152755369852469,0.6102380496087235,0.46009699771327767,0.6391283883226427,0.8802059669018601,0.796218889393842,0.4900107262219372,18.95129542155869,2220.0,88.29658341376513,13.852176945188376,158.0,0.0714652488101347,109.6791212315587,63.77838357921745,0.3745583711610006,2.745151043389993,84.0,230.5926876202694,0.11099758365618986,21343.746953175112,15.0,15.207184092366901,103.38758819756256
ATH,687712.6362763916,2026.0,26.24632117722329,1188.0,2760.0,3126.0,693.0,458.0,126.0,7.0,102.0,374.0,361.0,308.0,18.0,703.0,32.0,14.0,11.0,56.0,50.0,16.0,0.2508747383774792,69.57805502239283,62.03134996801024,32.10076775431862,6.833653230966091,11999.0,4436.0,7563.0,4.532309660908509,0.9037108125399872,0.4113883557261676,0.09852847023128598,0.22488803532789509,0.4770383076916187,0.33159490946737047,0.4133215091689059,0.7449164186362764,0.16244677079142675,0.3035738754136277,1.2821088416074857,0.18996132199776072,0.43592752299616117,0.3741111538160588,0.1087031707021753,0.13454809877575175,0.07139065147920665,0.2677543186180422,0.35604606499999997,0.3276406261986734,4.3504422158578695,33.93803503885379,3.7701826206652393,-1.5069928006887945,7.58991731126493,-1.1014302465085999,1.2640699646194355,-3.7999998703598976,-2.599263462036458,3.450748261673135,9.705472075521042,10.004357960399817,0.9982106716474102,7.8865367891101545,-0.31943435899210426,3.815431320129939,105.36321515857114,-0.08763811514031807,2.346152314649771,-4.095525897325033,4.5150113520689885,8.592501290142536,0.7877474506385624,0.9632324558750728,0.9603396720427784,4.121561100447857,0.3356788575438631,1.3372706696629892,0.4865777142194498,94.34973158599809,0.22619658822776711,84.89698096014716,0.06655027276328501,89.31697311833494,0.06493682192616372,80.54949186155699,0.11185653971529112,85.89581403979207,0.04468629896053898,86.1498511694546,,,0.007764923408993575,1.264425747363482,1.1767458366236088,0.9461455659535916,0.5945918207052335,-0.2558763997929596,0.10804798773689782,,0.0962649900945083,0.21192058087446639,1.6906721210006108,0.891343471596701,-0.11016895857270342,0.6279822357439003,,0.3191445826679462,0.7156442052047346,0.48599026784388993,0.5986910094262821,0.8483043631509918,0.7536862636788229,0.4202288975143954,0.6042866284772872,0.11829231018234165,0.14490980084452973,0.2632021126295585,60.76743442098528,61.652911068458096,42.193538067818295,26.605246321177223,77.87747920665387,60.13115802943058,164.6657069737684,0.37103918721369156,0.3741498147056942,0.2548109979366603,0.16269137723928342,0.4725203031733844,0.36478832100127967,0.3201351804435297,0.24516697667958748,0.40422735648753405,103.69391779396365,108.14029052677697,101.05016497703974,104.11692223250759,103.96943217337846,104.39781123005297,105.53002740277269,98.71932561576746,106.59638917197016,93.85090759291768,118.4506490006028,89.32097927559629,106.89428730535057,108.62359210730307,104.34688227093851,92.95877194201606,108.64092828863313,0.6737044145873321,0.06845809341010876,0.07517594369801664,0.0,0.05182341650671785,0.0,0.15713225380018556,0.038063548505306244,-0.04043542221188545,0.16147089004516602,,0.7421625079974408,0.07517594369801664,0.08893666321546392,-0.003039771023606232,0.08589689219185768,6.082853486884197,3.3589251439539347,0.5494251702165796,0.6958125253598177,0.13787587971849008,0.13787587971849008,1.0,-0.078498974442482,8.199616122840691,4.713051823416507,0.6653606365140277,-0.8415920301881915,8.132013201320133,4.646864686468647,0.57142857,5.328753907233477,0.28897408880038383,0.06821221547826087,0.04343015745588706,0.0026659133333333334,0.1950411747664747,0.22352772795265513,0.0510819257046549,0.01602442881710061,0.0027992268443496797,0.11241662004158669,,,0.14595871925463852,0.07781794449293966,0.04827178397752809,0.0032492912620638455,94.39502859628806,89.52205201956544,86.37412664016796,82.26398421970045,94.24994276985498,84.79589293977352,79.51608891436912,83.36500235750323,43.38123708696508,85.86610739772779,,86.1244580627317,82.22585962256605,79.32159858614014,82.12517903268234,-1.5412407975306848,0.4736683168843988,-6.378053006791287,-9.277890028190898,-3.8860720206813606,1.534677935899987,1.8676071231088331,3.01391781329348,-4.816726645935319,-1.390610715748475,,0.35100751849103917,3.7436131185308836,2.191674555411818,-4.585481916209076,9.002381946985599,4.773602717084468,1.7164798694363543,-0.7652029789458318,4.373875903433504,0.6321930551266838,-6.228796199678553,-5.202363136268656,7.565242697180969,2.797761004609014,,0.7215788402318547,0.4133723823185144,-6.393447626779296,-3.692388680145841,1.1972089297366366,1.0333994377914355,0.03374131463281631,0.025408251566499635,-0.14635162720646203,0.8680765387230932,-0.02645109880350853,0.7996911640033217,-0.28123051646167535,-0.4283447564625427,,0.4672518316900652,0.4021110621697015,-0.24113773728749247,0.2482364064783588,0.3808659754852901,1.8044867850613895,0.6505367350324329,0.00829447019369447,-0.42091915235300936,0.0746608275552428,0.20511253941419133,3.8684306541533537,-20.507651313281517,-0.252880504304858,,0.053588338220623984,0.4281878332997761,-0.16120401955510488,9.385148079690643,37.45057546148087,35.40898309493857,37.11973374707516,48.636445460931704,32.78851652449052,35.53657076219379,42.84440562395459,42.24141236128881,43.28929365926714,35.95061345699474,,38.15940690331615,30.54783746052012,43.86212122302405,26.608005711867712,2277.764141384859,2362.1773508167867,1407.8431488137978,1038.798945357914,2171.183088104805,2474.1562177243236,2510.8392285000937,2472.3859217649288,1104.6588486140724,1735.996030743832,,2419.6855865967027,2580.830111599262,2521.1584334354056,2485.521083890126,0.2910030391650672,0.6798248880262316,0.48640580437939857,0.5283742518173077,0.8474428398304543,0.7532859705630198,0.501907652552783,19.255413388010236,73.18313764083179,0.39672892508637236,7.271382322963552,0.31155256168266154,0.23157951969609727,0.1532457277319258,0.11003165880998082,7.337604099935938,377.6721049264236,32.74174175422812,9.563768688907683,-1.748637611830916,0.4840698780742163,26.662711592944362,28.670368079753644,0.7629548128278951,0.8759411427831094,0.25094983175623803,0.5469753370729367,0.7529477307261676,0.42427320475367875,0.2456975826295586,0.3999117573748396,0.2282913031509917,0.06884399297824696,0.10209102356589146,0.09648565853166986,0.6295386751599489,0.7994662391298785,0.22585201414907227,0.4538200853294945,0.6807306680769231,0.1984211890690979,0.29173343570697374,0.5564399260160257,0.523198153522073,0.6999419666314779,0.8434441148112605,0.476801846477927,0.1151860727863084,,0.06814433804173355,0.28776487040946896,0.06837685164573268,0.04116508064164261,,0.19572095141394757,0.2242739645649392,0.00271003,86.04261863254115,,80.82303417822388,94.58323426837835,89.78663811485272,86.35052185529231,,94.52532306579675,85.05097944345141,85.11845397949219,-1.421640959587921,,2.5610788416138264,-1.3998456403401582,0.6899388489100643,-5.640107426544592,,-3.7327004079585606,1.6869917650075714,0.0,1.3143351369013438,,-7.492956630664391,7.916784874982482,3.939068273832827,0.07341884743355763,,3.150749345155527,-0.7140524946383477,0.0,-0.1537379142235409,,0.7944306753270842,0.9936276139353026,1.3783494846202469,-0.2169538977991265,,-0.11825514715927596,0.6565387345563265,0.10245814174413681,-0.1281256381699749,,1.2700656677795086,0.29524166940137436,2.356481727307965,0.5050824119884068,,-0.4046707520737473,-0.02737867153300417,5.1229070872068405,0.2903746818618042,0.6791788583077416,0.48642958680422266,0.5288911930550224,0.8468142155182342,0.7533908546353167,0.5036538265163147,19.255413388010236,2083.0,89.51685197128863,12.825292497425615,175.0,0.0896897813147793,110.99104286628278,69.70889315419066,0.4190097788739603,2.931948364078695,85.0,249.21561100447857,0.10797219720729366,26851.97120921305,10.0,10.0,105.29904030710172
ATL,643833.6699094264,2026.0,29.71251257967125,1156.0,2691.0,2981.0,672.0,444.0,120.0,7.0,101.0,384.0,366.0,234.0,6.0,633.0,28.0,26.0,1.0,34.0,45.0,16.0,0.24962009925025158,73.91714189869171,76.82153639718216,36.49916135524992,8.641395504864139,11611.0,4119.0,7492.0,4.123113049312312,0.5223079503522308,0.3800738007380074,0.07849714817980544,0.2123448501512915,0.3963063637722241,0.31353105976618584,0.4122309044223415,0.7257619641885272,0.16261080517208992,0.28755375502650116,1.0550475465323719,0.19152010049748402,0.4047974669939618,0.4033469735457901,0.10832066789131163,0.12386635817510902,0.05445120792653472,0.23157777029788662,0.3247232471318349,0.31820613269669057,2.554162044807894,34.15192956088876,2.48344205694407,0.940764358485057,8.105574661052914,-1.1101305759555236,0.5179103809234747,0.35931462295733485,-0.17252208583170453,2.4391034828103337,10.890066438955019,9.826035139859956,1.0899656083594973,8.84912232381667,-0.044338574133736826,3.7691899424372357,100.64845269994983,-0.27272535080098914,2.468714550966979,-4.362904540653911,4.885276297908473,25.217901341617107,2.2505962010473013,0.9844739965140463,1.3792438237130258,4.514256960751426,0.18964197706284586,3.0506792353769177,0.48032376324052334,94.1678385627843,0.21731436700335569,84.75292314144295,0.07891258496973774,89.07807761183254,0.08224202359060404,80.44130074218121,0.11254743473346829,86.1123408167375,0.02966706660948537,86.32109522687858,,,0.003834403266701736,1.2359097284439504,2.6100040632862624,0.31358851297121565,-0.06631352816514621,-0.565645528673829,0.39080855233191925,,0.12078413625825069,0.7111202608326368,0.08833904993191778,0.21455382477020685,-0.6932076304534194,0.6747760679212603,,0.3630092119892654,0.6982045195570469,0.49694840797383427,0.6579055001912752,0.8725925251543626,0.7786251252416108,0.40219527997986576,0.6083892621510067,0.10964706854411271,0.1485271810868836,0.2581742496645421,72.96544783629655,67.77088225427708,47.02381751090238,27.479369339147937,93.82120093928212,66.45957732304596,187.86548138208656,0.3936806408221476,0.3602305237818792,0.24608883459395972,0.14609110835570469,0.5021480891879194,0.3517607994899329,0.3257838578657258,0.2529171892970841,0.42762553763001643,102.05006188061814,87.89146408294678,96.86172004776941,98.25704839492856,102.63943850290099,103.55753191235294,99.19106924614012,98.55102702722645,95.92113232744485,105.2251985267969,106.77411754706706,97.22447015916258,101.49426510770392,102.47137724774976,97.95121169158189,98.44111789465812,103.2303558017363,0.6088560885608856,0.014760147601476014,0.0,0.0,0.0,0.0,0.0782415576164909,0.038063548505306244,,,,0.6236162361623616,0.0,0.033081545126154216,0.0,0.033081545126154216,5.984233478698424,2.1969137873196916,0.4240895377905358,0.5446204956525013,0.23113049312311304,0.0,0.0,,5.863133176786313,2.8460248238846027,0.5065500913287198,-0.4747779674242898,2.919849931787176,2.118349249658936,0.7233542311285267,2.260237348140407,0.30066555116068433,0.08008281812037661,0.028410332082348968,,0.17678317615513767,0.20669587688926175,0.07798629387878787,0.01652377546121593,0.0025794698432141105,0.11318970824898787,,0.00081633,0.118988956147651,0.08835923875929683,0.06868854885858587,0.009890511092406877,94.61559848457334,89.17844609573224,86.06521669101927,,93.88509687429647,84.80722910668192,80.25559652478267,82.58537349735481,38.90285230988909,86.08236549228641,,86.29038188160084,82.78253737045031,79.88078984131234,82.70979096996523,-1.31805298378612,0.5106939577941275,-3.036029457200349,,-2.2365474452716287,1.2550517979281486,1.024614354564435,3.627714947947873,-0.9298621247723156,-0.9948057793883011,,0.4482325438188067,2.278943681995432,1.4013035617859804,-0.8466928192351186,9.005945396471386,4.420595105590518,3.1747077003736144,,4.568932677973585,0.6986768689449242,-5.19293839257486,-4.701007960787863,8.675673796307821,2.60530133730362,,0.9313516682923694,0.4001046138078044,-5.573799770755554,-2.5142190989608584,-0.14070181648757124,0.33062677933047224,0.2568479424661231,,0.5632688683871108,1.6173729374986017,0.9310939944364908,-0.601167815551292,0.5165797775480777,-0.5382407192397214,,1.4080949396832578,0.2108344891586513,0.7176654963694538,0.22703533195877143,-0.11877392479463435,0.19684999937631953,0.3323589778585577,,0.11314301390089579,0.28926510612226114,1.3857924139045579,-1.6105330763952006,25.93615793300117,-0.6503213674297514,,0.6807804885549148,0.05126278358741748,1.3867470468372707,1.9895033834316638,38.71385517072549,38.075925498116746,41.448982817181665,,32.19154802467109,35.47299010408364,40.86568304697522,36.32623122050783,58.500380151808784,35.799075961016555,,39.495154936387145,29.93795574989876,41.998222719322705,32.85482815943566,2303.4158778822834,2372.7414508118395,1340.0540170201584,,2177.4216737393194,2488.982682492953,2570.116574241261,2428.038095507246,886.8337252980566,1704.2259246626804,,2410.703058776609,2596.7700884123296,2581.50605828428,2526.8604047277936,0.3369805955015095,0.6693977712479032,0.49720493816504524,0.6107854862818792,0.869129269704698,0.7785476319832214,0.48384209049312316,18.985097132304595,72.66458770500158,0.3228839419328859,7.466241016087953,0.31925094582885905,0.24770661060402682,0.1466301857885906,0.11227955710067114,10.118456375838926,452.16940623951695,32.70226554525012,9.434258586239098,0.2802696544894066,0.5017017818657719,30.94487879649558,26.721106524384005,0.728883122281879,0.8862914234563758,0.24939350894666215,0.5733725488627978,0.79995006404698,0.41369457771217716,0.28882917077826237,0.5093804477013423,0.23556845627641732,0.10485880370469798,0.16432233231007218,0.10134345834283796,0.6271699728557047,0.8391775589966443,0.2159068381281449,0.5147594166196711,0.7485366455835856,0.19778774103656493,0.33711020968131494,0.6257592055973153,0.534699654310634,0.682302494419463,0.8660780380838926,0.46530034568936607,0.11960867094466936,0.00081633,0.08702221256711412,0.3005725583998658,0.08248696310020176,0.021302785096186296,,0.17716121574210877,0.21303285051677848,,86.2395121668601,60.488399505615234,80.64112032083823,94.4208189910523,89.26450202751424,85.62046725721805,,93.96798121289089,84.86193387499914,,-1.0087919085312782,-8.436659812927246,1.9858333881441805,-1.2032523834021784,0.5729278600737536,-3.449515906530816,,-2.2108301731117797,1.3120895568166662,,1.427236903854636,-8.8291597366333,-6.824276285827606,8.080977146875535,3.534989822718135,0.9675207154114553,,3.5231682812752325,-0.6633531660481342,,-0.4788571202577005,0.026818597689270973,0.16201035366862412,0.3134501240503934,0.38027885381543225,0.137360006433145,,0.6290411699483205,1.6163586948485733,,-0.6147421961220435,2.6818597689270973,0.6063899776790908,0.049317587184430495,0.057207522388645,1.3430398722476806,,0.1316473711908931,0.28760929278582725,,0.33816579953035897,0.6685646680375711,0.4975272516303253,0.6081378126342282,0.870872004567114,0.7784587286040268,0.4842041925125797,18.985097132304595,2086.0,89.53333204103967,15.027530983978144,189.0,0.09264451489932886,110.26620805369129,76.61690707816169,0.40666140709731546,3.2456983662697083,82.0,266.14726601811475,0.11887984581348542,18991.233143240523,16.0,16.0,104.78570469798659
