Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
DET,116143.90212007133,1930.0,26.39112343966713,1930.0,1930.0,1463.0,4524.0,5047.0,1305.0,886.0,264.0,84.0,71.0,689.0,649.0,385.0,444.0,20.0,118.0,91.0,66.0,0.28867974656132356,0.07628293983495146,0.08797305265167427,1.336177222308698,0.3468112755975828,0.43172438653298983,0.7785356621305726,0.14304463997166633,0.30729476438973646,0.17832375731127403,0.350352436904641,6.91599740294474,71.29085890029776,2.8365928427455853,1.381886642885454,15.740562308484465,-0.23200423606308423,2.6179902983504793,1.1496086032473973,1.2008901738268385,20.70905138390918,14.367803669846316,1.8263011744226836,-1.6357026689187466,5.544482395359795,92.99739305144391,-1.6357026689187466,97.90248836108428,90.46856461702136,121.1067216536394,96.56283228942482,99.52893689553429,102.98157328874943,99.58028424064945,0.0,0.0,0.0,0.0,2.953595938947889,154.0,454.85377451951655,1006019.5829205469,6.0,,0.0
DS,,1930.0,28.03024273776363,1930.0,1930.0,709.0,2364.0,2557.0,640.0,455.0,103.0,57.0,25.0,373.0,339.0,193.0,0.0,0.0,64.0,61.0,0.0,0.27149034141806805,0.07547907648142355,,,0.32577238885334375,0.39601080269456396,0.7217831915479077,0.1245204612764959,,,0.3261704517380539,-3.3390971454500176,27.32491857067315,-0.7749287101241812,0.0,7.49778467527779,0.13765464260107751,0.4210640431623425,0.13765464260107751,0.19021820650981514,8.246721567551026,7.719021290711491,0.7203033972575308,0.9651469166339971,5.820828536714953,91.6605965513833,0.9651469166339971,95.53926429199328,92.69222748418844,,94.88691605760658,99.139844230404,108.01527416487787,,0.0,0.0,0.0,0.0,3.0092067527727804,72.0,216.6628861947595,1015718.0817364098,1161.0,,0.0
KCM,,1930.0,28.502502085070894,1930.0,1930.0,637.0,2240.0,2475.0,631.0,452.0,118.0,38.0,23.0,382.0,332.0,231.0,0.0,4.0,77.0,75.0,0.0,0.2823518289131313,0.09333333286868688,,,0.3498989892638384,0.4001415818844445,0.7500405711482828,0.11778975297131314,,,0.34262876267385,0.8035226195638847,31.815347631339836,3.3967753609271987,0.0,7.582828957507707,0.24152359064179238,0.42583999911125636,0.24152359064179238,4.646010478635089,12.896203025895845,10.399728710316559,1.126408691646197,1.2492351177078906,5.770920518123716,102.81559077203994,1.2492351177078906,99.36149427989947,114.61818195736676,,101.91421114533306,100.17396956902716,102.17672124389406,,0.0,0.0,0.0,0.0,3.2704537918747474,67.0,219.12040404040405,1015664.8602020202,1163.0,,0.0
LVB,,1930.0,25.0045766590389,1930.0,1930.0,200.0,652.0,702.0,153.0,115.0,22.0,11.0,5.0,76.0,60.0,50.0,0.0,0.0,11.0,9.0,0.0,0.23528194023504276,0.07122507088034188,,,0.28917378887749284,0.32666699837179486,0.6158407872492877,0.09138505813675213,,,0.28301718024446754,-3.6879240455751736,6.700524157136731,-2.8192272897420776,0.0,2.5401222219324517,-0.05521351780922834,0.14264935300422785,-0.05521351780922834,-2.6643545472870813,-0.03679649015962988,-0.5669021929775535,-0.0032139604389487446,0.1548727424549963,4.652428168215615,62.527678294987794,0.1548727424549963,82.79728609804876,87.4680875864047,,84.22693257663136,81.77987851198064,79.27196870316929,,0.0,0.0,0.0,0.0,3.19137866991453,23.0,73.4017094017094,1015798.433048433,1164.0,,0.0
MRS,,1930.0,27.77047619047619,1930.0,1930.0,454.0,1340.0,1424.0,361.0,278.0,61.0,15.0,7.0,180.0,176.0,83.0,0.0,1.0,41.0,29.0,0.0,0.2696224908630618,0.058286516236657294,,,0.3124999994719101,0.35316681599438204,0.665666815466292,0.08354432513132024,,,0.3051126795203498,-6.165444893575796,16.960781311468114,-4.231597095813321,0.0,5.654688741436249,-0.0162741361981195,0.3175586132987355,-0.0162741361981195,-3.7030981230923463,2.252875095444519,1.402182504234706,0.19677560004338418,0.5284989727209741,4.7703332832816585,77.5011279809397,0.5284989727209741,94.8819552072554,71.57887025285427,,91.02110010692788,88.41401014011129,72.47052485568175,,0.0,0.0,0.0,0.0,2.30145196991573,71.0,163.40308988764045,1015606.9796348314,1166.0,,0.0
NEG,,1930.0,26.614714424007744,1930.0,1930.0,429.0,1363.0,1462.0,346.0,267.0,50.0,19.0,10.0,162.0,148.0,99.0,0.0,0.0,19.0,20.0,0.0,0.2534887207859097,0.06771545780232557,,,0.30437756456429554,0.34061468930574557,0.6449922538700411,0.08712596851983584,,,0.29665245130026224,-5.17771419003048,13.465351717040814,-3.6187546075947052,0.0,4.558492767297129,0.04749478240849045,0.25599793518387626,0.04749478240849045,-3.3186796664313594,1.5433058184581363,0.21492216088468685,0.1347988306549348,0.300074941163345,4.544265750158337,71.80422716798212,0.300074941163345,89.20437376779756,83.1581003823478,,88.65529862824836,85.27163150749728,75.57742141392926,,0.0,0.0,0.0,0.0,2.863617437811217,46.0,131.7264021887825,1015762.867989056,1150.0,,0.0
NYG,119091.49034899591,1930.0,26.85201793721973,1930.0,1930.0,1483.0,4591.0,5129.0,1503.0,1074.0,234.0,68.0,127.0,794.0,770.0,377.0,322.0,20.0,141.0,47.0,0.0,0.32783454142737384,0.07350360648255021,0.0627802684716319,1.3721319786176644,0.38049524419146036,0.49253605986664073,0.8730313040581009,0.1647015184392669,0.33124328410859816,0.16104503820627805,0.3887710511001284,27.683884134112926,97.65019121600953,19.612060216901284,5.1380924517261555,17.10774967900219,-0.6886492013178808,1.511157568824327,4.447439704901655,20.255719809690625,43.3220667624188,30.997521909155616,3.8489330375713338,0.6436595927893413,4.699423256514437,109.96083030166315,0.6436595927893413,105.20809616804367,93.80131838203006,91.23184273865424,102.83139929346062,106.3031284532721,108.55204256011015,102.92936464388644,0.0,0.0,0.0,0.0,3.210138174817704,154.0,494.3612790017547,1008900.6400857867,30.0,,0.0
NYY,115948.10423042304,1930.0,27.13231323132313,1930.0,1930.0,1552.0,4804.0,5555.0,1504.0,993.0,269.0,101.0,141.0,968.0,870.0,593.0,514.0,15.0,143.0,88.0,56.0,0.3143626265029703,0.10675067460954095,0.09252925241098109,1.4209820392334833,0.38998106488460843,0.5051476146786679,0.8951286795632764,0.1907849881756976,0.32829635269774976,0.22466246617641764,0.39656300418600515,31.42699411769876,101.18688319279711,32.115453844032594,-2.8027002700270027,17.05727756268183,-0.30321639918065846,2.8369880503761933,-3.105916669207661,30.554530083591608,47.342879027441974,36.516558663701865,4.0996560841852805,-1.5609237604409885,5.785004478239308,127.54225556704196,-1.5609237604409885,106.61254815751018,126.60209903707654,127.37894251465151,108.58261773529897,116.45579131639103,137.35109715470958,106.38594569528018,0.0,0.0,0.0,0.0,3.2006674684176417,154.0,492.9027902790279,1005822.110711071,9.0,,0.0
PHA,116089.91013259126,1930.0,28.69896873465379,1930.0,1930.0,1688.0,5296.0,6109.0,1554.0,1040.0,317.0,74.0,123.0,941.0,883.0,598.0,527.0,32.0,183.0,49.0,32.0,0.2934057182021607,0.09788836102455395,0.08626616424373874,1.5006912680086755,0.36855294355508267,0.4517950898965461,0.8203480334516288,0.15838937169438533,0.30722588650482896,0.20428875394499918,0.36978726951133345,18.196162889841776,87.09867520738251,13.399575690276345,2.2863926641558865,16.847636843303558,0.008554157992298347,2.8021203398894023,2.2941982896013995,12.351610850901219,34.295566323695574,27.942792084357947,3.024445844593324,-1.0479648393751249,4.749371747065711,103.95270974877553,-1.0479648393751249,99.5052484752705,116.09174389142511,118.75696052698899,102.61637548249125,104.15599950963038,114.02864652974881,99.62319448796742,0.0,0.0,0.0,0.0,3.161329993791128,154.0,486.84481911933216,1005962.3404812572,10.0,,0.0
PHI,119486.11015553522,1930.0,27.243366880146386,1930.0,1930.0,1678.0,4908.0,5465.0,1578.0,1129.0,296.0,35.0,118.0,814.0,800.0,405.0,383.0,18.0,134.0,27.0,0.0,0.3221744227959744,0.0741079592168344,0.07008234158243368,1.2854137956660567,0.3751668685033852,0.46948487646880155,0.8446517449721868,0.14731045367282708,0.33154185687996335,0.16578224940164685,0.3787887802769131,18.70485634626818,87.44851632505689,2.067188728523777,-8.304666056724612,16.808795204225582,0.32379948374391804,1.4847503951299945,-7.980866572980693,2.1820620335051233,12.494741059880008,6.749473366782574,0.9862412198934074,0.11487330498134637,3.675607045809648,93.38145598831416,0.11487330498134637,103.391660649376,94.57256058301104,101.84316381020787,101.39136992034625,101.32803503492642,97.08987985158393,103.02214208913881,0.0,0.0,0.0,0.0,3.113605225939616,156.0,485.7224153705398,1009286.1903019213,26.0,,0.0
PIT,117494.73604590505,1930.0,26.699356633628934,1930.0,1930.0,1551.0,5064.0,5751.0,1547.0,1075.0,272.0,116.0,84.0,850.0,825.0,476.0,422.0,22.0,189.0,71.0,0.0,0.3058875652256999,0.08276821369744393,0.07337854238567205,1.5089440472451747,0.36745098838219437,0.4563672739648757,0.8238182623470702,0.1504797087391758,0.3193570309061033,0.1707529119961746,0.369815884992369,17.118355430663307,85.18553701684094,7.0518861766882175,-1.065379933924535,16.643386688516763,0.07025874086103943,1.4701395704948776,-0.9951211930634954,8.120949824981144,25.239354890929288,18.468734027928704,2.19102834289012,1.069063648292926,5.444332921375474,96.75330291699869,1.069063648292926,98.16491038057231,105.62430792819616,106.63317953707524,99.30610141369601,98.49688763761432,99.17868336782468,99.23587243189627,0.0,0.0,0.0,0.0,3.123004016783168,154.0,480.942618675013,1007337.2416970961,27.0,,0.0
SLB,116698.44081307294,1930.0,28.547030689517737,1930.0,1930.0,1453.0,4449.0,5018.0,1163.0,827.0,241.0,53.0,42.0,612.0,537.0,424.0,490.0,14.0,131.0,71.0,60.0,0.26095992398724593,0.0844958145390594,0.09764846495376645,1.195480371875847,0.32744506436129933,0.3668476203421683,0.6942926847034676,0.10588769635492229,0.2858473747889597,0.1905141492467118,0.31968583721570815,-7.7876448919085295,49.24904001675024,-11.947494013546585,-0.2835791151853328,13.946274551768235,1.5647752229532619,2.319562081653282,1.2811961077679292,-13.783833239913863,3.7631995012755812,1.7484277600979068,0.32510477804957705,-1.8363392263672795,4.882030624163001,73.76680241180598,-1.8363392263672795,88.50162238674248,100.20871080786934,134.42622608408357,91.17068866759891,84.57236791399679,76.23131887158574,92.63015882309895,0.0,0.0,0.0,0.0,2.6169115864009567,154.0,403.00438421681946,1006558.951773615,2.0,,0.0
SLS,123478.0,1930.0,27.818153067678683,1930.0,1930.0,862.0,3046.0,3380.0,986.0,716.0,154.0,45.0,71.0,690.0,619.0,325.0,0.0,9.0,59.0,81.0,0.0,0.32474458351715974,0.09615384559970415,,,0.39053254390266273,0.47687073090236687,0.8674032748050297,0.1521261473852071,,,0.38945862873066106,13.06992703170993,58.05277125129154,16.831456191714324,0.0,10.998940359355782,0.3855271110950402,0.6176835557151057,0.3855271110950402,18.146359090516103,30.14851011668203,25.95369355367308,2.6332978604184865,1.3149028988017772,5.675701242351433,134.56003229326876,1.3149028988017772,114.27978774487039,118.08191813264764,,113.7494458676717,119.382829099648,131.9618265866592,,0.0,0.0,0.0,0.0,3.4175860538639053,93.0,317.83550295857987,1015923.9428994083,1168.0,,0.0
STL,115501.51026830076,1930.0,29.432759191785358,1930.0,1930.0,1687.0,5368.0,6038.0,1701.0,1141.0,368.0,88.0,104.0,989.0,926.0,467.0,479.0,28.0,175.0,71.0,0.0,0.3166755978840676,0.07734349073302417,0.07933090386568399,1.4805617004238159,0.37407590995561446,0.4764922176235509,0.8505681275791654,0.15981661973948327,0.3339966375177211,0.17389864239814512,0.3803802391495946,14.151993234166628,81.09675401372282,4.529156557236635,0.938545635249296,16.3689389579583,0.43228878812576293,1.4458971205489841,1.3706789835547128,5.347657924011609,24.533172986073602,25.35682821118984,2.154706730722561,0.8185013667749733,5.492493028389533,102.88251412799004,0.8185013667749733,101.62698723325495,98.70157052427508,115.28310919950498,101.09653103405,102.84041625446778,105.3324867443192,103.78493192822782,0.0,0.0,0.0,0.0,3.0715060039715136,154.0,473.0119244783041,1005389.606492216,28.0,,0.0
WAS,117784.48083067093,1930.0,29.418730031948883,1930.0,1930.0,1359.0,4388.0,5008.0,1318.0,985.0,222.0,74.0,37.0,722.0,637.0,446.0,349.0,36.0,138.0,86.0,57.0,0.3004012364642572,0.08905750757268371,0.06968849788897764,1.771305802516174,0.36960769327915344,0.4103369473368609,0.7799446406160144,0.10993571087260384,0.3186680062380192,0.16613418522364215,0.357736573342976,10.269027881996344,76.97199960798581,8.174083061664655,7.180910543130991,16.309818121429068,1.2736092270634616,2.712669647560595,8.454519770194452,6.708966293139909,34.18597383232403,25.45775344117468,3.076827028484815,-1.4651167685247455,5.596279421999779,100.46201859169068,-1.4651167685247455,101.87769979335825,105.61869922557281,95.9355764283579,102.91004996160747,94.59831645223922,79.14559027531757,103.2658356630396,0.0,0.0,0.0,0.0,3.060412430623003,154.0,471.3035143769968,1007620.7613817891,8.0,,0.0
