Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BOS,117396.37484716157,1916.0,27.057816593886464,1916.0,1916.0,1847.0,4994.0,5725.0,1242.0,976.0,196.0,56.0,14.0,542.0,452.0,459.0,478.0,38.0,234.0,126.0,11.0,0.24874428041729257,0.08017467194969431,0.08349344918148471,1.218907076068297,0.31644949278061135,0.31839943293397377,0.6348489257145851,0.06965515251668121,0.2719282460944978,0.16611353733449782,0.31146289488953355,2.707005374392133,42.38581757156306,0.5749436011216337,2.427423580786026,10.874216673156514,-0.6456711766683378,1.0546179713661412,1.7817524041176884,0.9682969885982097,14.678884037238554,20.604217107295547,1.7138033560624462,0.39335338747657544,4.6999022493284865,94.50799405856027,0.39335338747657544,97.00820051329114,89.92004619508914,97.94055110594286,95.78338797815671,95.03459437149107,88.59775336770585,96.6881599729011,0.0,0.0,0.0,0.0,2.64589519640524,156.0,412.75965065502186,1007244.7835807861,3.0,,0.0
BRO,118405.77240143369,1916.0,28.62616487455197,1916.0,1916.0,1579.0,5015.0,5580.0,1303.0,1008.0,188.0,79.0,28.0,562.0,478.0,334.0,530.0,37.0,194.0,181.0,46.0,0.2601292334892474,0.059856630262724024,0.09498207838924731,0.7474653110442652,0.31083771870071686,0.34594052700698935,0.656778245707706,0.08581129351774193,0.28583306052885304,0.15985663000716843,0.31856770508822624,6.2100937390822475,49.44665192365468,3.887111563620966,2.260215053763441,11.849238318028629,-0.8703933046957124,1.7068101539720504,1.3898217490677285,4.068494783332102,19.01436500440051,23.178620830523766,2.2377307733742273,0.18138321971113536,5.734790154449287,98.94464099392819,0.18138321971113536,102.3187794307051,87.1415693706811,103.01769268463244,99.44407615710792,101.951956573026,100.85588248520622,102.67699820325089,0.0,0.0,0.0,0.0,2.8831357422096775,156.0,449.76917562724014,1008226.9397849463,22.0,,0.0
BSN,118022.22899535217,1916.0,27.950661422953164,1916.0,1916.0,1668.0,4924.0,5594.0,1149.0,892.0,163.0,72.0,22.0,525.0,455.0,428.0,631.0,43.0,199.0,135.0,15.0,0.23345986070664998,0.07651054640275295,0.1127994275159099,0.7873787435218091,0.3002848664946371,0.3090804987847694,0.6093653652794065,0.07562063807811942,0.26408493732659993,0.1932427600357526,0.29928102379417665,-0.8342003422761611,39.607787964149544,-0.7093583782966306,3.5707901322845905,11.08336966721728,0.36775416210373685,1.5964914689452845,3.9385442943883273,-0.19315718912456303,16.425248241426328,20.91321176679252,1.9005433244254406,0.5162011891720676,5.304270320048665,91.63858167209786,0.5162011891720676,91.82869481124378,111.3869768090883,122.34241402062207,96.0679780347738,91.08895642353397,88.87858316558582,94.86463387132153,0.0,0.0,0.0,0.0,2.6626494021380047,158.0,420.69860564890956,1007859.7087951377,16.0,,0.0
CHC,119840.09078114004,1916.0,26.82828993666432,1916.0,1916.0,1343.0,3799.0,4263.0,874.0,676.0,124.0,41.0,33.0,373.0,305.0,308.0,531.0,23.0,133.0,96.0,43.0,0.2309901546150598,0.07224958895496131,0.1245601683436547,0.7361071610023456,0.291832981785597,0.3123840942946282,0.6042170760802252,0.08139393967956839,0.2602241689298616,0.20455078562280085,0.29549585848422755,2.631139064907085,36.14534261950449,0.4497119668671616,0.4997653683716565,9.18476866872917,-1.4281401852508009,1.3230096319203275,-0.9284920501346854,-0.5508586659420471,9.028427584572766,6.803102623880775,1.0740349521777297,-1.000570632809209,4.516561889432102,82.5507933119466,-1.000570632809209,90.85726492059086,105.18371215164753,135.09812967648608,93.36402733602955,92.06255737416548,95.6640702966824,93.4777680238173,0.0,0.0,0.0,0.0,2.2348216918695756,156.0,348.632183908046,1009627.3323950269,17.0,,0.0
CHW,117493.43449819247,1916.0,26.412291272163884,1916.0,1916.0,1734.0,5081.0,5809.0,1277.0,966.0,194.0,100.0,17.0,601.0,484.0,447.0,591.0,60.0,221.0,197.0,61.0,0.251342174855569,0.0769495603880186,0.10173868081253228,1.0673574326505424,0.3191079353386125,0.3386123274651403,0.6577202628037527,0.08727015260957134,0.2791004804136685,0.18161473446204168,0.32096534602520155,9.913886249494649,54.81489565360394,6.042013122712722,3.326614987080103,12.305391166385158,-0.5474666200551278,1.19341806944085,2.7768577042691964,5.908093774212077,22.183760714307283,23.025888671470184,2.596928278937771,-0.13391934850064463,5.90108786712179,97.49612998089572,-0.13391934850064463,98.02135773707894,86.30291657599749,119.34280551653974,96.58804919822447,101.06765861140595,111.00312292637916,99.23835528793325,0.0,0.0,0.0,0.0,3.0134429876846283,155.0,467.0836632811155,1007336.8665863315,4.0,,0.0
CIN,117039.11916407292,1916.0,27.19742107603379,1916.0,1916.0,1351.0,4097.0,4498.0,1038.0,811.0,149.0,66.0,12.0,395.0,336.0,299.0,492.0,20.0,82.0,110.0,11.0,0.253147042524233,0.06647398791796354,0.10938194697132059,0.8901366224628724,0.3072845400333482,0.330929728722321,0.6382142687556693,0.07778268619808804,0.28336715272921303,0.17852378901289462,0.31044820906941123,4.934651021592751,48.09538720795718,3.2639853395978466,-0.33815028901734107,11.828458844262919,-0.8751734638741516,1.703816998136578,-1.2133237528914926,3.7367170140879002,16.055669103595907,15.102314187256177,1.9346285213333807,0.47273167449005343,5.0843096988538905,95.00203246540026,0.47273167449005343,99.57241660285368,96.77537148472648,118.63580992784338,98.30733325642463,97.5281318535417,91.41968541653642,101.79119440489194,0.0,0.0,0.0,0.0,2.8966479722965763,155.0,448.9804357492219,1006890.9697643397,18.0,,0.0
CLE,118041.50263972329,1916.0,27.10540688148553,1916.0,1916.0,1606.0,4741.0,5493.0,1187.0,898.0,215.0,62.0,12.0,594.0,482.0,494.0,548.0,32.0,226.0,154.0,55.0,0.25106313249517564,0.08993264110850173,0.09976333467376662,1.3083928433930458,0.32459801945876565,0.33057309807737123,0.655171117536137,0.07950996558219553,0.2790479531267067,0.19188057411068637,0.3202711159926592,9.94531220020456,54.39772002959888,3.4574756386391887,0.4234480247587839,12.182449211894953,-0.5797949977254371,1.1814947467282988,-0.15634697296665315,3.014839486810092,16.222436472466693,15.646232012733968,1.9393656348599746,-0.4426361518290966,5.154536188808134,91.60249640603571,-0.4426361518290966,97.91253353736941,100.8641138936856,117.02565978412208,98.24979576224227,98.66814144868401,101.13256616930276,99.21967842446783,0.0,0.0,0.0,0.0,2.9453316964008738,157.0,462.4170762789004,1007873.1551064992,5.0,,0.0
DET,117365.05032634834,1916.0,27.209034695980762,1916.0,1916.0,1680.0,5066.0,5822.0,1350.0,1039.0,198.0,96.0,17.0,664.0,550.0,530.0,502.0,27.0,199.0,190.0,59.0,0.26653855400034354,0.0910340085085881,0.08622466464599794,1.5317431417981795,0.33896491449416005,0.35354788346392996,0.6925127979580901,0.0870093294635864,0.2932913433476469,0.1801786336087255,0.3374021082325829,11.718694095602944,60.67255745099645,5.9460463260641685,0.2636551013397458,13.416100120875116,-0.09114567934059065,1.301138345720979,0.17250942199915514,5.993972541272757,20.883720429868006,25.424978682259976,2.5022641173650033,0.04792621520858825,5.688828750034834,104.9224000296976,0.04792621520858825,103.94781921261206,102.09935446387061,101.14435631947592,102.59838823153297,105.52556386889428,110.67136936722886,104.28412910959503,0.0,0.0,0.0,0.0,3.2854423161250423,155.0,509.24355891446237,1007207.2607351425,6.0,,0.0
NYG,116807.0718724669,1916.0,27.06052418265334,1916.0,1916.0,1127.0,3350.0,3701.0,845.0,649.0,115.0,50.0,31.0,394.0,324.0,243.0,405.0,26.0,82.0,132.0,69.0,0.25210429817130503,0.0656579297727641,0.10942988332910025,0.7652801088143746,0.3073445599856796,0.3440703304247501,0.6514148904104297,0.091966032253445,0.27590754273871926,0.1834639281194272,0.3168882084568016,10.443029213958168,57.17917788589649,10.991325979912686,1.7760951865873444,12.808322099010542,-1.2960132180947899,1.8449602942556818,0.4786422804191254,9.459929403450845,24.591854077136194,16.62218144397693,2.9171789931238266,-1.531396576461841,5.5924406137475815,104.13821979818518,-1.531396576461841,99.16226535603406,95.5873228565582,118.6878017673347,98.32653500817968,101.40079189051505,108.0896809889763,99.24563157903965,0.0,0.0,0.0,0.0,3.1366047515239126,155.0,486.17373682788434,1006659.8635503917,30.0,,0.0
NYY,117028.25306694707,1916.0,25.861899754644234,1916.0,1916.0,1642.0,5013.0,5706.0,1232.0,955.0,185.0,58.0,34.0,558.0,478.0,503.0,618.0,36.0,154.0,172.0,25.0,0.24584794387434278,0.08815282116403785,0.10830704467946024,1.0389883015821944,0.31866463456852434,0.3261749327402734,0.6448395673087978,0.08032698886593061,0.27381013178741676,0.2024185076007711,0.31640294809243436,4.3148894197615215,40.915054771469755,0.9016290928439075,2.4996494917630563,10.030495024148127,0.20289687041547103,0.9727910186191502,2.7025463621785275,1.348002371893998,15.053834776839803,21.430312536993892,1.757374812676496,0.4463732790500918,5.001828358403829,93.99078323134654,0.4463732790500918,95.87865335087562,98.86795366336311,127.04771150973883,96.45387028303877,97.35539457932471,102.17177755241899,97.37435786915049,0.0,0.0,0.0,0.0,2.4406023357360676,156.0,380.73396424815985,1006879.3725902559,9.0,2.0,0.0
