Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
CIN,119452.75402504472,1945.0,29.029516994633273,1945.0,1945.0,1640.0,5093.0,5590.0,1286.0,991.0,214.0,25.0,56.0,525.0,488.0,381.0,0.0,505.0,26.0,90.0,108.0,70.0,0.0,0.2522780394134168,0.06815742335509839,0.0903398921745975,1.1636372917579607,0.30753660835026836,0.33674056500429334,0.6442771733545617,0.08446252559087657,0.2706117145504472,0.1685152068837209,0.3096049314837524,-3.897102815425704,46.172436549074924,-7.128981712157729,1.033989266547406,13.022261638101023,-0.19942522925093156,1.6121125574938433,0.8345640372964745,-6.194632185213798,9.274306047677541,9.771172990553904,0.9707772703689884,0.9343495269439288,3.420745440382258,82.92588083725958,0.9343495269439288,92.36136235581849,75.71143860919908,125.84378787378787,89.71343606301727,89.32689416571166,81.3444495155858,94.66869343497841,0.0,0.0,0.0,0.0,2.9083242354794274,154.0,447.8819320214669,1009254.0899821109,18.0,,0.0
CLE,117699.81358131488,1945.0,27.20999134948097,1945.0,1945.0,1424.0,4117.0,4624.0,1059.0,776.0,185.0,41.0,57.0,489.0,432.0,398.0,0.0,506.0,9.0,100.0,97.0,18.0,26.0,0.2573594538395329,0.08607266390224913,0.10942906517647061,1.0106045811591697,0.323403373137327,0.36421049114641,0.6876138642837368,0.10685103730687716,0.2814011022441609,0.20782871979671283,0.32858875272726756,5.298263304743325,46.83676011955975,6.595184393216365,-0.9201989619377162,10.803478131446163,-0.15779530808368253,1.0920811249867683,-1.0779942700213987,5.693488562273612,16.511053548685148,16.94789074365807,1.7427992416034144,-0.9016958309427527,3.4693054295486454,103.05084226441254,-0.9016958309427527,98.37785755697998,92.88657043591763,136.47257548477327,96.92633420890833,102.4245656412581,113.68830610998725,100.86303996755147,0.0,0.0,0.0,0.0,2.527687546219724,147.0,371.5700692041523,1007535.8014705882,5.0,,0.0
DET,119169.85761205564,1945.0,32.60065687789799,1945.0,1945.0,1561.0,4669.0,5176.0,1184.0,889.0,196.0,42.0,57.0,548.0,485.0,407.0,0.0,488.0,6.0,94.0,98.0,56.0,54.0,0.25355431871870165,0.07863214794899537,0.09428129789335393,1.0603288054627125,0.3137412234553709,0.35016852399632925,0.6639097474517003,0.09661420527762753,0.27216905867677743,0.1839258109544049,0.3179067307926776,0.13564502399187975,47.84790425871423,-2.77211851376173,0.8996907614998068,12.409171943370701,0.551946686721843,1.2543943988394468,1.4512898088238524,-4.227204535048913,10.887651615985089,12.578250971299008,1.1413068149968066,-1.4550860212871826,4.017239979879482,87.21013756567575,-1.4550860212871826,96.92331203585218,84.85702914094422,117.5812981935238,94.0305179403127,98.47563385302556,102.79643156509736,97.57283507302395,0.0,0.0,0.0,0.0,2.7535199683056417,155.0,426.7955950540958,1008974.0556414219,6.0,,0.0
HG,116167.0,1945.0,33.49066091954023,1945.0,1945.0,410.0,1268.0,1442.0,336.0,257.0,46.0,18.0,15.0,201.0,190.0,167.0,4.0,0.0,7.0,23.0,0.0,13.0,0.0,0.26625512049861305,0.11581137266296809,,,0.3536754504049931,0.36843820212552014,0.7221136525305132,0.10218308162690706,,,0.3465260663578477,3.3987844833775958,17.994362600634943,2.0650747803658445,0.4348127600554785,3.796069215228794,-0.09872794356623382,1.0709065012607966,0.33608481648924465,2.28132920115794,7.484389734136777,5.450833903831265,0.7855219720218637,0.21625442079209622,3.920250619070923,102.40213741738884,0.21625442079209622,97.29365331510292,129.25497252227535,,103.24888966123068,98.71686559456145,102.62864521591729,,0.0,0.0,0.0,0.0,2.777879422156727,47.0,130.5603328710125,1014148.5894590846,1137.0,,0.0
KCM,121181.57142857143,1945.0,29.855775366943202,1945.0,1945.0,463.0,1473.0,1576.0,397.0,304.0,65.0,19.0,9.0,216.0,185.0,97.0,0.0,0.0,6.0,28.0,0.0,34.0,0.0,0.2700669030215736,0.06154822299936548,,,0.317258882748731,0.35911141964022847,0.6763703023889595,0.08904451661865483,,,0.3217790126422335,1.0227629863905614,15.598828279738335,1.4877833831514387,-0.7741116751269036,3.790994251458929,0.1560267464962178,1.68830181660159,-0.6180849286306858,1.9818499616062777,6.84306110103611,6.088641378961151,0.7243748416736466,0.49406657845483914,4.942337651620149,98.81385578121804,0.49406657845483914,101.0534802163061,88.96369468578396,,98.83765984402463,100.61396272407063,99.30399279354049,,0.0,0.0,0.0,0.0,2.8974619295241117,45.0,130.38578680203045,1015693.0621827411,1124.0,,0.0
MRS,,1945.0,32.079387186629525,1945.0,1945.0,229.0,687.0,745.0,157.0,116.0,26.0,8.0,7.0,83.0,68.0,52.0,1.0,0.0,6.0,17.0,0.0,7.0,0.0,0.22878295227785242,0.06979865729261744,,,0.2885906035275168,0.320820988757047,0.6094115922845638,0.09203803647919462,,,0.29274458337495873,-0.8504451078559319,5.410947585085615,-0.6506878169993817,-1.204026845637584,1.6284850010860887,0.020835694075630816,0.7252382892915267,-1.183191151561953,-0.5665063285452898,0.6040258102703719,-0.11190769295054082,0.06991350833077098,0.08418148845409187,3.432504823416216,79.26068806875688,0.08418148845409187,85.83630804222805,100.88912618845394,,89.90645008425246,90.12790380814786,102.91871001732892,,0.0,0.0,0.0,0.0,2.5458816355570466,22.0,56.00939597315436,1015551.3959731543,1125.0,,0.0
NBY,,1945.0,29.82767978290366,1945.0,1945.0,244.0,771.0,834.0,197.0,149.0,35.0,10.0,3.0,104.0,75.0,59.0,0.0,0.0,4.0,18.0,0.0,7.0,0.0,0.2543897804484413,0.07074340466666666,,,0.3117505991079137,0.33671694589568346,0.6484675450035972,0.08232716544724221,,,0.3119310274970331,-0.2980080870165181,8.611023058561862,-1.1120944622072897,-1.9820143884892085,2.3170921081404607,-0.06590246661997241,0.6536732767340091,-2.047916855109181,-0.9749370385206135,-0.05208850875532488,-0.35442633878995616,0.004943168029318266,0.13715742368667613,3.801597256001939,81.63134731559428,0.13715742368667613,92.95787836683022,78.95543085334724,,91.009718577462,90.2176845387799,82.68614842882465,,0.0,0.0,0.0,0.0,2.570743405647482,31.0,79.69304556354916,1015382.2901678657,1138.0,,0.0
NE,118923.0,1945.0,29.339366515837103,1945.0,1945.0,195.0,646.0,713.0,158.0,122.0,19.0,7.0,10.0,83.0,73.0,62.0,1.0,0.0,5.0,10.0,0.0,9.0,0.0,0.24481793011079944,0.08695652120757363,,,0.3155680221220196,0.34320952650350633,0.658777548625526,0.09839159639270686,,,0.3168588036692641,0.255669626471695,6.956437229969465,-0.35663080442696793,0.5021037868162693,1.7427591708727797,0.16815412011608838,0.4916486029106951,0.6702579069323576,-0.2301364218930714,2.6745292588227607,1.8480714978714392,0.27888056913675713,0.12649438253389658,3.391052556314399,84.59326937303037,0.12649438253389658,89.46017929313513,97.0505961623193,,92.12414336188606,91.95726312625212,98.82062742327656,,0.0,0.0,0.0,0.0,2.724531429537167,22.0,59.93969144460028,1015595.4179523141,1140.0,,0.0
NYC,120477.71428571429,1945.0,31.51002004008016,1945.0,1945.0,312.0,929.0,1008.0,211.0,158.0,31.0,15.0,7.0,98.0,83.0,72.0,0.0,0.0,7.0,15.0,0.0,9.0,0.0,0.22745550927182542,0.07142857113194445,,,0.2876984124126984,0.31607825640476195,0.6037766688174603,0.08862274713293651,,,0.29049878366409787,-1.4630706921759429,6.797990412518586,-2.2179470844633373,0.5406746031746031,2.1485657842888957,0.06747779044662676,0.6061304302753082,0.60815239362123,-2.122537413058299,1.2403111951271348,0.5144210633051239,0.1277114286803417,0.09540967140503834,3.5444210983785456,68.83002577932088,0.09540967140503834,83.11568777441948,79.72013271816661,,83.98813546401178,84.68789222959617,89.00918164491053,,0.0,0.0,0.0,0.0,2.463227514871032,30.0,73.89682539682539,1015214.0099206349,1141.0,,0.0
NYG,118586.03099657597,1945.0,28.76626419174626,1945.0,1945.0,1669.0,4940.0,5549.0,1321.0,1023.0,156.0,35.0,107.0,619.0,585.0,478.0,0.0,437.0,38.0,93.0,102.0,34.0,0.0,0.267626912044873,0.08614164672319337,0.07875292800973148,1.4847396348724096,0.33587315501766085,0.37864713564462066,0.7145202906622814,0.11102022359974771,0.27471704382771667,0.18417732987745541,0.34156355464574634,7.497344154622174,53.93942427154106,1.7258735119471855,0.22382411245269418,12.078819297645815,0.9997066854974089,1.4953175424198708,1.223530797950103,1.9460749767426269,16.743742614758418,18.874585911578556,1.761274243855023,0.22020146479544153,3.2409390581560644,96.43392485266837,0.22020146479544153,97.98072894897678,95.68888723388794,109.70310599599178,97.97966811041118,100.4434158725298,106.92172547104389,96.13965429940373,0.0,0.0,0.0,0.0,2.697620725031537,154.0,415.433591638133,1008405.0839790953,30.0,30.0,0.0
NYY,117112.1136286201,1945.0,30.163884156729132,1945.0,1945.0,1619.0,5126.0,5870.0,1332.0,992.0,187.0,60.0,93.0,671.0,633.0,616.0,0.0,554.0,36.0,92.0,101.0,64.0,43.0,0.26028565832896083,0.10494037423032368,0.09437819370562181,1.4997586257454858,0.343052653316184,0.3752382786238501,0.7182909319400339,0.11495262029488929,0.2765878973275979,0.21516184016354348,0.34470563511105834,10.58942504392791,59.410915484210776,9.623895145837105,3.121144999148066,12.697664690843357,0.043423631599449015,1.28355699632677,3.1640369195040488,9.055656437324012,26.20091504399819,30.58619532681179,2.741501172106763,-0.5682387085130923,4.059359431124092,108.39115063499733,-0.5682387085130923,99.51337718439468,113.2479351816809,117.70214013832667,102.81536585104783,105.5438193427954,122.32913932392475,99.17162466386124,0.0,0.0,0.0,0.0,2.873143997144804,152.0,436.7178875638842,1006966.8879045997,9.0,,0.0
PHA,117421.1875109018,1945.0,29.034362462933892,1945.0,1945.0,1685.0,5186.0,5733.0,1272.0,1007.0,199.0,36.0,30.0,482.0,425.0,432.0,0.0,446.0,20.0,95.0,103.0,24.0,45.0,0.2452039336213152,0.0753532176596895,0.07779522023076922,1.3932029836492237,0.30531966741287286,0.3150997849619745,0.6204194523748474,0.06989585134065933,0.2631294171991977,0.15838130009768012,0.29985375879996923,-3.475207213118546,42.39140179021847,-4.766263219930085,1.6021280306994592,11.929148749417331,0.29736438000660154,1.2058707416159036,1.899492410706061,-6.072206355504236,8.962305546235058,5.6836691706116715,0.9349474100558388,-1.3059431355741504,2.9545987858926757,78.81234010665624,-1.3059431355741504,93.73130574503672,81.3185237030509,97.02097014332404,91.50651657441598,88.61347872434065,74.36840243500002,94.34680472918501,0.0,0.0,0.0,0.0,2.681607114229897,153.0,410.28588871446016,1007269.654107797,10.0,,0.0
PHI,118260.17805927343,1945.0,29.827676864244744,1945.0,1945.0,1480.0,3777.0,4184.0,909.0,708.0,133.0,21.0,47.0,398.0,395.0,344.0,0.0,411.0,11.0,52.0,76.0,44.0,0.0,0.2405522146424474,0.08221797281046844,0.09823135709823137,1.5057400269488528,0.3055463154722754,0.32377180552557366,0.6293181209978489,0.08321959088312621,0.2587574098606597,0.19168260072657742,0.3042560347844351,-0.05486324788888182,35.05364851780695,-3.3211285580293968,-3.6402963671128106,9.131145038282282,-0.7343031969144015,1.1304053005234411,-4.374599564027212,-2.737425219070358,3.1495255557081525,-1.2686240681440613,0.35066916067201914,0.5837033389590393,3.3828454661947807,77.19557596693424,0.5837033389590393,88.06842765127385,91.33034517137368,136.83662629719328,89.13283522393557,85.88668194951669,80.14739983138017,90.59209047393853,0.0,0.0,0.0,0.0,2.03930247708891,154.0,314.0525812619503,1008086.8501434034,26.0,,0.0
PIT,115667.29531094113,1945.0,28.942135018290656,1945.0,1945.0,1835.0,5326.0,6014.0,1422.0,1036.0,258.0,56.0,72.0,753.0,693.0,588.0,0.0,478.0,17.0,83.0,122.0,81.0,0.0,0.26685098119454603,0.09777186508147657,0.07948121007914866,1.4543988597193218,0.3412075295758231,0.37761739705736613,0.7188249266331892,0.11076641586282009,0.2814765148565015,0.1892251406185567,0.34383566171446517,8.347663694020863,56.18460206944774,1.5738110652917294,-0.9118576417761517,12.441598932148215,-0.23466366370950956,1.5402284511880677,-1.1463696829978367,2.6323579511540602,15.467815651492508,20.136801666601507,1.632943015907716,1.058546885862331,4.314743655345921,96.2081205164525,1.058546885862331,97.69665336872916,108.60810453846743,110.7176054828728,99.5357920249821,100.17025795999601,106.67728747326039,98.45193520421783,0.0,0.0,0.0,0.0,2.760715320528766,155.0,427.91087462587296,1005547.5959428002,27.0,,0.0
PS,,1945.0,31.099769319492502,1945.0,1945.0,510.0,1667.0,1834.0,491.0,396.0,55.0,26.0,14.0,284.0,240.0,160.0,1.0,0.0,7.0,39.0,0.0,20.0,0.0,0.29317903620556157,0.08724100272737186,,,0.35877862555452567,0.3825654416526717,0.7413440672071976,0.08938640544711014,,,0.3551154707626893,3.7570902687810595,19.851943655648977,2.286380307300553,0.2895310796074155,4.186005992682868,0.06642163431143942,1.1809113000091997,0.3559527139188549,2.518706172622213,8.241576179233133,9.538580339491478,0.8659878835471715,0.2323258653216596,4.4619229384691605,107.57474893317779,0.2323258653216596,107.13205986206944,97.36810082683635,,104.73866557678451,102.50202358734985,89.7761698482774,,0.0,0.0,0.0,0.0,2.9994093065594325,48.0,143.97164667393676,1015547.6881134133,1144.0,,0.0
SLB,117741.01495079485,1945.0,29.89212717638153,1945.0,1945.0,1546.0,4716.0,5284.0,1172.0,885.0,196.0,32.0,59.0,539.0,514.0,442.0,0.0,520.0,14.0,112.0,86.0,21.0,30.0,0.2485816184619606,0.08364875052706283,0.09841029468357305,0.9453969979419001,0.31432238717903105,0.3420757101875473,0.6563980973665783,0.09349409172558666,0.2693984974982967,0.19322482905185465,0.3154562521140025,1.1484220313397728,47.63097277371374,-1.2547047560573326,0.40897047691143074,12.089345040043744,0.9641383741880054,1.222064354742844,1.3731088510994363,-2.088776952928499,12.595741292957523,11.885796506350509,1.3236803879934407,-0.8340721968711667,3.210794008932681,86.50528784291009,-0.8340721968711667,95.02245473205849,90.27076896949033,122.73070548509524,94.20469691922413,96.19974406036485,99.47666571590322,96.57920512729446,0.0,0.0,0.0,0.0,2.6999714889610145,154.0,415.7956093868282,1007581.9155942468,2.0,,0.0
STL,118657.64676245568,1945.0,27.699570815450645,1945.0,1945.0,1577.0,4765.0,5359.0,1307.0,993.0,226.0,44.0,44.0,652.0,586.0,454.0,0.0,387.0,23.0,117.0,65.0,52.0,0.0,0.27425464234614666,0.08471729742116066,0.07221496499309572,1.5751228656243708,0.33978270884959877,0.3683096600082104,0.7080923688578092,0.09405501766206381,0.2904730223073334,0.16514275110841575,0.33909063166262304,6.810245593894292,56.43899527790942,1.373399361787579,2.492442619891771,12.907619509982569,0.14025427046610606,1.5979202444000227,2.632696890357877,2.0972775862089934,19.235514230949455,21.42032981861179,2.011625261217769,0.7238782244214149,3.943142454068126,96.30381110544104,0.7238782244214149,100.40720333166938,94.10667462328112,100.59570049453232,99.12014861976576,97.70120216833155,90.58281862134733,101.59864024660871,0.0,0.0,0.0,0.0,2.8641224574062334,155.0,443.93898115320025,1008473.3467064751,28.0,,0.0
WAS,117066.36503496504,1945.0,31.102797202797202,1945.0,1945.0,1610.0,5070.0,5720.0,1312.0,1038.0,187.0,61.0,26.0,596.0,543.0,515.0,0.0,471.0,23.0,112.0,112.0,102.0,59.0,0.2589977026491259,0.09003496451101398,0.08234265690996505,1.3825892579417831,0.32948526096520975,0.33574883239562936,0.665234093360839,0.0767511297465035,0.2800264065706293,0.17692307628671328,0.3213522098439364,1.54356130517353,48.20953496240768,2.56548285084703,0.5382867132867133,12.137050315907056,0.2815035341418238,1.2268866935025222,0.819790247428537,2.122512729720558,16.306239986558676,19.74588510319877,1.713568406729784,-0.44297012112647216,4.437049202858996,97.50746510469294,-0.44297012112647216,99.00409220905354,97.16254491955036,102.692227541557,98.74912005838105,94.42047705555466,81.66234182497948,100.38785595815654,0.0,0.0,0.0,0.0,2.6758741261188814,156.0,417.43636363636364,1006917.570979021,8.0,,0.0
