Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,Pos
BSN,119152.34388489209,1876.0,24.609397944199706,1876.0,1876.0,630.0,2722.0,2780.0,723.0,594.0,96.0,24.0,9.0,471.0,281.0,58.0,98.0,0.2659234425683453,0.02086330884820144,0.03525179811223021,0.7012492248097123,0.280935251433813,0.32890955333201444,0.6098448047658274,0.06298611076366907,0.2733161924525179,0.05935251861510791,0.2825287380235658,3.389149768290259,43.92913612025883,3.227271386953066,0.3618705035971223,9.452774253040015,-0.06705856004582464,0.7537096854674517,0.2948119435512977,3.227271386953066,13.728567269011831,9.668103932155844,1.1764846364764805,0.0,102.24464256435918,0.0,99.64227661128253,124.26263728023875,122.85762974025799,100.62618518989274,101.73874860989203,111.65719563530845,99.99945037898651,0.0,0.0,0.0,0.0,3.8641623830287775,70.0,270.4913669064748,1008958.3985611511,16.0,0.0
CHI,116353.3917672108,1876.0,25.38606798153588,1876.0,1876.0,595.0,2748.0,2818.0,926.0,755.0,131.0,32.0,8.0,624.0,441.0,70.0,45.0,0.33735749328601844,0.02484031178317956,0.01596877169446416,1.702034539756565,0.35344215725195177,0.41737926071433645,0.7708214179662881,0.08002176742831796,0.3412524050163236,0.043647977838892835,0.3558536429748711,19.64838495123744,63.37369185896299,17.25354418941922,5.184528034066714,10.19550060414735,0.10732318877623892,0.8129303998838002,5.291851222842953,17.25354418941922,33.553826416293326,26.01377220168442,2.9386051441690504,0.0,134.68496180279095,0.0,126.40882029140728,147.94981349793798,55.65348564629773,126.59691437095837,129.1043183471596,141.8567686192277,124.85558442743219,0.0,0.0,0.0,0.0,4.420371207317247,66.0,291.7444996451384,1006218.6969481902,17.0,0.0
CIN,116681.95938665561,1876.0,24.466239526860523,1876.0,1876.0,587.0,2372.0,2413.0,555.0,488.0,51.0,12.0,4.0,238.0,132.0,41.0,136.0,0.2340629715341898,0.01699129667592209,0.05636137534811438,0.3623576745246581,0.2469954407045172,0.27079274410774967,0.517788184812267,0.03672977257355989,0.24647372007293825,0.07501036095317032,0.2417954444094807,-4.925377090126766,28.872848121491185,-3.4613152634986912,-6.523414836303357,7.880786892847986,-0.1105466140901158,0.6283684822298831,-6.633961450393473,-3.4613152634986912,-1.5861213388142952,-3.197924138526236,-0.23114663228127688,0.0,86.11429236206295,0.0,87.70406673745708,101.20078991895137,196.42756837893018,88.46952751761542,83.76197844989618,65.11186914325147,90.1784717509551,0.0,0.0,0.0,0.0,3.4693678452134273,65.0,225.50891007045172,1006543.8470783257,1028.0,0.0
HAR,115712.74694783574,1876.0,26.833333333333332,1876.0,1876.0,627.0,2664.0,2703.0,711.0,591.0,96.0,22.0,2.0,429.0,265.0,39.0,78.0,0.2668136503503515,0.014428412399556046,0.028856825194228643,0.6226661330392157,0.27746947786755455,0.3216639668834628,0.5991334447510174,0.054850316533111364,0.27435065655197927,0.044025155945246024,0.27771621814622643,1.1999390840280766,40.898163589368075,-1.0316159062885688,4.997780244173141,9.256499280426079,-0.11977246533796782,0.7380598514701563,4.8780077788351734,-1.0316159062885688,13.840951004442838,11.841259346729146,1.2541787898813062,0.0,94.61692479705317,0.0,99.97584002035798,85.93615660779012,100.57022152188868,99.38480458377569,99.49753399404196,97.23465141030479,100.3779345092339,0.0,0.0,0.0,0.0,3.8387674462412136,69.0,264.87495375508695,1005589.8157602664,1033.0,0.0
LOU,116461.14336352894,1876.0,24.621743486973948,1876.0,1876.0,608.0,2515.0,2539.0,631.0,544.0,67.0,14.0,6.0,278.0,189.0,24.0,97.0,0.25086382442260735,0.009452539889326508,0.03820401674635683,0.2597861832961796,0.257975580486412,0.29576788733635295,0.5537434678227647,0.04490406291374557,0.2592506196049626,0.050019693891295784,0.2568405326683252,-2.9281423443461723,34.05246218923677,-6.847148177504472,3.328475777865301,8.6228274317101,0.11585804624332599,0.6875345139342788,3.4443338241086274,-6.847148177504472,5.907547592248535,4.896663747710393,0.5528652392907821,0.0,79.02486245725905,0.0,93.99939450038234,56.299676345232555,133.14653990333935,92.40242512823853,91.48732358715334,79.60265647124743,94.85321465325103,0.0,0.0,0.0,0.0,3.5759770752619144,69.0,246.7424182749114,1006330.1654194564,1043.0,0.0
NYM,117447.29147571036,1876.0,27.99147485080989,1876.0,1876.0,509.0,2164.0,2182.0,491.0,435.0,39.0,15.0,2.0,258.0,161.0,18.0,34.0,0.22676416180430797,0.008249312081576535,0.015582034207149405,0.5660741563721357,0.2332722268281393,0.2613980333666361,0.4946702601947754,0.03463387156232814,0.22977918242896428,0.02474793569660862,0.22997193673572663,-7.595146846417122,26.722872308220683,-6.9258407169268095,-5.179193400549954,8.001988088102596,-0.22766641795457665,0.6380323663244654,-5.406859818504531,-6.9258407169268095,-3.6926800810042786,-4.505250403664167,-0.3911065919425213,0.0,77.71576864350767,0.0,84.96918179834122,49.13320712753602,54.30564940623061,83.55410784750596,80.85599379645565,61.39640828361175,84.07036460315513,0.0,0.0,0.0,0.0,4.017141846599451,57.0,228.97708524289644,1007291.0233730522,1053.0,0.0
PHN,117108.76237623762,1876.0,26.477231329690348,1876.0,1876.0,483.0,2099.0,2121.0,580.0,465.0,73.0,35.0,7.0,330.0,232.0,22.0,33.0,0.27673857630645915,0.010372465543611506,0.015558698229608675,0.8863743517208864,0.283828382427157,0.3552431040641207,0.6390714864912777,0.07850452775766148,0.2788155129207921,0.029231495077793494,0.29316610041680846,5.754639683074741,37.87891077590664,3.541126395251548,-5.1013672795851015,7.490468300792939,-0.691046563252837,0.5972467294645192,-5.792413842837938,3.541126395251548,5.836427582671067,0.8970223276263041,0.4229540197228702,0.0,101.25499935161616,0.0,103.69473824126536,61.778787484070804,54.2243201395873,101.66245505502725,109.88427819636522,139.16711649309804,102.01151201115948,0.0,0.0,0.0,0.0,3.572332232791137,60.0,214.33993399339934,1006964.7897218294,1002.0,0.0
STL,114474.34174221521,1876.0,26.723263506063947,1876.0,1876.0,578.0,2478.0,2537.0,642.0,540.0,73.0,27.0,2.0,386.0,264.0,59.0,63.0,0.2589478629389042,0.023255813294442252,0.024832478745762714,1.4474532473677573,0.2763106025400079,0.31263137898265664,0.5889419815226645,0.05368351604375247,0.2648515097879385,0.04887662653921955,0.27414769951546336,0.18694276123556894,40.19562499024511,3.138411076923235,6.286164761529365,9.328889210493688,-0.39068300666703826,0.7438318068730606,5.8954817548623275,3.138411076923235,19.10661384915231,16.148066369810454,1.7223142987425253,0.0,105.65927650610647,0.0,97.02850691784094,138.512482036777,86.54479041230185,98.96971533197637,96.70356166813255,95.16623237429617,96.9024380633421,0.0,0.0,0.0,0.0,4.171037396531336,64.0,266.9463933780055,1004376.9944816713,1070.0,0.0
