Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BEG,111915.0,1939.0,27.517015706806284,1939.0,1939.0,216.0,712.0,771.0,222.0,170.0,35.0,7.0,10.0,137.0,115.0,59.0,0.0,0.0,17.0,0.0,8.0,0.0,0.3118931709610895,0.07652399446173799,,,0.3644617376342412,0.4226889388210117,0.7871506764552528,0.11079576785992218,,,0.36414767525384706,2.832630188350332,13.690065119280055,2.7412847797064472,0.0,2.7361252280833965,-0.01227391860055243,0.28085782774905255,-0.01227391860055243,2.885452600237803,5.8901617374696995,4.093207233666107,0.5637381794981396,0.1441678205313555,4.422819254328526,113.66886738364857,0.1441678205313555,110.44305660928609,90.19276222395364,,106.06472771475826,107.41485363071506,99.71817794106268,,0.0,0.0,0.0,0.0,3.1932074735149154,27.0,86.21660181582361,1015122.2490272373,1132.0,,0.0
BOS,117548.40058986815,1939.0,27.650416377515615,1939.0,1939.0,1614.0,5047.0,5764.0,1462.0,1016.0,269.0,54.0,123.0,846.0,786.0,567.0,486.0,15.0,135.0,142.0,40.0,39.0,0.29014699576197084,0.09836918755916031,0.08431644631592644,1.4965593012342129,0.36234585477290077,0.4404156453764747,0.8027615001493753,0.15026864961450379,0.3018517377982304,0.20402498249826506,0.368222443642131,20.58272769125465,84.98797889538453,9.670642764442977,-1.3907686968592747,16.230429540836173,0.11874207703294562,3.169447302166825,-1.2717853344868324,8.30431032674321,26.43240183525938,22.215725680978498,2.523836357819137,-1.3663324376997668,4.219135344050454,100.07830984894353,-1.3663324376997668,101.27193415239496,98.32485784291157,107.72689337124032,100.22537642672381,103.99362680637078,109.68541255915763,100.92267691955352,0.0,0.0,0.0,0.0,3.36466132842297,152.0,511.42852185981957,1007391.0581193615,3.0,,0.0
BRO,117092.5032329577,1939.0,29.255126547201183,1939.0,1939.0,1614.0,4803.0,5413.0,1277.0,914.0,242.0,48.0,73.0,638.0,582.0,498.0,583.0,22.0,90.0,115.0,54.0,0.0,0.26642462353667096,0.09200073843062996,0.10770367573027896,1.0786005026536116,0.33704230919988915,0.3837004227688897,0.7207427319687788,0.11727579923221876,0.29099145505985585,0.21319046879549233,0.33534895275102183,5.3934566734458524,57.03940039695059,2.392279053230893,2.656752263070386,13.015023387108275,0.4600196668391976,0.3092477533877115,3.1167719299095835,3.0035255594261354,19.44456862983171,16.961477557497684,1.8724109083076188,0.6112465061952421,4.028171478929522,90.47679754896386,0.6112465061952421,95.0126093617575,108.68866488526496,138.02425544267211,97.43557370348964,95.77435450619664,97.55111169986519,98.73529959038234,0.0,0.0,0.0,0.0,2.61216274511731,157.0,410.1095510807316,1006943.5366709772,22.0,,0.0
BSN,118030.34632199202,1939.0,27.83995438129633,1939.0,1939.0,1619.0,4806.0,5261.0,1269.0,1006.0,180.0,34.0,49.0,515.0,481.0,321.0,430.0,18.0,116.0,103.0,40.0,0.0,0.26420127113647585,0.061015015612811245,0.08173351017088007,1.1308259476766775,0.3122306167576506,0.3471631175187227,0.6593937342763734,0.08296184638224673,0.2807921211552937,0.15206234687892037,0.30787905557614953,-4.462276852122918,43.650212011537164,-2.615280849532575,3.8672751473664193,12.124575961374823,0.018667509108413603,0.28808998380654416,3.8844724891502307,-2.280611288798681,14.01652714553292,13.612203882748474,1.3580902611000216,0.33466956073389403,3.3573538070216937,82.75730411993472,0.33466956073389403,94.219715258093,72.0824712717976,104.74300723313453,90.26276061244745,86.65438325237723,69.00844331264419,95.27510766408976,0.0,0.0,0.0,0.0,2.5134942822106066,152.0,382.05113096369513,1007862.4016346702,16.0,,0.0
CAG,,1939.0,28.83129123468426,1939.0,1939.0,379.0,1129.0,1235.0,270.0,213.0,35.0,14.0,8.0,137.0,114.0,106.0,0.0,0.0,28.0,0.0,35.0,0.0,0.2397719119465587,0.0858299592040486,,,0.30445344085910936,0.3173956903206478,0.6218491311797569,0.07762377837408907,,,0.294101445250183,-2.393195835579005,9.955590550267038,-0.8212711842402591,0.0,3.111952885876783,0.09620900810978975,-0.22651883809797105,0.09620900810978975,-0.3327606350322984,2.6488824208563027,2.0523005127205196,0.25352039896270157,0.4885105492079608,4.765764632420811,80.09644875744291,0.4885105492079608,92.33474031815233,92.24362355489839,,92.66248833844114,88.95102261175981,79.90594557527342,,0.0,0.0,0.0,0.0,2.8016888368340087,35.0,98.0591093117409,1015816.3684210526,1117.0,,0.0
CBR,,1939.0,26.16347381864623,1939.0,1939.0,225.0,722.0,791.0,192.0,154.0,27.0,10.0,1.0,101.0,87.0,69.0,0.0,0.0,25.0,0.0,19.0,0.0,0.266809570426043,0.0872313521517067,,,0.3299620728508218,0.3355929382060683,0.66555501105689,0.06878336778002528,,,0.31480861169800595,-0.3466433614603663,8.287583975989534,0.752440740646768,0.0,2.175866343504861,0.16148712233594334,-0.15838116258894966,0.16148712233594334,1.0826833529243627,3.261655656176217,2.515591664178647,0.31216796816728326,0.33024261227759444,4.104361007028205,95.6449819683584,0.33024261227759444,102.746782138424,93.74973592772318,,100.4262150606347,94.05085180758977,70.80562370755912,,0.0,0.0,0.0,0.0,2.980981696611884,23.0,68.56257901390644,1015839.5385587864,1123.0,,0.0
CHC,116692.97283356258,1939.0,29.0042984869326,1939.0,1939.0,1644.0,5128.0,5816.0,1383.0,974.0,259.0,62.0,88.0,712.0,654.0,517.0,509.0,34.0,137.0,117.0,59.0,0.0,0.2699130230780605,0.0888927092460454,0.08751719343586659,1.3838699098933975,0.3401921532620358,0.3967468710257909,0.7369390242878265,0.1268338479477304,0.2844181812353851,0.19154057697214577,0.3419266990658593,5.8625894995754955,64.63120530100089,4.173859591447764,-2.9754126547455297,14.809970617991203,0.2679784189630428,0.35189718874330705,-2.707434235782487,4.901176087442391,17.35560965839441,16.704535077843957,1.6483091231888243,0.7273164959946273,4.162750797100002,97.4246732940007,0.7273164959946273,96.25664581200759,105.01687324250932,112.1549044683334,98.34616224057969,99.0308407810523,105.50158642682385,96.53691203994279,0.0,0.0,0.0,0.0,2.991469156662655,156.0,466.66918844566715,1006555.504298487,17.0,,0.0
CHW,118329.46066096293,1939.0,30.57054185539339,1939.0,1939.0,1672.0,5213.0,5961.0,1435.0,1095.0,220.0,56.0,64.0,748.0,666.0,574.0,494.0,21.0,153.0,108.0,113.0,61.0,0.2752178534214058,0.09629256776195272,0.08287200089599062,1.4108058934227476,0.3492588352226137,0.3750919994403624,0.7243508346629758,0.09987414601895656,0.2936473384796175,0.18990102466867972,0.3403953222256333,6.242674354273186,63.65846513411956,-1.2982470452500736,1.4834759268579099,14.469052280071418,0.16257246457461522,2.825488912576278,1.646048391432525,-1.8856189595394608,17.05497062454076,15.150954050369153,1.638671027625564,-0.5873719142893877,4.8768176526550775,87.76255561167001,-0.5873719142893877,96.06111638709312,96.24917386685539,105.88139792482455,96.60548829097159,88.56900933778705,72.90101387206089,98.21252715762714,0.0,0.0,0.0,0.0,2.941462517210199,155.0,455.926690152659,1008150.9901023319,4.0,,0.0
CIN,116974.14795244386,1939.0,28.739927344782036,1939.0,1939.0,1712.0,5333.0,6056.0,1487.0,1061.0,268.0,60.0,98.0,765.0,712.0,496.0,523.0,35.0,192.0,110.0,45.0,0.0,0.27883135952691546,0.08190224527889696,0.08636063357249009,1.3266221461611625,0.34355404461839495,0.40680455513441227,0.750358599752807,0.12797319560749668,0.29408846460138705,0.18444517879788638,0.3471088948449842,10.099479518590941,69.85869565363635,10.037214704978755,6.090878993544115,15.059606612220781,0.5761041284060227,0.35782874707278906,6.65189673078383,10.399336735421485,32.46866882549889,30.2086130836791,3.1336002180482883,0.3621220304427316,4.089658909537281,103.30215877106788,0.3621220304427316,99.43711166356256,96.7584156640323,110.67275158046736,99.31805153784117,101.54131026758355,106.4493065152861,99.78417751487667,0.0,0.0,0.0,0.0,3.041893184654888,156.0,474.5353368560106,1006827.1568692207,18.0,,0.0
CLE,116674.57529432437,1939.0,26.600773150588648,1939.0,1939.0,1634.0,5027.0,5691.0,1412.0,986.0,269.0,75.0,82.0,759.0,691.0,533.0,526.0,14.0,117.0,104.0,69.0,44.0,0.28069261462607625,0.09365665033807767,0.09242663795800386,1.3726609307977509,0.35123184343261293,0.4131120049996487,0.7643438484322614,0.1324193903735723,0.299605182874363,0.20049200333684766,0.3537247177703802,10.506803327594422,64.32002542814124,4.361233033952114,0.137234229485152,13.561187843209389,-0.01644760522905667,2.6482028781613614,0.12078662425609532,3.586159709626423,19.91633705525327,19.768257045086944,1.9067504595702556,-0.7750733243256916,4.972937678039227,96.76687281021434,-0.7750733243256916,97.97200867382325,93.61444430957107,118.08887835069233,97.15122515517314,97.54652480713136,96.65672448124226,100.22438518159373,0.0,0.0,0.0,0.0,2.774801635731858,154.0,427.3194517659462,1006532.2034791777,5.0,,0.0
