Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ARI,212841.495,2005.0,30.6255,2005.0,2005.0,2164.0,5282.0,6000.0,1367.0,882.0,280.0,26.0,179.0,666.0,639.0,557.0,49.0,1028.0,55.0,44.0,62.0,124.0,67.0,24.0,0.2582252919425,157.16633333333334,123.37083333333334,71.73116666666667,12.715166666666667,23005.0,8788.0,14217.0,8.020166666666666,5.434333333333333,1.4375,0.09283333281566666,0.17133333288200003,0.6049801205186667,0.3322892811716667,0.42255134890266666,0.7548406300743333,0.16432605696016667,0.2875623304085,1.5396957697174998,0.20153406431550003,0.45634924898949997,0.3419500184405,0.10417629770083335,0.11389124303666665,0.053937585951999996,0.24762456703866667,0.294000000195,0.3275380371855546,6.98689064100646,65.58843529617054,1.1935428964621135,-1.887880404633223,14.924693491905927,-0.3770629663085565,1.0001861809628705,-2.168661470305485,1.8412408288243787,15.597459031387695,13.999614256155933,1.5642282072295193,7.351872275625887,0.6476979323622655,3.4743015734642038,91.70536195920755,0.2099979509137144,-5.213541667442769,-8.782923105282476,8.820475703374948,-62.22790056467056,-5.987047357484698,1.0146450032343468,1.4873612451042246,14.765666666666666,0.40387827103103824,-3.5802589478843307,0.634926803815,89.93502507460333,0.14620875725817212,82.07905302046699,0.02388894549407784,85.87610421819626,0.07540120482804676,75.63869316153088,0.10995337898248542,80.83608564798263,0.01067289990150337,84.8902995607707,,,0.0530209427727577,0.001679993411332875,7.858768345735967,0.31567274233086495,0.5124430063557252,-0.38842924137433404,-0.7723282815337031,-0.20063886526892877,,0.2564941079188055,-0.14853755328036272,0.9291235270171089,-0.47877129146617237,-0.7764256729895486,1.2367214003595435,,0.2035739967627938,0.660095203525,0.44151486021833336,0.5514711930993664,0.8757959778199997,0.8044366183583332,0.5230628213066667,0.5743333336633333,0.08651949825500001,0.17720330573,0.263722803575,159.25216666666665,111.74933333333334,86.70116666666667,51.68683333333333,203.4355,102.51483333333333,357.7026666666667,0.4364469361126855,0.3162460831805301,0.24730698160860146,0.15163307880980167,0.570788951683614,0.27757796855142525,0.5889356952313691,-0.12771337547525632,96.1868626056163,105.66883179501392,106.35474908641324,98.06524493626792,98.79791843681488,103.20014232188191,96.30871218032966,93.64816633650156,104.91057555151284,97.8002856071329,105.92201145367133,101.38952965578667,104.12060446542729,93.04111887651713,95.82435451692282,102.30871890620836,97.79004778888502,0.0,0.0,0.0,0.0,3.0184362163166663,162.0,488.9866666666667,957.4351666666666,15.0,-0.7678619574009167,0.007458381631666666
ATL,286051.4960899316,2005.0,28.073639622026718,2005.0,2005.0,2206.0,5444.0,6138.0,1447.0,919.0,308.0,37.0,183.0,766.0,732.0,529.0,56.0,1066.0,45.0,46.0,74.0,145.0,92.0,31.0,0.2657830983460411,132.34196806777453,107.85043988269794,64.42212447051156,10.383023786249593,22744.0,8556.0,14188.0,8.175464320625611,7.75822743564679,1.870478983382209,0.08618442457803846,0.1736722055001629,0.5477346522319974,0.3327045809446073,0.43731454446432066,0.770019125408928,0.17153144611827958,0.29741685442033233,1.4742443206479308,0.20988548016373412,0.4499097238673836,0.33971603595340505,0.09597392528494625,0.11857676968328447,0.06329833568067775,0.1414623097279244,0.2896709039459107,0.3316395529970587,7.583254378293813,58.24845946802667,5.810750587506187,5.443698292465428,12.903459475657021,0.7785159346091316,0.8647321207075886,5.894953772542181,6.1287816357652956,25.791927004672083,29.93116956760788,2.586604629531342,12.157041265441629,0.3180310482591082,4.074347605490398,100.47472318032453,0.5106670819315483,8.848782372660935,-6.910251893487912,8.300780346369175,58.43069753050804,6.015647488646209,0.9772250833418906,1.752090079314163,10.001466275659824,1.1246294621244661,1.6700959471363428,0.5974246969420007,90.14271491900602,0.13878681723508315,82.45513553314315,0.02889612811388481,86.57434848931798,0.09105560583455702,75.70527022637135,0.1304804196380828,80.92668048368438,0.011437134527346387,83.30283762609554,0.0040929928328753435,67.22047274020235,0.01605437867025616,0.003923536143192487,9.76918805709352,-1.1777992538092363,0.09751901611367259,-0.884423954181068,0.2532438656669274,-0.4661694059537058,0.27953069779557527,0.6659259959611455,-1.1438217610390038,-0.6408026782202728,-0.8242963219152759,-0.6274221156912815,-2.805854584045686,4.513719076925966,0.20835281303617986,0.7100041991153471,0.47686057724828934,0.49229423328280353,0.8632615166791591,0.7907668730878279,0.5367510365265559,0.5831160365580182,0.0996835451026393,0.150217657236885,0.24990120272564353,130.3361029651352,93.38188334962528,88.65477354187031,49.67986314760508,160.94558488106875,101.74731182795699,312.3727598566308,0.4130086032290139,0.306164488593317,0.28082690980440095,0.1690465864172779,0.5150042008508557,0.31594921162184186,0.0811405796657755,-0.2860981069116478,99.00208523802647,98.10061954976906,107.80659856757126,98.18780824559829,102.2497426819743,107.72527485629215,99.64123133692614,97.5603025835779,103.46351713228658,97.19265994390362,109.99985243253576,95.94464879680352,100.80134848589567,105.65188943432013,106.82880170797937,92.30981037957774,111.30814432269662,0.0,0.0,0.0,0.0,2.609652881624308,162.0,422.7637666992506,1076.1624307592049,16.0,0.4916072660381697,0.0039251789084392315
BAL,223834.81525962558,2005.0,31.7834687389615,2005.0,2005.0,2162.0,5127.0,5662.0,1398.0,920.0,277.0,23.0,178.0,682.0,658.0,411.0,30.0,800.0,53.0,38.0,33.0,137.0,77.0,34.0,0.2726297707829389,148.61656658424585,135.5337336630166,72.2560932532674,17.610738255033556,20622.0,7454.0,13168.0,11.219003885552809,6.3592370187213,2.5022960084775696,0.07258919061374074,0.14129282896061462,0.5649626448424585,0.3308271928304486,0.4392567403270928,0.7700839331575415,0.166626969544154,0.29088063756711413,1.246053237248322,0.2027644871907453,0.4292274838032497,0.36783141150529847,0.12585534676015542,0.10939650031066758,0.07057214984934652,0.20538746837760508,0.24531967506004942,0.33357165653271564,7.5329804791252615,63.27788642338489,6.761532817828334,0.03471198356179039,14.197162205346142,-0.5050918799856265,1.508563191536847,-0.47049024889718694,5.818840372475089,21.054075520460888,18.753247061124927,2.111457945808459,9.923851942571114,-0.9426924453532446,3.4881170515833797,103.88303632657471,0.01705677160997824,-0.8484326486941427,-7.9394264677292945,8.226471918275832,-4.897499233484268,-0.5855298172682524,0.9569799635675776,1.2685770074311562,3.7195337336630168,0.5080369432977885,-1.8873033074270502,0.6077659691310492,90.5420651688553,0.1499556449053265,82.63062323050256,0.03878855103225806,86.94824404729214,0.08458408588892831,75.19261058815295,0.09884365541563495,80.74307530633888,0.013276932764811488,82.78905223013689,0.009442728615200952,67.47659215455339,0.07920407443774388,0.0019149113859480275,5.090317524430062,-0.6105257959977396,0.33209673615846796,0.6056614812275803,0.17428667049790425,0.10953269660526375,0.4155326365677427,0.2761995737580273,-0.6795778461280768,-0.37332509965110244,0.36659405071173423,-0.13478457363688834,-1.4719627500782901,4.076077162714533,0.24442254900530036,0.7018769930201343,0.47950478140939606,0.6033925904953121,0.8989425565871756,0.8266235206164989,0.5151328963299188,0.601166284771161,0.08373843141822677,0.15902018488166725,0.24275861721123276,163.79441893323914,104.71971034969975,94.25150123631225,52.12857647474391,203.2696926880961,107.36736135641117,362.8421052631579,0.45047011186716124,0.28541502057940293,0.26411486716834487,0.1507730417947359,0.5699786239568981,0.27924833575340047,-0.7286043215227642,-0.23386469485091058,101.66777309383797,92.46480086956106,89.51644081179893,99.99513159345416,103.29146564485181,106.06292818120848,98.44149119418167,99.91708449612604,97.17623867154349,103.55888255285497,102.9128923262033,104.73041659943257,96.33880902276825,96.52799245814657,101.07378419332426,99.96235189746184,99.50572454235046,0.0,0.0,0.0,0.0,2.8712970577693393,162.0,465.1501236312257,737.2928293889086,2.0,-1.1763238148045467,0.11022799133698342
BOS,128804.91054255127,2005.0,31.438033024859372,2005.0,2005.0,1963.0,4829.0,5511.0,1376.0,884.0,293.0,18.0,181.0,785.0,774.0,573.0,32.0,865.0,44.0,56.0,9.0,116.0,37.0,9.0,0.285112423906732,166.26075122482308,149.97477771729268,93.78842315369262,15.027581201233895,21328.0,8304.0,13024.0,12.02449646162221,2.6171293776084195,0.9526401741970604,0.10397387000127017,0.15695880912937762,0.6944355554218835,0.3621682786171294,0.467247394771185,0.8294156733883143,0.18213497086445293,0.3102048758434041,1.16530615434912,0.2243994509034658,0.4078499537956814,0.36720622805625114,0.09755147500961713,0.12302151621865359,0.06864773286826346,0.2153439675554346,0.2937760847087643,0.35834451647523663,17.98434154228128,85.26266085789872,14.252650431750219,-3.690261470118963,17.134502176431635,-1.956548881467085,1.8206792959609315,-5.630739534078725,13.861754319140212,27.18619625745406,25.841538753536064,2.726432231532765,12.814230968178316,-0.39089611261000484,3.3675596167992348,116.58765375061874,0.24960458012685757,17.37962405430153,-8.887336899555864,11.027478781215352,168.61520371586084,16.230597800575197,0.9720770802546237,1.3847344514662332,5.209580838323354,1.4183328324147115,6.3251423580811705,0.620795045170599,90.40926140567436,0.1555432179665028,82.36419871043873,0.022217636775435385,87.95603651489276,0.0782561568592189,75.14850139710077,0.10745374411882265,80.67367885187556,0.017298267590136373,83.42387892977956,,,0.021414077374538744,0.004208153301348549,15.863993265272917,-0.8226731873027358,0.26246305744067233,1.51045799098645,1.1352936974584482,0.29248603469071577,,1.079172155586009,-0.31528867751479667,0.7543444407899494,0.7186701480928402,0.8021717154576972,0.9630834538825284,,0.16713209415426497,0.672728726194883,0.43814813596080565,0.5192142624436364,0.8974226255833787,0.8322920876592269,0.5366795584703321,0.5718437774586739,0.07299792746144075,0.1739734511014335,0.24697137962257307,178.8838686263836,125.03157321720197,108.72563962983125,54.696062420613316,222.40319361277446,135.54182544002904,412.6410814734168,0.4313312844408135,0.3047076291412491,0.2639610863017429,0.12931014256354395,0.5418802127360204,0.3288096426325345,-1.1414433047216144,0.4981410780635409,106.3227436121138,132.44290374392486,99.44166346359246,109.46822227474851,109.87348353201254,115.93422353494826,105.00138697805099,110.61892119732438,92.37038408091897,103.42090877322542,116.03130308200593,100.28080455163568,102.85082421668072,96.47178840587483,86.68569372306084,95.03447708703894,117.16611229642946,0.0,0.0,0.0,0.0,3.4653577246797314,162.0,561.3879513699873,599.6075122482308,3.0,2.562160828811051,0.12946768623843222
CHC,162896.71328796563,2005.0,29.86156876790831,2005.0,2005.0,2002.0,5052.0,5584.0,1381.0,889.0,290.0,21.0,181.0,655.0,612.0,388.0,47.0,791.0,45.0,35.0,62.0,121.0,60.0,34.0,0.2736127650556949,146.8794770773639,127.58775071633238,74.92388968481376,15.60941977077364,20193.0,7236.0,12957.0,9.856912607449857,9.354763610315187,2.6171203438395416,0.06948424033828796,0.14165472735207738,0.5379003385034025,0.3280440293436605,0.44793902339613195,0.7759830527397923,0.17432625834043697,0.2920785742675502,1.389947923514864,0.21305867220684097,0.4393458095417263,0.346879184616404,0.1222992061792622,0.11886658405981373,0.06524586662410459,0.12055724684616763,0.24355300735673352,0.3332876280408378,8.06506789480142,63.25809825544989,3.8262996345372104,1.4030429381683747,14.05661004107248,0.00501189155125174,0.9420111121135807,1.3163444657455117,3.3967715092773147,19.711737128208885,21.99958606920058,1.9768383534388103,9.291139884110413,-0.4295281252598945,3.4080713477784292,97.57303760209345,-0.28839274330623715,-3.4137084277317626,-8.441185484813483,8.791352634193169,-23.511700674891472,-2.2193308044224977,1.0293406370275369,1.292928449493301,8.179083094555875,0.682392053138318,-4.392290884926915,0.6313049702560889,90.29767750758417,0.13757982951748876,82.41908240313104,0.02401589312397894,86.90323025940191,0.08596766198097973,75.55421940880495,0.10443957939503062,80.93929264006488,0.0159568301041864,84.88509015068574,0.004112096810631229,67.72771956711729,0.018074878541970804,0.003126999966555184,6.9654177972048865,0.44707547009258525,0.0026971613476044426,1.4093434551492448,0.546771271287091,-0.5354917543645801,-0.25054097950359516,0.20633415007367342,-0.1656160608674942,-0.04072612390915423,0.8991009320149502,-0.06120305948980527,-3.487278534043279,-5.281606169880527,0.21274086750358168,0.7135576600394054,0.48982083882342403,0.5354753802800718,0.8848664927816587,0.8194242965269568,0.5547611042647321,0.597742341327719,0.08853459410637536,0.15215531163502866,0.24068990557664754,165.91833810888252,93.40293696275072,99.42460601719198,62.35494269340974,189.31590257879657,107.07503581661891,358.9188753581662,0.4471520322003225,0.26699060743056796,0.2858573598727827,0.1854419761906468,0.5306273229546676,0.28393070020963984,0.0376499823245451,-0.18773567511243744,101.95509053335546,79.09140264618154,87.93182698903327,96.82972637146824,104.7714075361127,109.51970064708158,97.87507398768219,99.05783986771752,101.05719514747162,99.26463579052464,110.52266715068575,103.87639489616416,87.90377220936445,107.54443047866808,117.18984990972768,95.11011271986463,100.02809978814138,0.0,0.0,0.0,0.0,2.8428711668606725,162.0,460.5451289398281,780.5308022922636,17.0,2.7265185978057267,0.0022001821275071634
CHW,242877.76236150158,2005.0,29.287084504713082,2005.0,2005.0,2146.0,5434.0,6047.0,1431.0,959.0,251.0,22.0,199.0,735.0,710.0,431.0,27.0,987.0,79.0,49.0,53.0,121.0,137.0,66.0,0.26340929846700845,161.0300975690425,130.93616669422855,77.50388622457417,17.927236646270877,22813.0,8153.0,14660.0,9.276170001653712,9.273027947742682,2.962460724326112,0.0712750117226724,0.16322143157664962,0.44345012555151314,0.32370824519613034,0.42808726727534324,0.7517955124714735,0.16467796880833468,0.28599145729601455,1.4680241994281464,0.2065525315076898,0.4407334492121712,0.3523832751132794,0.13602682419050768,0.11672832051959649,0.05352580505374567,0.29181669529617993,0.2674053247941128,0.3259778508747443,3.022520432595022,63.551987306636185,0.35806639292025044,3.3528794765866543,15.415698436609889,-1.7101258680882674,1.6380425113791113,1.5601375936130863,0.4635313421344524,19.07740988373654,18.427245846153138,1.913223339838127,8.992149332320805,0.1054649492142017,3.847996505736629,95.80675766984841,-0.09914886751751999,0.9846515227109194,-9.15450632310566,9.358452654503438,-32.57629994302988,-3.3717002663761377,1.006275625401969,2.3543686194670257,4.385976517281296,0.020118961218520887,3.6381089718637645,0.609294972738548,90.08866954511332,0.15923112420851981,82.47849478490795,0.016985941967460588,85.99186620746394,0.08282032699269344,74.94249440087044,0.11437201780928688,80.45584328824097,0.012152117213585672,82.50141376178945,0.007155716663120565,68.14650062443262,0.047465042246388846,0.002519356491499227,7.983069541234334,-1.6359056167220538,-0.5188703193600768,-0.5786018508864732,-1.2861259674878904,-0.5526081241564035,0.5375175526141064,0.46329277504579386,-0.8943283592265708,-1.7730776715097016,-0.3810142348119691,-0.4921212619890849,-2.048454265575405,1.6929976955101258,0.24021729513231888,0.6972305904398878,0.48329130649743685,0.5554890209986751,0.8808413983380188,0.8073607092508681,0.5320449632710434,0.6073792196459298,0.09383455870348931,0.15963897803538946,0.25347353780056225,165.72515296841408,103.72118405821068,109.29684140896312,68.2554985943443,207.0902927071275,103.2875806184885,378.8394245080205,0.4352902501257237,0.2735673145740281,0.29114243616708024,0.18198849024813896,0.5497765021108354,0.26823501041191067,0.18088988434302536,0.024539262224585634,98.22931923554533,90.79078730855834,103.40936427156578,97.8433734522623,100.66495787370913,104.82233234228848,96.784689393377,101.79942732456374,99.7965500966912,99.22492579009155,110.0164932392844,101.20122960971105,92.33974173001566,106.40595533095302,121.99969622144911,96.41932131917834,95.5813007174651,0.0,0.0,0.0,0.0,3.1177392299751947,162.0,505.07375558127995,1490.441872002646,4.0,2.851907738736797,0.11737749073920954
CIN,206803.28525748907,2005.0,28.164591046785596,2005.0,2005.0,2147.0,5222.0,5942.0,1354.0,822.0,309.0,14.0,209.0,774.0,734.0,578.0,40.0,1247.0,60.0,38.0,43.0,110.0,72.0,22.0,0.2593652876337933,133.2100302928307,105.09104678559407,62.83961629081117,9.857118815213733,22953.0,8872.0,14081.0,7.662234937731403,3.302928306967351,1.0481319421070348,0.09727364486418714,0.20986199889952878,0.5508074699983171,0.33682968285392123,0.4451626091432178,0.781992291997139,0.18579732150942443,0.2982909841556715,1.410985162358297,0.21136449756613934,0.442617360313026,0.345008379755133,0.10017312040255806,0.1492474636523056,0.054136298277684285,0.24660553446701447,0.34230898681420396,0.3379174658620413,11.824046395672408,64.41479814479504,8.520245380219148,-3.5000299874082494,13.39385941075879,-0.23144810476902408,0.8975965301843987,-3.5229606543545673,9.422648739777348,20.19114402636597,21.719876603181913,2.024916812329367,9.517108631725794,0.9024033595581994,3.2192484854595778,102.08290267855025,0.13012131916768774,4.435640349634923,-7.413015676233115,8.425300752767432,70.11489613354206,7.102525820955634,0.9917109939134929,1.2738197055417668,8.439077751598788,1.0182807939299496,-0.23514391060324535,0.6242291126784512,90.12412469289394,0.14884584953159222,82.49524808269923,0.03144927132398221,85.40182038639152,0.08747438933468082,75.1938687573812,0.09791918318865055,80.70611684217192,0.011961066085497263,84.44344719228513,,,0.11100536890367127,0.0024653558429858433,8.665535276129791,0.2723615526600655,0.5136476936920575,-0.5445817118638921,1.900881136192666,-0.3458500900495823,,0.45290041169430295,-0.38856809500571116,0.7750926210607665,-0.5426965017241512,0.6949571707608744,-1.8263862397871793,,0.22786400952541233,0.6579756740626052,0.4365547660501514,0.5555097435633732,0.8580700447627062,0.7768309859929318,0.4871755735274318,0.5802323622158613,0.0989091932665769,0.17795974239818244,0.2768689358246382,130.84567485695052,92.2514304947829,81.34651632446987,41.201279030629415,166.17940087512622,97.06294177044767,304.60821272298887,0.42584340202256654,0.30395896078814416,0.2701976360003368,0.14791334448130686,0.5512822864163017,0.3008043687420007,0.7453650561459336,0.07584107914404863,96.61150191226422,110.72307872056756,130.27132467623528,99.40520872176636,104.08472074096314,116.68453790895128,99.98620268430759,98.29902793069908,101.83961293749721,98.75827644625778,138.43544137200695,98.92625825374421,100.07520271524221,101.652974902397,93.47367322820685,98.8123265010455,105.97265265776979,0.0,0.0,0.0,0.0,2.6922149285274317,163.0,438.83103332211374,784.9749242679233,18.0,1.2039592081583683,0.003152911321104006
CLE,325012.8086956522,2005.0,27.40545609548167,2005.0,2005.0,2047.0,5256.0,5865.0,1438.0,888.0,320.0,27.0,203.0,760.0,737.0,473.0,32.0,1033.0,50.0,48.0,38.0,122.0,55.0,35.0,0.27398554481875537,180.6059676044331,144.00392156862745,86.0606990622336,13.383461210571186,22305.0,8359.0,13946.0,11.389258312020461,6.480136402387042,1.2531969309462916,0.08064791066717818,0.17612958174356355,0.4802690858721228,0.3364197571382779,0.461848582054561,0.798268339192839,0.1878630372358056,0.3039525058416027,1.2643937444857631,0.20581190674271096,0.43990055503580566,0.35326451897254907,0.09405985129940322,0.13689617453469735,0.06264500687007672,0.17601907096538788,0.2913895974731458,0.3433218222466798,11.224492885033944,78.93458690866896,11.331094502056187,3.174053870020286,17.24446694293462,-1.17310667432851,1.8323639408718613,1.9868763686465027,11.877038305004046,32.94074555745703,30.378381064243165,3.303540869346363,15.526641455827487,0.5459438029478582,3.523903893892515,112.08276503564153,-0.44900927086359166,3.525547756272317,-9.794934924257655,10.230414314103095,68.52899743616581,6.810458079911768,0.9841733417004499,1.822326341368738,4.911849957374254,1.3172448131767913,-7.27572456703572,0.5944645310760573,90.42774739231098,0.15811858006998977,82.43955425952691,0.019295529974284246,85.55005316937083,0.08551865816703748,75.5613283830344,0.12641927212943987,80.72087228245384,0.013856617200616756,84.0289325469128,0.004468898283737024,69.04180387201615,0.038074974147970536,0.001282197117248948,11.040167991641152,-0.909308797413068,0.22746302732537116,0.89367659639643,0.36328414853540114,0.11353457936975918,0.07551744514958118,0.7417443405735082,-0.46912834616298554,0.2633809799995515,0.3037465888360134,-0.011846488486601525,0.42932983872893393,3.006230500137763,0.20653206387960435,0.6815633787570333,0.457993337539642,0.5010260825772316,0.8817441897442454,0.8013832856078431,0.5298076734032395,0.5857069761180284,0.09073904389769821,0.16840016897016197,0.25913921630008524,194.65132139812448,116.39914748508099,106.1002557544757,57.60630861040068,227.07519181585678,132.4692242114237,417.15072463768115,0.4665181718116685,0.28116206295291707,0.2523197629767997,0.13634067294097577,0.5448910705868304,0.318768258408393,1.0444786479848742,-0.045437425950264974,102.17336177787658,102.73007506127497,111.58735652288135,101.68552832028206,108.60394973310738,119.58030492155711,102.93431602425973,101.5047028215195,99.67698220989345,99.54200182151352,128.99517221047898,108.46145274809494,94.90326806744096,92.2171494891186,91.39875098940898,95.56251862830314,113.58802389166719,0.0,0.0,0.0,0.0,3.4875974857851655,162.0,564.9907928388747,1077.677408354646,5.0,2.0397795763733426,0.10811731777664108
COL,351478.3908754624,2005.0,27.02043332746169,2005.0,2005.0,2009.0,5043.0,5677.0,1363.0,937.0,260.0,32.0,134.0,682.0,640.0,466.0,36.0,966.0,62.0,30.0,75.0,112.0,58.0,30.0,0.2701134326663731,118.2390347014268,91.97621983441958,62.805883389113966,8.803417297868593,21176.0,7792.0,13384.0,7.309318301920028,5.9806235687863305,1.1303505372555926,0.08208560806024308,0.17016029550625333,0.5331708593847103,0.33685239795173505,0.41441646813440197,0.7512688660861371,0.1443030354680289,0.3088223285543421,1.3923796722300512,0.2252061513367976,0.43582115544266337,0.33844424380359334,0.0978296696632024,0.09240846972291702,0.057898183121190765,0.06669958981222476,0.2758499206129998,0.32790147163970246,5.999701507409852,50.9024677787357,-0.7484240872303167,0.21168900486071476,11.435876434345388,-0.5871849927984957,0.7663812716176951,-0.3860860315136912,-1.7121931411026605,10.103978533346732,10.783571232344045,1.0133014739963293,4.762516734510831,-0.9637690538723441,3.8740404197999108,87.01467848752016,-0.13891440798311205,-5.572626484528882,-6.548319904725484,6.678020691429228,-23.481999829411507,-2.9272022228688,0.9870249251481517,1.350283426490056,12.004051435617404,0.4054365713167027,-3.9189712208319376,0.6579740315060771,89.77667764904334,0.13725267946337158,81.98049104726742,0.012218539458951717,86.28194898473096,0.07467979966047746,75.42964835094783,0.11386295238558049,80.41982741141393,0.006172184166666666,84.55917636110304,,,0.06030926574982357,0.0025029254101734785,4.214959234791951,-0.43578667072521726,-0.04320817239331993,1.4755158481557848,1.1739048125002784,-0.36635795325080506,,0.23413554349552992,-1.1628519844005245,0.29278442883838246,0.8854242760927438,0.1568971991432975,-4.540028791836296,,0.2101529634049674,0.6906736742839528,0.4670850554553461,0.5630764054777857,0.8752832586595033,0.8102731517491634,0.5366919491544829,0.5895719574863485,0.0888373060560155,0.16563392141976394,0.2544712280553109,112.5841113264048,86.68539721683987,79.73225295050203,37.09793905231636,163.98696494627444,77.82420292407961,279.0796195173507,0.4043410208812126,0.3126976880437082,0.28296129340853016,0.14973531410821286,0.5902120774391965,0.2600526080578075,-0.8893253931125351,0.02151593708711434,100.61510024973533,93.43508466008069,105.62658899247259,99.4119124036396,96.89587910189525,90.62527315062434,103.46642624653484,104.68591128237293,100.22761857026819,96.8326457019875,85.97728846962097,93.93111173436648,102.95233380404048,106.45488058821346,94.62506527777136,105.79013680316764,91.61590561928688,0.0,0.0,0.0,0.0,2.312842377185133,162.0,374.68046503434914,1820.4144794785977,19.0,3.3416279069767443,0.0051540002254712
DET,264195.09576361696,2005.0,28.435920256318976,2005.0,2005.0,1992.0,5130.0,5618.0,1371.0,908.0,259.0,42.0,162.0,651.0,633.0,355.0,24.0,1006.0,45.0,47.0,40.0,125.0,61.0,24.0,0.2671550163835884,143.78551085795658,117.374866500534,65.34692061231755,12.7000711997152,20731.0,7270.0,13461.0,10.534353862584549,5.904058383766465,1.3510145959416162,0.06318974665628338,0.17906728327518695,0.3769475329891421,0.31730121131078676,0.4285974261399075,0.7458986374506941,0.16144240975631896,0.30130629240904233,1.2688672790409399,0.19471199740761835,0.43867003388643655,0.36661796732217866,0.10578043746742612,0.1101565127767889,0.07170069630651478,0.17626054553702386,0.27109291500534,0.3222406189603346,0.4366055045253848,53.37872103867938,0.313290281987897,2.0380855126438844,13.4833450519071,-1.5321897172235448,1.432714351635571,0.4986402400175488,0.8688088527505928,16.283508496310816,17.661052929759332,1.6330303064963252,7.675242129056913,0.5555185707626957,4.041050648689633,97.34670788014427,-0.027197708223757243,-6.535209689289331,-8.081882509798469,7.60301456850847,-38.13429716229439,-3.692230600863695,0.9965631901984454,1.940310689498156,3.783374866500534,-0.09180150288974434,-2.728736303951051,0.6047534013616946,90.21609990994482,0.15757374896152476,82.51617446687588,0.022838351016675633,85.67270108569483,0.08105840492771729,75.09236693977799,0.10901150965941514,80.34483369419935,0.01811814992942454,83.32823432372128,0.008738373541878949,68.0682318839942,0.10809707936496608,0.0016105828037383178,0.09022919632343263,-1.398687280395334,-0.0956248712787892,0.1375234096367381,1.9251080499284405,0.13354800039800535,0.07014868942751573,-0.15732036454705112,-0.740821668021158,-0.8631486500654338,0.02591653894854649,1.060217119387219,-0.12493718169931049,0.3429488119607984,0.2863698271982912,0.6963108715628338,0.4896175423940904,0.5936803902153792,0.8703969874172302,0.7889345972392311,0.49679448496974016,0.6180135273050907,0.10350251030615877,0.1606372304004984,0.26413974016909936,137.35795656817373,97.79957280170879,97.25382698469205,48.9503381986472,185.57208971164115,97.88892844428622,332.50195799216806,0.4191775016500534,0.29090371332146675,0.289918785991456,0.1484610640192239,0.5631591988163047,0.28837973846208614,0.7276884648109088,-0.14289031273054198,99.62615421113418,80.49169982707093,113.44854500083022,95.90679686371993,100.78492201311725,102.76280459417646,101.93378200766747,95.93208008048323,99.29647256336801,103.19902088643116,103.7217737014051,97.45515448013451,98.19145906616303,105.95873894225615,99.52390352667294,98.76636675292097,102.75955575820849,0.0,0.0,0.0,0.0,2.7269315116518333,162.0,441.7629049483802,1267.8595585617657,6.0,5.293785310734464,0.1195233791046636
