Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,DGV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,CompetitiveSwings,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,Barrels,HardHit,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ARI,487887.4324919872,2014.0,27.338741987179485,2014.0,2014.0,1915.0,4538.0,4992.0,1124.0,761.0,218.0,39.0,106.0,506.0,483.0,348.0,28.0,985.0,31.0,29.0,42.0,88.0,75.0,26.0,0.2475760452153446,111.31870993589743,85.54907852564102,53.604166666666664,7.247195512820513,18949.0,6741.0,12208.0,7.215945512820513,3.2522035256410255,1.1943108974358974,0.06971153809094552,0.19731570451482375,0.373502049464343,0.3030313638517628,0.38336991074138627,0.686401274593149,0.13579386552604164,0.29256089700600957,1.6312105946013622,0.20434372873337342,0.4605701166143831,0.33408455073056886,0.08522816091426282,0.08746296030248399,0.06195533731730769,0.20218850158914262,0.28826121791866993,0.30240993830823554,1.9635560913395085,39.27115604131237,-1.5276987191550777,2.187444480751657,9.810765067204976,0.560566735925535,0.7057177203487999,16.255345501690762,2.628823536636236,-1.9218595352761718,11.223446788913842,13.142579467328453,1.2310809933947122,9.356215432394782,-0.3941608161210938,4.110282444929945,85.90915615847683,-0.00798288203277946,-7.005258458666503,-6.4878102649559315,6.4400910768435535,-38.4554997831583,-4.4777907794341445,1.0660779142098573,1.485910356162586,7.290064102564102,0.03631661337567493,-0.8608758321296494,0.5843990422195512,92.0087804672456,0.14946422961229405,84.42191678530938,0.06891468572688991,87.68212803306601,0.09273914377229907,76.85160682334737,0.09052919136215996,83.60995799079373,0.01612080389711934,83.72438447522838,,,0.009321332978799855,3.0213533446837504,-1.2018355954896438,0.19285134044189192,0.3691620154683003,-0.4943060186720698,0.4581430647522211,,0.013846537670920535,-0.8817010051798221,-0.6780930243048251,0.027523450768320343,-0.5193376967854639,2.4824671878060105,,0.31166108838141027,0.653865857275641,0.4649979249038462,0.668136492774323,0.8768204343758768,0.7994839187998397,0.44826159704927887,0.6165097175095171,0.09295022989383013,0.17822228247195512,0.2711725115504808,98.17828525641026,90.79066506410257,64.75520833333333,41.80108173076923,132.53946314102564,79.38361378205128,254.1776842948718,0.37792822324248493,0.36085893274348696,0.2612128458837675,0.175672866991984,0.5264767400741482,0.2978503929338678,-0.5626483447565618,0.15421608904281917,96.56430444323222,89.07151346785744,98.64987604986575,94.68892565640544,96.92802786746377,97.59824947659975,96.48991463752164,97.36347061164297,102.84153365666906,97.89256699220738,90.55186651495247,95.82802446933194,104.03104254836512,100.9549202657774,98.78955351590267,100.83077240556744,99.2716558619064,0.0,0.0,0.0,0.0,0.37041930834101383,0.06900272103496784,0.018642200085953877,,0.2071598991013039,0.15138242604057855,0.07380090964328899,0.023291886463166465,0.0027745218751831233,0.08815666310786105,0.00081566,0.00083612,0.14739557912414625,0.004404468564136707,0.07380090964328899,,92.2687425260715,88.19369106055434,83.35896483068642,,91.35316624266298,84.62423246522756,76.76491306907998,78.9096524850971,66.78242462796035,83.65169057553649,79.30000305175781,74.5999984741211,84.68424410711991,82.328293795041,76.76491306907998,,-1.872717535784929,1.1667486442662154,-2.212966035780467,,-4.033015772535551,1.8544533568928911,3.0272691044234508,3.8689429553989916,7.460934532851793,-1.5127748931474905,-6.920000076293945,-6.300000190734863,1.7311172024789678,6.933666429861092,3.0272691044234508,,8.887403548043611,5.246742212248796,2.3557592395958986,,5.3746392406826935,1.4817498911586247,-5.7770423428471975,-6.117445975487077,-10.700255865239924,4.331766676092309,2.9800000190734863,5.840000152587891,1.5631508129889713,-2.070389523770148,-5.7770423428471975,,3.066061275325039,0.12116655659894804,0.5832039648022667,,-0.6128144782331726,-1.7218625996061276,0.48645768107163934,0.08023964293455757,-0.11484066221438438,-0.8640585052443125,0.022438980638980865,0.0,-1.7966710191441557,0.0826445856903375,0.48645768107163934,,0.3520519897162639,-0.5850496524246748,1.858377834701102,,-0.7273180056257821,-0.986178590176325,0.09230597194378087,-0.36374970007444907,-3.949479985298537,-0.9979333286052475,2.2438980638980865,0.0,-1.061320459444254,3.2774462098187516,0.09230597194378087,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2843870863474253,0.6341837627664264,0.4655264461498398,0.6223113833085726,0.8733565281506712,0.7998351318353035,0.5172282871153846,22.366388982954728,0.0,0.7000645626507714,0.8917188119835706,0.26375183887620196,0.51420070671875,0.7998004468697395,0.43233529622996786,0.24353128411222444,0.5438721726035383,0.21952530462940706,0.0587017235446339,0.06409540897837598,0.0843875603165064,0.5798860890462834,0.8463440179799601,0.2289162191426282,0.4414470962630312,0.7305539707148594,0.20341907784254806,0.2925756235176282,0.6438647850150573,0.5073319433092949,0.6443434555989583,0.8724175270987778,0.4926680566907052,0.07679839660415819,0.004048984958741619,0.08679690271848571,0.3536957381987578,0.09370518011830761,0.026363147594627587,,0.0008622931446540881,0.21135302518473897,0.13355267796906387,,84.1866141960475,70.61721427785888,77.74698000154748,93.15214102932127,88.59899483499439,84.22589074459505,,88.51465547669609,91.95473122263854,84.80039503018011,,-1.7223412441618966,6.698558437893244,3.115059304827534,-1.8104403079009224,0.9871733625033932,-2.117502912803639,,-4.264558466425481,-4.383327487231211,1.7562653569839102,,3.193917030095357,-11.038552702685754,-7.572713478469576,7.999087579694944,4.155120082803134,1.2741096755331598,,4.614515941397949,4.50139873908496,-0.37705345509577753,,0.17742476114206687,0.050784890655699064,0.3156980359390456,-1.598687083371009,-0.23173819723159392,0.0367172697932741,,-0.0009196204959221605,-0.3809990507038123,0.0887422983438471,,0.22421926038831835,1.0891208814696252,0.15818938910246305,-0.40669302571972865,-0.2413667983039201,0.12425462078186855,,-0.09196204959221606,-0.26220277721842566,-0.01774557337265402,,0.2890208480164296,0.6235321077624199,0.46545459952323726,0.6256248652901025,0.8709616869905829,0.7998843313364056,0.5275718983914263,22.366388982954728,0.0,0.0,0.0,2.14348884026242,162.0,347.2451923076923,6101.638621794872,15.0,0.14042190496484125,0.010167780168269231
ATL,506408.97191011236,2014.0,26.470330056179776,2014.0,2014.0,2078.0,5138.0,5696.0,1257.0,886.0,230.0,21.0,120.0,539.0,527.0,442.0,30.0,1273.0,39.0,26.0,50.0,116.0,68.0,29.0,0.24461499578230336,149.65765449438203,115.2127808988764,74.0059691011236,8.881495786516854,21441.0,7635.0,13806.0,8.79441713483146,3.1869733146067416,0.7364817415730337,0.07759831418908006,0.22349016793293539,0.41141078494627814,0.3067396732663273,0.3682063052171699,0.6749459784834972,0.12359130943486658,0.30106802790484555,1.6591046830890097,0.21079222672120781,0.45774916577352526,0.33128304423472604,0.06925108979933287,0.08736684986797752,0.057571312398525275,0.11427610012324438,0.32215589806706457,0.29937314378588736,3.403684066231686,56.334825192413184,1.3129313948165113,2.379017536003722,13.919281621556468,-0.9023503772103426,1.0012556235490726,-3.6448648081858206,1.3283962273886532,0.5323692745881801,16.78130274708237,14.428177373468444,1.8407128616444297,13.98941757295361,-0.7805621202283322,3.367174234854604,88.99917849400043,-0.12109930911693288,-7.244306841137586,-8.825934452051332,8.860246468026121,-48.84150230512023,-5.392400650307536,1.0256319136258734,0.926768637217846,5.297401685393258,0.3394353035203014,-2.3135232130747427,0.580618729181882,92.05506098066363,0.16117207666491043,84.00300439864947,0.06524020634094904,87.97985123330402,0.09406282579733052,77.38937576561293,0.0893113924639972,83.16587365337269,0.010349554163416898,83.74489060549304,,,0.0060146628070175435,1.9629057907797605,-2.0553084188515487,-0.8547502313123488,1.1263198859447925,1.3221543628407082,0.0739307463016904,,-0.12341784575044708,-1.123779157622429,-1.1387212779910092,-0.0043260318955124916,0.2536610414760361,0.6200736398508794,,0.3261147072765584,0.6863616626896067,0.485681644122191,0.6355018909922726,0.8429346973893961,0.763835080542486,0.4459120135744382,0.6198419659947323,0.1153454559287219,0.15695779238939606,0.27230324759480334,134.97840589887642,119.59304775280899,87.49192415730337,58.767907303370784,175.56460674157304,107.73086376404494,342.20488061797755,0.3859866833356741,0.34965741210323037,0.26435590476650284,0.18169500167661515,0.5194575479898174,0.2988474484954354,-0.23725897961091602,-0.4660363156690934,95.42613297040849,99.14856961495474,111.73604969335535,95.86449999767727,93.1105358763355,88.8435825488248,99.21362659333685,100.35300180175373,102.12719263993259,96.99147776336646,90.17599381341502,97.87133921635997,100.8017868075318,102.16966661887271,102.17609862329087,99.48645780734641,99.60396793217615,0.0,0.0,0.0,0.0,0.35117085511587076,0.07866919494727592,0.008620247743023036,0.0031634954078549847,0.21854477073761855,0.1516725733216169,0.078329499917457,0.02222918455413439,0.0009617863019768234,0.09156961151387423,,,0.1504311964692443,0.0022198076052796986,0.078329499917457,,92.46829854599162,88.19750128073038,83.3727315493728,87.11883258339381,91.3782555451381,84.05443857476489,77.11136819786593,79.39212565310618,65.29548013327853,83.1718791043204,,,84.07462727264746,81.5867548826079,77.11136819786593,,-1.9182472075506387,1.2086871216998267,-4.133701702069484,-5.405417900431192,-3.7119333344209586,1.6380707783184494,3.456473328367245,5.0338333022002715,4.769495972360542,-1.595988076027051,,,1.5955003679711972,7.1293304130363175,3.456473328367245,,8.658655521971879,5.1316060285804515,1.4431764729228889,3.0347734249130354,5.718730267628588,0.8935490191139827,-5.9082301839359905,-6.2430155298373435,-8.661021521415961,3.9355106023442086,,,0.9104962958133309,-1.668063827343215,-5.9082301839359905,,0.8303551857079787,-0.06451683459584134,0.043411866843555275,-0.2921743236729746,-0.7570079883863455,-1.4493428822037207,0.5249044122229993,0.02249239559010694,0.24524773464328023,1.2588923653430024,,,-1.6824774290534859,0.41688724052767423,0.5249044122229993,,-0.18396919918999355,-0.47250905164164525,2.8639730055475754,-16.3838970682172,-0.37057111099609974,-1.0807908163368405,-0.16639513396351205,-0.7986212429441211,6.74946074924857,0.058270755591659486,,,-1.1567362688085747,12.356803442056691,-0.16639513396351205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.30078006180860406,0.659935659545295,0.4854233931232444,0.5904877234632946,0.8395637364899035,0.7638079802669008,0.5169302160270365,22.110687472847612,0.0,0.7213416901843398,0.8579469521035996,0.26488048865695224,0.5447684789236172,0.7668152309676852,0.42358879308988767,0.26060432157441576,0.5085961411195079,0.22602197761938203,0.06791633444502986,0.15719633318899734,0.08550874092345506,0.615685110883386,0.799638172829294,0.22695554379213487,0.46322067478138723,0.718573311698279,0.1966332481056882,0.3068288127655838,0.6221121486775554,0.5082102825579354,0.6728009924929775,0.8331770904337137,0.4917897174420646,0.07995818477885464,0.0008261346257142857,0.0985807491131015,0.3549688761035997,0.09225553079789103,0.01915981130195935,0.00039572999999999995,,0.2019278130295047,0.1510487767105725,0.00079145,84.11570180249522,67.40619595554897,78.48346127909639,93.54217727413864,89.39296474334887,83.68789685940851,88.1978988647461,,92.09289498015745,84.83896560367364,37.19585037231445,-1.4879543118659642,6.146516938236781,3.652660377566246,-1.7244764950922977,0.8355863716867935,-4.365279288158868,-0.3227419853210449,,-4.225218240951392,1.6839086726223915,3.5736000537872314,2.973242262403721,-11.946817114639282,-7.293790169961723,7.850074640568326,4.604572737896598,1.1984907894088406,2.68107008934021,,4.734453001575182,-0.20048733689617534,-4.075560092926025,0.04115292634732923,0.014436138105179581,0.6072106459860085,-1.5341724953950235,-0.32150057119518677,0.1608534176820114,0.0,,-0.5584907409982657,-0.2754882696334274,0.03502220660448074,-0.10215281941221699,0.8951240682389054,0.27596909055596897,-0.36352001642965426,-0.20053951889820223,0.44215685142446115,0.0,,-0.22852632338998569,-0.15847533597264954,1.7511103302240372,0.29507627324319574,0.6607951778054776,0.4855290640168539,0.5833818882771339,0.838703296690079,0.7637077885583845,0.5233846620365169,22.110687472847612,0.0,0.0,0.0,3.0411313112570233,162.0,492.6632724719101,6423.849543539326,16.0,2.765893037336024,0.009484064417134832
BAL,474922.84810566565,2014.0,28.289190128606187,2014.0,2014.0,2146.0,5252.0,5754.0,1345.0,886.0,247.0,12.0,200.0,659.0,640.0,377.0,29.0,1192.0,62.0,33.0,30.0,107.0,39.0,16.0,0.25565882272262774,153.91988182134168,131.46037539103233,66.606013208203,15.581160931525895,21904.0,7743.0,14161.0,10.343934654153632,3.1774417796315606,0.9958289885297185,0.06551963804918318,0.20716023586704901,0.34273380280431004,0.3113882254346541,0.4221363388348974,0.7335245642695517,0.1664775161122697,0.2914875946461592,1.1792883475071254,0.1958084470116441,0.42968860657977065,0.37415536060914145,0.11210843008932918,0.13235455035053875,0.06710572136635384,0.24819794082620789,0.3074383029492527,0.3224741182692341,6.65676383329518,59.61739797266388,4.216878830333184,4.515080219097299,13.927037387778144,-2.2934897634523495,1.579972308599751,4.879442408065166,2.201973318787558,3.781393636166037,21.490376651331488,26.352088211263563,2.3572432545838304,17.915048510032875,-0.43548519416714815,3.0267007751274666,104.32599976418638,-0.3019954223754056,0.8072540630819276,-8.676389959131358,8.906022339722618,21.9783004373312,2.4007253125309944,1.0177602764862588,1.9850593642886827,3.2419186652763297,0.2725299862758889,-0.602373213324309,0.5501671961765727,91.79851220322209,0.1536099906750174,83.44748019647878,0.05993961403138622,87.31232835469399,0.09688882937053182,77.76765045121535,0.10501006338042909,83.71940297060003,0.023853983776297338,84.2922883559064,0.013210895851332945,75.68099909293053,0.006190012457076566,8.042524726781055,0.6493284775821716,-0.2798100739022442,-0.10381370476774267,-0.4013090792029041,-0.5838559824636345,-0.36113191806149636,0.6704813889269852,0.30626128827187094,-0.4132057575874439,-0.0817476484362881,-0.14731900716458637,-0.8161290791464046,-1.0545203041655464,0.33186639483142166,0.6742704318074383,0.4816595560236358,0.6446745973799582,0.8625245955345038,0.7789828803911003,0.43965121294577686,0.616200241437511,0.1079310434202294,0.16606137840980187,0.27399241964720195,150.0813347236705,119.2535627389642,85.82881473757386,64.26277372262774,180.55735140771637,110.34358706986444,355.1637122002086,0.4319459279071789,0.3325484738779767,0.2355055952320529,0.17854433677733356,0.5136544519885278,0.30780121443594644,-0.33443826329761134,0.20043614416123892,100.80230519462333,84.924916361823,105.08370311929099,98.43404643567447,107.92642259268813,121.06622388817861,97.8250399045245,94.3934289355738,97.45892924118051,106.49932328870764,140.08606307095442,103.79636056126799,99.0839708425488,94.87408446645708,98.72521790728771,96.99151973002716,106.29843141089573,0.0,0.0,0.0,0.0,0.3357454250669216,0.05244067303892475,0.02994757396213184,0.0017877385226906985,0.21128462877913043,0.1526687473934968,0.08145589466678298,0.02432301441212546,0.0012521791912173431,0.10033073903540905,,0.013104846565479666,0.15174818565292994,0.0013413132201672156,0.08072769238485694,0.001398339554438861,92.09281769722003,87.39264790934685,83.4689392452431,87.25165849089584,91.20565463596935,83.86025495436765,77.7242175303699,79.42677657217223,66.02704643403598,83.80725861397129,,76.24661910276986,83.86550520751226,82.94493383190618,77.66755652729405,84.29361380742688,-1.4460833718689567,1.6388071567240758,-3.8648542127240897,-6.727737336823286,-2.366053058823567,1.940942799820494,3.1615086666975687,4.769789416597511,-1.1082587724198494,-1.0574135183067896,,-0.5560903954071911,1.9167139567578548,6.822459427229749,3.125734955287057,7.093756554740425,9.774177331969382,5.263853224758297,3.253856663254452,5.4262970021041905,6.143596384686405,1.32830640912212,-5.038025908897651,-4.888713241989336,1.776417933704015,4.690501661401385,,0.8808486865792796,1.33157308350099,0.3639424928674705,-5.048877326607598,-4.313055364863291,3.566780685503007,-0.5623419872842902,-0.7626625021500317,-0.10708323650788677,3.4788148800989855,0.28015680210945026,0.3442913538088082,-0.872050479394538,0.06618795282372572,-0.1913120686311321,,-0.4615274537561306,0.2799427689917397,0.00031193946626236504,0.14847931356168634,0.37601165279147014,0.4595720187554258,-0.7544809469733341,-1.151183233465405,-2.801100155779277,0.8455841096698916,0.1188412580816656,0.18153234095065313,-1.5753922800490696,2.6647611098232504,-0.26415172512559876,,-1.4344636211017077,0.12394075210734914,-1.49188673636688,0.06923204964047679,10.608469433728908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.30872690935696906,0.6502859351546749,0.4816564351477233,0.6039726667699269,0.858097930544064,0.7785528165896054,0.5087085844681961,22.172765731600624,0.0,0.7142598030917623,0.8768646025491218,0.254932879890511,0.5406025854031977,0.7795321262706846,0.4281875153145638,0.27351219631130436,0.5490485115200698,0.22766965357490443,0.07617254624303621,0.2257535723297742,0.08920995029544664,0.6034106311924213,0.8191852786907252,0.22393602959158848,0.47203189795201667,0.7236110886685256,0.20425148633124782,0.3172739223240048,0.6361033776043841,0.5212262117413973,0.6623562077250609,0.8522479385729185,0.4787737882586028,0.09267412541252398,0.0015675301444788442,0.0975662679407149,0.33691678457073343,0.06389089059347182,0.03666539650070127,0.014232686660828955,,0.20261878516431925,0.14883345370892018,0.0018515225000000001,84.4025054747549,73.78360287692894,78.70014376277696,93.04838165122811,88.34199676954623,85.39695717482846,75.99092538902003,,91.8811087779548,84.22957102742609,0.0,-0.9157691590814406,6.210010447213442,2.659746018249593,-1.3503857725866089,1.0555810045250247,-5.967702480054364,-0.34935727309951015,,-3.1731986967850965,2.175137330080688,0.0,3.3476537958759414,-8.893566708987958,-7.149033911549348,8.497983501830973,3.8250336939304406,1.269749537358833,-0.27367429417017197,,4.5974791536569235,-0.5251796057813177,0.0,0.11968942515236242,-0.021952513037335947,-0.2562474835966084,-2.282131538864615,-0.4386853089682572,0.12141806058204233,0.06644683332410993,,-0.8119897728828301,-0.6655336245505774,-0.03769635991193354,0.055930306969013466,0.3175100811706208,-0.10423494881671909,-0.3778660065845244,-0.41277956279266514,0.18018638070202597,0.3378251727138335,,-0.2021669591972761,-0.1864743971056487,-1.256545330397785,0.309300409968712,0.6484580116336461,0.4816240506551964,0.6061082500904978,0.857104399704502,0.7785967124265601,0.5102991506986445,22.172765731600624,0.0,0.0,0.0,3.042825817267988,162.0,492.937782412235,6814.905630865484,2.0,1.3749288829888109,0.10823928823948556
