Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,HBP,SH,SB,AVG,BB%,OBP,SLG,OPS,ISO,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,OBP+,SLG+,ISO+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BAL,117411.89499677904,1899.0,27.37212797938587,1899.0,1899.0,1175.0,4129.0,4657.0,1245.0,1004.0,170.0,56.0,15.0,695.0,516.0,348.0,108.0,72.0,308.0,0.30344728509104574,0.07472621800901867,0.37068993401696365,0.38234256268091044,0.7530324966978742,0.07889527758986471,0.3654229538942539,15.08728336907048,81.92384712357968,11.341475542621858,3.009018681554649,16.754989189003602,-1.2962314878902979,2.3922342171408366,1.712787193664351,14.344287664722845,35.20429826453162,25.71586523467425,3.1707173212038935,3.0028121221009845,6.180519298520537,106.79039608515203,3.0028121221009845,104.66864332794133,102.49861961634463,105.27580622438792,101.29117112899462,90.10788979162768,0.0,0.0,0.0,0.0,3.2058398162465105,151.0,484.0818123255315,1007254.5074082027,1006.0,,0.0
BRO,114960.0750512295,1899.0,27.807633196721312,1899.0,1899.0,978.0,3434.0,3904.0,1026.0,819.0,125.0,60.0,22.0,651.0,507.0,356.0,64.0,50.0,197.0,0.29957121925486674,0.09118852402971311,0.3754569023470799,0.39089252451075823,0.7663494268578381,0.0913213052558914,0.3713140410824497,17.751753089126712,83.98329726344171,13.66584395844901,4.40625,16.603319265299522,-1.9676091203878283,2.3705791759406805,2.438640879612172,14.954257969768124,36.366797290620504,22.593574519544443,3.28951693976761,1.2884140113191145,6.739349255582037,109.50428687455793,1.2884140113191145,103.33166464183806,125.07923038162342,106.62962349361041,103.5562489188724,104.29990692728813,0.0,0.0,0.0,0.0,3.241214832512808,148.0,479.69979508196724,1004855.0499487704,22.0,,0.0
BSN,117358.15130992694,1899.0,29.303332739262164,1899.0,1899.0,1337.0,5026.0,5611.0,1448.0,1153.0,172.0,87.0,36.0,822.0,692.0,421.0,43.0,121.0,176.0,0.28903222917162713,0.07503118817929068,0.34821149011477454,0.3794258910491891,0.7276373811639636,0.09039366187756194,0.3502170904300448,7.173197211796864,79.22310332540096,-1.2339947870175714,10.145250400998039,18.06190100430943,0.13298588735155192,2.5788317212091854,10.278236288349591,-1.7392159928034978,29.179753021064712,23.942074714131202,2.7112181723762814,-0.5052212057859263,6.0066405631841455,92.63610318228737,-0.5052212057859263,99.69643095131963,102.91693359381995,98.89193634470476,100.5184790088596,103.24042669153849,0.0,0.0,0.0,0.0,3.4107244990019607,153.0,521.8408483336303,1007203.7412225985,16.0,,0.0
CHI,116931.02882130789,1899.0,27.497085114652158,1899.0,1899.0,1276.0,4649.0,5188.0,1298.0,1031.0,162.0,78.0,27.0,745.0,600.0,365.0,53.0,121.0,216.0,0.2788336087927911,0.07035466416865845,0.33845743691538166,0.364572087074017,0.7030295239893986,0.08573847828122591,0.33977658108768694,2.1886695423991975,57.720351455279285,0.17925586408238367,2.9757131842713953,13.921013855753767,-1.4657725715749799,1.9876065157286023,1.5099406126964157,0.7351008061140658,18.153661790292844,18.136007119823194,1.6504998228332997,0.5558449420316824,6.244767336129496,94.52657068574874,0.5558449420316824,96.17860162373415,96.50235423380677,96.12178878932316,96.58337120967545,97.92364749672991,0.0,0.0,0.0,0.0,2.646073428882035,152.0,402.2031611410948,1006968.5023130301,17.0,,0.0
CIN,117794.16338333634,1899.0,28.849629495752755,1899.0,1899.0,1386.0,4873.0,5533.0,1349.0,1055.0,181.0,100.0,13.0,807.0,659.0,472.0,62.0,126.0,208.0,0.2776261083327308,0.08530634324380987,0.3481955752767034,0.36425229431501893,0.7124478695917225,0.08662618598228809,0.3455979801085659,4.012692356141824,56.48622312821544,0.5717297063044215,2.171697090186156,13.154378253559232,0.4151616026542188,1.878148258312848,2.5868586928403747,0.9108854931015755,18.530270697814032,19.183770475279207,1.6753364942458215,0.3391557867971538,6.492615765895393,94.94490017254931,0.3391557867971538,95.76209621675896,117.0109054087725,98.88741653649006,96.49865089276817,98.93751638898877,0.0,0.0,0.0,0.0,2.4362415247822153,156.0,380.05367793240555,1007629.639978312,18.0,,0.0
CLE,118801.0942331801,1899.0,28.444630521247646,1899.0,1899.0,1197.0,4432.0,4786.0,1107.0,944.0,121.0,37.0,5.0,445.0,365.0,245.0,57.0,52.0,117.0,0.24951343136920184,0.051190973294191394,0.29753790217425824,0.2968677364523611,0.5944056386266194,0.047354305083159215,0.2914048995128729,-18.086022315528513,51.06420090465823,-21.666735565953356,-10.37567906393648,17.334991169309596,-0.5087446951643224,2.475045406551097,-10.884423759100804,-22.371041458115975,-13.445428641356086,-13.540152469112751,-1.3111985407095457,-0.7043058921626196,4.5307619789083,66.35232067661718,-0.7043058921626196,86.06513762572598,70.2163743766414,84.50065582917789,78.64696120889057,54.0843081353273,0.0,0.0,0.0,0.0,3.2522020396824067,154.0,500.83911408274133,1008619.024237359,1026.0,,0.0
LOU,117319.63880771479,1899.0,26.71864406779661,1899.0,1899.0,1245.0,4583.0,5136.0,1306.0,1046.0,162.0,61.0,37.0,744.0,561.0,370.0,66.0,117.0,217.0,0.2850886779390577,0.0720404979044003,0.3468171389669003,0.37128663331717293,0.7181037722840731,0.08619795537811527,0.3471170457062814,9.96524715679065,75.92435968442292,6.994343695531268,0.14602803738317757,16.53502447217285,-1.2261044546871844,2.3608282212174507,-1.0800764173040067,7.714987503277842,25.530763779364136,16.669849811774714,2.2773415607083414,0.7206438077465744,6.164088461824851,97.73511538980122,0.7206438077465744,98.3553245804083,98.81473716204958,98.51512241995442,98.38136125011954,98.46759760806258,0.0,0.0,0.0,0.0,3.082107327104751,155.0,477.7266355140187,1007157.882982866,1044.0,,0.0
NYG,117944.25072886297,1899.0,28.56552894587969,1899.0,1899.0,1388.0,5001.0,5488.0,1410.0,1166.0,158.0,64.0,22.0,724.0,601.0,381.0,45.0,61.0,230.0,0.2822113170256924,0.06942419775327988,0.3382093708319971,0.3529087111441327,0.6911180819761297,0.07069739411844024,0.33520565054164186,0.7008332335568036,58.87104319231517,-0.6444041477867871,-0.7574708454810496,14.58245583302165,-0.4547859620731921,2.082045498220576,-1.2122568075542417,-0.06087243179885314,15.391372091889133,13.857595667946283,1.363724776259126,0.5835317159879344,5.822769862284478,93.24576483415977,0.5835317159879344,97.3436808835118,95.22607496105994,96.05133811200845,93.49347978097346,80.74492152617829,0.0,0.0,0.0,0.0,2.7901550410003644,151.0,421.3134110787172,1007780.8081268221,30.0,,0.0
PHI,115778.94527278889,1899.0,26.52710945442223,1899.0,1899.0,1439.0,5275.0,5902.0,1596.0,1241.0,241.0,83.0,31.0,914.0,783.0,436.0,75.0,116.0,211.0,0.3032255778054897,0.07387326277143341,0.3640478225759065,0.3972097667106065,0.7612575892865131,0.09398418890511691,0.3662009528503782,14.654379469267964,80.58844679604604,12.944046901049393,1.293459844120637,16.5287459915632,-0.45489535840485096,2.3599317959212813,0.8385644857157861,12.772241749800024,32.49948402300029,30.28471451280973,2.910981415964693,-0.17180515124936885,6.225759724805138,110.08150483625411,-0.17180515124936885,104.59216941653986,101.3286589683098,103.38944899474293,105.22982890494934,107.34124011886011,0.0,0.0,0.0,0.0,3.100943109942393,154.0,477.54523890206707,1005660.7587258556,26.0,,0.0
PIT,116814.59375,1899.0,28.17074022346369,1899.0,1899.0,1402.0,5171.0,5728.0,1511.0,1173.0,194.0,118.0,26.0,808.0,667.0,363.0,61.0,133.0,171.0,0.2924559262740922,0.0633729044484986,0.34553698411190636,0.39110903821071935,0.7366460223226258,0.09865311193662708,0.35228331055033973,8.696056751195032,71.1337375491274,6.42418198948666,0.7227653631284916,15.65225092358575,-0.4127968038827722,2.2347880868374843,0.3099685592457194,5.99528408437327,24.192291654042222,22.62214698480795,2.164297792155681,-0.4288979051133888,6.230191268741603,101.40867195985489,-0.4288979051133888,100.87737323845624,86.92578589037727,98.13237761417007,103.61360828289601,112.67371140004309,0.0,0.0,0.0,0.0,2.936504660796089,154.0,452.221717877095,1006672.812849162,27.0,,0.0
