Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,DGV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFC%,pfxFS%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxKN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFC,pfxvFS,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFC-X,pfxFS-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFC,pfxwFS,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFC,pfxspFS,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,CompetitiveSwings,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,playerid,teamid,playerTeamId,Pos,EV90
ARI,572510.2424547283,2020.0,29.101106639839035,2020.0,2020.0,752.0,1776.0,1988.0,429.0,273.0,90.0,11.0,55.0,236.0,235.0,160.0,4.0,412.0,29.0,22.0,1.0,33.0,18.0,4.0,0.2407805534305835,53.47686116700201,43.10663983903421,27.277162977867203,4.479376257545272,7653.0,2724.0,4929.0,3.506539235412475,0.7635814889336016,0.30030181086519114,0.08048289682847083,0.20724346014235415,0.38806713044366203,0.3110639140412475,0.3981557444265593,0.709219658467807,0.15737519099597588,0.2779873970140845,1.2534320366700205,0.21896943561871227,0.42315263023189137,0.3578779331805835,0.10339391854376258,0.116587600472334,0.06343529757344064,0.15329476861167002,0.3153923536619718,0.3067868608098767,-0.6752428080244416,21.33973981329034,-1.32559403252533,1.2469782370201319,5.714388729146189,-0.7039567993043114,0.7509843250277491,1.6463384518199242,0.5304763850295013,-1.1138200174409365,5.882029421762503,5.125041277461657,0.596002737511025,4.576531070072135,0.21177401508439345,3.9635130002007632,88.5314225418147,0.006381415836260068,-2.2842605002224445,-3.053337460432494,3.060333727650959,-9.539301455020905,-1.3465817645192146,0.9754127121307481,0.8440569713528767,1.1574446680080483,-0.09608893371814903,0.036910960574941865,0.5270182690442656,93.63459868905433,0.18586025112676055,84.97593303002013,0.048583635020120725,89.76396586223844,0.08432164086016097,80.22172126509054,0.13803302205734405,84.93554512844567,0.016959496046389032,84.98992131635214,,,0.011097410000000002,-1.757344257933513,1.0594729838716672,0.28742052094497433,0.6195649322219777,-0.8103988889297489,0.06455752889404312,,-0.4855816796644219,0.3968035143573076,0.2146337763256121,0.8555026250473624,-0.9773731296223378,-0.2549509453662218,,0.31659830196177063,0.6844548294215291,0.4711654700251509,0.6358560458752516,0.8475868682494969,0.7662855978470825,0.4209789720171026,0.6001006027464789,0.11027149877263581,0.17256127212776662,0.28283276915492966,56.574446680080484,41.868712273641854,26.18108651911469,18.80784708249497,62.94466800804829,42.87173038229376,124.62424547283702,0.44275089953219315,0.33859729589537224,0.21865180516599597,0.15671771289235414,0.5115700772585513,0.33171220984909455,0.25191147891163707,0.03405432524140812,97.69475585918953,86.80543523752422,89.68932941062111,95.6673155471512,94.52581259983126,90.05647370627153,94.88307351364563,100.54512090966698,98.815707187664,101.09727360443857,77.48405988116231,108.8656246536073,97.03778383602905,89.47510443509111,96.79519749708803,102.60332754391463,97.70512821784895,0.3131098053828281,0.24572806590791746,0.39462031026903266,0.20747992241122415,0.0,0.0,0.0,0.0,0.38025523985412474,0.06280814996981891,0.01823695752814739,0.14672485573440644,0.1757129577162978,0.05681841557847083,0.025290237052313886,,0.1344650871026157,,0.16561992897887323,0.010445051301405515,0.05401287703219316,0.0044690757852564105,93.76899560621567,89.12360577372856,84.90559655038588,93.06415402314123,84.88637482128706,78.52673806624789,81.83109370849131,,84.95347405798931,,85.21533336655868,79.66046101928116,78.47167427748941,79.16526741597242,-2.2048614575630174,0.3725535135222587,-7.733075457670381,-2.391871145871068,0.7391142972469541,1.8558166956713984,2.424981928292099,,-2.8359648249160845,,0.8398237382252857,-2.009845798300342,2.415722406793412,-10.276580226690632,9.457382374426347,5.344786235539905,2.341485605607733,5.300732997350745,1.3668722820627437,-5.295629416950835,-5.57258005721721,,4.337587493228492,,1.399466918973787,0.6840773982517792,-5.492088407759447,-2.5869927577019394,-1.977522989873675,0.2963357905237008,-0.13689636510197253,0.005572659996014006,1.496128179357805,0.16083997916767534,0.06421736201882303,,-0.7663834921910729,,1.2548749642952588,0.24966753498573033,0.1953333799710396,-0.05494623376020732,-0.5954143846396527,-0.14149711944057144,-2.7842270560430564,-0.2753040084267291,0.5453472112362795,0.28942866686756624,1.3705386676642648,,-0.9427169581258769,,0.31604910739916353,7.535404753356323,0.44002714143929095,1.1491465522573354,35.4306347714079,36.43021147110964,27.969929341410577,29.475696349579646,33.83198018388397,43.00539682617799,39.58120126078541,,32.7414269874719,,34.80033125284367,18.012785702789994,42.82470838427131,50.07560936624459,2307.6673699810435,2396.6922925854765,1548.2316489798293,2159.338761811121,2458.143058994548,2571.1047724750215,2727.7053170915124,,1763.779316414509,,2466.673531779513,2344.4701284053444,2555.2112267608254,2912.4827342796093,0.2866185915140845,0.6597239644114689,0.47109962533702215,0.5734261580080482,0.8476862011267604,0.765186051750503,0.4965722040995976,23.578903032359158,0.0,0.7350113837022133,0.8744599887223339,0.25321273666498995,0.5283291121529176,0.7490725940040243,0.432393462917505,0.23146875451710264,0.48802099562374246,0.2264812791750503,0.055905914456740445,0.31356253379669324,0.08791251955231388,0.6069979946529175,0.798317157751509,0.2301811318259557,0.4392603061820925,0.6698957871428571,0.20221233154426563,0.282369694029175,0.5913469213983903,0.516606133003018,0.6733814203521127,0.8410392004426559,0.48339386699698195,0.13790633235915492,0.0028388480446927375,0.0798767848138833,0.3907292490090543,0.047537476398390344,0.016677095403268317,,0.1385908585613682,0.18613961210764587,0.0024486449545454547,84.84741305935285,77.31515038346446,79.82725555662653,93.74048583105227,88.94625388382477,84.61286815035041,,92.92966525533816,84.90497251070931,0.0,-2.7669379037813115,4.677366617671605,2.1295948898046415,-1.8021962012945483,0.41395682084536817,-7.27205366779055,,-2.6209675547163296,1.1252308263239952,0.0,2.7176937505799104,-6.293242049616809,-7.191213698663359,8.258792925420106,4.231179559262212,1.0956697951548038,,3.7479979846438147,-0.038989643434607354,0.0,-0.7808156714023239,0.3912894828193015,0.6966501109946661,-2.5986663918320083,0.5929043611316703,-0.09191733666852266,,0.4669025235770034,0.7011214132520035,0.14310549382459034,-0.9429579797428057,19.56447414096507,0.9941331494992782,-0.8671005583544136,1.6885144048054537,-2.320155803609489,,0.2615330931090515,-0.12119888836269968,6.971607648513534,0.28577470347082495,0.6618066144818915,0.4713745350855131,0.5734471400704225,0.8477429410060363,0.765186051750503,0.4954851200905433,23.578903032359158,1387.0,88.1321003571207,13.323583582891048,76.0,0.05600168459255533,109.02087525150905,46.62374245472837,0.3591953665090543,2.9245137495573434,60.0,175.4708249496982,11394.36569416499,15.0,6.050665301944729,0.11859574989939638,103.44698189134809
ATL,576688.7017094017,2020.0,28.133760683760684,2020.0,2020.0,889.0,2072.0,2340.0,556.0,320.0,130.0,3.0,103.0,348.0,338.0,237.0,13.0,572.0,23.0,7.0,1.0,39.0,23.0,4.0,0.2695732232076923,46.24487179487179,48.10726495726496,29.766666666666666,3.3089743589743588,9217.0,3401.0,5816.0,3.0982905982905984,0.22179487179487178,0.05299145299145299,0.10128205072905984,0.24444444393504278,0.46743517039273497,0.34882971684017094,0.4873274066735043,0.8361571235136751,0.217754183465812,0.32538323495598287,1.023813536525641,0.23801188748333332,0.3781244533824786,0.38386365756837604,0.06864243894572651,0.17716646257606836,0.07094563194358976,0.05299145299145299,0.38974359061111113,0.35515462373545126,8.68262529371764,32.92463275717488,7.805366432881978,0.8877009587707225,6.292453489694585,-0.8390357764622866,-0.9928153859387733,2.9528469769648704,0.048285822924345925,8.069941488413306,13.417865415093463,12.6608589409291,1.2921493527754537,10.439811426142334,0.2645750555313296,3.288101282395667,119.82404043597066,0.12234352608370538,2.4580746479332447,-3.3561828578639235,3.8992653080487303,66.08440206944942,6.325346857309341,0.9912960089042655,1.6480947766997494,1.6444444444444444,0.6880103131915387,-2.396483608254771,0.48726867840102595,93.12598088490807,0.20123927758547006,84.22072353061537,0.08540504057560137,88.19216603482818,0.08169424468576317,79.2556708388884,0.11895210447199658,84.50552316746047,0.025928433980960622,85.20263229727391,0.003188656168674699,54.58995984101204,0.010399419166666665,6.554293460229769,-0.0646857417960707,0.9480864233737395,1.0542893256640118,0.1275709625007047,-0.052598856109037695,-0.0594624073031437,1.3233582455347288,-0.028573038631491972,0.67031668552127,1.8679340892922052,-0.3103314235437784,3.39258082584232,-3.3977312286455463,0.3192858651752137,0.7193935589017094,0.48519945855982904,0.6206946267521367,0.8229932954188035,0.7438600526410256,0.41615299485470086,0.6000000002264956,0.12432914474358978,0.1465529189529914,0.2708820663162393,51.083333333333336,41.34145299145299,31.915811965811965,18.71153846153846,58.49017094017094,47.22692307692308,124.42863247863248,0.41194703097863244,0.33561396115811964,0.25243900787179496,0.15813099179059828,0.475949410440171,0.365919598491453,0.12051282899183595,0.24183760426110693,109.37714799730652,109.23851950834522,105.78890276984693,107.28214070098444,115.69598018565875,124.60778457908886,111.06029170405925,109.28892398763965,88.30060974798234,108.43800530279837,117.99687084075795,101.29142799853192,96.18279732111114,103.30125821607477,97.66809492727636,95.45904973399298,107.78084162165872,0.3549395026978443,0.2630479298192711,0.4866176846268707,0.14296468166127174,0.0,0.0,0.0,0.0,0.30486377998289865,0.08046258012510786,0.028074744366075287,0.18392986893971786,0.19593613326495726,0.07391288391752578,0.017527088746770027,,0.11660441955964086,0.003188656168674699,0.19167063213675212,0.006049254472727273,0.07358477152920963,0.0018721706862745101,93.33269785576742,88.34887011337703,84.61290914033736,92.63542034888202,84.38130622834018,78.90855427191559,80.72755256457043,,84.49005364150794,54.80722752153634,84.5301738201613,78.93082671348495,78.87199269671405,86.37083330341414,-2.7160039213497993,0.665920568583503,-3.8869439977830953,-5.594659202460408,1.2056513927876902,3.7562948978072828,4.373233808050482,,-2.1089341147678082,1.6460519053371077,1.1713663337372326,2.040288486480713,3.7576269793448756,3.2029498488295314,9.182828205845153,4.877781547743848,3.9779677295402,5.374416299773453,1.6709227979008034,-4.188135445731256,-5.652863560277289,,3.774214214729534,3.052486741590691,1.673374768471998,2.141989157761789,-4.186946403005733,-4.609577023515515,4.584578884697817,0.8408304316837846,-0.2712237493125766,1.5601494877434734,-0.31263773660056104,0.9509892333939006,0.3841743844719307,,0.1575783241274215,-0.0594624073031437,-0.27416144494508576,-0.05456640920404232,0.9207920210173552,0.1723016497551226,1.5509385630613866,0.6333092726122104,3.0347552851068476,0.6690015404725695,-0.2048125053773283,1.7990422511224708,5.052432254830462,,-0.34534456078138637,-3.3977312286455463,-0.21408762513584337,-2.6207861034356386,1.7769035491181195,3.927186788881526,33.486096259434134,32.137569013885134,43.78017171611915,28.788114727204093,29.164683218158373,33.61428454679096,35.94927733606251,,32.70473807253665,40.96226908978688,29.508620284620545,11.553814291263672,33.62008964818587,30.868534555622176,2267.3334432848105,2322.6303171420427,1304.2313323290803,2114.835830862895,2386.1129792696515,2486.177118194617,2481.487729732679,,1739.662811191142,2807.109638554217,2388.248432249159,2186.512895622896,2487.4750720700126,2273.6127450980393,0.2782921449444445,0.6923396378504274,0.48536658497863244,0.5587086879145299,0.8198842817051282,0.7441334807136751,0.5008352122820513,23.291721468747863,0.0,0.770493977863248,0.8400610251153846,0.2543750943675213,0.5490683867435898,0.7507175151025641,0.4226376028931625,0.22600163718255664,0.4276645056177854,0.22971815766239312,0.062169654337606836,0.12086568931837792,0.09326914452136752,0.6310781740872168,0.7858327279692175,0.22029781385470087,0.45966843200427354,0.6994334951837605,0.20233978933333333,0.28682462852564106,0.5844175080000001,0.5253270900726495,0.7062416154059828,0.8171382263931624,0.4746729099273505,0.11725165518597691,,0.08452031466866183,0.3042500073621206,0.08036415612972508,0.026814067477282558,0.003178738385542169,0.18000772964942285,0.20230315258547008,,84.61337465358213,,79.32188722123674,93.58212663963097,88.40439152788421,84.99797921132806,54.961488293260935,92.78088910597025,84.5344143323493,,-2.030350607001759,,4.148935147455453,-2.3843204017898323,0.7989271604682057,-3.576472223996181,1.4551616908077254,-5.219190342783687,2.005617407790126,,2.4251658835003234,,-6.462584157492107,8.134358638232127,3.8015474333000965,1.961661261586914,0.6962653021735837,3.880198061933041,0.15820399891372314,,-0.06346242810834825,,0.9647708881125586,5.096474871963148,0.9062313346025819,-0.13678019665010765,-0.0594624073031437,1.0583103850401074,-0.05528761591029982,,-0.5061830494421987,,1.4919956679765223,1.8036804360044982,0.6451020833894379,2.6634914806097707,-3.3977312286455463,0.2109905723650413,0.16702243162845373,,0.27996370521794867,0.6900534197777778,0.4854270652564103,0.5637767216025641,0.8181050142094017,0.7441334807136751,0.5018168573888889,23.291721468747863,1508.0,89.72523650116264,14.882249627572913,156.0,0.10649392126068377,109.70611111111111,56.35769230769231,0.435310342568376,3.2203561257863242,60.0,193.2213675213675,11944.412393162393,16.0,12.336350643163412,0.12030615627350427,104.7082905982906
BAL,609928.8706512043,2020.0,26.23327386262266,2020.0,2020.0,858.0,2026.0,2242.0,523.0,337.0,102.0,7.0,77.0,274.0,264.0,164.0,5.0,514.0,27.0,10.0,15.0,32.0,19.0,14.0,0.25683345659678863,42.941123996431756,38.44692239072257,25.402765388046387,5.229259589652096,8757.0,3040.0,5717.0,4.225691347011597,2.778768956289028,1.1980374665477251,0.07314897361730599,0.22925958926360393,0.3089595523652988,0.32051795864049953,0.4283966620401427,0.7489146206806424,0.17156320544335413,0.30438784033987515,1.209182083708296,0.23137053513693132,0.4070135391213203,0.36161592448840324,0.13388963769892956,0.14141847325691345,0.08631739154906334,0.10799881050401428,0.33675289863068686,0.32287865973803154,1.149573959026814,20.73602682662662,1.1125116243740332,-0.8323775314452604,5.084019707660394,-0.4948930912779895,-0.8021502258932346,-3.4407529920698647,-1.3272706227232498,0.8778625473708194,3.8324614064147293,3.5842229564704335,0.377181182987736,2.9818583763652473,-0.23464907700321358,3.0520904041528607,101.94197510671519,-0.2327600190273497,-2.9819258246570826,-2.956098865840607,2.8769989346887628,-6.974703162908554,-0.6385007202625275,1.0268538141761052,2.3420770136850524,2.249776984834969,-0.02098820968319219,-0.9888851275552432,0.49375015983050846,93.24273183028546,0.16737120897859056,83.95141935382694,0.0884922803057554,88.70191583093975,0.11415273163247099,79.40006226658787,0.1052743872584973,83.80859165185151,0.032784943368421054,85.75194794858581,,,0.00863542076142132,1.0191198614069545,0.1426465743546184,0.3773035678020913,0.16019237460194688,-0.1835102233535915,0.018747534863736044,,0.2573879306087777,0.3895872399338455,0.039504066009271824,0.2585352142759271,-0.07154566063627506,-0.4779908482095154,,0.36961480503568245,0.7081461301650313,0.5067427967975021,0.6394076469268509,0.8411748681935771,0.7569156070071366,0.40405658283229257,0.6097234613470115,0.12195243168599464,0.1439033027386262,0.26585573652096345,48.05129348795718,34.738626226583406,26.779661016949152,22.06021409455843,56.81891168599465,30.690454950936665,109.56958073148974,0.4384099249732381,0.32099984586975916,0.24059022957627116,0.1959483137867975,0.5137597919580731,0.2902918937867975,-0.030731508649559983,0.14826048534100977,105.78582266703876,80.82791711930221,96.502290954125,100.6234377389929,103.42041101693106,100.07065294701673,104.51102099715203,107.84908043658552,95.44324901095162,100.7223158111706,96.71637996904445,106.1405868218102,93.35282251475802,98.96884612441843,116.84089230068071,101.39146754987705,89.15992090430127,0.30345799011902713,0.23989477415545646,0.38580278133700263,-0.0018941270044216742,0.0,0.0,0.0,0.0,0.3272937002899198,0.08551234877248202,0.03275398512075134,0.16349042875557537,0.16246042553077608,0.10455538623996431,0.020239442084493964,,0.10554534713774597,,0.15755447564228364,0.008063886957478006,0.10455538623996431,,93.66769730762032,88.86155689560543,84.9947495564191,92.63742952133612,83.91258617646349,78.91806417146574,82.78331626161099,,83.85956561326167,,83.99405642003813,81.19079632692566,78.91806417146574,,-2.714973204575559,0.5735885077252078,-4.890309796945802,-4.242419785468485,1.6714369108769376,2.895383715069411,3.478118498512062,,-1.5921707225584132,,1.4741052562198629,9.170496720817686,2.895383715069411,,9.688158570032273,4.851677864996827,3.1774495980521373,5.471201035855719,1.2891668361932989,-5.066414402489888,-5.87319582887897,,4.726497144913684,,1.3146979919618271,0.3734110590803097,-5.066414402489888,,0.08884001040397532,0.6589552520191391,0.07834735088890055,0.4727930088962007,-0.2678676381089079,0.43785217494091533,-0.1124768702481063,,-0.17018224436569832,,-0.33314327551691686,0.10729326224746592,0.43785217494091533,,0.022670024330960055,0.7886197315777789,0.3726601442351866,0.5384207065125127,0.013819713771999805,0.827800646620309,-0.9032177198438839,,-0.18690524272420506,,0.012971561778922466,0.9872492863942717,0.827800646620309,,33.79283142195145,30.96273919750523,34.820443696403,26.85441397605545,32.40145222162735,37.11460265905755,39.36277233551277,,32.16253346856495,,32.66623187821494,21.81831375677342,37.11460265905755,,2256.9362672154457,2293.7669561100774,1369.5224475171558,2112.112785794509,2347.958022548213,2507.123076981215,2509.5051544143466,,1776.4920726797409,,2341.206604541641,2551.377899226873,2507.123076981215,,0.332871512176628,0.692828216132917,0.5067440519268509,0.5853205637867975,0.8388263075914362,0.7562917088893846,0.4812950944603032,23.887671965655667,0.0,0.7343975938135593,0.8515873092462087,0.24842790731935774,0.5943521224888494,0.774980130633363,0.4116740905396967,0.2904234729036575,0.4904390947636038,0.24025966586529887,0.08936754334968779,0.1615247364914842,0.09963833607047279,0.6566115391302408,0.8135153459009812,0.20592293299732378,0.5322249568331847,0.7231789389473685,0.20575115780553077,0.3446123078947368,0.6112786652230152,0.5456491584611954,0.7003541576226583,0.8353156733942908,0.4543508415388046,0.1074663411135957,,0.11367241595004463,0.3263220982560214,0.08159609630845323,0.031709366001788905,,0.16210946463425513,0.174948859206066,0.015230093544303798,83.80747455203797,,79.63147153347252,93.82483705674183,88.8369037327126,85.00026270018354,,92.64922944105096,84.08946937236571,0.0,-1.7417815658241562,,3.5760814384948625,-2.455846830172179,0.4991306341756231,-4.427492852932331,,-4.168271200327415,2.0625591684664664,0.0,3.193629083853149,,-7.692446019400047,8.529395890856799,3.8083055266395647,1.5727320858311251,,4.0053990978333225,-0.33281285355153134,0.0,-0.039175889626385275,,0.15242243358112678,0.008357947938190731,0.8039271869033361,-0.03800626083948584,,0.49395699018777,-0.25876806784723616,-0.28124866776074037,0.347738128505658,,0.31474508104197446,-0.04638868425287587,1.2266564475086468,-0.3864842186354963,,0.6466625785672769,-0.16533089293752393,-4.952612264624125,0.3330670487511151,0.692245855660125,0.5067757455218554,0.58433243,0.8395596635682426,0.7565559012533453,0.4824975634701159,23.887671965655667,1537.0,87.15735093802878,14.17374019794229,103.0,0.07162851939785907,108.49049955396967,36.13916146297948,0.34017088855040145,2.6019030629125774,60.0,156.11418376449598,14747.4183764496,2.0,3.4303147077713554,0.1126508447145406,102.75878679750224
