Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BE,,1935.0,29.429652996845427,1935.0,1935.0,450.0,1443.0,1589.0,433.0,329.0,67.0,17.0,20.0,263.0,237.0,142.0,0.0,4.0,30.0,0.0,52.0,0.0,0.2997418540453115,0.08936437964694778,,,0.36438011263121467,0.41105653792699814,0.7754366505582128,0.1113146838816866,,,0.35911791650209135,4.172783309138833,23.214111497951443,1.698192691568624,-0.15670232850849591,4.73246501598336,-0.35045015299897886,0.49202831528284935,-0.5071524815074748,2.7599042433378798,7.477245093096615,4.154203374523373,0.6996626066214281,1.061711551769255,5.290541033053885,97.64535616865523,1.061711551769255,101.75217881211819,100.87863428956992,,100.93532729634282,95.59720561504471,82.20701920917114,,0.0,0.0,0.0,0.0,2.676343040050346,55.0,147.19886721208306,1015877.09125236,1140.0,,0.0
BOS,115314.26029748283,1935.0,28.1395881006865,1935.0,1935.0,1542.0,4556.0,5244.0,1272.0,897.0,250.0,60.0,65.0,632.0,588.0,548.0,418.0,17.0,123.0,0.0,85.0,56.0,0.27880404762299776,0.10450038093592677,0.07971014438176964,1.7716320005896264,0.35835008681750574,0.4028316200863844,0.7611817069038902,0.12402757246338672,0.2937224707421816,0.19660564492944319,0.35322319415589526,7.334420442138052,69.29401587423813,-0.8541195406758033,-1.8154080854309687,15.399220835822431,0.2022306431243999,1.684590076597448,-1.6131774423065688,-2.0374396351728516,13.433193834940463,13.56927648621956,1.2473170427450961,-1.183320094497049,4.570249701148014,93.9631678541667,-1.183320094497049,97.01737220647794,107.9544576390555,115.01963429292111,99.54193356141258,96.9993175073977,96.95875651099253,98.07898350979964,0.0,0.0,0.0,0.0,3.1102484460411897,154.0,478.9782608695652,1005202.2622044241,3.0,,0.0
BRO,116244.11046808511,1935.0,27.739574468085106,1935.0,1935.0,1754.0,5350.0,5875.0,1483.0,1128.0,235.0,61.0,59.0,707.0,659.0,429.0,510.0,27.0,69.0,117.0,60.0,0.0,0.27708136217259577,0.07302127596425532,0.08680851016255318,1.0421622992701276,0.33375059208051056,0.3777382636542979,0.7114888557348086,0.10065690148170212,0.29669496621123403,0.16987233922042555,0.3296456188158104,-0.7937930538120804,51.40902201184068,-0.9982792726931801,0.3686808510638298,12.974304816572591,0.19259953086743964,1.6306338373450364,0.5612803819312694,-0.4243756309011261,14.74184340494777,17.263404379936237,1.3836936019769999,0.5739036417920539,4.3627865406043975,91.23451801215342,0.5739036417920539,97.1063812404633,101.63113536089938,113.02653604728646,97.97304236677279,92.93186367531553,83.09823456621204,99.16389252351716,0.0,0.0,0.0,0.0,2.6204774792919148,154.0,403.5535319148936,1006114.1045106383,22.0,9.0,0.0
BSN,118266.91662287616,1935.0,29.247328779120686,1935.0,1935.0,1747.0,5258.0,5709.0,1388.0,1050.0,230.0,33.0,75.0,573.0,541.0,353.0,421.0,19.0,79.0,139.0,20.0,0.0,0.2638197300567525,0.061832194414958845,0.07374321196496758,0.9795185416036083,0.3123931080478192,0.3632993198276406,0.6756924278754598,0.09947958977088807,0.275173462309161,0.14871255899281838,0.31240174964991846,-6.424094766026264,44.053040118802635,-2.9604683181954785,-4.4608512874408826,12.545410308608435,0.29312369536773547,1.5767296083920934,-4.167727592073147,-2.911671141413149,7.042741183514233,6.850084103426536,0.6318496554399549,0.04879717678232955,2.9727503106331197,87.55329209296836,0.04879717678232955,92.45868825233053,86.05815274063752,96.01523848057651,91.70351734529271,89.37956810871526,82.12629401109216,91.97079407920381,0.0,0.0,0.0,0.0,2.550412891434577,153.0,390.21317218427043,1008092.3603082852,16.0,,0.0
CAG,,1935.0,30.419607843137253,1935.0,1935.0,507.0,1655.0,1832.0,469.0,345.0,65.0,25.0,34.0,284.0,261.0,162.0,0.0,15.0,53.0,0.0,33.0,0.0,0.2842385836118996,0.08842794713100438,,,0.3526200868700873,0.41699769292194316,0.7696177797920305,0.13275910931004367,,,0.35369240577174066,3.8110549350396425,24.138595181915168,1.169309575976233,-3.043122270742358,5.052135655949274,0.2675348918266822,0.5252640615369897,-2.775587378915676,1.7566371868671753,4.558449525437765,2.606816698959604,0.4079868807273989,0.5873276108909423,4.573818410599692,94.58125638689928,0.5873276108909423,96.48934506359973,99.82154606620934,,97.67773444737699,96.97890804096134,98.04394414705541,,0.0,0.0,0.0,0.0,3.273790028826419,48.0,157.14192139737992,1015918.7625545851,1133.0,,0.0
CEG,,1935.0,26.82597623089983,1935.0,1935.0,315.0,1090.0,1203.0,323.0,231.0,51.0,21.0,20.0,191.0,169.0,107.0,0.0,6.0,33.0,0.0,11.0,0.0,0.2977816990964256,0.08894430527514546,,,0.3624272647921862,0.44009253449958446,0.8025197992917705,0.14231083540315878,,,0.3662493328501161,3.502507870497092,18.13865442148125,1.6004099404941052,3.511221945137157,3.637616600822704,0.0033391407897644804,0.3781983304055793,3.5145610859269216,1.7425494164338433,9.272925433589048,7.915014326107178,0.8910179376946435,0.14213947593973808,4.442835608882746,101.69499456897337,0.14213947593973808,101.08677278300772,100.40443495987188,,100.39437753273214,102.34995098818906,105.09799041512946,,0.0,0.0,0.0,0.0,3.649827046749792,31.0,113.14463840399003,1016279.1612635079,1132.0,,0.0
CHC,115788.88179986569,1935.0,25.697615849563466,1935.0,1935.0,1611.0,5329.0,5956.0,1539.0,1096.0,298.0,61.0,84.0,825.0,764.0,454.0,455.0,28.0,145.0,112.0,63.0,0.0,0.288865335685863,0.07622565431111485,0.07639355213364675,1.3211809771405307,0.3472199536855272,0.41543339686030895,0.7626533505458363,0.12656806117444594,0.3033090032157489,0.1667226330020148,0.3500531641046661,9.166507618385612,73.8153709386514,9.894992148595145,5.86292625566941,16.067602057612888,0.39926709654208403,2.019404967784596,6.259240232875194,10.770736567072031,35.11698382534471,33.87228924549459,3.3275017247602388,0.8757444184768852,4.614512012756485,105.69422390234789,0.8757444184768852,101.23621161062752,106.09099456243719,99.46603803988063,101.92699590721573,102.20568980676052,104.48943173535615,101.37449172254543,0.0,0.0,0.0,0.0,3.245244345651444,154.0,499.7676292813969,1005670.3633310947,17.0,,0.0
CHW,117286.63851772671,1935.0,30.50810618207732,1935.0,1935.0,1501.0,4955.0,5613.0,1354.0,1006.0,241.0,37.0,70.0,682.0,651.0,541.0,365.0,16.0,101.0,0.0,44.0,27.0,0.2733214650283271,0.09638339517744521,0.06502761397487973,1.8488192287197573,0.34635825857669694,0.3779919926866203,0.7243502512633172,0.10467052765829324,0.2839073445995012,0.17388206082308927,0.33835986720117256,4.1056793565425425,62.75917178819017,-2.785320122896125,3.4876180295742025,14.577533575683121,0.07262415889004813,1.5947020089312436,3.560242188464251,-3.4661189870727256,16.26635878600589,14.171321432572775,1.5461833209925036,-0.6807988641766007,3.7624959855406974,86.66081008134073,-0.6807988641766007,95.09142319790716,99.56917916090254,93.83313047972007,96.19251519053088,91.00073502786172,81.81075144395264,94.78346602297195,0.0,0.0,0.0,0.0,2.9635323687386426,153.0,453.42045252093357,1007130.7730269019,4.0,,0.0
CIN,116546.52148551428,1935.0,26.63951001361073,1935.0,1935.0,1625.0,4708.0,5143.0,1228.0,895.0,212.0,60.0,61.0,564.0,523.0,330.0,500.0,28.0,77.0,88.0,62.0,0.0,0.2607976434314602,0.06416488377425626,0.09721952118763368,1.1315205291911334,0.31269757784678204,0.36995986794808483,0.682657445794867,0.10916222451662454,0.279893447952168,0.17324518851837448,0.3150466479975508,-5.823949455308553,45.7054700055905,-4.61331594873496,-1.0009721952167996,12.806941431528564,0.6573008279990309,1.6095993077387334,-0.3436713672177687,-3.7956234492702166,10.277245922779313,10.259641223236635,0.9567190440670912,0.8176924994647439,4.399134384323014,84.73764845650204,0.8176924994647439,91.3995628976828,89.30479373532155,126.58189497133073,91.79289496205507,91.01820843057176,90.11988254278792,93.54834746675422,0.0,0.0,0.0,0.0,2.5866743615049588,154.0,398.34785144857085,1006406.1670231383,18.0,,0.0
CLE,117036.57785524569,1935.0,26.2234395750332,1935.0,1935.0,1689.0,5468.0,6024.0,1564.0,1071.0,323.0,77.0,93.0,773.0,733.0,454.0,557.0,17.0,85.0,0.0,63.0,54.0,0.2861370078198871,0.075365205250996,0.09246347896347942,1.1728060295325364,0.34218918987417,0.4244957014789177,0.7666848913530878,0.13835869365903056,0.3046914444013944,0.18326693169322714,0.35012938278255096,8.941467174081497,69.67080930294036,3.10332539824677,2.3955843293492696,15.093457988784914,0.001691802552002043,1.651141302571598,2.3972761319012714,1.7353493999258447,20.877224823183628,19.44478793647491,1.9713655364452918,-1.367975998320926,4.58031050152316,95.43406469032232,-1.367975998320926,99.55008583158221,77.85626985145514,133.42235945394856,95.0346585650063,102.19639991891455,108.14150793241069,101.72231087804185,0.0,0.0,0.0,0.0,3.009408945590969,156.0,469.46779548472773,1006885.3934262948,5.0,,0.0
DET,117215.71343042071,1935.0,28.89304207119741,1935.0,1935.0,1581.0,5421.0,6180.0,1573.0,1083.0,301.0,83.0,106.0,919.0,836.0,628.0,452.0,19.0,112.0,0.0,70.0,45.0,0.29057808372411004,0.10161812246618125,0.07313915807152105,2.171290948149515,0.36565438710614884,0.4355974708045307,0.8012518579106797,0.1450193870804207,0.30232015942686086,0.19190938422653722,0.36769694260043756,17.379184421438335,85.20974942645837,11.02303178259712,4.503236245954692,16.858371050462946,0.4066772956364942,1.844213085972725,4.9099135415911865,10.009906446577471,33.62240412460433,31.716247457555006,3.1789115871943396,-1.0131253360196477,4.9457350057681975,105.8652038252448,-1.0131253360196477,101.09518302407207,104.9769311736952,105.53787449671829,101.55154183627988,104.86912629483577,113.34752290274363,100.93064904508877,0.0,0.0,0.0,0.0,3.4497615394530743,152.0,524.3637540453075,1007066.206472492,6.0,,0.0
HG,,1935.0,27.97991967871486,1935.0,1935.0,501.0,1577.0,1747.0,477.0,305.0,109.0,29.0,34.0,317.0,292.0,158.0,0.0,12.0,45.0,0.0,31.0,0.0,0.3027604411906125,0.09044075504464796,,,0.37034916951917574,0.47440091228563247,0.8447500818048083,0.17164047109502004,,,0.38291084063551256,5.516605152575098,23.987083835875772,3.11620152534385,-1.4602175157412707,4.590588079278187,0.01584225049019542,0.4772775522219982,-1.4443752652510753,3.5830523475153138,7.206542713764426,6.726964795051132,0.6660899727550127,0.46685082217146395,5.270997655378888,111.03764841803844,0.46685082217146395,102.7768866226003,102.09369649368158,,102.58878940843842,110.3288656700277,126.75822283587215,,0.0,0.0,0.0,0.0,3.104041711402404,46.0,142.78591871780193,1015225.5523755009,1137.0,,0.0
ND,,1935.0,25.76491646778043,1935.0,1935.0,312.0,932.0,1001.0,251.0,188.0,41.0,14.0,8.0,121.0,117.0,66.0,0.0,3.0,22.0,0.0,13.0,0.0,0.2686971808141858,0.06593406551248751,,,0.31968031935864133,0.368081038946054,0.6877613583046952,0.09938385813186813,,,0.31852750850843264,-1.7260408403986667,11.31790797028662,-3.4212184573651396,-1.8711288711288712,3.2418973511057003,0.30667613576223085,0.3370559077768528,-1.5644527353666402,-3.1490382384819835,-1.134537714966071,-1.637879663392683,-0.11809121140984491,0.27218021888315647,4.336818374830658,74.79405568183783,0.27218021888315647,91.30478023922694,74.42941481087031,,88.55323478458055,85.68822785186728,73.46937978061334,,0.0,0.0,0.0,0.0,2.520904095904096,40.0,100.83616383616383,1015222.013986014,1139.0,,0.0
