Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,DGV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxSLO%,pfxST%,pfxCUO%,pfxvFA,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxFA-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxwFA,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxspFA,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,CompetitiveSwings,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,Barrels,HardHit,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ARI,466589.0197608768,2013.0,27.795582862836266,2013.0,2013.0,2208.0,5397.0,6022.0,1410.0,963.0,292.0,30.0,125.0,664.0,614.0,493.0,48.0,1041.0,43.0,41.0,45.0,153.0,62.0,40.0,0.26125622996728665,149.60810362005978,100.96213882431086,65.89206243772833,8.870474925273996,22959.0,8320.0,14639.0,7.935403520425108,4.413317834606443,1.1916306874792428,0.08186648916024576,0.1728661570795417,0.5197994279950183,0.32499271814995023,0.3967897913337761,0.7217825094837264,0.13553356136648956,0.299944122071903,1.6880634909438725,0.20705564058053802,0.47766180621487875,0.3147843783811026,0.08857520591298573,0.08939100821039521,0.054841692298737955,0.14144439356227168,0.2754898708402524,0.31601885978308647,6.703406342584184,53.97453238070036,3.4994581151435784,3.6595359772511538,12.328597596001805,-0.5094104435397556,0.6475182345970736,4.596826787260207,2.9647787264942607,1.9030472459205285,17.843941803013674,21.176710402096198,1.9261688532656103,14.253649697859291,-1.5964108692230492,3.4885440752425207,94.97085258807301,-0.7009940915381457,-0.8826845898292959,-7.821322224424177,8.487501309261008,0.9803983420133591,0.1485624872148037,1.0853934569831174,1.6737278882500033,9.016107605446695,0.40546331409184305,0.9500840919268423,0.5762199296662239,91.6055621291664,0.16285160671708776,83.3984429032796,0.0614620934442401,87.09841976609765,0.08755959115756164,76.56062425149901,0.09612800456283245,82.65629805204455,0.017323986498020996,83.57816682593014,,,0.008148774230629319,4.697850332406421,-1.6247772596518886,0.12265495965224588,1.0029196447111433,0.9694035179724798,-0.36455933275408026,,0.13033363938973277,-0.9640106830141645,-0.09375266378142189,0.29354451175987634,0.5333474200486036,-1.9461071082288954,,0.31183752824086386,0.6392954400547991,0.4557511823895716,0.7002815331472251,0.8879326681860467,0.8163995586997675,0.4422135321388243,0.6005646900182694,0.08453589365825308,0.18262311279475255,0.26715900732979075,117.29558286283627,115.16290269013616,88.41713716373297,46.371969445366986,170.77465958153437,103.72899368980406,321.1027897708403,0.3624761035637149,0.3631255084083735,0.2743983872171457,0.15831350409204187,0.5367476831350723,0.30493881377139065,-0.09667656666590906,-0.8465103906925813,101.35871463915056,102.43205980868186,91.11017950885793,100.68376721888056,99.02849300900299,94.82622881975456,100.10276222686306,97.29213319339982,106.02968467065742,93.63422391241137,86.93965631273073,94.19298681824716,100.3579204791258,108.30942013338019,97.86923117005166,100.50969334809061,100.23827683456769,0.0,0.0,0.0,0.0,0.36731191569910326,0.06522159090063143,0.017131189253835426,0.0008598734500514934,0.19968159100681174,0.16215196079109193,0.07682903162558294,0.015676892327065147,0.00075873,0.09717587647273936,,0.0015012413068181817,0.15739449267242814,0.005239919643053267,0.07682903162558294,91.9734654814288,88.01740092676783,83.55080153755866,87.60456556640374,90.78982468782348,83.49562776955389,76.16290377742753,79.18775803477277,63.900001525878906,82.58022355646419,,72.20113788951527,83.53739508329495,81.96995559468654,76.16290377742753,-1.448905333872623,1.5132092616570305,-2.1350881291497754,-5.397191777738393,-2.0838098364890327,2.0059940818287942,3.061191998466359,3.1149627037445575,-2.369999885559082,-0.4251008344359914,,-9.4981817250902,1.7929642090895848,8.449273182321834,3.061191998466359,8.562352554329422,5.132632075653725,1.3975237628368868,5.380363855663133,5.338860610284016,0.8594878404889343,-6.067861867223264,-6.635855129901282,-5.179999828338623,3.985808912909024,,9.066903452981602,0.937488173451179,-1.1334305774341282,-6.067861867223264,0.8321752179672615,-0.5867776697722532,-0.2439645897802303,-0.1418805656806939,3.42316040849246,-0.9854402286005968,0.5613494954685582,0.22075505230933568,-0.03807417303323746,0.7255891722929169,,0.377238242611797,-0.8862159705399051,-0.10928651288154469,0.5613494954685582,-0.1687642372614466,-0.9809026492150538,-0.1408079089759425,-12.545700538283233,0.45465487838268426,-0.7172256030582126,0.19271022884737518,-0.12100070806936941,-3.8074173033237457,0.5663227896732634,,37.7238242611797,-0.659472464585678,-1.336775211212644,0.19271022884737518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.27529044786877077,0.6198275274526734,0.45561161368814346,0.651868683032569,0.8821884616774623,0.8164811237263367,0.5267158067901029,22.38079494316672,0.0,0.6764820315567369,0.8981224241791292,0.26774100931086015,0.5087131016489538,0.8206309965626037,0.4294440181916307,0.24197276050340585,0.5620800867940835,0.21910819993523745,0.0534519206763285,0.24760988199400563,0.08370677258053803,0.5726410032364664,0.8494173851503073,0.2314986193324477,0.4343307193603589,0.7746706212531161,0.19794539918963802,0.2868014563754152,0.6812919503323364,0.5008043771620724,0.6279308574360677,0.8781120969191165,0.4991956228379277,0.08450426615691489,0.00377292286198456,0.08807368935376417,0.3870443707007639,0.08216971454636093,0.026695517518448605,,,0.18104531340255856,0.14835185517453459,0.0016480085393258427,83.34815625856622,74.15122234856399,77.51313823283543,92.84530304933396,87.99193200462024,84.19335360342208,,,91.57118333613579,84.00937264392238,0.0,-0.8582712101425598,6.922988734247139,2.808389871200405,-1.6390187993003886,1.1155976084495622,-2.9490883950136597,,,-2.81147525711751,1.7421503706829848,0.0,3.1176803204453734,-8.684977647970497,-7.2467087831839825,8.000143998004187,4.102298922895839,1.1361147723090625,,,4.4050134536804055,-0.27166942118274207,0.0,0.30988068305305205,-0.07376869059039967,0.5164785596534615,-2.0254518032248425,-0.08857371441304347,-0.03013194889605035,,,-0.44020114064032173,0.12468192667330051,-0.002919842701837811,0.16365217292135092,-1.4060552256818082,0.3199873729733643,-0.3545675100123933,-0.1236183323996763,0.01926761694788547,,,-0.20763138998705422,-0.03800840686136542,-2.0212959812095996,0.2753824148346901,0.6172406809299236,0.45577959138990365,0.6575734870865879,0.878744396942876,0.8164638386715377,0.5309102132098971,22.38079494316672,0.0,0.0,0.0,2.6632983582646963,162.0,431.4543341082697,5824.268183327798,15.0,0.4202563189747241,0.006191506992693459
ATL,488174.9580016935,2013.0,26.677561388653682,2013.0,2013.0,2146.0,5232.0,5905.0,1304.0,869.0,240.0,19.0,176.0,670.0,630.0,527.0,36.0,1318.0,55.0,34.0,55.0,118.0,56.0,28.0,0.24840843237663,128.60186282811176,114.31261642675699,64.824216765453,12.647925486875529,22696.0,8451.0,14245.0,8.406096528365792,3.5705334462320066,1.1612193056731583,0.08924640088416595,0.22320067696782386,0.4459754728662151,0.3217396284458933,0.4025633838365792,0.7243030122824724,0.15415495145994917,0.296467091072989,1.6499473809745977,0.20444354013395433,0.43470099708111765,0.36034741766181205,0.10359964192684167,0.11960601772413208,0.06436997415630821,0.19933302923844198,0.34225233007281963,0.31861003375483576,6.488098794054164,56.25452055933245,5.907885450971466,1.7077740407758102,12.97938592032475,-0.16992238032040924,0.6816987083760736,4.124518842954894,1.4325798990934375,5.584599416008101,20.678263943802364,25.38820090286328,2.2321204803206958,16.517691767244745,-0.3232860349633658,3.1039992506065484,102.32698945391485,-0.27993295421511577,7.712574378871068,-7.493446738978404,8.52853185276672,59.990500032901764,6.804148739203811,0.9906098744220824,1.4242952813461498,6.6845046570702795,1.0349136788747766,-0.29280106678866774,0.5658186957825204,91.95277967230184,0.15589917755717433,83.38678143360326,0.06566819729844894,87.48643277148798,0.09635074456687574,77.44275180382947,0.10093527390691355,82.72128622837778,0.013082052399058483,84.28712801198805,0.006488543753713205,74.82062615272211,0.006856217684642439,4.69089515351496,-0.6740931579137927,0.18194265861539777,1.5981026476135112,0.7849766591341392,0.008965606134969667,0.12665219038580033,0.3163032517695902,-0.6982252179702035,-0.05023938191282239,0.33829047019513836,0.07332094623095027,-0.7617242867862892,0.570490693444124,0.3022958461845894,0.6828213780386179,0.4688219488653683,0.6368811129986431,0.8296888992002711,0.7614307534722223,0.43961851921747974,0.6002710016243225,0.11088547368331922,0.1575806209093988,0.26846609681117695,129.50025402201524,110.3991532599492,71.40982218458933,50.89026248941575,163.96257408975444,96.45639288738357,311.4592718035563,0.4065577439251227,0.3563802141097747,0.23706204127901065,0.17407213619346096,0.5281918312688463,0.2977360307115027,-0.07463087827278463,0.028537982734719067,96.39052068402873,111.66586923231193,117.63930018806296,99.69283257007038,100.48644989416215,107.8729761879093,98.94332185325389,96.06569768495528,96.49434857262223,107.18824161190369,118.27248069261898,105.6480351017675,98.49370623239176,93.57216928147864,107.61119994286479,98.9075512975244,97.8706074124012,0.0,0.0,0.0,0.0,0.354068821761816,0.07590655785665645,0.012007249844155844,,0.21009227586312046,0.14831382239484397,0.08072874998135278,0.01885029050619835,0.0011244310601193207,0.09822456237820404,,0.00618745404536862,0.14675538266791044,0.0019178794886245045,0.08072874998135278,92.3071061616531,87.667385371345,84.26481760447709,,91.11611413544252,83.30186032974098,76.87593684153691,79.90534797746831,65.33460565304125,82.59099723531067,,75.37355986879784,83.30868261662742,82.56076356842868,76.87593684153691,-1.8246442666939537,1.0075590420510931,-4.212701615780319,,-2.9382527997361225,1.8740325931280921,2.48885768985185,3.802085926594334,-1.7069121453126344,-1.2403029550408835,,-0.8271075160886747,1.8238094187431102,6.581489874650234,2.48885768985185,7.950986196033211,4.421631696794924,2.46804203816836,,5.019820483225356,0.08472947992627404,-6.065268679297731,-6.337715183252938,-3.7694200626914247,3.3623920638505154,,1.5164603856375904,0.09875694742954542,-0.8150673264788899,-6.065268679297731,2.218197584447569,-0.30464595701237257,0.02950424322571626,,1.5758552454297126,0.3950246126268418,0.5450584304277918,0.44836103596843874,-0.05527018923218396,0.6811455327140377,,0.1739810882666901,0.6159094611089297,-0.2718298822020102,0.5450584304277918,0.24265915153549414,-0.5532909139191586,-0.22225746139799643,,0.1670242768874243,-0.3209930972003347,-0.07769642395496981,0.10767303350878966,-1.461083128881943,0.10520655396841566,,1.8007233249239478,-0.25210835185263814,-8.044950677992484,-0.07769642395496981,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.26899737439796784,0.6531776056470191,0.46888332434208296,0.5864500514162143,0.8231631130820062,0.7611258286602302,0.5206328799475021,21.61818964040813,0.0,0.7158474883824527,0.8441326989918672,0.2680112888230313,0.5233981235817105,0.7500373776881355,0.4212262543149874,0.23570015989837395,0.5242798651640319,0.2249034117561389,0.05365143720413699,0.1734914350826598,0.08585904569009314,0.6135843452142978,0.7818413895896912,0.2222259213107536,0.4231157246934282,0.6977981209536739,0.19900033430651992,0.2781916294360711,0.6206730290169491,0.5098034020338696,0.6687350352371274,0.818896796753643,0.49019659796613035,0.09145435717874724,0.0016778687898645695,0.10302346204949989,0.3554178377011689,0.07955125594170787,0.01994736855140187,0.006779578352687011,,0.20417221691473134,0.14375411023224277,0.04237288,83.43891172961354,73.12442840869483,78.43273586681107,93.26263810657865,88.42778885306699,84.2090393714434,75.57413001571288,,91.86188424998862,84.15214936878654,0.0,-1.3570026532910235,8.60776549089731,2.861955385614947,-1.6499060781781414,0.8873490621163059,-4.489780059967503,-0.9957078640276306,,-3.400839984819556,1.8811675424644314,0.0,3.467372560216641,-7.437631066515228,-6.584047168353997,7.962682132757184,4.360429534289539,1.2932974364463403,0.33769756751759267,,4.810887504524839,-0.3410745649569771,0.0,0.16505742226724934,0.01134015241204104,0.7640825375891839,-0.9274540355322716,-0.2347157312728857,0.12781147764745288,0.015655659802626218,,-0.5453568257253784,0.04425043936336994,-0.0332447774708271,0.029735416065991806,1.9073838831725836,0.3621850790831705,-0.21478296385999224,-0.1835612532799944,0.397894445112149,-0.02894368563835629,,-0.1865934264424178,-0.03984342815731692,-0.664895549416542,0.2657721685402201,0.6549507087838754,0.46889802924978835,0.5845292655003392,0.822660400984412,0.7610036958130081,0.5222956308010162,21.61818964040813,0.0,0.0,0.0,2.803885595608806,162.0,454.229466553768,6037.855038103302,16.0,1.804863813229572,0.005504148458933107
BAL,464347.79463109357,2013.0,27.722002635046113,2013.0,2013.0,2124.0,5550.0,6072.0,1449.0,926.0,297.0,14.0,212.0,741.0,716.0,414.0,36.0,1106.0,36.0,45.0,27.0,102.0,79.0,29.0,0.26090615135013173,174.09387351778656,146.3101119894598,82.60260210803689,16.201581027667984,23113.0,8364.0,14749.0,10.802536231884059,3.9552042160737813,1.1711133069828723,0.0681818177226614,0.18214756221179185,0.4143461151762187,0.31390007211824766,0.4347568886584321,0.7486569607766798,0.17385073730830042,0.2900917978157115,1.2410488275578062,0.20215919297628457,0.4294033460212451,0.36794338819137024,0.10657704076301053,0.13013882699621213,0.06674531366930173,0.18773527183316863,0.28524374184123846,0.32514801485467515,8.636782726601295,67.97880234081636,4.871624667263234,3.4461872576348234,15.476760163652306,-0.9440795755619981,1.9857611719529482,-4.464330747432278,2.482243295706353,6.254353443346057,26.19911807465767,26.21485413042258,2.82807048888216,20.927721887433805,1.3827287760828235,3.4713698643903332,101.83680352219393,-0.0349260324775456,8.24365605181083,-9.264652000380522,10.312973785942766,48.66830246895552,5.34688931517303,0.9962264322574533,1.3756230711028343,3.472167325428195,0.7265219520357203,4.7728067790756015,0.5787501517457182,91.45609814692853,0.12811619677691416,83.01688614904747,0.059887344745622725,87.25866432762471,0.08540916835257255,77.57940523563985,0.11611566103038311,82.63120371820344,0.02020011456304203,82.96975413572216,0.014991376290199082,74.52946533383424,0.006562557502300753,5.845721677554297,0.9356509668714663,0.690644618040083,0.6350930408709179,0.41318285902728336,0.3318696301585788,0.7390383418434076,0.3599218994322188,0.3368451891658433,0.394423146136441,0.25216101293021304,0.039944001032332956,0.4723010149247421,2.4732453335399094,0.31591188783231755,0.6604348965217393,0.4677707618115941,0.7006317400988793,0.8730843982081684,0.8077797434519105,0.44237746112648213,0.5967051071894562,0.09171625647562581,0.17222958475461134,0.2639458407048748,169.09469696969697,139.4560276679842,98.41106719367589,71.34766139657444,207.643115942029,127.97101449275362,406.96179183135706,0.42093747388467867,0.3384845283805601,0.24057799668698515,0.17130985381713346,0.514028193571664,0.31466195250411866,0.8101123606285077,0.612227361377203,101.76185005833676,83.78864232116942,92.5318462621737,97.7986505316416,107.21215679661088,116.58300675482734,97.34671164638002,95.3291365472241,99.10111381904254,103.89675490686324,119.81279557356982,105.91174987413844,94.78773563050274,98.01072715106751,106.36460308335063,95.62324403436412,104.40523534669084,0.0,0.0,0.0,0.0,0.3492827530868061,0.05655349555703139,0.018184998700800536,0.001815748523243243,0.2225451583305867,0.13609050323150595,0.06538608112485568,0.020757130449588997,0.0010439658108108106,0.11788677694045852,0.000881019758399396,0.015122982632082697,0.135360930330251,0.001270720865688812,0.06538608112485568,91.70479141849236,88.0656984050519,82.78668913474235,87.26642358351306,90.93874347348411,83.15420523439401,76.87137701727403,79.42294048156676,65.54897325634009,82.67415081606171,74.67672130238624,74.76141298481419,83.15573288823984,82.48031831173938,76.87137701727403,-1.0865586851954716,1.8488343472976176,-5.212667929791293,-5.212278569166265,-0.45006760537183055,2.2612642800918006,3.5846476791523987,3.8829511091401026,-1.7437937936346306,0.20404250692726406,5.660262990000864,-0.41687705521550744,2.218982478553854,8.614860114378368,3.5846476791523987,8.882107466847124,5.249071790948517,4.749866482889173,6.682732798543216,5.874127682453995,0.7782316385906892,-5.551527374779232,-5.991810011407688,-0.5291884528560871,4.21511916218918,-9.36843594620329,2.4091110649256553,0.7910440826262176,-0.8670213848521001,-5.551527374779232,3.8775784990929276,0.05856052986138211,-0.3472700169995884,0.05598481345015603,1.4065049631808422,1.1812530141102355,0.05983073396985186,-0.08886818286057108,-0.11365474940874334,1.406097819800402,0.20005704580376218,0.6657362870114697,1.1775105481713892,0.0065183103510985125,0.05983073396985186,0.37717060575360967,0.12426870405474842,0.3942283123269837,-1.914547745647578,0.21762119299657287,0.27201516775737195,-0.061834486006994545,-0.6084577498496815,-5.725980800278899,0.3883536525235031,22.685898642279643,2.26746688985856,0.2720389568371463,-1.4053750983915714,-0.061834486006994545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27296549332399933,0.6454362588899868,0.4679232556093543,0.6430004814165429,0.8716699029413701,0.8079232887763507,0.5242124315480895,21.812284604475373,0.0,0.7083363680642505,0.8881055958807054,0.2646956940102108,0.51830380775527,0.8039518424497529,0.4274705824341239,0.24349416689621092,0.6005403571596167,0.22722186770421607,0.057145490824674246,0.3320268334130284,0.08061185603260872,0.5849207423031302,0.8358821561795715,0.22594393771245058,0.44361210146598584,0.7579655410341415,0.20152664731719366,0.2924083084269478,0.6838421746077784,0.5093603687269433,0.6513807036231882,0.8659020440217392,0.49063963127305665,0.10941714923572136,0.00037778999999999997,0.08868240364940633,0.3543757786904958,0.06734601398579451,0.02585276717645097,0.015028637794793263,0.0010462390612244897,0.21670064629922559,0.12584802622457417,0.00037979,83.3319121774305,61.86920166015625,78.41825321971633,92.59327519079312,88.40120023883742,84.31894948859652,75.31829255997049,74.64989287966775,91.8186078792126,83.81967721678346,0.0,-0.40455076836708936,4.199480056762695,2.5719638904573583,-0.932757987051455,0.8587922945392303,-5.658004492749631,-0.4329708413159823,9.430252358702576,-2.3079392989203997,2.087683217208917,0.0,3.304677037726599,-1.3235700130462646,-6.918611664295708,8.24057681399658,4.3334276666557185,2.231643961811286,1.3144315231616184,-3.0320944901226325,4.8021451988792725,-0.28185130431894007,0.0,-0.30446695515098215,0.035700924694538116,0.035474326203535446,-1.844816971764771,-0.16629271374736626,0.01612023429745054,-0.001200525563603886,0.0366256713981227,-0.0778837034650347,-0.35733094440543034,0.0,-0.14181856809888566,3.5700924694538116,0.04896601328566567,-0.25088327880196726,-0.12013074529305649,0.2765999509638274,-0.020703180417184178,2.1675458183626133,-0.04227237281667621,-0.1283155415952226,0.0,0.2744325341558227,0.6436286388586956,0.46790228864459804,0.6434282578969106,0.8714826555335968,0.8078972676613967,0.52512515671278,21.812284604475373,0.0,0.0,0.0,3.3433835127437415,162.0,541.6281291172595,6281.898386034256,2.0,2.3586126783936274,0.0957175710227273
