Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ANA,123230.48028736639,1999.0,28.02295426669003,1999.0,1999.0,1702.0,5118.0,5707.0,1289.0,889.0,233.0,18.0,149.0,654.0,625.0,468.0,23.0,966.0,39.0,42.0,39.0,127.0,58.0,41.0,0.25183448467215697,0.08200455526108288,0.16926581351025055,0.5333612544827405,0.31663584,0.3920139894243911,0.7086498294243911,0.14017950475223406,0.2819894078445768,0.27737865891186264,0.3122248914487357,-5.462316972658267,50.53598901640912,-7.832575482321933,5.015945330296128,13.838900344102624,-2.2614621011795197,1.4653274671872465,2.754483229116608,-8.22507498213746,9.833636058269018,6.244807725879802,0.9512612715391559,-0.3924994998155288,3.2751812350235694,77.50986573774502,-0.3924994998155288,-12.583457790315151,-7.89023283757994,7.4328690935128625,-111.38819868862629,-10.550107437185943,0.9847278761241238,1.476772438764019,4.6499036271245835,-0.3040562152923908,-1.8831046006669743,91.5609925972138,87.3522042903865,107.72383914032086,91.06541732919798,89.0647525375902,84.90617346599332,93.23298228800023,0.0,0.0,0.0,0.0,2.6554080208428243,162.0,430.1760995268968,168467.08620991764,1.0,-1.10259797446059,0.12343118812686174
ARI,122296.88662790698,1999.0,30.11127260981912,1999.0,1999.0,2000.0,5459.0,6192.0,1510.0,974.0,282.0,46.0,208.0,884.0,830.0,570.0,49.0,1020.0,46.0,56.0,61.0,93.0,134.0,39.0,0.27634635990487727,0.09205426314906331,0.16472868167797158,0.6639400398081396,0.34572823929312013,0.45885654806766796,0.8045847873607881,0.1825101881627907,0.3028672664612403,0.29037467636950903,0.3477033711396448,8.389253867750371,71.67930261694369,4.309709252042369,4.833790986916492,15.64091380879413,-0.012106190719557517,0.4712849467677604,4.820904145197755,5.302424606017969,26.23552750677761,26.524479907038305,2.480938622952864,0.9927153539756005,4.738419592234082,98.36322903600906,0.9927153539756005,10.989738333621062,-8.289616762951782,9.897260790553636,114.13279753923416,11.105175712145865,0.9861960513186364,1.9943916949907483,6.771963824289406,1.2677424030856155,2.104926002302008,100.28751279632968,93.64255625464004,103.051152684892,98.4869323180131,103.42118380465877,108.55727694002204,99.64647417710943,0.0,0.0,0.0,0.0,3.001178341797481,162.0,486.1908914728682,80167.76582687338,15.0,-0.875,0.006873296976744186
ATL,117995.46200858937,1999.0,29.54839775355137,1999.0,1999.0,2098.0,5305.0,6054.0,1420.0,908.0,299.0,23.0,190.0,805.0,762.0,580.0,57.0,897.0,53.0,45.0,70.0,111.0,144.0,65.0,0.2678274752353816,0.09580442623455568,0.1481665010710274,0.7085145503581102,0.34203308456475057,0.44164109248926325,0.7836741770540138,0.17381361725388175,0.2890970097986455,0.2753551363627354,0.33985417556979125,7.109226044449613,67.54252118669359,5.255816951710423,3.606541129831516,14.934922301087703,0.0847190605543571,0.4500123296946556,3.6912601903858735,5.215273627763769,24.291468448931994,23.23527527679544,2.2913143253294352,-0.04054332394665442,4.342018469538332,96.6329788362804,-0.04054332394665442,10.619542645101319,-7.990109709276636,9.449091145889913,104.259301379323,10.729718296788633,1.0239874050095013,1.7580814223724612,10.55203171456888,1.3869459532316821,1.0025733736622608,97.18026879015366,97.45742419974148,92.69016524095984,97.43430076445067,99.52493504483284,103.36784975176602,95.08795890208955,0.0,0.0,0.0,0.0,2.8657126996465143,162.0,464.2454575487281,169145.50033036008,16.0,-1.322074788902292,0.00649103046580773
BAL,116798.04185096972,1999.0,32.156345695814906,1999.0,1999.0,1774.0,5169.0,5878.0,1436.0,960.0,279.0,20.0,177.0,786.0,708.0,558.0,31.0,827.0,59.0,52.0,40.0,128.0,106.0,44.0,0.2771701210289214,0.09493024787138483,0.14069411313882274,0.71120990410803,0.35137068360632867,0.44167127218679825,0.793041955793127,0.16450115115787683,0.2972833030988431,0.2657366462129976,0.34734237819756064,8.123517000590452,74.5444156538607,8.576895642660254,3.6609390949302485,16.414642925230662,-1.017757594319236,1.7380591336262703,2.6431815006110124,9.201330607808572,29.997214167276518,26.965789160477687,2.8242315494853383,0.6244349651483181,3.9885944153647306,105.03434369966088,0.6244349651483181,-2.6926555885002017,-9.117969945156151,9.316078349476406,-2.012499213218689,0.1994212493300438,1.0099003568377856,1.1341143079183609,4.592718611772712,0.4587131900831362,-2.24384741601922,100.77242373194227,101.12080211882531,89.54028989934699,101.0552625371023,100.34678256773522,99.63769882232859,98.30626355581066,0.0,0.0,0.0,0.0,3.1496414753623676,162.0,510.2419190200749,309549.64290575025,2.0,21.467336683417084,0.05751173320857435
BOS,121942.23440790539,1999.0,28.920298072250123,1999.0,1999.0,1811.0,5441.0,6173.0,1518.0,979.0,328.0,42.0,169.0,818.0,779.0,588.0,26.0,906.0,54.0,56.0,34.0,125.0,67.0,39.0,0.27888500494702745,0.09525352290361253,0.14676818357638102,0.7411342223437549,0.35158429498299043,0.4474940073701603,0.7990783023531508,0.168609002423133,0.3053040050728981,0.26939899600356393,0.3492177015385613,6.541301923420982,69.43955161226789,4.273811438706184,4.07581402883525,15.544088234247182,-1.3155728098661041,1.6458807329825798,2.760241218969146,3.924320671373156,23.874530857572065,24.47916443032966,2.2555257658040717,-0.3494907673330268,3.9037730857983344,102.09088328957769,-0.3494907673330268,0.5978150852024555,-8.34175884299959,8.605895470489566,19.266498491168022,1.6873366348445415,0.9619773625458502,1.8727086789388385,4.134294508342783,0.46748274215402785,-1.807580199910066,101.39591448991048,101.46515843619362,93.40593868673714,101.11669780975483,101.66969573458304,102.12580814128222,101.0232170482178,0.0,0.0,0.0,0.0,2.9825994522080026,162.0,483.18111129110645,230893.3474809655,3.0,-0.7679305619004112,0.10867046070306172
CHC,121521.59581606473,1999.0,31.884744424708902,1999.0,1999.0,1883.0,4485.0,5067.0,1163.0,762.0,213.0,29.0,159.0,618.0,604.0,455.0,29.0,892.0,31.0,40.0,56.0,97.0,49.0,35.0,0.2590547558115256,0.08979672344701006,0.17604104945608842,0.7407897579011249,0.3278650593710282,0.42591181587033755,0.7537768752413656,0.16685706005881193,0.2884973578725084,0.29721728890073024,0.3282407394609501,5.58682661766914,60.794593243188395,3.5016329697758275,-0.07842749901224812,13.643533800829527,-1.543701895187128,0.41110079498250346,-1.6220520037326183,2.7823558983274013,15.214938490406814,8.503636329930032,1.4195881247666133,-0.7192770714484263,3.7174024268518577,88.47648588904968,-0.7192770714484263,-1.7119149720529094,-7.525128077916415,8.50188411479786,-54.557699143886566,-5.311379488557577,1.0158913180655527,1.3441429573453378,13.013420169725675,0.5313769767844974,2.671790530654187,93.99711802908378,91.34606523602986,110.12795635536212,93.39828293383604,95.98030285271211,99.2307495044407,94.82147335043511,0.0,0.0,0.0,0.0,2.617921091377541,162.0,424.1032168936254,370086.05131241365,17.0,-0.47572815533980584,0.004916614304322085
CHW,131049.28751596424,1999.0,25.8022030651341,1999.0,1999.0,1904.0,5644.0,6264.0,1563.0,1066.0,298.0,37.0,162.0,777.0,742.0,499.0,22.0,810.0,34.0,45.0,40.0,138.0,110.0,50.0,0.27679672162563856,0.07966155762372286,0.12931034422844828,0.6491787919993613,0.3366614550600256,0.42876393441954014,0.7654253894795658,0.15196721279390166,0.2974330603001277,0.23483397234993614,0.3352267976678621,1.8645399517003192,65.9646983965285,0.021562174239070177,-0.9375798212005109,15.841116781860332,-2.0928340609795573,1.6773315042529837,-3.0304138821800684,-0.08582577067322147,14.402208633260027,12.15248853565383,1.3380052906224393,-0.10738794491229164,4.2586294103181785,93.71189330930474,-0.10738794491229164,-2.331222776323557,-8.682104945209563,8.851218079016954,-39.51349997520447,-3.725852425210178,0.9884609890338105,2.5651165959296844,3.8073116219667944,0.11130495955346872,0.42568573724071324,100.65273308778782,84.85641600619964,82.29545253094656,96.82484428704048,97.42981654887144,92.06063854317968,98.3547543031644,0.0,0.0,0.0,0.0,3.0395932868566407,162.0,492.4141123882503,128857.93406768837,4.0,-1.0,0.1180935658588761
CIN,118949.21971252566,1999.0,28.39377665455694,1999.0,1999.0,2250.0,5610.0,6331.0,1529.0,971.0,312.0,37.0,209.0,862.0,817.0,568.0,37.0,1108.0,44.0,43.0,65.0,107.0,164.0,54.0,0.2722377875311957,0.08971726375406729,0.1750118460292213,0.6009624664547465,0.34074749181124625,0.45299780401832246,0.7937452958295688,0.1807600164871268,0.30161081418780605,0.2977412727183699,0.34417474348910715,7.972293762178997,71.75451386353691,4.386335081163376,8.802400884536409,15.762544457695506,0.13384537163064475,0.4749498665156452,8.936246256167053,5.362031005411287,30.53577158578948,30.798528659191266,2.9087584122447083,0.975695924247911,4.727392670605901,96.93894900087345,0.975695924247911,7.844682427821681,-8.650776117278081,9.694806550568977,83.99020275473595,7.516469300724566,1.0232671703775522,1.5217390770115824,8.321434212604643,0.9678453431286588,1.1103374565517534,98.7805352825255,91.26523455517021,109.48410612596953,97.0680764526566,102.08419865611012,107.49890900708927,99.11979696969578,0.0,0.0,0.0,0.0,3.005961512329806,163.0,489.9717264255252,154524.26630864,18.0,15.760422456920512,0.006001069524561681
CLE,119892.74159797083,1999.0,28.84162967660114,1999.0,1999.0,1778.0,5420.0,6308.0,1578.0,1036.0,306.0,31.0,205.0,991.0,925.0,714.0,40.0,1054.0,55.0,66.0,52.0,131.0,146.0,48.0,0.2921059756655041,0.11318960003408371,0.16708940978265693,0.7391817139201016,0.3751867785328154,0.4760236111577362,0.8512103896905516,0.1839176354922321,0.3267995449831959,0.3127774250967026,0.3694038375473339,18.581386845895356,83.73132162640705,15.531586209196183,3.793595434369055,16.10054873853341,-1.4737716999032506,1.7048013727054425,2.3198237344658046,16.400204904533798,36.52537875023845,35.28145535280836,3.4344320004107143,0.8686186953376185,4.577949495312853,114.06701158090445,0.8686186953376185,11.554763937368989,-8.674442015182269,10.383246610881896,130.01729718968272,11.755938305985183,1.02366890332596,2.7367969549849653,3.651712111604312,1.3039031228698441,2.37869091506519,106.20274308472473,120.57087602323347,106.33873626459166,107.90484287403544,108.15156161153031,111.39818684735306,108.11692972559872,0.0,0.0,0.0,0.0,3.089373086637603,162.0,500.4784400760939,30324.407419150284,5.0,4.758198727361723,0.0933301325126823
COL,117718.81964033851,1999.0,29.20345557122708,1999.0,1999.0,2035.0,5091.0,5672.0,1461.0,934.0,275.0,36.0,216.0,816.0,814.0,445.0,30.0,805.0,39.0,44.0,52.0,108.0,65.0,36.0,0.2872593135722849,0.07845557084732017,0.14192524637341325,0.6344838612886107,0.3452608899947109,0.48331350123660083,0.8285743912313118,0.1960541876643159,0.3030709937614598,0.25846262274682646,0.35604215929406385,11.332923432185947,70.80018020028419,-3.9420496112792804,-5.551657263751763,14.696184565146337,-0.21970359951668852,0.4428187921206987,-5.771360863268452,-4.268606632323542,5.09903586167504,3.0326315708618177,0.4389334615965337,-0.32655702104426054,4.1469860019560345,85.19093811220661,-0.32655702104426054,2.6781075745238923,-8.34003691755279,8.896675493391497,23.512899473309517,0.5361304078251123,0.9980070636192617,1.157381476929323,8.412729196050776,0.5710349651976332,1.7957204702640093,104.23104381242297,79.80923376317129,88.7857541557885,98.35379943070426,108.91591755138325,116.59443105708084,99.57002121321725,0.0,0.0,0.0,0.0,2.819903708226375,162.0,456.8244005641749,343731.74471086037,19.0,9.661169415292354,0.002985315535966149
