Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
ATL,118098.93798135387,1976.0,27.612890149979734,1976.0,1976.0,1675.0,4280.0,4934.0,1031.0,799.0,145.0,28.0,59.0,498.0,456.0,499.0,37.0,687.0,17.0,41.0,97.0,91.0,69.0,55.0,0.24038453781414676,0.10113498128212403,0.13923794032225376,0.7972763913796109,0.31883368131718687,0.3297557096994325,0.6485893910166193,0.08937117188528576,0.2705645416402513,0.25233076699229834,0.3025423648296575,0.5999556926380016,42.82264749966865,-5.049813685211773,-5.102959059586542,11.141859531926574,0.8175588528801965,1.5915718087222446,-4.2854002067063455,-5.751603540017769,2.696427593924703,0.7285250190076016,0.35744001536480197,-0.7017898548059965,3.660914922455457,79.60249244862317,-0.7017898548059965,-5.433778730221093,-7.0812857943994905,6.945979875661161,-47.06649985164404,-4.985634217038751,1.0247413722015268,1.2728466182401872,10.374746655857317,-0.2673634380078752,2.2058428382654958,91.54521641846547,114.97265511304705,117.30502376520168,96.89583836291862,88.1129808159789,80.04128340711891,94.8917189426148,0.0,0.0,0.0,0.0,2.4827851090940416,162.0,402.2111876773409,1007927.2636805837,16.0,,0.0
BAL,115847.77006469663,1976.0,29.542577373666724,1976.0,1976.0,1624.0,5121.0,5719.0,1258.0,903.0,209.0,28.0,118.0,597.0,557.0,489.0,32.0,837.0,20.0,35.0,54.0,115.0,149.0,59.0,0.24620330125406542,0.08550445838083581,0.1463542572093023,0.6030643328723554,0.31177894435810455,0.3673447278826718,0.6791236722407764,0.12114142662860639,0.27286244414967653,0.25249169596258086,0.31412543583464636,3.96748891028752,54.73997196128399,7.57049205406841,1.3040741388354606,13.398005907030518,-1.920506636193763,1.2355107804569398,-0.6164324973583023,8.192753435830683,22.20983762595984,23.01269894404572,2.4563187638873694,0.6222613817622729,4.164347319812116,106.6658335265259,0.6222613817622729,3.06576993688941,-8.450931020124035,9.37333894077663,15.249799683690071,1.8415085319429636,1.0548605153893733,1.5046176506731082,4.439937051932156,0.4110296543666086,3.490736568982828,96.16113695265658,102.77281852729678,117.94826892730325,97.35204273297393,101.78952462080204,115.5328316099701,97.44093678277906,0.0,0.0,0.0,0.0,2.985531226780906,162.0,483.65605875153,1005727.3073963979,2.0,,0.11222641845777233
BOS,116715.98227128282,1976.0,27.492891787924403,1976.0,1976.0,1733.0,5350.0,5979.0,1416.0,988.0,248.0,51.0,129.0,702.0,645.0,490.0,34.0,780.0,26.0,59.0,54.0,125.0,93.0,70.0,0.2646328689483191,0.08195350334387022,0.13045659765161396,0.734841001887941,0.3259892051269443,0.4022340927949491,0.7282232979218933,0.13760122384662984,0.28553282713413614,0.2339856163438702,0.3341266121748102,10.155223452854734,61.21444585014094,5.582364073060521,2.2316440876400736,13.473671606726736,-1.7533674382955597,1.2424883701321645,0.47827664934451375,4.973287908783086,20.1677245349865,22.573065245239896,2.21867790018747,-0.6090761642774349,4.53335879376522,104.43967877058836,-0.6090761642774349,-0.01176193478750065,-8.461776439217255,8.816676049303064,22.44090038537979,1.5653131417930126,0.9963265824678249,1.7777563577920752,3.297708646930925,0.5317280153543141,-1.8566472376402743,103.35928650629145,98.5047176057377,105.13619594371151,101.78915415004843,111.4572062266115,131.2305745972159,102.01679973460188,0.0,0.0,0.0,0.0,3.0023921177270436,162.0,486.38752299715674,1006574.0183977254,3.0,,0.10018551647767185
CAL,115714.71625851592,1976.0,26.067943288528816,1976.0,1976.0,1716.0,4801.0,5431.0,1124.0,863.0,189.0,23.0,49.0,495.0,440.0,459.0,40.0,723.0,39.0,43.0,88.0,111.0,124.0,78.0,0.23386519340084697,0.08451482198140305,0.13312465416792488,0.6861268121018229,0.30360275554593996,0.31332161095838706,0.616924366504327,0.07945641755754003,0.2633926315024857,0.22666175505247652,0.28849390362491,-5.882110294960903,34.30514916325853,-4.212423532833591,1.2734549516008935,10.604743105981001,-0.7944616451777162,0.9779272021771989,0.46515905082670284,-4.547398257576868,7.500431101408033,7.716344982050723,0.8202955611321051,-0.3349747247432769,3.738554630621965,86.10949085608931,-0.3349747247432769,-6.138614021241665,-7.079280797772822,6.826677342809227,-55.283399656414986,-6.204400667455047,1.1163471540766425,1.8063523293723642,5.8919167740747564,-0.3654270399271992,1.7155544693228355,91.34216631754859,101.5833165526289,107.28640772094076,94.79905223429397,86.81996885243042,75.77775138929243,94.05920567509497,0.0,0.0,0.0,0.0,2.3630973091953598,162.0,382.8217639477076,1005592.901491438,1.0,,0.08923603257227031
CHC,119311.7301175657,1976.0,27.08350622406639,1976.0,1976.0,2034.0,5188.0,5784.0,1317.0,994.0,197.0,23.0,103.0,579.0,527.0,460.0,62.0,798.0,27.0,40.0,69.0,119.0,72.0,72.0,0.2537605587920124,0.07952973678112032,0.13796680439955047,0.7698492092332296,0.3151468087764523,0.36047061117461965,0.6756174199510718,0.1067100523826072,0.27928134816562933,0.23530428769536652,0.31088597009027447,4.174996954014147,50.4587098639382,-2.274768927547987,-2.1820539419087135,12.213494824423336,0.3221564554966172,1.7446507912639266,-1.8598974864120965,-3.304170870098915,8.79407725917625,6.753488620766758,1.0029654162154522,-1.0294019425509282,3.2907043333307255,84.46377413485492,-1.0294019425509282,-8.532866019755602,-8.269837077349594,8.329290569724119,-72.75390570238233,-8.082085721194744,1.0839512266352629,1.3703066371305692,9.834197786998617,-0.12879574807769106,1.258129009053294,96.63918272083797,90.41129866489973,116.23411859900628,95.77537140254032,96.32021254796221,95.57007438716384,97.92900369788464,0.0,0.0,0.0,0.0,2.72158188574343,162.0,440.896265560166,1009115.580912863,17.0,,0.0
CHW,116361.37119300017,1976.0,26.090358404846036,1976.0,1976.0,1683.0,5323.0,5943.0,1373.0,1054.0,203.0,46.0,70.0,570.0,525.0,454.0,43.0,707.0,34.0,55.0,77.0,99.0,113.0,52.0,0.2575954454280666,0.07639239400588928,0.11896348590880025,0.706399403287397,0.3172080134554938,0.3523581398901228,0.6695661533456166,0.0947626944620562,0.2831873355485445,0.20713444401480732,0.30946472152056836,-1.0337655714265153,45.73281581170562,-1.8521784304864024,-3.881887110362258,12.340915708091025,-1.1881747711233603,1.1380301295475552,-5.064836389834449,-1.7800355602791926,6.6340738875249405,9.966435737906345,0.7817261459438728,0.07214287020720983,4.3421792286820216,94.64411783435037,0.07214287020720983,-10.204381968826056,-8.555719864252097,7.765643229289036,-57.25700046122074,-6.332874397747219,1.1117979274260643,2.071906318935811,4.762409557462561,-0.2608329301720995,-4.874719560824683,100.61063673808016,91.82049444795592,95.87378936599035,99.0472533183374,97.63681042168437,90.37537964412971,101.12802202172199,0.0,0.0,0.0,0.0,2.7670561856335176,161.0,445.49604576813056,1006233.6503449436,4.0,,0.11730100752650179
CIN,116177.00091771183,1976.0,29.252523707555827,1976.0,1976.0,2135.0,5702.0,6538.0,1599.0,1124.0,271.0,63.0,141.0,857.0,802.0,681.0,64.0,902.0,28.0,60.0,67.0,103.0,210.0,57.0,0.28028357240501683,0.10416029322009787,0.1379626792996329,0.9635951969278066,0.3552826106947078,0.4250795461717651,0.7803621568664729,0.14479597376674824,0.30690486185393084,0.26368920286784947,0.35593538170642947,22.400224487697564,75.78813760411417,18.696410465789583,1.078005506271031,14.088173993368303,0.4340956232320482,2.012441504936273,1.512101129503079,20.341343498437208,37.95406012624486,45.850152062045595,4.2105176810865155,1.6449330326476312,5.372541154166446,120.29897917560669,1.6449330326476312,15.673019013367593,-8.676918990760768,10.570296772560743,170.47049841284752,17.926283102482557,1.038038923894276,1.7826682417919746,9.7292750076476,2.0381990825582457,-3.112321294347838,106.73989486876171,118.41190176780997,116.23064328945526,107.97292894781265,113.58416183676536,129.68002240532545,107.61508976091078,0.0,0.0,0.0,0.0,3.139324142335576,162.0,508.5705108595901,1006050.5931477516,18.0,,0.0
CLE,115608.43150912106,1976.0,27.314759535655057,1976.0,1976.0,1754.0,5413.0,6030.0,1423.0,1111.0,189.0,38.0,85.0,615.0,567.0,479.0,42.0,631.0,11.0,60.0,66.0,141.0,75.0,69.0,0.2627807748233831,0.07943615215771144,0.10464344886069651,0.8248257348089553,0.320652435243947,0.359165480661194,0.679817915905141,0.09638470583781096,0.28055881117064674,0.19817578733001662,0.3135972729678349,2.0865493507909374,50.18803467609556,2.6494546642535,-1.4064676616915424,12.693174448018743,-1.551579173215685,1.170514028547965,-2.9580468349072273,1.6901381974043366,12.595779839063818,13.980383851818232,1.4172004948327133,-0.9593164668491637,3.619890620892966,100.39456528995115,-0.9593164668491637,-0.4645084086805582,-8.461778905305696,8.53917900341112,-3.07260225713253,-0.44502986781299114,1.0855463864791453,1.89984472453118,4.661028192371476,0.29208626970803214,-1.9493015501706603,102.63590271781256,95.47896571485667,84.33313716355252,100.12276371827876,99.52309305601813,91.92229528116475,100.18935903152227,0.0,0.0,0.0,0.0,2.8818381854809294,159.0,458.212271973466,1005491.3650082919,5.0,14.012698412698413,0.12587466702321723
DET,120078.59047450425,1976.0,28.066218130311615,1976.0,1976.0,1667.0,5097.0,5648.0,1332.0,1008.0,192.0,34.0,98.0,578.0,540.0,434.0,35.0,678.0,27.0,46.0,44.0,149.0,105.0,55.0,0.2613168942190156,0.07684135929638809,0.12004249227195468,0.705933512822238,0.3197971272257436,0.3704982473316218,0.6902953745573654,0.10918135311260622,0.28283656202868274,0.2142351291147309,0.318490861795352,4.028800539459714,48.212945809554576,1.5421518002470374,-3.0431432973805856,11.659454171883507,-2.7060230248357056,1.075188458906902,-5.503473449764884,1.6107326778330424,8.841901858858568,11.407027250447253,1.0152137185314396,0.06858087758600521,3.7277478432697433,96.99839003454657,0.06858087758600521,-1.3581484891474247,-7.572306193431138,7.95777316580206,-28.826902121305466,-2.8436391949653625,1.0351996028495072,1.9885626852034624,8.387393767705383,0.19782476180309572,-0.05695735875026703,102.06414587067887,92.36013213702209,96.74337071690113,99.85569634812835,102.66335027073379,104.126484516146,101.00275853784296,0.0,0.0,0.0,0.0,2.6142602012730167,161.0,420.89589235127477,1009868.0164660057,6.0,,0.1287096498317989
HOU,115864.93235800344,1976.0,26.46987951807229,1976.0,1976.0,1932.0,5194.0,5810.0,1347.0,1047.0,187.0,50.0,63.0,611.0,546.0,507.0,52.0,677.0,17.0,37.0,53.0,121.0,150.0,57.0,0.25936804516092943,0.08726333866488813,0.11652323542375215,0.918651755283993,0.3244760293444062,0.35148391779363164,0.6759599471380379,0.09211587263270223,0.28416253266574876,0.21462994734251292,0.3124079237879531,4.47761242336034,51.02791661121512,4.575294175751333,0.0864027538726334,12.28384378712605,-0.40310049905071416,1.754699870189187,-0.31669774517808075,5.4620946514051765,19.183940563542333,22.849046511739097,2.1333739631090807,0.8868004756538428,4.483316921442198,98.70019988091654,0.8868004756538428,4.513224509777501,-7.261937714968816,8.279529015862634,45.010698705911636,4.985594272613525,1.019608259277992,1.3600559091943347,9.04629948364888,0.8649612745901701,0.30783623484673495,98.77467179128303,99.20304145153935,98.16836466372825,98.61058832338118,93.91890661697518,82.49945158100924,99.6405735470776,0.0,0.0,0.0,0.0,2.7372580266695357,162.0,443.43580034423405,1005738.6459552496,21.0,,0.0
