Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SB,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,Pos
BAL,118868.4051724138,1890.0,24.37272727272727,1890.0,1890.0,260.0,920.0,1044.0,218.0,177.0,25.0,14.0,2.0,142.0,86.0,99.0,0.0,25.0,80.0,0.23548086591475098,0.09482758584578545,,,0.3275862064636016,0.298867838428161,0.6264540448917625,0.06338697251340997,,,0.3165360215865789,-0.14773065870752403,15.609618916680498,-0.6732386575850826,0.07854406130268199,3.771833872486805,0.4980869535999051,-0.13368901451407322,0.5766310149025872,-0.31995082804929414,3.894825044826025,2.025704137638334,0.31856294601163715,0.3532878295357885,6.260976404785595,85.55069505497198,0.3532878295357885,91.07501211871536,100.95069112973637,,97.1209554152496,87.88937744238775,77.78215903738882,,0.0,0.0,0.0,0.0,2.70417422960728,38.0,102.75862068965517,1008680.3218390804,1006.0,0.0
BKG,117973.57718536888,1890.0,29.681159420289855,1890.0,1890.0,382.0,1458.0,1613.0,336.0,259.0,54.0,17.0,6.0,203.0,143.0,141.0,0.0,14.0,54.0,0.23063701181153132,0.0874147545629262,,,0.3044017355046497,0.30338176745877243,0.6077835029634222,0.07274475564724117,,,0.30120632623340204,-4.185167412748462,34.19848506902454,-3.810099858144807,-2.93366398016119,9.187887841661247,0.9928057293066385,-0.3256558248700611,-1.940858250854552,-4.897607615619115,2.023766150317519,-0.6729948101129952,0.11025060085141784,-1.0875077574743075,5.639324229378937,81.5384325493973,-1.0875077574743075,89.2015942109023,93.05920644668485,,90.24735107568259,89.21680837107543,89.26509546883092,,0.0,0.0,0.0,0.0,2.5031184128952266,100.0,250.31184128952262,1007799.053316801,1012.0,0.0
BKW,118102.8133258887,1890.0,26.67076121347478,1890.0,1890.0,1211.0,4830.0,5373.0,1343.0,1031.0,186.0,92.0,34.0,959.0,740.0,501.0,358.0,42.0,271.0,0.27727155839865997,0.09324399720993858,0.06662944280420621,1.7355825639410012,0.35101433050604874,0.3749857131295366,0.7260000436355853,0.09771415473087659,0.29370689508542713,0.16620137754141076,0.35323274337488825,11.028264783110002,80.56243209787328,-1.1070918863454715,-2.499534710589987,16.644380853404446,0.36903652385440194,5.752337074301764,-2.130498186735585,-1.2235029383726566,19.04271680259797,12.845093216749616,1.50394293812004,-0.11641105202718441,6.936487308072574,92.50783990783827,-0.11641105202718441,98.57351453872077,94.47743215765055,109.16463301818345,97.68256074711547,96.09439297709119,89.69341978811866,99.39305251963496,0.0,0.0,0.0,0.0,3.4094294918499903,133.0,453.4541224641727,1007928.3672064024,1016.0,0.0
BRO,116082.34509892086,1890.0,27.566818369880018,1890.0,1890.0,1127.0,4285.0,4834.0,1142.0,846.0,179.0,74.0,43.0,864.0,682.0,510.0,349.0,39.0,346.0,0.26698033624141504,0.10550268881816302,0.07219693768142324,1.8206368643779478,0.34981381834650394,0.37358493951779065,0.7233987578642945,0.10660460327637569,0.2830036307800994,0.1865949534960695,0.3520731478991171,8.726472732277042,77.57483853360694,11.797905421971214,5.612536201903186,16.480220671148217,0.06610739845312426,0.07808808082408876,5.67864360035631,13.658504305190196,35.89545665751881,28.070784774372783,3.026785387565859,1.8605988832189861,7.435146112451019,112.84442867945084,1.8605988832189861,103.29783483424542,113.91660912831091,92.64828309706262,104.49738863776342,106.89974230903717,117.12808635002666,102.01232163618839,0.0,0.0,0.0,0.0,3.4804790357261064,129.0,448.98179561439804,1006251.7807199007,22.0,0.0
BSN,118071.17904918708,1890.0,26.635110104959868,1890.0,1890.0,1110.0,4307.0,4859.0,1112.0,861.0,163.0,59.0,29.0,705.0,523.0,489.0,477.0,63.0,266.0,0.25810527189112986,0.10063799068820745,0.09816834686231733,1.4117434012025107,0.342457295279893,0.3438637066840914,0.6863210019639843,0.08575843479296151,0.2843871199613089,0.2047746436303766,0.3385207168136906,3.2971994905785893,72.77681517266181,0.2632322071804248,6.036633052068327,16.631322839113544,-0.2719532603738754,0.0788040468624215,5.764679791694451,0.5912357475303294,23.066042425200745,18.211790859976738,1.9901395484951456,0.3280035403499046,6.4305551155067455,96.5630246679766,0.3280035403499046,99.86396796485148,108.66394759328121,125.97665612084339,102.2998269360903,98.39513788057614,94.22408645555278,102.51101821808278,0.0,0.0,0.0,0.0,3.381331150160527,134.0,453.0983741510599,1007913.1681415929,16.0,0.0
BSR,117750.79028614458,1890.0,29.185617469879517,1890.0,1890.0,1220.0,4617.0,5312.0,1305.0,952.0,223.0,76.0,54.0,992.0,772.0,652.0,434.0,43.0,412.0,0.2830413577356928,0.1227409633525979,0.0817018069314759,1.9928615077515062,0.37650602350470636,0.39961655900978915,0.7761225825144956,0.11657520127409637,0.30264207872383286,0.21460843359375004,0.3772093947550439,21.32940073066625,95.21629312375177,10.685504945970333,-0.5280496987951807,17.68629185560002,-0.8930943833256606,6.112423961212107,-1.4211440821208414,12.785286979123324,35.16285871381461,26.73025697637997,2.8530266729685962,2.0997820331529904,7.119911236755219,106.47879340365176,2.0997820331529904,100.62475052599345,124.36458522901819,133.85895777045283,104.77655558857474,102.40632994029366,107.00628269834444,102.41679895359704,0.0,0.0,0.0,0.0,3.7064585260749245,130.0,481.83960843373495,1007586.7705195784,1013.0,0.0
BUF,118061.75040160642,1890.0,29.30591311343524,1890.0,1890.0,1120.0,4385.0,4980.0,1151.0,903.0,168.0,62.0,18.0,743.0,587.0,503.0,316.0,92.0,154.0,0.26230324810120487,0.10100401561405623,0.06345381477851407,1.975373387397791,0.3506024089919679,0.3406612809068273,0.6912636898987953,0.0783580328056225,0.2791098197823293,0.16807229077510039,0.34328106263555197,5.902687425444994,75.56176089622922,-2.6136033512738175,-4.81004016064257,16.674279617019984,0.06743154069371372,5.762670157156346,-4.742608619948856,-5.08354593998003,12.610795214247446,7.512577499436275,0.9373407929829167,-2.4699425887062127,6.0484037997999165,92.38872417607695,-2.4699425887062127,93.25209260403811,102.34010036423192,103.96173391777165,97.56792853747254,87.29836325319305,71.92611909260097,94.45327106911138,0.0,0.0,0.0,0.0,3.39006473710241,134.0,454.26867469879517,1007890.0293172691,1003.0,0.0
CHI,114984.87068332109,1890.0,27.392352608777546,1890.0,1890.0,1259.0,4883.0,5444.0,1271.0,997.0,147.0,60.0,67.0,846.0,653.0,515.0,513.0,46.0,329.0,0.2610800904748347,0.09459955861645847,0.0942321818488244,1.6574280321789123,0.3365172662799412,0.3569178331070904,0.6934350993870315,0.09583774263225568,0.2790971464698751,0.20113886835047762,0.33816467585763366,5.898460583213948,78.30614671257962,1.46484914539328,8.79555473916238,17.332214524053875,0.5343760900626412,0.0821250756055845,9.329930829225022,2.1806769485132205,28.9249473773977,24.08525610749642,2.518421747738294,0.7158278031199404,6.551724672270447,94.59658196053519,0.7158278031199404,101.01496029277902,102.14394593483189,120.92548716273559,100.5254044108123,102.13052066257325,105.2983740816573,100.62266202713363,0.0,0.0,0.0,0.0,3.3970736721748716,139.0,472.1932402645114,1004877.8214548127,17.0,0.0
CIN,117266.74803149606,1890.0,28.04828014919188,1890.0,1890.0,1138.0,4372.0,4826.0,1146.0,857.0,144.0,118.0,27.0,711.0,537.0,404.0,346.0,50.0,288.0,0.2615171969869457,0.08371321945130544,0.07169498508972233,1.5711799884917117,0.3315375047360133,0.3667423561033982,0.6982798608394115,0.10522515911645257,0.277731216153336,0.16100289921674263,0.33824922275948316,5.832028743906648,77.45467778505586,6.381202927403826,5.801491918773311,17.14430034049612,-0.41919240885878495,0.08123468352610586,5.382299509914526,7.3880699669897245,29.995904500926475,21.539708568671315,2.549975480650192,1.006867039585899,7.20153148376456,101.59665596911628,1.006867039585899,101.18408194768689,90.38941287594113,92.00414156820138,99.03783573831412,104.94176615327781,115.61247023484223,100.11181154300643,0.0,0.0,0.0,0.0,3.4856251267364278,134.0,467.0737670949026,1007115.5292167426,18.0,0.0
CLE,120467.10754070265,1890.0,24.56139213143104,1890.0,1890.0,1109.0,4187.0,4668.0,982.0,791.0,117.0,53.0,21.0,581.0,452.0,442.0,414.0,39.0,138.0,0.23578698971015424,0.09468723152999141,0.08868894545694088,1.4517299781835904,0.31341045367502146,0.30489002674592974,0.6183004804209512,0.0691030370357755,0.2562738284095972,0.18787489367609253,0.30697444653347605,-7.371974140328405,59.519358127824674,-6.43551991623224,1.082476435304199,16.01176591391173,0.6278575362131676,0.07586840587704433,1.7103339715173664,-8.44743758294709,9.35053070835905,5.218320072602655,0.7814043324461888,-2.011917666714852,5.673409075217211,85.22514263451724,-2.011917666714852,91.22876187075984,102.23861083042793,113.81200907069584,93.62287097639968,87.24298504593018,75.92454959934238,92.37721840738855,0.0,0.0,0.0,0.0,3.2074953372536417,136.0,436.21936589545845,1007441.912167952,1026.0,0.0
CLI,117983.33726981585,1890.0,26.95548523206751,1890.0,1890.0,1123.0,4471.0,4996.0,1285.0,970.0,202.0,88.0,25.0,800.0,643.0,478.0,320.0,47.0,168.0,0.2878514875586469,0.09567654071857486,0.06405124048458766,2.003861439852482,0.36228983159267414,0.3896352353670936,0.7519250669597678,0.10178374780844676,0.30515606006805446,0.16473178667534025,0.36452262480560543,16.335695522652262,88.08171472757117,8.705726874118932,-5.0576461168935145,17.173831433928708,0.009065591588503032,5.935316437138043,-5.048580525305012,6.6386702845029575,24.699237630264697,16.219777528467908,1.9169390467721779,-2.0670565896159747,6.388630071284601,103.79635117620214,-2.0670565896159747,102.33481197179951,96.94215343928198,104.94054681510896,100.8203808419833,99.84850119383852,93.42896579246822,103.26755283088319,0.0,0.0,0.0,0.0,3.5715900968434746,131.0,467.8783026421137,1007815.8544835869,1024.0,0.0
COL,117599.42718883637,1890.0,23.593615879828327,1890.0,1890.0,1076.0,3958.0,4443.0,1031.0,821.0,136.0,61.0,13.0,681.0,529.0,450.0,0.0,35.0,307.0,0.2599745693135269,0.10128291640513166,,,0.341210893196939,0.3347193518894891,0.6759302450864282,0.07474478257596219,,,0.33479419378125663,3.324615711053099,76.94498198590414,9.058066228721874,9.731487733513392,17.622493547651747,0.15343139901163608,-0.6246122908146235,9.884919132525027,10.125116887580852,37.007917276943,26.959026287034643,3.193902337673946,1.0670506588589788,6.735892256529713,106.84946054381274,1.0670506588589788,100.5482418234308,107.82284837833167,,101.16032754590198,98.43238941401856,91.71932867291599,,0.0,0.0,0.0,0.0,3.429296487002026,140.0,480.10150799009676,1007446.136169255,1025.0,0.0
CPI,116264.98537234042,1890.0,27.095744680851062,1890.0,1890.0,1220.0,4754.0,5264.0,1262.0,946.0,193.0,93.0,30.0,839.0,685.0,470.0,388.0,40.0,244.0,0.2656095668261778,0.08928571362234042,0.07370820614513678,1.507982809588716,0.3366261394262917,0.3643575384667553,0.700983677893047,0.09874797164057751,0.2833745706117021,0.1686930097739362,0.3404893821224253,7.580324312238345,77.43660291586878,-2.849292332966639,1.2965425531914894,16.72148457343342,-0.9421029818728339,5.778984300846002,0.3544395713186554,-2.9926929565939178,19.86221548900416,12.775607238454803,1.6412078213974204,-0.14340062362727876,6.816274767506884,88.70613385587372,-0.14340062362727876,94.42753035462476,90.46678825243424,120.7623677404446,93.67852094861715,93.37080123235278,90.6423772275116,95.89650107242375,0.0,0.0,0.0,0.0,3.301121096835106,138.0,455.5547112462006,1006132.9639057751,1022.0,0.0
LOU,121617.12814274128,1890.0,24.726074614760748,1890.0,1890.0,1183.0,4495.0,4932.0,1270.0,1038.0,155.0,63.0,14.0,783.0,588.0,385.0,0.0,52.0,325.0,0.28288773067721007,0.07806163771573399,,,0.34610705560523114,0.3548833070137875,0.7009903626190186,0.07199557633657745,,,0.34303005791396896,5.334189513436556,80.70641827818339,9.274300709402732,4.48154906731549,18.041836549957726,-0.7160932814516581,-0.6394754991681498,3.7654557858638324,10.410076074957502,31.577892911610913,24.773962152310904,2.6542465096123546,1.135775365554769,6.851097437671068,108.75751019867332,1.135775365554769,109.41017818827753,83.10215015847817,,102.61191482759786,104.36209222838416,88.34577747683755,,0.0,0.0,0.0,0.0,3.6681041275020276,134.0,491.52595296025953,1011371.4916869424,1044.0,0.0
NYG,116151.4511292835,1890.0,27.26283326701154,1890.0,1890.0,1196.0,4742.0,5136.0,1242.0,923.0,206.0,88.0,25.0,707.0,561.0,345.0,456.0,49.0,288.0,0.262320795435553,0.06717289674610594,0.0887850461838006,1.2310628001466122,0.3185358250103193,0.3595377016323988,0.678073526642718,0.09721690619684578,0.2857573839785825,0.1608255457496106,0.32676590518370224,0.6022477954944297,63.65310988104444,1.8752191366197486,2.617017133956386,15.092473271978886,-0.17652768708440558,0.0715125298510687,2.4404894468719807,2.890037430674789,20.494512679376726,16.44490981713813,1.7172262310177446,1.0148182940550403,6.749009073312097,96.61464967941347,1.0148182940550403,101.49500364696227,72.52998675541976,113.93533240869147,95.15393662403217,102.88018490385802,106.81368190251497,103.00494761846292,0.0,0.0,0.0,0.0,3.045736701896417,135.0,411.17445482866043,1006019.5942367602,30.0,0.0
NYK,117868.09452631579,1890.0,30.77607634265424,1890.0,1890.0,1075.0,4279.0,4750.0,1247.0,915.0,188.0,82.0,62.0,921.0,706.0,443.0,305.0,28.0,203.0,0.2918309662206315,0.09326315736042104,0.06421052585431578,2.0018676384477896,0.36168420999578943,0.4186068536465263,0.7802910636423157,0.12677588742589474,0.3025913591894737,0.17052631392631576,0.37291825856660543,16.7057361470934,81.79433227588342,4.319108371349016,1.3772631578947367,15.580245295480678,0.27064353172402633,5.384569328788079,1.647906689618763,3.295352058323065,25.90807337221058,20.336046352881926,2.134940948753993,-1.0237563130259515,6.82091553416074,100.40898313060359,-1.0237563130259515,103.74956651788123,94.49684575929254,105.20151746411518,100.65184450803316,107.27281090657779,116.36965924967419,102.39963500740892,0.0,0.0,0.0,0.0,3.2156299841810525,132.0,424.46315789473687,1007701.063368421,1054.0,0.0
PBU,116547.73636538832,1890.0,26.784158797456158,1890.0,1890.0,1167.0,4566.0,5189.0,1189.0,874.0,168.0,113.0,34.0,832.0,649.0,569.0,373.0,54.0,249.0,0.26057255561803816,0.10965503902832913,0.07188282856523416,1.7801106958834072,0.3492002307396416,0.3680846152198883,0.7172848459595297,0.10751205960185006,0.2776628016008866,0.188090191618809,0.35061988865715804,9.163992727376792,83.25293755145721,2.1766329080500197,-2.6176527269223357,17.73465710888064,-0.5121541868318802,6.1291391062213725,-3.1298069137542157,1.8872465525389495,22.621235853886752,16.714146817737884,1.7930986781093534,-0.2893863555110702,6.914987436754285,98.29425124332103,-0.2893863555110702,92.63680973248518,111.10555982727924,117.77169777168551,97.17772121427383,94.32590742875234,98.6870768182253,93.96358711374089,0.0,0.0,0.0,0.0,3.774666060416265,128.0,483.15725573328194,1006409.3692426287,1058.0,0.0
