Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BBB,110530.0,1940.0,27.634285714285713,1940.0,1940.0,221.0,632.0,675.0,147.0,128.0,11.0,6.0,2.0,70.0,58.0,43.0,0.0,0.0,8.0,0.0,8.0,0.0,0.2322346150088889,0.06370370333333333,,,0.28148148106222226,0.2781881822177778,0.5596696632800001,0.045953567208888886,,,0.2649832889768812,-2.8597315897736926,4.340407818580713,-1.6850096992513186,0.0,1.826395791631054,0.11907390726523268,0.0977997508407053,0.11907390726523268,-1.5793142381354843,0.4639552116015073,0.3383524372478408,0.045181067965499394,0.10569546111583433,3.608082753947802,67.59287932320821,0.10569546111583433,90.75254200106447,69.69375388676563,,86.90021260586447,83.88831366428929,60.68995313063969,,0.0,0.0,0.0,0.0,2.6457239060888886,22.0,58.205925925925925,1015156.9496296296,1115.0,,0.0
BEG,111915.0,1940.0,28.23134328358209,1940.0,1940.0,483.0,1579.0,1748.0,450.0,327.0,76.0,21.0,26.0,293.0,273.0,169.0,0.0,0.0,34.0,0.0,31.0,0.0,0.2854974500995423,0.09668192165331808,,,0.35411899266475977,0.4100639375526316,0.7641829302173913,0.12456648745308924,,,0.3523148791672709,3.9233654093307395,26.116538866054697,1.681934405480846,0.0,5.629546360903392,0.6125314353157508,0.07891514010885112,0.6125314353157508,2.2165701128629527,8.537563049190947,7.051381950487198,0.8314083056718456,0.5346357073821074,5.267010182937524,101.532019145898,0.5346357073821074,100.58703241510172,101.35488060835884,,100.5602003921963,101.22619810050759,102.72221621339384,,0.0,0.0,0.0,0.0,3.2037430519679626,56.0,179.4096109839817,1014783.602402746,1132.0,,0.0
BOS,116070.9153909465,1940.0,27.984362139917696,1940.0,1940.0,1730.0,5390.0,6075.0,1548.0,1024.0,299.0,80.0,145.0,863.0,800.0,582.0,581.0,12.0,91.0,128.0,55.0,49.0,0.2871094586801646,0.095802468578107,0.09563785973975308,1.3163090677660907,0.3570103047634568,0.4543576216661728,0.8113679264296297,0.16724816298600825,0.29920626501267494,0.21530864174650208,0.3686399761112586,22.733932360582127,86.12033106350333,11.831358746434665,-3.2975111257623206,16.078668102361416,0.1027199474578041,3.0095677331316097,-3.190448776822031,10.500266836100714,26.398053894771703,24.10946784169856,2.562085387069301,-1.3310919103339514,4.616308421232849,104.45906381745523,-1.3310919103339514,102.84502478827548,98.54349396487223,111.82661320543147,101.34500879998997,107.4456455421923,116.38299679939813,102.59216839748615,0.0,0.0,0.0,0.0,3.3273742712460903,154.0,512.4156378600823,1005947.4650205761,3.0,,0.0
BRO,117963.6909018673,1940.0,28.558998808104885,1940.0,1940.0,1546.0,4506.0,5034.0,1162.0,829.0,211.0,52.0,70.0,567.0,510.0,445.0,475.0,15.0,68.0,95.0,46.0,0.0,0.2575517472941995,0.08839888703496225,0.09435836267282478,1.221539941955304,0.32551881080810485,0.3746528691756059,0.7001716799837109,0.11710112188140645,0.2753403269644418,0.1966626951767978,0.3241132637550334,4.231564043625082,53.97367485385473,2.9751768937684444,-0.911005164878824,12.617642061935088,0.5866009784491646,0.4135740617540638,-0.3244041864296594,3.396201590960623,16.103013528220114,13.448440073109357,1.5657653096027369,0.4210246971921783,4.020023817378261,91.24354091592193,0.4210246971921783,94.84369168439251,106.25599827085598,117.62123209752237,96.84324296942079,95.92787241210806,98.4018744269672,96.81246265550963,0.0,0.0,0.0,0.0,2.5776616432022252,156.0,402.11521652761223,1007792.15852205,22.0,,0.0
BSN,119740.6675235647,1940.0,25.246358183376177,1940.0,1940.0,1415.0,4287.0,4668.0,1100.0,828.0,177.0,46.0,49.0,508.0,451.0,318.0,486.0,16.0,47.0,71.0,43.0,0.0,0.2568557497849186,0.06812339291045416,0.10411311004413025,0.9796245629104541,0.3101074908802485,0.3542842687954155,0.6643917596756641,0.097428519010497,0.27988649601263926,0.18273350402956298,0.3078172864266443,-1.9898483777341773,53.83058267363782,0.4667381456671202,0.5661307609860664,14.159475890281128,0.38731819451902294,0.46411143441124114,0.9530851182550983,0.952850545471969,16.52952298841943,11.586517876844805,1.6111654322078386,0.48611239980484877,4.105932409109128,87.66561546211828,0.48611239980484877,94.58738989697758,81.88473138168794,129.78088993931172,92.25830916314467,90.71260073199643,81.8706835531913,98.35229422449446,0.0,0.0,0.0,0.0,2.9687655043958863,152.0,451.2523564695801,1009535.4436589546,16.0,,0.0
CAG,,1940.0,28.826642335766422,1940.0,1940.0,189.0,568.0,625.0,132.0,106.0,16.0,4.0,6.0,65.0,55.0,57.0,0.0,0.0,14.0,0.0,3.0,0.0,0.23186876549119997,0.0911999994944,,,0.3023999996144,0.3056777380608,0.6080777376752,0.07380897256959999,,,0.2884904735565186,-1.2818573061744658,4.870542607017329,-0.27807690035504984,0.0,1.560624964684248,0.023048149514198302,0.08356826784275471,0.023048149514198302,-0.2790785059793829,1.3881628760618183,1.1164434912574337,0.13518262039569737,-0.0010016056243330241,2.2808914702573855,85.99969211081212,-0.0010016056243330241,90.60957548541883,99.77552303321139,,93.35827053111082,92.1778551705714,97.47802745122307,,0.0,0.0,0.0,0.0,2.4868000000000006,20.0,49.736,1015832.0224,1117.0,,0.0
CBR,,1940.0,26.95908346972177,1940.0,1940.0,183.0,542.0,623.0,112.0,95.0,13.0,3.0,1.0,81.0,64.0,81.0,0.0,0.0,18.0,0.0,19.0,0.0,0.20884792309149278,0.13001605100642055,,,0.30979133177367574,0.25032015551043335,0.5601114872841091,0.04147223241894061,,,0.2756275096444793,-1.655117674620781,5.63927845801659,-0.4650175488915085,0.0,1.8503050626603883,0.12259627118135652,0.09908004329438182,0.12259627118135652,-0.12943177027576766,1.9425496068603585,1.0507841984856074,0.18917012595020657,0.3355857786157409,4.52656593163017,75.72600217007447,0.3355857786157409,81.61350068968113,142.24144258547773,,95.64015541269436,75.48464336099667,54.77154429137861,,0.0,0.0,0.0,0.0,2.948394863563403,20.0,58.96789727126806,1015728.7800963082,1123.0,,0.0
CHC,117062.54234266358,1940.0,28.564806560884293,1940.0,1940.0,1656.0,5048.0,5609.0,1357.0,975.0,254.0,47.0,81.0,642.0,589.0,464.0,543.0,29.0,68.0,93.0,61.0,0.0,0.2693632942658228,0.08272419281565341,0.09680869964860045,1.229324172798003,0.33357249546122303,0.3872028322422892,0.7207753277035123,0.1178395379764664,0.2892435455450169,0.19397397145480477,0.3328711092117278,6.05501683592119,59.08465251955839,6.04003697089313,0.18648600463540738,13.451559470076813,0.5609158497203436,0.4409077432739294,0.7474018543557509,6.606159161537711,21.246028229244203,20.823826700265673,2.0694771821448112,0.566122190644581,3.941791945132578,99.19980558835637,0.566122190644581,99.19330581460731,99.4349814076455,120.67566888490269,99.23924871091631,99.14122363636673,99.02237683286667,101.64036743199932,0.0,0.0,0.0,0.0,2.7837114740666786,154.0,428.69156712426457,1006916.5450169371,17.0,,0.0
CHW,119155.50558054306,1940.0,29.472930201565884,1940.0,1940.0,1602.0,5386.0,6003.0,1499.0,1125.0,238.0,63.0,73.0,735.0,671.0,497.0,569.0,10.0,110.0,122.0,52.0,60.0,0.2782765721072797,0.08279193690837915,0.09478593990221555,1.0884302798034315,0.33966249341862403,0.3871818252280526,0.7268443186466768,0.10890525312077293,0.3003449495648842,0.18973846321172744,0.3359328104951321,6.0979597884641175,68.20423665233758,-2.0405283482828573,3.039006501083514,15.753950898011322,0.14078926357471525,2.948787921372126,3.1777707728200926,-3.8426112894663205,18.03789830273722,18.109411019857024,1.7645233000850205,-1.8020829411834638,4.304714708766063,89.57679568410886,-1.8020829411834638,99.68101046873214,85.16071512728602,110.83048771272824,96.42046160920927,91.56003810671766,75.78390996409875,102.98260179074057,0.0,0.0,0.0,0.0,3.2391427939780115,155.0,502.0671331001166,1008960.350491421,4.0,,0.0
CIN,117822.37495462794,1940.0,28.869328493647913,1940.0,1940.0,1547.0,4944.0,5510.0,1304.0,949.0,238.0,36.0,81.0,656.0,591.0,412.0,473.0,34.0,120.0,97.0,69.0,0.0,0.263486166275862,0.07477313929800364,0.08584391978475499,1.1474607401909256,0.32398079526533574,0.3753829408393829,0.6993637361047188,0.11189677456352086,0.2776917165960073,0.17531760543375682,0.3236703004826352,2.8275557299374157,60.252274185147776,3.02864565677218,8.98366606170599,14.56642131130135,0.2960243413228197,0.47745006534223616,9.279690403028809,3.999047421400251,28.322609201072645,26.816688165452188,2.7816391344488727,0.9704017646280717,3.952317983787619,93.70860113224109,0.9704017646280717,97.0290474823475,89.87776686388393,107.00766023435581,96.3856767460453,96.11480337454432,94.02858130200853,97.58104732970783,0.0,0.0,0.0,0.0,2.9949768733539015,155.0,464.2214156079855,1007658.1588021779,18.0,,0.0
