Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
AC,,1927.0,29.56652845834904,1927.0,1927.0,873.0,3010.0,3335.0,888.0,656.0,135.0,44.0,53.0,546.0,484.0,309.0,0.0,16.0,94.0,46.0,0.0,0.295412348170015,0.09265367251454272,,,0.3637181402992505,0.42291326210854574,0.7866314024077962,0.12750091393853072,,,0.3655698384123406,8.150341250850023,45.89959511581394,4.744671087573351,2.250074962518741,9.524883717888299,0.09669599032763956,1.7725055505419667,2.3467709528463803,5.149802039546435,18.793962260823083,16.524917265429956,1.8152648914276526,0.40513095197308324,5.190354535304037,104.31236954587202,0.40513095197308324,103.13533268336403,98.46161057570149,,101.27880773518554,103.87821794653418,105.64128169964252,,0.0,0.0,0.0,0.0,3.3283324619400303,89.0,296.2215892053973,1015813.636281859,1097.0,,0.0
BBB,120181.0,1927.0,27.390675241157556,1927.0,1927.0,799.0,2583.0,2734.0,789.0,598.0,117.0,41.0,33.0,383.0,365.0,148.0,0.0,3.0,91.0,63.0,0.0,0.3056897206327725,0.054133137793343084,,,0.3438185802801756,0.4211723299707389,0.7649909102509146,0.11548260933796634,,,0.3526771830745047,4.699450485111344,38.450377351508415,4.561298655557316,0.0,8.516026698788675,-0.7173972055261468,0.47177401543709013,-0.7173972055261468,5.548536817584847,13.818940326284466,11.796825463695937,1.328325782878069,0.9872381620275316,5.227859379355406,105.16989922961696,0.9872381620275316,107.97212459447066,67.37821535496765,,100.73355379235898,105.55748243024931,99.6579597921806,,0.0,0.0,0.0,0.0,2.7588164457571325,96.0,264.8463789319678,1015928.436356986,1149.0,,0.0
BBS,,1927.0,28.54246183206107,1927.0,1927.0,619.0,1928.0,2140.0,488.0,364.0,73.0,27.0,24.0,293.0,241.0,194.0,0.0,18.0,84.0,62.0,0.0,0.25312654770000004,0.09065420518457944,,,0.3271028029981308,0.35650187611869155,0.6836046791168225,0.10337532841869158,,,0.32283257201453236,-1.0334184931650123,26.60777749225917,-3.5271577543855615,2.727570093457944,6.974420700507744,-0.0890789993089911,1.2978845484746255,2.6384910941489528,-2.608485011747303,8.30231133138402,5.093245677668083,0.8086210006770188,0.9186727426382583,5.482629983163101,79.62423143540582,0.9186727426382583,88.37237464767817,96.3368078748611,,91.0831169081402,87.56589803112128,85.65195223257005,,0.0,0.0,0.0,0.0,3.237355280663551,67.0,216.90280373831774,1015676.8462616822,1098.0,,0.0
BOS,119707.9642639594,1927.0,27.728934010152283,1927.0,1927.0,1599.0,4387.0,4925.0,1128.0,807.0,235.0,63.0,23.0,500.0,466.0,345.0,431.0,32.0,161.0,65.0,36.0,0.2570141203447716,0.07005076108548224,0.08751268999512692,1.2534119218387818,0.31565956177360405,0.354894690906396,0.67055425268,0.09788057056162437,0.2801429160101523,0.1622335021279188,0.3146116077834248,-5.583850699614323,42.4850862072995,-10.451720351597556,-1.4240454914703493,12.128743951302495,-0.6029712489807061,2.2567580762550916,-2.026727594158371,-11.211830990727524,1.1469434426716913,-0.38924575505574643,0.10472918883431541,-0.7601106391299686,4.826384603223316,74.16366267517395,-0.7601106391299686,87.71279979923258,79.99509581969099,145.2069746090699,87.4154748012267,86.28904731238897,82.76159722628145,91.3354692685939,0.0,0.0,0.0,0.0,2.449357240720812,154.0,377.2010152284264,1009501.5435532995,3.0,,0.0
BRG,,1927.0,28.69304347826087,1927.0,1927.0,293.0,1053.0,1176.0,298.0,222.0,41.0,17.0,18.0,165.0,152.0,112.0,0.0,11.0,29.0,18.0,0.0,0.2835598978945578,0.09523809466411563,,,0.35799319673724483,0.4064385767032313,0.7644317734404762,0.12287867880867347,,,0.3570830238108732,2.8696628353465274,17.048636417368574,1.5904612000792713,-2.3979591836734695,3.57763560283549,-0.08319152793435215,0.6657696987872905,-2.4811507116078215,1.7697728386616298,3.5320274286765887,2.052012545870811,0.3302155241398556,0.17931163858235846,4.701695207122977,99.44920874316358,0.17931163858235846,98.997366177073,101.20803562663,,99.6846737229691,99.83161758077267,101.81151430149943,,0.0,0.0,0.0,0.0,3.37162440542517,33.0,111.26360544217687,1015323.0,1099.0,,0.0
BRO,115703.84881284916,1927.0,29.87447625698324,1927.0,1927.0,1676.0,5171.0,5728.0,1309.0,1001.0,195.0,74.0,39.0,539.0,497.0,368.0,486.0,25.0,164.0,106.0,0.0,0.2528087863173883,0.06424580962552374,0.08484636821071925,1.1442798519235335,0.3055256866902933,0.3420928654053771,0.6476185520956704,0.08928407908798881,0.2712138600293296,0.15590083839385474,0.30395053205416206,-9.925958308535458,45.22102149727503,-10.520427408356118,0.0024445608521040684,13.914674232292441,-0.10159588874156415,0.9603149477553725,-0.09915175466335185,-9.18579685979509,5.590040565589371,4.070081080158129,0.5373440917512027,1.334630548561027,4.711110785998038,74.66399944772796,1.334630548561027,87.20322697013046,85.57699813479982,137.06728779613178,87.68997268474489,85.55200698212718,81.19849032453544,89.68488893157748,0.0,0.0,0.0,0.0,2.8100195893907123,154.0,432.74301675977654,1005584.7833449721,22.0,9.0,0.0
BSN,116886.0096116124,1927.0,30.053158101216162,1927.0,1927.0,1582.0,4606.0,5098.0,1297.0,1015.0,191.0,56.0,35.0,575.0,490.0,309.0,291.0,26.0,157.0,92.0,0.0,0.28153885365202036,0.060612004250490396,0.057081207887799135,1.3346479663911335,0.3300477398803452,0.37040129546998823,0.7004490353503333,0.08886244181796782,0.29374923373420947,0.12455865103570025,0.3275979732394562,-1.4041470014852044,48.20994910373044,-0.5044614945925046,-3.7594663527565233,12.518618192051663,-0.7961181062560495,0.8639667716524726,-4.554847019555383,0.3739280699870507,9.201666014135803,8.286264164472353,0.8699264486997116,0.8783895645795552,4.7549289320786805,91.90743884012238,0.8783895645795552,97.11330414404527,80.73668002512018,92.21333233588341,94.72813107235463,92.63149694363457,80.81503663223131,97.13687714315036,0.0,0.0,0.0,0.0,2.495679553668105,156.0,389.3260102000785,1006739.9452726559,16.0,,0.0
CAG,,1927.0,29.25948358304112,1927.0,1927.0,869.0,2862.0,3137.0,791.0,609.0,135.0,32.0,15.0,403.0,357.0,272.0,0.0,3.0,117.0,97.0,0.0,0.27695602639145683,0.08670704447242589,,,0.33981510953458716,0.36258176758846034,0.7023968771230474,0.08562574119700352,,,0.33096640809995187,-0.010041706173763152,36.20721431415924,-0.1582888995157981,0.0,9.138330347102123,0.34621655419563885,0.50624862447369,0.34621655419563885,1.2908258665742607,11.281621392345713,9.051799851265933,1.0844296461442804,1.4491147660900585,5.12216855190699,91.54705879568368,1.4491147660900585,97.82314736271823,107.9221739844221,,99.56059846406282,90.87306035609386,73.89239576682492,,0.0,0.0,0.0,0.0,3.1932569946445657,89.0,284.1998724896398,1015702.5269365635,1151.0,,0.0
CHC,117297.10906883996,1927.0,27.885382347841166,1927.0,1927.0,1576.0,5078.0,5767.0,1454.0,1055.0,263.0,63.0,73.0,731.0,668.0,469.0,473.0,27.0,193.0,64.0,0.0,0.28667953714080113,0.08132477847598406,0.08201837993722905,1.3143174361886596,0.34938332554378354,0.40794299123166294,0.7573263167754467,0.12126345409086181,0.3036360084667938,0.17600138749783248,0.35164852041693784,9.738976280458145,69.56000439445378,8.74560069696462,2.2547693374956643,15.094029108722887,-0.07993613191831354,1.0417075910639726,2.174442227714078,9.269648131107115,27.579827058608046,26.386438036516072,2.6598102028385084,0.5240474341424948,4.509158257126632,103.20755199898962,0.5240474341424948,98.88651857849513,108.32660459130388,132.49874006991809,100.2777036697945,102.02008040361926,110.28180504626162,100.40623179076114,0.0,0.0,0.0,0.0,3.0681089503866827,153.0,469.4206693254725,1007145.3924050633,17.0,,0.0
CHT,,1927.0,27.07133917396746,1927.0,1927.0,350.0,997.0,1078.0,263.0,207.0,33.0,15.0,8.0,133.0,116.0,79.0,0.0,2.0,22.0,18.0,0.0,0.2648830023135436,0.07328385855009276,,,0.3191094614749536,0.352347954429499,0.6714574159044527,0.08746495211595548,,,0.31499872346977137,-1.6237593701258952,11.199503899835538,-1.6762485147532664,0.0,3.235563064826884,0.12930628276172618,0.1792449264526661,0.12930628276172618,-1.4311771196326364,2.1129371544086406,1.6646462824124568,0.20310304795683656,0.24507139512063011,4.51421283037517,81.76714935571658,0.24507139512063011,93.55885591950528,91.21465713443911,,93.49416217396735,88.308182571277,75.4795785371227,,0.0,0.0,0.0,0.0,2.580134152068646,39.0,100.6252319109462,1015721.1057513915,1155.0,,0.0
