Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,Defense,Offense,RAR,WAR,WAROld,BaseRunning,Spd,wRC+,wBsR,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TPA,playerid,teamid,playerTeamId,Pos
BOS,118543.80756197611,1949.0,29.64776172641341,1949.0,1949.0,1456.0,4751.0,5607.0,1352.0,961.0,238.0,31.0,122.0,819.0,756.0,770.0,434.0,13.0,73.0,151.0,37.0,21.0,0.28530833923006954,0.1373283391482076,0.07740324543962904,2.468945708400214,0.38473875795630463,0.4273945505457464,0.812133308502051,0.14208621131567684,0.292309506168361,0.2364901007044765,0.3807452434129974,27.003050908655794,91.56249931755453,16.85518053053848,3.520349875044627,16.43042051401079,1.261961258113363,1.983729969629387,4.779171887683543,16.547266243907014,39.74058861523074,31.283284328303004,3.975270079336795,-0.30791428663146825,3.6641837501168886,108.0020504358585,-0.30791428663146825,105.38839187871952,113.7259974957305,96.27655944628259,106.08932385959488,108.6499798848996,115.84930683198796,103.33724539578523,0.0,0.0,0.0,0.0,3.506726039101123,155.0,543.5425361155699,1008368.645799893,3.0,,0.0
BRO,117320.08879598662,1949.0,27.115384615384617,1949.0,1949.0,1756.0,5223.0,5980.0,1430.0,1003.0,231.0,46.0,150.0,853.0,798.0,624.0,556.0,33.0,100.0,125.0,116.0,0.0,0.27383425706605347,0.10434782559765883,0.09297658829247492,1.5066603881837797,0.354347889927592,0.42216853512742475,0.776516425055017,0.14833427806137126,0.2820566103168896,0.2224080274632107,0.36250012339906296,17.133108980028467,75.00291652169786,13.510774574572567,4.751087320173971,14.72790267587605,1.0445214267757823,1.061825647595865,5.79401975453498,15.73351925510828,37.317267333115176,33.83597610036689,3.732815716840003,2.222744680535715,4.5266196984802,105.9398758729852,2.222744680535715,101.3158419669582,109.39204654843189,107.76754290895255,103.04940334554999,104.35772739069967,110.4812351219061,100.52243257695565,0.0,0.0,0.0,0.0,3.1232098434732447,156.0,487.2207357859532,1007165.3391304348,22.0,,0.0
BSN,117977.73198040588,1949.0,29.68666899930021,1949.0,1949.0,1731.0,4953.0,5716.0,1282.0,920.0,230.0,32.0,100.0,661.0,611.0,650.0,607.0,20.0,93.0,120.0,27.0,0.0,0.2590888159980756,0.1137158847160602,0.10619314167442266,1.6574144885673547,0.34663397939013296,0.3795210345439118,0.7261550139340447,0.12043221854583623,0.2787492468374738,0.23740377823128062,0.34363427584750716,4.04688042976367,50.75704832577924,4.192117228160891,-1.853543307086614,11.887767317197158,0.8235871028454884,0.8570627133982606,-1.0296319314442246,4.454586184376502,16.169784283527694,20.310700584979696,1.61758107183577,0.26246895621561017,3.210991540613076,100.29977175177727,0.26246895621561017,95.86018133127675,119.21296186965743,123.08661956959611,100.80608851020968,93.81550107711234,89.69943041695564,99.34371805580494,0.0,0.0,0.0,0.0,2.504871786205389,157.0,393.26487053883835,1007809.1644506648,16.0,,0.0
CHC,119113.74386312919,1949.0,27.812794445821968,1949.0,1949.0,1370.0,3657.0,4033.0,926.0,680.0,151.0,39.0,56.0,398.0,355.0,292.0,398.0,21.0,63.0,87.0,33.0,0.0,0.2532674651190181,0.07240267728787503,0.09868584144755765,1.2052979164755764,0.3115086970617406,0.36249806106124477,0.6740067581229855,0.10923059594222662,0.27078550605231844,0.184973965353335,0.3161273742911475,-2.419726776614033,36.978079322035995,-3.828974902557335,-2.184321508310593,10.026766607892105,1.4312520515337168,0.7228916554531983,-0.7519862326219985,-3.3164667325129384,6.681205298210368,5.424877881385359,0.668416934313736,0.5125081700443974,3.7714833050974805,79.29032911585905,0.5125081700443974,93.72958239511264,75.90265536193421,114.38503872879271,90.61362515812085,89.6297402515909,81.37649873676024,96.5294475490001,0.0,0.0,0.0,0.0,2.1538975528961077,154.0,331.70022315893874,1008920.6823704438,17.0,,0.0
CHW,117660.82404310665,1949.0,28.621144555927163,1949.0,1949.0,1601.0,4671.0,5382.0,1202.0,917.0,185.0,58.0,42.0,585.0,531.0,640.0,523.0,13.0,58.0,126.0,55.0,46.0,0.2578214484832776,0.11891490107153473,0.09717577056800447,1.758783616081197,0.3477204906640654,0.3491386734266072,0.6968591640906726,0.09131722494332961,0.281060225990524,0.2238944617075437,0.3336135402561543,4.242568475321784,49.94233974695617,1.2288887438049831,2.035302861389818,11.63062073627576,1.237087852766288,1.4042252235887043,3.272390714156106,0.4815231216265639,16.788759795647138,14.034189383269249,1.6793692977157657,-0.7473656221784185,4.276872699123179,87.94718182478144,-0.7473656221784185,95.2351688030543,98.47723947838124,120.87023998400494,95.88176648131422,88.75618511373865,74.45505875303917,99.39733725107928,0.0,0.0,0.0,0.0,2.4984291075622442,154.0,384.7580824972129,1007496.7337421033,4.0,,0.0
CIN,117718.06449482721,1949.0,27.572749284613693,1949.0,1949.0,1490.0,4169.0,4543.0,1062.0,769.0,206.0,26.0,61.0,448.0,438.0,305.0,461.0,14.0,55.0,77.0,25.0,0.0,0.25386972903191724,0.06713625293550518,0.10147479597336562,0.901698222826106,0.3068950333819062,0.35997189043165306,0.6668669238135593,0.10610216139973587,0.2732526162154964,0.18203830007043809,0.3126914483716842,-6.3428430255584995,43.77770896885755,-8.39374880039368,-1.1937046004842615,12.755712230482567,0.8353734709816096,0.9196382334780058,-0.35833112950265184,-7.990404334720853,5.3266149997370675,4.20353392481891,0.5328795229105534,0.4033444656728271,3.227923707617486,76.5762783156115,0.4033444656728271,93.92917315158226,70.38164968118753,117.6176673082117,89.2494381331873,88.98306075473535,79.02622370061161,97.38476846594287,0.0,0.0,0.0,0.0,2.7049856921967863,156.0,421.97776799471717,1007554.2784503632,18.0,,0.0
CLE,116507.09193466914,1949.0,29.22225963966998,1949.0,1949.0,1833.0,5204.0,5939.0,1353.0,990.0,194.0,58.0,111.0,672.0,639.0,599.0,532.0,23.0,113.0,136.0,44.0,40.0,0.2596395742572824,0.1008587298777572,0.08957736927378347,2.0636816006512877,0.33863132369809734,0.3835708320011787,0.7222021556992764,0.12393125774389624,0.27106474033540995,0.20912611586799124,0.34038802097630416,5.022333304392043,61.751046638636055,2.7085086775592866,6.093450075770332,14.437493477282018,0.175578120128349,1.7431135419078734,6.269028195898681,2.0130556145344074,24.462690829622982,24.478827892513003,2.4468833037463016,-0.6954530630248787,3.727965939679595,94.31592859518888,-0.6954530630248787,95.90675573273431,83.52434561319082,111.41911258301825,93.37548512045367,97.50934617239947,101.04675303466786,95.82679659433168,0.0,0.0,0.0,0.0,3.101386827103889,154.0,477.61357130830106,1006369.5044620306,5.0,,0.0
DET,118199.80439442658,1949.0,27.746337977849233,1949.0,1949.0,1692.0,4776.0,5598.0,1263.0,933.0,196.0,48.0,86.0,680.0,660.0,698.0,476.0,21.0,103.0,147.0,32.0,45.0,0.2644623937843873,0.12468738771418363,0.08503036747106109,2.1313544263551267,0.36029221969542696,0.3801736626386209,0.7404658823340478,0.11571126885423366,0.2773481222834941,0.2250803848963916,0.35187284420070497,9.437715162690273,58.651569894448585,4.3840429718747735,1.1233905579399142,12.524957202806158,0.35885656870723237,1.512203108273758,1.4810430638840812,3.3338452408028663,18.852048615766865,19.214328583368616,1.885797703162134,-1.0501977310719075,3.6063898874526004,95.5830333353534,-1.0501977310719075,97.68822905263262,103.25762061120435,105.76341059176782,99.3483427102541,96.64573576268275,94.34462475482829,98.04809753933284,0.0,0.0,0.0,0.0,2.6731874279974988,155.0,414.34405144694534,1008028.349589139,6.0,,0.0
NYG,119130.78501105083,1949.0,26.503315250150692,1949.0,1949.0,1553.0,4381.0,4977.0,1161.0,824.0,177.0,45.0,115.0,620.0,557.0,521.0,457.0,17.0,58.0,97.0,40.0,0.0,0.2647415757496484,0.10468153444364074,0.09182238254068718,1.6318152098794454,0.34450194871448675,0.40451692478259993,0.7490188734970866,0.13977534903295158,0.27182431788949163,0.21961020692384978,0.3508520337163872,12.077865899735988,63.48176546213197,9.720202310703861,2.0277275467148885,13.082324999445397,-0.25048136003861854,0.9431857692371262,1.7772461866762699,10.50513224541517,26.30788920077396,21.754524011129615,2.6316007870525597,0.7849299347113091,3.899181133555855,100.17804711987726,0.7849299347113091,97.95164395470368,109.74188703053287,106.42972313984824,100.18606368352125,99.9943469227165,104.10643718080374,96.89520441812793,0.0,0.0,0.0,0.0,2.7742474355555564,156.0,432.7825999598152,1008940.3437813944,30.0,30.0,0.0
NYY,116674.55561198578,1949.0,28.635347892331133,1949.0,1949.0,1828.0,5081.0,5907.0,1362.0,980.0,210.0,59.0,113.0,809.0,747.0,713.0,528.0,31.0,82.0,138.0,57.0,30.0,0.26785506145302185,0.12070424875368208,0.08938547439817165,1.6397739206199424,0.36116313519739296,0.399292589712883,0.760455724910276,0.13143752825986119,0.28019670982647704,0.22921956988657527,0.35889073106289004,6.51985184568587,51.373638015164495,4.116631806428149,2.8686081950558755,11.41531699190406,1.1125869822275478,1.3782304847492837,3.9807095486741364,4.008317715058092,20.78257474038557,29.89169343752299,2.0788564878468425,-0.10831409137005774,4.48674386536546,104.30354392031612,-0.10831409137005774,98.94142687622654,99.95905562267512,111.1804277798896,99.58849225285076,101.50604818217181,107.1669544821955,99.05513009814081,0.0,0.0,0.0,0.0,2.4363581758947013,155.0,377.63551718300323,1006523.1587946505,9.0,4.0,0.0
