Throws,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_o_FS,pb_s_FS,pb_c_FS,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_s_FS,sp_l_FS,sp_p_FS,sp_s_FO,sp_l_FO,sp_p_FO,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,PlayerNameRoute,PlayerName,positionDB,position,TeamName,TeamNameAbb,teamid,playerTeamId,playerid,EV90
R,116635.0,Walter Johnson,WAS,1912,24.0,24 - 24,1912,1912,33.0,12.0,1.3902439024390243,50.0,37.0,,34.0,7.0,2.0,,369.0,,259.0,89.0,57.0,2.0,76.0,,16.0,11.0,0.0,303.0,,,,,,,,,,,,7.390243902439025,1.853658536585366,3.98684211,6.317073170731708,0.04878048780487805,0.1992951568968436,0.907859078590786,0.25840053087735526,0.75244113,2.024734935269446,,,,,,,,,,,,,,,82.84501647949219,9.27444076538086,,14.888104438781738,2.453136920928955,3.160526990890503,5.613664150238037,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.78369533488275,63.916939637992996,,,,,,1.6855645944953652,,-0.6344910328304216,,,,,,,,,,,,,,174.0891570856229,59.635909074993435,291.9200377210255,70.93145745388946,37.98670561667092,76.72467288784802,68.00908740273547,88.05926111008935,116.90072475144213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.3961,154.0,369.0,Walter Johnson,Walter Johnson,P,P,WAS,WAS,8,,1006511,
R,124535.0,Joe Wood,BOS,1912,22.0,22 - 22,1912,1912,34.0,5.0,1.9098837209302326,43.0,38.0,,35.0,10.0,1.0,,344.0,,267.0,104.0,73.0,2.0,82.0,,12.0,7.0,0.0,258.0,,,,,,,,,,,,6.75,2.145348837209302,3.14634146,6.9854651162790695,0.05232558139534884,0.2158308274323407,1.0145348837209303,0.27121627707045487,0.71747627,2.2439320109611334,,,,,,,,,,,,,,,68.4508056640625,7.561261177062988,,11.037247657775879,1.5210245847702026,1.9549617767333984,3.4759862422943115,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.28971944934428,71.59595011936875,,,,,,2.0563702756282347,,-0.33404829003090075,,,,,,,,,,,,,,159.00717565493775,69.02017047089775,230.3778515357549,78.4365177194212,40.747367362068516,83.09057727093307,76.0003322180812,92.4266868909382,111.46851649683738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.23377,154.0,344.0,Joe Wood,Joe Wood,P/OF,P/OF,BOS,BOS,3,,1014224,
R,123878.0,Ed Walsh,CHW,1912,31.0,31 - 31,1912,1912,27.0,17.0,2.1526717557251906,62.0,41.0,,32.0,6.0,10.0,,393.0,,332.0,125.0,94.0,6.0,94.0,,2.0,10.0,5.0,254.0,,,,,,,,,,,,5.816793893129771,2.1526717557251906,2.70212766,7.603053435114504,0.13740458015267176,0.23051393498396122,1.083969465648855,0.2762103265382204,0.7221163,2.4872600185355465,,,,,,,,,,,,,,,62.94588088989258,6.731555938720703,,11.021893501281738,2.4896366596221924,1.8007007837295532,4.290337562561035,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.98050208465493,80.5629529918793,,,,,,2.393263320081203,,-0.3345882628103558,,,,,,,,,,,,,,137.02399530569699,69.25576343160647,197.85213142829147,85.37112784305552,107.00072040115703,88.7432817391018,81.20178105795907,94.12858860369975,112.18940078764372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.48734,158.0,393.0,Ed Walsh,Ed Walsh,P,P,CHW,CHW,4,,1013570,
R,118422.0,Christy Mathewson,NYG,1912,31.0,31 - 31,1912,1912,23.0,12.0,2.1193548387096772,43.0,34.0,,27.0,0.0,4.0,,310.0,,311.0,107.0,73.0,6.0,34.0,,2.0,3.0,0.0,134.0,,,,,,,,,,,,3.890322580645161,0.9870967741935484,3.94117647,9.029032258064516,0.17419354838709677,0.2624029699628755,1.1129032258064515,0.2918101798698814,0.70880095,2.584067044719573,,,,,,,,,,,,,,,59.28403091430664,6.194167613983154,,8.483503341674805,2.166271686553955,0.12306403368711472,2.2893357276916504,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.78888682257736,74.7115805122164,,,,,,2.6604117411455093,,-0.4647122060098958,,,,,,,,,,,,,,102.24254534262072,30.895578616665638,330.92939007559454,98.29912883302828,73.82263661901635,98.74544335126588,80.9043764100389,99.53073167940548,109.14019919650862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.01299,154.0,310.0,Christy Mathewson,Christy Mathewson,P,P,NYG,NYG,30,,1008235,
R,115182.0,Bob Groom,WAS,1912,27.0,27 - 27,1912,1912,24.0,13.0,2.6202531645569622,43.0,40.0,,28.0,2.0,1.0,,316.0,,287.0,133.0,92.0,3.0,94.0,,5.0,6.0,0.0,179.0,,,,,,,,,,,,5.098101265822785,2.6772151898734178,1.90425532,8.174050632911392,0.08544303797468354,0.24360846093776528,1.2056962025316456,0.2851062121029595,0.6626506,2.7789629205872743,,,,,,,,,,,,,,,47.41168975830078,5.044456481933594,,5.755260467529297,0.016875334084033966,0.6939288377761841,0.7108041644096375,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.75154836934264,86.58521553999414,,,,,,2.8443797553221826,,-0.15870975603031212,,,,,,,,,,,,,,120.09402718242133,86.13137667285237,139.43122649773048,91.78258807901932,66.53684037603593,93.78441387733575,90.32051378106158,97.16018109730283,102.95069349217114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.05195,154.0,316.0,Bob Groom,Bob Groom,P,P,WAS,WAS,8,,1005081,
R,110127.0,Pete Alexander,PHI,1912,25.0,25 - 25,1912,1912,19.0,17.0,2.813104373467524,46.0,34.0,,25.0,3.0,3.0,,310.1,,289.0,133.0,97.0,11.0,105.0,,6.0,5.0,0.0,195.0,,,,,,,,,,,,5.6552098229501775,3.045112981588557,1.85714286,8.381310968372315,0.31901183616642026,0.24825194069696963,1.2696026611067635,0.29014550759443486,0.69422777,3.1257045667852874,,,,,,,,,,,,,,,47.94961166381836,4.896495819091797,,6.125020503997803,0.9987854361534119,0.22973938286304474,1.2285248041152954,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.54008649176481,86.57504904938426,,,,,,2.7960859058806893,,-0.31260019331776334,,,,,,,,,,,,,,148.62599045684533,95.3103383365441,155.93900898080244,91.24738323244298,135.19613715052657,93.42023815661314,92.29590606221532,98.96294460064252,106.89624150600952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.04167,152.0,310.33331298828125,Pete Alexander,Grover Alexander,P,P,PHI,PHI,26,,1000128,
L,118295.0,Rube Marquard,NYG,1912,25.0,25 - 25,1912,1912,26.0,11.0,2.5656106825877276,43.0,38.0,,22.0,1.0,1.0,,294.2,,286.0,112.0,84.0,9.0,80.0,,3.0,8.0,0.0,175.0,,,,,,,,,,,,5.345022255391099,2.4434387453216453,2.1875,8.735293514524882,0.2748868588486851,0.2560521283747934,1.2420813622051696,0.2969044578177914,0.72109989,2.902881812536757,,,,,,,,,,,,,,,47.03181076049805,4.808117389678955,,6.877395153045654,2.3593509197235107,-0.2900731861591339,2.069277763366699,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.22040994419946,84.3073493613999,,,,,,2.693020145050341,,-0.3372711299490292,,,,,,,,,,,,,,140.47387304666984,76.4782702413021,183.67815963093963,95.10119335454279,116.49612101037201,96.35554407399188,90.29519883628896,101.26829001873357,111.03397344900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.91342,154.0,294.66668701171875,Rube Marquard,Rube Marquard,P,P,NYG,NYG,30,,1008125,
L,121530.0,Nap Rucker,BRO,1912,27.0,27 - 27,1912,1912,18.0,21.0,2.207166702447072,45.0,34.0,,23.0,6.0,4.0,,297.2,,272.0,101.0,73.0,6.0,72.0,,3.0,6.0,1.0,151.0,,,,,,,,,,,,4.565509206431615,2.176931542139578,2.09722222,8.223963603638406,0.18141096184496483,0.24473195188046126,1.1556550161975538,0.2787032794890548,0.72652097,2.8519426360082196,,,,,,,,,,,,,,,46.927093505859375,4.796038627624512,,8.168678283691406,2.1958272457122803,1.1768126487731934,3.3726398944854736,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0560103916465,83.55184731221448,,,,,,2.8440093083916236,,-0.6447759335611476,,,,,,,,,,,,,,119.9872947228262,68.13674338893618,176.09779111957482,89.53434152039226,76.88135203048138,92.09562336156417,84.0122898941592,95.0602249084133,111.86870408018467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.94553,153.0,297.66668701171875,Nap Rucker,Nap Rucker,P,P,BRO,BRO,22,,1011281,
R,122931.0,George Suggs,CIN,1912,29.0,29 - 29,1912,1912,19.0,16.0,2.9405940594059405,42.0,36.0,,25.0,5.0,3.0,,303.0,,320.0,132.0,99.0,6.0,56.0,,11.0,5.0,1.0,104.0,,,,,,,,,,,,3.089108910891089,1.6633663366336633,1.85714286,9.504950495049505,0.1782178217821782,0.272465643785229,1.2409240924092408,0.2949852507374631,0.67353407,3.0829066060950656,,,,,,,,,,,,,,,46.08430862426758,4.700044631958008,,5.541408061981201,0.9952740669250488,-0.1539107859134674,0.841363251209259,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.08854877097379,87.27426804734168,,,,,,3.179081925388971,,-0.14231254668912507,,,,,,,,,,,,,,81.18564755051703,52.062438825986746,155.9390089808024,103.48045355911839,75.52811007226094,102.53215044542739,90.21106915725964,100.61368610794969,103.70985437063092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.95484,155.0,303.0,George Suggs,George Suggs,P,P,CIN,CIN,18,,1012673,
L,115117.0,Vean Gregg,CLE,1912,27.0,27 - 27,1912,1912,20.0,13.0,2.5872237812181913,37.0,34.0,,26.0,1.0,2.0,,271.1,,242.0,99.0,78.0,4.0,90.0,,10.0,9.0,0.0,184.0,,,,,,,,,,,,6.1031945608224,2.985258209097913,2.04444444,8.027027628907721,0.1326781426265739,0.24027961176533363,1.2235873153339594,0.2905415506973656,0.72235434,2.789615110362243,,,,,,,,,,,,,,,43.30880355834961,4.63592004776001,,7.014522552490234,2.1809256076812744,0.19767682254314423,2.3786025047302246,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.73412209971805,84.6424740242257,,,,,,2.624228780199257,,-0.20239132914405156,,,,,,,,,,,,,,143.77062660577008,96.04173779011548,149.69599585158915,90.13173559221465,103.32011368730795,92.50287313231902,91.66076391789278,99.01246792845382,112.22638299222368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.75054,155.0,271.33331298828125,Vean Gregg,Vean Gregg,P,P,CLE,CLE,5,,1005022,
