Throws,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_o_FS,pb_s_FS,pb_c_FS,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_s_FS,sp_l_FS,sp_p_FS,sp_s_FO,sp_l_FO,sp_p_FO,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,PlayerNameRoute,PlayerName,positionDB,position,TeamName,TeamNameAbb,teamid,playerTeamId,playerid,EV90
R,112388,Roger Clemens,TOR,1997,34.0,34 - 34,1997,1997,21.0,7.0,2.0454545454545454,34.0,34.0,26.0,9.0,3.0,0.0,,264.0,1044.0,204.0,65.0,60.0,9.0,68.0,1.0,12.0,4.0,0.0,292.0,,,,,,,,,,,,9.954545454545455,2.3181818181818183,4.29411765,6.954545454545454,0.3068181818181818,0.21161825726141079,1.0303030303030303,0.29411764705882354,0.80692704,2.249363150741115,,,,,,,,,0.35344828,,95.86450958251953,264.0,,,95.86450958251953,10.698596954345703,,12.44896125793457,1.4280837774276733,0.3222808539867401,1.7503645420074463,,,6.025321960449219,-12.646063804626465,18.67138671875,66.86479949951172,6.92696475982666,0.9234278202056885,0.84425950050354,0.8702823519706726,1.0812480449676514,25.0,34.0,6.228580474853516,0.2963712632337252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.646635873455594,50.29155845338252,,0.27969349,0.0651341,0.21455939,,2.7903237485337535,,-0.2039086052865695,,,,,,,,,,,,,,154.7131556912278,66.19926880879675,233.70824821835163,73.34148431083119,27.90030485448153,79.15920638056248,71.4152476252374,98.0188900423502,114.11505478192446,170.7292484645202,73.05229644571087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.62963,162.0,264.0,Roger Clemens,Roger Clemens,P,P,TOR,TOR,14,,815,
R,118377,Pedro Martinez,MON,1997,25.0,25 - 25,1997,1997,17.0,8.0,1.9019336214883868,31.0,31.0,25.0,13.0,4.0,0.0,,241.1,947.0,158.0,65.0,51.0,16.0,67.0,5.0,9.0,3.0,1.0,305.0,,,,,,,,,,,,11.374308912822706,2.498618679210234,4.55223881,5.892264945003238,0.5966850577218469,0.18140068886337543,0.9323204026903857,0.2581818181818182,0.79867675,2.388217190842368,,,,,,,,,0.40971489,,75.14839935302734,241.10000610351562,,,75.14839935302734,8.531437873840332,,9.775055885314941,-0.491749107837677,1.7353675365447998,1.2436184883117676,,,6.203710079193115,-13.506735801696777,19.710437774658203,55.889400482177734,5.582633018493652,1.0598293542861938,1.0072208642959595,0.8670838475227356,1.2975889444351196,18.0,31.0,6.092944145202637,-0.23944513226825848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,45.23178605131358,56.57388126844373,,0.32206969,0.07074974,0.25131996,,2.349196899075695,,-0.4862835693539813,,,,,,,,,,,,,,165.18910066580025,72.03106198791936,229.33037178352365,65.68254390774676,61.828590622216176,70.81814707418675,67.45283646915412,87.6253418203129,112.03511522822839,181.63466360956912,79.20218892084698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.48971,162.0,241.33334350585938,Pedro Martinez,Pedro Martínez,P,P,MON,MON,24,-1.0,200,
R,121811,Curt Schilling,PHI,1997,30.0,30 - 30,1997,1997,17.0,11.0,2.972476945330541,35.0,35.0,26.0,7.0,2.0,0.0,,254.1,1009.0,208.0,96.0,84.0,25.0,58.0,3.0,5.0,5.0,1.0,319.0,,,,,,,,,,,,11.288335066195744,2.052424557490135,5.5,7.3604191027232435,0.8846657575388515,0.21987315010570824,1.0458715178014866,0.30398671096345514,0.74152542,2.6216625069904107,,,,,,,,,0.39841427,,74.20780181884766,254.10000610351562,,,74.20780181884766,8.238532066345215,,6.988619327545166,-0.5775019526481628,-0.6724110841751099,-1.249912977218628,,,4.8723578453063965,-14.85328197479248,19.725643157958984,34.483001708984375,3.534289836883545,1.0204647779464722,0.9920846819877625,0.8655142784118652,1.0946428775787354,28.0,35.0,4.129570960998535,0.6450748186542077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,69.30604150437235,61.429245085868956,,0.31615461,0.05748266,0.25867195,,2.2609729630741544,,0.35081443834013015,,,,,,,,,,,,,,163.94050239807808,59.16802021700598,277.07620334504395,82.04842372270001,91.66919173273561,85.83765133096225,75.66819331040388,103.1712443757252,104.01816056183198,178.2987878735153,64.35009425595679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.56996,162.0,254.33334350585938,Curt Schilling,Curt Schilling,P,P,PHI,PHI,26,,73,
R,118120,Greg Maddux,ATL,1997,31.0,31 - 31,1997,1997,19.0,4.0,2.2048710119718313,33.0,33.0,27.0,5.0,2.0,0.0,,232.2,893.0,200.0,58.0,57.0,9.0,20.0,6.0,6.0,0.0,0.0,177.0,,,,,,,,,,,,6.846704721386213,0.7736389515690637,8.85,7.736389515690637,0.34813752820607863,0.2306805074971165,0.9455587185844111,0.28046989720998533,0.78725398,2.4258305617035933,,,,,,,,,0.23068309,,71.75821685791016,232.1999969482422,,,71.75821685791016,8.02258586883545,,9.867679595947266,1.137956142425537,0.7071378231048584,1.8450939655303955,,,5.505119800567627,-12.088068008422852,17.59318733215332,55.55739974975586,5.7633771896362305,1.0144281387329102,0.9916222095489502,0.8658484816551208,1.191357135772705,28.0,33.0,5.5878095626831055,-0.16098868659434018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,52.96672083897306,57.555298349906515,,0.19820829,0.02239642,0.17581187,,3.255293951002508,,-0.22095954973176202,,,,,,,,,,,,,,99.43470008758555,22.302737004413224,445.84079992793437,86.23945949387425,36.07406023181828,90.056803033327,68.41062089020711,95.18978054459961,110.43277636434554,111.78169239363751,25.072110109101754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.43621,162.0,232.6666717529297,Greg Maddux,Greg Maddux,P,P,ATL,ATL,16,,104,
L,120485,Andy Pettitte,NYY,1997,25.0,25 - 25,1997,1997,18.0,7.0,2.883495206655541,35.0,35.0,24.0,4.0,1.0,0.0,,240.1,986.0,233.0,86.0,77.0,7.0,65.0,0.0,3.0,7.0,0.0,166.0,,,,,,,,,,,,6.216366289672985,2.4341193302936386,2.55384615,8.725381599360274,0.26213592787777645,0.25381263616557737,1.2399445477393236,0.30335570469798656,0.73832418,2.9552587890582074,,,,,,,,,0.24137931,,69.2525405883789,240.10000610351562,,,69.2525405883789,7.248295307159424,,7.484054088592529,0.5011524558067322,-0.2653936743736267,0.23575878143310547,,,3.2826600074768066,-14.507195472717285,17.78985595703125,41.41210174560547,4.096739292144775,0.9635512828826904,0.8601467609405518,0.8707714080810547,1.2903225421905518,31.0,35.0,3.8334145545959473,-0.4265797905385984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,64.92796200118794,66.41983098180671,,0.168357,0.06592292,0.10243408,,4.135827467262624,,-0.07176358240266634,,,,,,,,,,,,,,96.61452147659033,69.51004386065748,138.99360932828358,92.01642894680346,23.83715416655579,94.94269118475215,85.94650730312071,101.09760417253943,104.41328531919198,102.76772613700945,73.9370125378856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.48354,162.0,240.3333282470703,Andy Pettitte,Andy Pettitte,P,P,NYY,NYY,9,9.0,840,
L,116615,Randy Johnson,SEA,1997,33.0,33 - 33,1997,1997,20.0,4.0,2.2816901408450705,30.0,29.0,23.0,5.0,2.0,0.0,,213.0,850.0,147.0,60.0,54.0,20.0,77.0,2.0,10.0,4.0,0.0,291.0,,,,,,,,,,,,12.295774647887324,3.2535211267605635,3.77922078,6.211267605633803,0.8450704225352113,0.1926605504587156,1.051643192488263,0.2809734513274336,0.84466019,2.8228266590637783,,,,,,,,,0.45647059,,64.8243408203125,211.0,0.7976794242858887,2.0,65.62202024459839,6.988232530653477,,8.897688277065754,1.1666162870824337,0.7428389824926853,1.9094552714377642,,,6.294213764369488,-12.126266304403543,18.420481022447348,63.352498173713684,5.750064462423325,1.0429421609343448,1.0080153192872199,0.8661466876665751,1.4032880181074143,25.0,30.0,5.076046496629715,0.959008945688069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,49.70173253560245,61.90962795572371,,0.34235294,0.09058824,0.25176471,,2.343859921623679,,-0.5411365182187078,,,,,,,,,,,,,,191.10044814494313,92.90933004316625,203.5644161560689,65.50299924364211,76.84591008433095,72.06777181004259,72.89443668126965,93.6383998236434,119.45125020302996,208.97755301468877,101.60083139826943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.31481,162.0,213.0,Randy Johnson,Randy Johnson,P,P,SEA,SEA,11,-1.0,60,
R,122477,John Smoltz,ATL,1997,30.0,30 - 30,1997,1997,15.0,12.0,3.0234375,35.0,35.0,25.0,7.0,2.0,0.0,,256.0,1043.0,234.0,97.0,86.0,21.0,63.0,9.0,1.0,10.0,1.0,241.0,,,,,,,,,,,,8.47265625,2.21484375,3.82539683,8.2265625,0.73828125,0.2390194075587334,1.16015625,0.29707112970711297,0.74832465,3.0428053855896,,,,,,,,,0.31160115,,62.25586700439453,256.0,,,62.25586700439453,6.703956604003906,,6.654200553894043,0.31491217017173767,-0.3646683394908905,-0.04975615069270134,,,2.7024199962615967,-17.30483055114746,20.00724983215332,26.573200225830078,2.8011090755462646,1.0428879261016846,0.9725469946861267,0.8790000081062317,1.0446785688400269,28.0,35.0,3.435189723968506,-0.8439045737383717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,72.63081113002019,72.41352663934174,,0.23106424,0.06040268,0.17066155,,3.317097753669249,,-0.019367885589599787,,,,,,,,,,,,,,123.04839589947821,63.85029807758925,192.71389610167012,91.70353975245014,76.5008082229989,93.31227827270335,83.93662691934574,100.8241380777659,104.97192782020646,130.3111589568186,67.61897725659671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.58025,162.0,256.0,John Smoltz,John Smoltz,P,P,ATL,ATL,16,-1.0,115,
R,111554,Kevin Brown,FLA,1997,32.0,32 - 32,1997,1997,16.0,8.0,2.692415788037928,33.0,33.0,27.0,6.0,2.0,0.0,,237.1,976.0,214.0,77.0,71.0,10.0,66.0,7.0,14.0,7.0,1.0,205.0,,,,,,,,,,,,7.773876571095426,2.502809042401454,3.10606061,8.115168713241077,0.37921349127294757,0.23883928571428573,1.1797753061825036,0.29955947136563876,0.775,2.9406723061349562,,,,,,,,,0.28790984,,59.84327697753906,237.10000610351562,,,59.84327697753906,6.471462249755859,,7.449725151062012,1.499320387840271,-0.5210573673248291,0.9782630801200867,,,3.6117522716522217,-13.76934814453125,17.381099700927734,39.518798828125,4.102120399475098,0.9762777090072632,0.8593389391899109,0.8632363677024841,1.233229637145996,27.0,33.0,4.28985071182251,-0.5903375115007852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66.61695524519085,70.33363778956837,,0.21004098,0.06762295,0.14241803,,3.6560199987692914,,-0.24825651809702842,,,,,,,,,,,,,,112.90001786556938,72.15186325835334,156.4755418309248,90.46180548589314,39.29415594862477,93.24195938168207,85.35605417261483,101.66866613140479,108.71383763118769,118.4548689945447,75.70184659466419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.46502,162.0,237.3333282470703,Kevin Brown,Kevin Brown,P,P,FLA,FLA,20,,642,
R,119608,Mike Mussina,BAL,1997,28.0,28 - 28,1997,1997,15.0,8.0,3.2047479195862687,33.0,33.0,25.0,4.0,1.0,0.0,,224.2,905.0,197.0,87.0,80.0,27.0,54.0,3.0,3.0,5.0,0.0,218.0,,,,,,,,,,,,8.732938080872582,2.163204845720731,4.03703704,7.891691751981186,1.0816024228603656,0.23231132075471697,1.1172107330779908,0.28192371475953565,0.77243293,3.492000970429071,,,,,,,,,0.33038674,,53.481483459472656,224.1999969482422,,,53.481483459472656,5.437664985656738,,6.300048828125,-0.0422610267996788,0.9046449065208435,0.8623839020729065,,,2.967996120452881,-13.286911964416504,16.254907608032227,33.09080123901367,3.314091682434082,0.9089245796203613,0.8972350358963013,0.8767697215080261,1.1965724229812622,29.0,33.0,2.86594557762146,0.3994475991067459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,71.5872575139655,77.10063491150773,,0.24088398,0.05966851,0.18121547,,3.1904507568527984,,-0.28725305084280217,,,,,,,,,,,,,,135.7269817207928,61.77366155976244,219.7165824203779,83.2244739209449,98.35478833204456,86.89977898006764,77.43923758903367,93.95508863097581,109.23692173408249,147.03932132461165,66.9222665517991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.38683,162.0,224.66665649414062,Mike Mussina,Mike Mussina,P,P,BAL,BAL,2,,837,
L,119673,Denny Neagle,ATL,1997,28.0,28 - 28,1997,1997,20.0,5.0,2.9699998705182815,34.0,34.0,27.0,4.0,4.0,0.0,,233.1,947.0,204.0,87.0,77.0,18.0,49.0,5.0,6.0,3.0,0.0,172.0,,,,,,,,,,,,6.6342854250538235,1.8899999176025426,3.51020408,7.868571085528953,0.6942856840172605,0.22869955156950672,1.0842856670146106,0.26495726495726496,0.73567151,3.3449259110275587,,,,,,,,,0.25237592,,49.438072204589844,233.10000610351562,,,49.438072204589844,5.201296806335449,,6.2146735191345215,-0.6329119801521301,1.6462887525558472,1.0133767127990723,,,2.523076057434082,-14.794332504272461,17.317407608032227,26.400400161743164,2.705392360687256,1.0096694231033325,0.9774567484855652,0.87147057056427,1.2856066226959229,30.0,34.0,3.1773226261138916,-0.678409615874239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,71.34710066002613,79.68931094056745,,0.18162619,0.05174234,0.12988384,,3.806430267607902,,-0.37492604050927714,,,,,,,,,,,,,,96.34973441677879,54.48558531749315,176.8352763145017,87.7129203524296,71.94198141288032,89.28344528530539,78.44743456426608,89.92488732613066,103.19699809404648,102.43003950835478,57.92398864492518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.44033,162.0,233.33334350585938,Denny Neagle,Denny Neagle,P,P,ATL,ATL,16,,441,
