,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1890,Beaneaters,1B,811,134,1187.0,2836,1530,300,,,173,,,,,,,34,,0.936,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,1890,Colts,P,851,139,1237.1,2857,1631,280,,,196,,,,,,,72,,0.941,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1890,Reds,3B,818,134,1190.2,2917,1646,332,,,229,,,,,,,68,,0.932,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,1890,Bridegrooms,C,792,129,1145.0,2743,1541,280,,,212,,,,,,,58,,0.939,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,1890,Phillies,1B,810,133,1194.2,2870,1530,316,,,268,,,,,,,57,,0.933,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,1890,Alleghenys,P,857,138,1176.1,2717,1643,490,,,188,,,,,,,77,,0.899,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1890,Browns,P,873,138,1195.1,2970,1533,404,,,195,,,,,,,60,,0.918,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30,1890,Giants,C,837,135,1177.0,2958,1653,349,,,217,,,,,,,96,,0.93,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1003,1890,Bisons,2B,831,134,1141.0,2677,1693,362,,,271,,,,,,,63,,0.923,-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1006,1890,Orioles,P,233,38,315.1,752,428,89,,,43,,,,,,,17,,0.93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1012,1890,Gladiators,1B,610,100,879.0,2069,1339,346,,,204,,,,,,,52,,0.908,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1013,1890,Reds,1B,841,130,1137.1,2680,1654,394,,,264,,,,,,,46,,0.917,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1016,1890,Ward's Wonders,3B,832,133,1184.0,2743,1683,433,,,276,,,,,,,50,,0.911,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1022,1890,Pirates,3B,868,138,1219.1,2877,1744,416,,,252,,,,,,,46,,0.917,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1024,1890,Infants,P,826,131,1143.2,2647,1686,437,,,235,,,,,,,85,,0.908,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1025,1890,Solons,SS,886,140,1214.2,3028,1691,327,,,237,,,,,,,90,,0.935,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1026,1890,Spiders,2B,829,136,1184.1,2774,1695,328,,,239,,,,,,,59,,0.932,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1044,1890,Colonels,1B,840,134,1206.0,2928,1664,333,,,181,,,,,,,84,,0.932,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1054,1890,Giants,1B,838,132,1172.1,2825,1647,369,,,223,,,,,,,70,,0.924,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1058,1890,Burghers,C,782,128,1116.2,2574,1599,418,,,194,,,,,,,52,,0.909,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1060,1890,Athletics,C,820,132,1132.0,2729,1578,387,,,224,,,,,,,65,,0.918,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1062,1890,Athletics,C,812,132,1154.1,2652,1594,438,,,263,,,,,,,55,,0.906,-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1068,1890,Broncos,C,830,133,1161.2,2802,1627,336,,,232,,,,,,,51,,0.929,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1077,1890,Stars,P,784,127,1089.2,2607,1483,324,,,204,,,,,,,85,,0.927,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1078,1890,Maumees,C,830,134,1159.1,2792,1595,360,,,169,,,,,,,107,,0.924,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
