,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1944,Browns,P,1116,154,1397.1,3038,1718,146,,,364,,,,,,,12,,0.97,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1944,Red Sox,1B,1124,156,1394.1,3103,1737,146,,,412,,,,,,,12,,0.971,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1944,White Sox,P,1069,154,1390.2,2996,1792,152,,,411,,,,,,,18,,0.969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1944,Indians,P,1193,155,1419.1,3192,1885,129,,,507,,,,,,,10,,0.975,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1944,Tigers,C,1087,156,1400.0,3212,1914,162,,,488,,,,,,,12,,0.969,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1944,Senators,2B,1067,154,1381.0,2990,1706,187,,,407,,,,,,,33,,0.962,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1944,Yankees,P,1061,154,1390.1,3052,1675,122,,,429,,,,,,,8,,0.975,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1944,Athletics,2B,1093,155,1397.1,3041,1709,145,,,326,,,,,,,12,,0.97,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1944,Braves,P,1175,155,1388.1,3095,1842,164,,,411,,,,,,,6,,0.968,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1944,Cubs,P,1161,157,1400.2,3154,1824,164,,,384,,,,,,,10,,0.968,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1944,Reds,P,1064,155,1398.1,3003,1899,113,,,381,,,,,,,5,,0.977,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1944,Dodgers,2B,1222,155,1367.2,2933,1527,165,,,282,,,,,,,12,,0.964,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1944,Blue Jays,P,1127,154,1395.1,3078,1826,155,,,347,,,,,,,13,,0.969,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1944,Pirates,P,1219,158,1414.1,3099,1807,165,,,313,,,,,,,11,,0.967,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1944,Cardinals,C,1140,157,1427.0,3148,1653,96,,,423,,,,,,,9,,0.98,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1944,Giants,C,1199,155,1363.2,3050,1758,156,,,345,,,,,,,11,,0.969,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
