,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1951,Browns,2B,1163,154,1370.1,2997,1624,143,,,462,,,,,,,15,,0.97,-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1951,Red Sox,1B,1199,154,1399.0,3168,1772,117,,,498,,,,,,,10,,0.977,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1951,White Sox,SS,1205,155,1418.1,3138,1714,125,,,464,,,,,,,8,,0.975,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1951,Indians,3B,1133,155,1391.1,3124,1645,111,,,405,,,,,,,9,,0.977,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1951,Tigers,P,1199,154,1384.0,3138,1795,135,,,434,,,,,,,13,,0.973,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1951,Senators,P,1125,154,1366.1,2836,1538,126,,,388,,,,,,,11,,0.972,-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1951,Yankees,C,1244,154,1367.0,3057,1591,125,,,490,,,,,,,4,,0.974,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1951,Athletics,P,1144,154,1358.0,3001,1805,107,,,535,,,,,,,12,,0.978,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1951,Braves,2B,1179,155,1389.0,3110,1634,129,,,411,,,,,,,13,,0.974,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1951,Cubs,1B,1194,155,1385.2,3087,1775,154,,,429,,,,,,,17,,0.969,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1951,Reds,2B,1198,155,1390.2,3047,1646,118,,,367,,,,,,,14,,0.975,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1951,Dodgers,C,1204,158,1423.1,3201,1706,111,,,503,,,,,,,4,,0.978,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1951,Phillies,C,1163,154,1384.2,2965,1569,111,,,387,,,,,,,14,,0.976,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1951,Pirates,P,1295,155,1380.1,3152,1763,148,,,463,,,,,,,9,,0.971,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1951,Cardinals,1B,1175,155,1387.2,3099,1822,101,,,495,,,,,,,8,,0.98,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1951,Giants,P,1196,157,1412.2,3135,1750,150,,,480,,,,,,,9,,0.97,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
