,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,1,1988,Angels,2B,1948,1458,13101.0,4364,1826,135,,,471,,,,,98,64,13,68,0.979,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1988,Orioles,CF,1915,1449,12744.0,4248,1727,118,,,457,,,,,136,56,18,42,0.981,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1988,Red Sox,SS,1866,1458,12837.0,4279,1542,93,,,337,,,,,107,48,14,45,0.984,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1988,White Sox,CF,1939,1449,12951.0,4318,1842,154,,,478,,,,,108,53,10,61,0.976,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1988,Indians,1B,1817,1458,12906.0,4301,1685,124,,,352,,,,,99,53,10,36,0.98,-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,1988,Tigers,CF,1909,1458,13011.0,4336,1615,109,,,349,,,,,80,43,8,57,0.982,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1988,Royals,2B,1916,1449,12855.0,4284,1716,123,,,401,,,,,117,42,12,55,0.98,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,1988,Twins,2B,1993,1458,12885.0,4294,1501,84,,,419,,,,,112,41,13,43,0.986,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1988,Yankees,2B,1931,1449,13104.0,4369,1661,134,,,437,,,,,85,29,5,36,0.978,-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,1988,Athletics,C,2071,1458,13404.0,4469,1630,104,,,395,,,,,93,56,13,62,0.983,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1988,Mariners,1B,1880,1449,12852.0,4284,1611,124,,,452,,,,,117,52,16,50,0.979,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,1988,Rangers,C,1928,1449,12944.0,4317,1756,131,,,396,,,,,145,52,36,72,0.979,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,1988,Blue Jays,CF,1958,1458,13041.0,4350,1737,110,,,448,,,,,120,55,12,48,0.982,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,1988,Braves,P,1938,1440,13014.0,4337,1788,151,,,380,,,,,148,63,12,45,0.976,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,17,1988,Cubs,C,1909,1467,13179.0,4391,1823,125,,,337,,,,,139,77,15,56,0.98,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18,1988,Reds,P,2016,1449,13095.0,4365,1803,125,,,352,,,,,129,72,13,33,0.98,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,21,1988,Astros,C,1954,1458,13272.0,4423,1718,138,,,346,,,,,211,47,8,31,0.978,-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,22,1988,Dodgers,P,2057,1458,13170.0,4392,1747,142,,,324,,,,,126,74,7,43,0.977,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,1988,Brewers,P,1853,1458,13044.0,4350,1714,120,,,400,,,,,95,45,10,36,0.981,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,24,1988,Expos,RF,1984,1467,13344.0,4451,1817,142,,,390,,,,,194,58,14,39,0.978,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,25,1988,Mets,LF,1957,1440,12951.0,4316,1630,115,,,339,,,,,204,52,15,41,0.981,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,26,1988,Phillies,C,2009,1458,12897.0,4299,1653,145,,,372,,,,,185,66,18,52,0.976,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,27,1988,Pirates,P,1963,1440,12966.0,4324,1804,125,,,334,,,,,142,58,8,66,0.98,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,28,1988,Cardinals,1B,1992,1458,13236.0,4412,1902,121,,,362,,,,,118,62,9,60,0.981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,29,1988,Padres,1B,1899,1449,13041.0,4346,1767,120,,,395,,,,,74,56,11,41,0.981,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,30,1988,Giants,P,2033,1458,13160.0,4386,1796,129,,,388,,,,,119,44,19,44,0.98,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
