,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1872,Red Stockings,SS,307,48,430.1,1114,649,241,,,101,,,,,,,0,,0.88,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1002,1872,Athletics,1B,282,47,419.0,993,524,243,,,44,,,,,,,0,,0.862,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1005,1872,Canaries,P,374,58,515.2,1232,539,376,,,50,,,,,,,0,,0.825,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1010,1872,Atlantics,2B,237,37,336.0,791,503,291,,,30,,,,,,,0,,0.816,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1020,1872,Forest Citys,3B,145,22,199.0,481,213,156,,,46,,,,,,,0,,0.816,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1032,1872,Eckfords,1B,182,29,259.1,600,328,231,,,11,,,,,,,0,,0.801,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1045,1872,Mansfields,C,153,24,211.0,533,285,197,,,18,,,,,,,0,,0.806,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1050,1872,Nationals,1B,68,11,99.0,214,112,95,,,4,,,,,,,0,,0.774,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1053,1872,Mutuals,P,339,56,512.0,1150,564,266,,,79,,,,,,,0,,0.866,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1057,1872,Olympics,2B,55,9,79.0,189,110,78,,,19,,,,,,,0,,0.793,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1080,1872,Haymakers,C,158,25,225.0,542,256,120,,,19,,,,,,,0,,0.869,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
