,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1887,Beaneaters,P,782,127,1100.2,2555,1594,436,,,211,,,,,,,90,,0.905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,1887,White Stockings,P,785,127,1126.0,2798,1619,357,,,232,,,,,,,115,,0.925,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1887,Red Stockings,C,824,135,1182.2,2732,1624,412,,,243,,,,,,,115,,0.914,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,1887,Grays,2B,842,138,1185.1,2780,1710,460,,,200,,,,,,,117,,0.907,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,1887,Quakers,P,795,128,1132.2,2649,1440,362,,,187,,,,,,,96,,0.919,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,1887,Alleghenys,C,756,125,1108.2,2534,1527,314,,,164,,,,,,,99,,0.928,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1887,Browns,C,844,137,1199.1,2726,1620,386,,,191,,,,,,,110,,0.918,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30,1887,Giants,P,796,129,1111.2,2661,1593,344,,,206,,,,,,,112,,0.925,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1006,1887,Orioles,P,871,141,1220.0,2959,1674,472,,,149,,,,,,,145,,0.908,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1026,1887,Blues,2B,824,133,1136.0,2657,1626,472,,,224,,,,,,,120,,0.901,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1031,1887,Wolverines,1B,773,127,1116.1,2562,1507,310,,,224,,,,,,,44,,0.929,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1037,1887,Hoosiers,SS,781,127,1088.0,2571,1621,359,,,253,,,,,,,126,,0.921,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1044,1887,Colonels,P,836,137,1205.2,2864,1653,472,,,193,,,,,,,135,,0.905,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1055,1887,Metropolitans,P,869,138,1180.1,2783,1717,521,,,237,,,,,,,102,,0.896,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1060,1887,Athletics,P,841,137,1186.1,2738,1540,426,,,217,,,,,,,167,,0.909,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1087,1887,Nationals,2B,774,126,1090.1,2671,1533,398,,,173,,,,,,,129,,0.914,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
