,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1953,Browns,3B,1257,154,1383.2,3039,1591,128,,,433,,,,,,,8,,0.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1953,Red Sox,2B,1250,153,1373.0,3036,1696,126,,,463,,,,,,,8,,0.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1953,White Sox,SS,1233,156,1403.2,3240,1731,101,,,365,,,,,,,4,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1953,Indians,1B,1184,155,1373.0,3113,1776,96,,,525,,,,,,,13,,0.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1953,Tigers,P,1221,158,1415.0,3128,1700,111,,,395,,,,,,,20,,0.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1953,Senators,3B,1081,152,1344.2,2906,1602,104,,,446,,,,,,,12,,0.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1953,Yankees,C,1261,151,1358.1,3009,1702,113,,,494,,,,,,,10,,0.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1953,Athletics,SS,1150,157,1409.0,3075,1663,112,,,425,,,,,,,15,,0.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1953,Braves,C,1152,157,1387.0,3125,1677,116,,,449,,,,,,,10,,0.976,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1953,Cubs,2B,1227,155,1359.0,3017,1597,164,,,361,,,,,,,8,,0.966,-35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1953,Reds,P,1199,155,1365.0,2969,1668,106,,,475,,,,,,,7,,0.978,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1953,Dodgers,3B,1197,155,1380.2,3162,1573,101,,,415,,,,,,,4,,0.979,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1953,Phillies,P,1165,156,1369.2,3016,1533,126,,,424,,,,,,,14,,0.973,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1953,Pirates,P,1211,154,1358.0,2991,1697,135,,,348,,,,,,,32,,0.972,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1953,Cardinals,C,1307,157,1386.2,3194,1803,127,,,432,,,,,,,10,,0.975,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1953,Giants,P,1248,155,1365.2,3085,1678,128,,,401,,,,,,,16,,0.974,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
