,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1927,Browns,P,1125,155,1353.1,2969,1900,195,,,435,,,,,,,13,,0.961,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1927,Red Sox,2B,1154,154,1366.1,3113,1948,194,,,399,,,,,,,13,,0.963,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1927,White Sox,P,1095,153,1367.0,2942,1836,140,,,310,,,,,,,7,,0.972,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1927,Indians,C,1095,153,1353.1,3035,1928,163,,,368,,,,,,,10,,0.968,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1927,Tigers,P,1118,156,1387.2,3168,1945,169,,,432,,,,,,,8,,0.968,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1927,Senators,SS,1159,157,1402.0,3157,1836,154,,,311,,,,,,,3,,0.97,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1927,Yankees,P,1123,155,1389.2,3102,1972,153,,,322,,,,,,,6,,0.971,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1927,Athletics,P,1177,155,1384.0,3184,1860,158,,,330,,,,,,,10,,0.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1927,Braves,1B,1132,156,1390.0,2985,1840,189,,,329,,,,,,,11,,0.962,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1927,Cubs,3B,1073,153,1385.0,3078,1915,148,,,378,,,,,,,15,,0.971,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1927,Reds,2B,1085,153,1368.0,2998,1902,126,,,389,,,,,,,9,,0.975,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1927,Robins,3B,1086,154,1375.1,3059,1743,198,,,295,,,,,,,9,,0.96,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1927,Phillies,C,1098,155,1355.1,2950,1837,142,,,377,,,,,,,12,,0.971,-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1927,Pirates,SS,1120,156,1385.0,2964,1726,159,,,331,,,,,,,13,,0.967,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1927,Cardinals,P,1083,153,1367.1,3027,1914,167,,,408,,,,,,,7,,0.967,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1927,Giants,P,1135,155,1381.2,3119,1993,160,,,401,,,,,,,12,,0.97,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
