,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1952,Browns,1B,1252,155,1399.0,2995,1647,126,,,481,,,,,,,12,,0.974,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1952,Red Sox,3B,1172,154,1372.1,3096,1778,118,,,469,,,,,,,10,,0.976,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1952,White Sox,SS,1238,156,1416.2,3223,1659,106,,,417,,,,,,,6,,0.979,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1952,Indians,1B,1186,155,1407.0,3130,1703,141,,,372,,,,,,,5,,0.972,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1952,Tigers,P,1203,156,1388.1,3159,1734,127,,,382,,,,,,,13,,0.975,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1952,Senators,2B,1130,157,1429.2,3038,1605,105,,,403,,,,,,,11,,0.978,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1952,Yankees,C,1156,154,1381.0,3170,1743,110,,,516,,,,,,,5,,0.978,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1952,Athletics,P,1127,155,1384.1,3046,1737,114,,,395,,,,,,,11,,0.977,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1952,Braves,C,1160,155,1396.0,3163,1674,127,,,370,,,,,,,17,,0.974,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1952,Cubs,P,1152,155,1386.1,3058,1626,127,,,309,,,,,,,18,,0.974,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1952,Reds,P,1145,154,1363.1,3026,1622,95,,,392,,,,,,,6,,0.98,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1952,Dodgers,2B,1210,155,1399.1,3221,1575,96,,,445,,,,,,,13,,0.98,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1952,Phillies,P,1104,154,1386.2,3078,1660,126,,,397,,,,,,,3,,0.974,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1952,Pirates,2B,1238,155,1363.2,3139,1731,154,,,448,,,,,,,4,,0.969,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1952,Cardinals,1B,1210,154,1361.1,3141,1767,125,,,426,,,,,,,11,,0.975,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1952,Giants,P,1216,154,1371.0,3120,1712,132,,,467,,,,,,,23,,0.973,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
