,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1947,Browns,2B,1114,154,1365.0,2993,1675,117,,,428,,,,,,,11,,0.976,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1947,Red Sox,P,1175,157,1391.1,3031,1690,112,,,449,,,,,,,11,,0.977,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1947,White Sox,2B,1157,155,1391.0,3053,1795,132,,,469,,,,,,,13,,0.973,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1947,Indians,P,1218,157,1402.1,3118,1748,83,,,466,,,,,,,7,,0.983,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1947,Tigers,C,1146,158,1398.2,3082,1707,122,,,358,,,,,,,8,,0.975,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1947,Senators,2B,1103,154,1362.0,2928,1604,108,,,386,,,,,,,7,,0.977,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1947,Yankees,P,1115,155,1374.1,3042,1497,92,,,398,,,,,,,11,,0.98,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1947,Athletics,C,1099,156,1391.1,2988,1646,117,,,415,,,,,,,5,,0.975,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1947,Braves,P,1169,154,1362.2,2967,1699,125,,,324,,,,,,,7,,0.974,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1947,Cubs,P,1219,155,1367.0,3075,1820,129,,,422,,,,,,,10,,0.974,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1947,Reds,P,1169,154,1365.1,3031,1611,118,,,350,,,,,,,6,,0.975,-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1947,Dodgers,1B,1214,149,1290.1,3051,1665,103,,,457,,,,,,,11,,0.979,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1947,Phillies,3B,1171,155,1362.0,2990,1668,117,,,376,,,,,,,27,,0.975,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1947,Pirates,P,1227,156,1374.0,2907,1600,126,,,353,,,,,,,18,,0.973,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1947,Cardinals,SS,1199,156,1397.2,3157,1692,103,,,415,,,,,,,13,,0.979,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1947,Giants,P,1184,155,1363.2,3028,1724,123,,,352,,,,,,,6,,0.975,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
