,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1888,Beaneaters,3B,838,137,1225.1,2952,1733,410,,,203,,,,,,,89,,0.92,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,1888,White Stockings,SS,824,135,1186.1,2927,1654,331,,,256,,,,,,,105,,0.933,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1888,Red Stockings,C,834,137,1237.2,3003,1729,395,,,229,,,,,,,96,,0.923,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,1888,Bridegrooms,2B,868,143,1286.1,3085,1705,434,,,199,,,,,,,98,,0.917,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,1888,Quakers,P,796,131,1167.0,2770,1580,353,,,148,,,,,,,78,,0.925,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,1888,Alleghenys,C,833,138,1203.1,2814,1611,337,,,215,,,,,,,94,,0.929,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1888,Browns,3B,842,137,1212.2,2873,1525,355,,,150,,,,,,,98,,0.925,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30,1888,Giants,1B,833,137,1208.0,2983,1552,368,,,180,,,,,,,128,,0.925,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1006,1888,Orioles,P,848,137,1200.1,2941,1651,381,,,196,,,,,,,118,,0.923,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1026,1888,Blues,P,828,135,1171.0,2892,1700,400,,,199,,,,,,,129,,0.92,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1031,1888,Wolverines,C,814,134,1199.0,2897,1624,383,,,190,,,,,,,41,,0.922,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1037,1888,Hoosiers,SS,835,136,1187.2,2796,1648,379,,,200,,,,,,,96,,0.921,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1038,1888,Cowboys,P,805,132,1157.2,2820,1862,422,,,209,,,,,,,114,,0.917,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1044,1888,Colonels,P,857,139,1231.1,3024,1703,503,,,149,,,,,,,131,,0.904,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1060,1888,Athletics,3B,822,136,1208.2,2950,1694,419,,,168,,,,,,,132,,0.917,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1087,1888,Nationals,2B,824,136,1179.1,2675,1578,383,,,156,,,,,,,94,,0.917,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
