,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,21,2018,Astros,P,2262,1458,13095.0,4365,1369,63,23,38,268,117,83,117,30,60,25,15,67,0.989,,1,3,4,10,27,61,1755,1417,0.807,608,,-2,2.8,1.5,-17.7,0.9,-12.5,-1.3,,,42.6,0.0,3.1,0.061,1.63,0.341,1.23,0.5429999999999999,1.05,0.821,2.01,0.981,23.09,12,2,3,14.5
1,23,2018,Brewers,2B,2391,1467,13149.0,4383,1453,108,61,46,315,142,97,142,23,69,39,10,50,0.982,,2,1,0,5,85,121,1845,1512,0.82,607,,0,-0.9,3.6,36.9,-14.6,24.9,4.0,,,40.2,0.0,2.88,0.053,1.5,0.315,1.27,0.529,1.04,0.789,2.04,0.9790000000000001,25.61,6,1,18,7.1
2,17,2018,Cubs,1B,2474,1467,13287.0,4429,1675,104,48,55,390,155,120,155,35,84,40,12,46,0.983,,3,1,12,11,52,82,2094,1755,0.838,540,,25,14.2,4.9,-5.9,10.2,23.4,6.2,,,39.1,0.0,3.46,0.032,1.57,0.304,1.58,0.525,1.39,0.8140000000000001,2.31,0.978,26.41,-10,3,3,-19.9
3,20,2018,Marlins,C,2315,1449,12978.0,4326,1448,83,46,36,323,133,96,133,21,60,42,10,47,0.986,,3,-3,-8,-11,8,21,1982,1631,0.823,624,,-20,-4.5,0.4,8.1,4.0,8.1,0.4,,,31.0,0.0,3.47,0.048,1.65,0.259,1.16,0.509,1.16,0.722,2.12,0.983,26.88,1,-4,25,5.3
4,16,2018,Braves,P,2151,1458,13110.0,4370,1439,80,39,41,325,135,99,136,25,102,28,13,61,0.986,,-1,1,1,-2,50,53,1875,1554,0.829,604,,23,-4.0,-3.0,28.6,6.3,27.9,2.6,,,24.9,0.0,3.74,0.057999999999999996,1.71,0.26,1.27,0.6409999999999999,1.03,0.818,2.14,0.982,25.22,1,1,8,1.5
5,27,2018,Pirates,2B,2092,1449,12906.0,4302,1478,105,57,45,280,130,92,130,16,72,36,8,95,0.982,,5,-1,10,-12,-8,12,1996,1616,0.81,574,,1,11.9,-0.1,-11.0,-3.5,-2.8,1.8,,,23.9,0.0,3.39,0.026000000000000002,1.94,0.25,1.48,0.414,1.11,0.7759999999999999,2.05,0.977,26.46,-11,-1,22,-10.1
6,3,2018,Red Sox,P,2171,1458,13128.0,4376,1366,77,42,35,244,107,76,106,25,64,30,25,51,0.987,,-2,-7,9,-3,-18,10,1884,1533,0.814,556,,7,19.1,-0.2,0.3,6.2,25.3,6.7,,,22.9,0.0,2.93,0.076,1.58,0.265,1.32,0.496,1.27,0.7979999999999999,1.83,0.98,24.53,15,4,13,22.8
7,10,2018,Athletics,P,2231,1458,13191.0,4397,1595,89,43,44,308,127,95,127,45,98,46,17,86,0.985,,4,3,-3,-2,-2,13,2067,1763,0.853,594,,9,-1.8,0.0,29.0,9.5,36.7,4.0,,,17.2,0.0,3.09,0.09699999999999999,1.76,0.275,1.67,0.444,1.35,0.7829999999999999,2.12,0.978,27.64,-1,-8,23,-2.8
8,1,2018,Angels,P,2277,1458,12936.0,4312,1502,76,46,29,420,175,134,175,23,46,33,18,87,0.987,,4,12,-6,2,7,5,1977,1617,0.818,537,,19,-1.1,6.1,18.8,17.4,41.2,5.0,,,14.5,0.0,3.54,0.055,1.64,0.299,1.17,0.44299999999999995,0.97,0.7859999999999999,2.1,0.982,25.28,2,0,-14,5.7
9,15,2018,Diamondbacks,CF,2217,1458,13167.0,4389,1686,75,40,35,386,152,128,152,20,66,27,6,69,0.988,,0,4,-9,17,63,123,1963,1631,0.831,598,,21,-15.8,-2.1,23.5,7.1,12.7,-1.6,,,9.9,0.0,3.18,0.057,1.74,0.235,1.32,0.534,1.16,0.774,2.17,0.9840000000000001,25.35,27,-1,25,27.6
10,7,2018,Royals,1B,2006,1458,12888.0,4296,1530,77,49,26,340,143,108,143,34,60,33,10,68,0.987,,5,1,1,-5,-44,-30,2137,1706,0.798,624,,-1,4.9,-4.3,26.2,7.7,34.5,4.7,,,1.0,0.0,2.97,0.04,1.77,0.287,1.71,0.507,1.38,0.789,2.56,0.978,26.81,-10,-1,25,-13.5
11,11,2018,Mariners,P,2203,1458,13038.0,4346,1486,88,54,32,373,154,115,154,24,66,26,13,57,0.985,,2,11,6,1,-35,7,2087,1660,0.795,638,,11,-4.0,7.4,-14.9,1.1,-10.4,-1.4,,,0.5,0.0,3.91,0.011000000000000001,1.78,0.204,1.47,0.46299999999999997,1.23,0.7490000000000001,2.43,0.978,26.23,3,4,17,6.9
12,18,2018,Reds,P,2243,1458,12969.0,4323,1608,95,50,45,345,144,113,144,26,83,24,6,48,0.984,,-1,-2,4,0,-3,-11,2117,1731,0.818,545,,6,-6.0,-1.8,7.9,-5.4,-5.3,-1.7,,,-0.2,0.0,3.2,0.047,1.69,0.195,1.33,0.419,1.17,0.722,2.05,0.9740000000000001,27.24,-21,-1,13,-21.7
13,29,2018,Padres,P,2208,1458,13113.0,4371,1539,100,50,50,314,129,97,128,31,88,30,12,52,0.983,,-2,-6,-5,-5,33,33,1963,1616,0.823,543,,9,-8.8,-6.4,-20.0,9.0,-26.2,-5.5,,,-0.9,0.0,3.89,0.055999999999999994,1.8,0.225,1.6,0.434,1.29,0.7879999999999999,2.5,0.9790000000000001,25.45,2,0,5,4.1
14,8,2018,Twins,P,2191,1458,12990.0,4330,1454,97,47,50,311,129,95,129,37,85,29,12,59,0.984,,-3,-4,4,-4,-3,12,1947,1556,0.799,606,,-9,-1.2,-2.4,10.5,-5.5,1.4,-0.2,,,-1.8,0.0,4.61,0.05,1.81,0.225,1.6,0.512,1.25,0.823,2.37,0.978,25.54,-8,0,30,-0.9
15,19,2018,Rockies,1B,2154,1467,13071.0,4357,1624,74,36,35,389,164,126,164,23,92,25,11,70,0.988,,-1,3,-6,0,19,39,1978,1621,0.82,559,,6,-1.6,3.9,-13.9,15.7,4.1,0.6,,,-4.2,0.0,3.68,0.062,2.1,0.231,1.43,0.48100000000000004,1.29,0.845,2.13,0.982,25.02,8,0,21,10.8
16,4,2018,White Sox,P,2153,1458,12933.0,4311,1431,114,65,46,273,136,87,134,27,133,39,20,94,0.981,,-3,2,8,-5,-29,-39,1983,1576,0.795,675,,-19,1.1,3.9,-3.4,-20.3,-18.6,-2.3,,,-5.0,0.0,3.42,0.022000000000000002,1.86,0.20199999999999999,1.63,0.434,1.29,0.741,2.28,0.972,27.12,-18,0,20,-15.8
17,5,2018,Indians,P,2216,1458,13116.0,4372,1353,83,42,37,277,123,90,123,23,81,29,9,54,0.986,,-3,-1,2,2,-26,0,1958,1618,0.826,514,,19,11.5,-1.3,11.9,5.4,27.5,6.1,,,-5.8,0.0,3.44,0.05,1.61,0.26,1.23,0.496,1.13,0.768,1.98,0.977,24.73,13,2,15,8.1
18,24,2018,Nationals,CF,2247,1458,13014.0,4338,1363,64,37,26,266,115,75,115,29,75,43,10,42,0.989,,2,-5,-2,0,-5,-7,1899,1566,0.825,550,,5,-5.1,-6.4,-15.0,13.5,-13.0,-3.5,,,-11.7,0.0,3.51,0.043,1.62,0.27899999999999997,1.36,0.484,1.28,0.777,2.06,0.983,25.55,-5,0,1,-6.7
19,12,2018,Rays,1B,2213,1458,13035.0,4345,1483,85,39,45,346,139,106,138,49,78,27,17,55,0.986,,-5,3,4,3,19,40,1923,1571,0.817,661,,21,-3.3,-1.1,20.5,-7.2,8.9,0.4,,,-13.7,0.0,3.05,0.057999999999999996,1.72,0.292,1.37,0.521,0.94,0.784,2.22,0.981,25.29,-5,1,24,-12.1
