,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1901,Brewers,P,886,139,1218.0,2871,1841,314,,,256,,,,,,,30,,0.938,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1901,Americans,C,863,138,1217.0,2881,1832,286,,,253,,,,,,,23,,0.943,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1901,White Sox,P,864,137,1218.1,2847,1805,298,,,225,,,,,,,23,,0.94,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1901,Blues,P,856,138,1182.1,2732,1697,267,,,211,,,,,,,35,,0.943,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1901,Tigers,1B,852,135,1188.2,2785,1859,339,,,293,,,,,,,16,,0.932,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1901,Senators,P,858,138,1183.0,2793,1735,258,,,228,,,,,,,15,,0.946,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1901,Orioles,C,847,134,1158.0,2585,1514,346,,,174,,,,,,,20,,0.922,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1901,Athletics,1B,848,137,1200.2,2906,1852,274,,,221,,,,,,,23,,0.946,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1901,Beaneaters,C,862,140,1263.0,2968,1699,216,,,202,,,,,,,15,,0.956,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1901,Orphans,3B,874,140,1241.2,2914,1755,276,,,212,,,,,,,30,,0.944,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1901,Reds,P,882,142,1265.2,3003,1751,287,,,247,,,,,,,13,,0.943,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1901,Superbas,P,862,137,1213.2,2832,1611,237,,,214,,,,,,,31,,0.949,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1901,Phillies,2B,870,140,1246.2,2829,1705,221,,,130,,,,,,,37,,0.954,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1901,Pirates,P,879,140,1244.2,2900,1704,250,,,221,,,,,,,23,,0.948,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1901,Cardinals,2B,890,142,1269.2,2954,1851,253,,,254,,,,,,,29,,0.95,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1901,Giants,2B,897,141,1232.0,2995,1826,287,,,184,,,,,,,48,,0.944,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
