,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,1,1974,Angels,P,1895,1467,12951.0,4314,1721,148,,,415,,,,,98,72,23,50,0.976,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1974,Orioles,2B,1821,1458,13266.0,4421,1922,128,,,483,,,,,92,58,16,33,0.98,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1974,Red Sox,CF,1789,1458,13098.0,4366,1716,145,,,412,,,,,108,60,10,41,0.977,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1974,White Sox,2B,1855,1467,13191.0,4400,1765,147,,,511,,,,,111,69,19,42,0.977,-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1974,Indians,P,1912,1458,13011.0,4334,1862,146,,,421,,,,,92,48,10,21,0.977,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,1974,Tigers,2B,1782,1458,13101.0,4367,1781,158,,,417,,,,,134,79,17,58,0.975,-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1974,Royals,P,1874,1458,13245.0,4416,1873,152,,,458,,,,,115,55,29,42,0.976,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,1974,Twins,P,1875,1467,13098.0,4370,1771,151,,,439,,,,,119,86,7,36,0.976,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1974,Yankees,P,1831,1458,13098.0,4365,1797,142,,,414,,,,,80,55,7,47,0.977,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,1974,Athletics,CF,2020,1458,12957.0,4320,1705,141,,,412,,,,,83,59,10,26,0.977,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,13,1974,Rangers,P,1860,1449,12903.0,4300,1752,163,,,434,,,,,99,60,8,51,0.974,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,16,1974,Braves,CF,2026,1467,13269.0,4430,1825,132,,,426,,,,,107,50,31,33,0.979,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,17,1974,Cubs,P,2043,1458,13197.0,4399,1874,199,,,363,,,,,126,54,20,61,0.969,-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,18,1974,Reds,P,2076,1467,13197.0,4402,1735,134,,,397,,,,,56,41,6,53,0.979,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,21,1974,Astros,CF,2046,1458,13056.0,4339,1874,113,,,437,,,,,123,56,13,52,0.982,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,22,1974,Dodgers,LF,1841,1458,13188.0,4395,1760,157,,,318,,,,,76,47,19,36,0.975,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,23,1974,Brewers,P,1835,1458,13119.0,4375,1821,127,,,453,,,,,104,56,16,46,0.98,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,24,1974,Expos,LF,1945,1449,12861.0,4292,1924,153,,,414,,,,,89,64,13,61,0.976,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,25,1974,Mets,3B,1848,1458,13233.0,4408,1795,158,,,400,,,,,113,48,12,40,0.975,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,26,1974,Phillies,SS,1956,1458,13026.0,4347,1797,148,,,459,,,,,122,52,12,63,0.976,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,27,1974,Pirates,3B,1855,1458,13194.0,4398,1853,162,,,420,,,,,85,54,10,48,0.975,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,28,1974,Cardinals,SS,1974,1449,13260.0,4418,1778,147,,,519,,,,,119,57,17,40,0.977,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,29,1974,Padres,2B,2047,1458,13011.0,4325,1759,170,,,337,,,,,131,65,3,68,0.973,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,30,1974,Giants,LF,1899,1458,12951.0,4321,1826,175,,,414,,,,,107,36,13,38,0.972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
