,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1894,Beaneaters,SS,847,133,1166.0,2596,1548,302,,,266,,,,,,,35,,0.932,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,1894,Colts,P,833,134,1148.0,2592,1549,342,,,260,,,,,,,30,,0.924,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1894,Reds,2B,846,132,1147.1,2577,1698,320,,,286,,,,,,,18,,0.93,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,1894,Grooms,P,849,134,1162.1,2598,1507,320,,,200,,,,,,,32,,0.928,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,1894,Phillies,P,852,129,1125.2,2501,1462,287,,,259,,,,,,,45,,0.932,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,1894,Pirates,3B,839,132,1164.2,2615,1609,280,,,250,,,,,,,41,,0.938,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1894,Browns,P,845,133,1161.0,2693,1579,328,,,259,,,,,,,40,,0.929,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30,1894,Giants,P,867,137,1212.0,2853,1661,369,,,224,,,,,,,47,,0.924,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1006,1894,Orioles,P,818,129,1116.1,2541,1574,245,,,255,,,,,,,29,,0.944,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1026,1894,Spiders,P,822,130,1124.1,2547,1526,272,,,230,,,,,,,31,,0.937,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1044,1894,Colonels,C,810,129,1096.2,2481,1541,330,,,301,,,,,,,31,,0.924,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1082,1894,Senators,P,842,132,1107.0,2494,1564,403,,,170,,,,,,,36,,0.91,-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
